"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
121.848,0.17711,121.908,0.1291,0.04801,"y","1"
166.398,0.29374,166.482,0.13339,0.16035,"y","1"
183.372,0.22823,183.444,0,0.24069,"y","1"
274.65,0.35269,274.734,0.26675,0.08594,"y","1"
278.37,0.27201,278.46,0.10584,0.16617,"y","1"
