"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
325.116,0.03701,325.188,0.00582,0.03119,"y","1"
341.244,0.0283,341.352,0.00335,0.02495,"y","1"
726.012,0.12787,726.102,0.00685,0.12102,"y","1"
