"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
122.406,0.51068,122.544,0.45883,0.05185,"y","1"
122.874,0.45933,122.946,0.4068,0.05253,"y","1"
143.874,0.64336,143.946,0.60406,0.0393,"y","1"
144.42,0.60879,144.468,0.57832,0.0304700000000001,"y","1"
154.818,0.68919,154.902,0.64693,0.04226,"y","1"
164.898,0.73195,165,0.46958,0.26237,"y","1"
203.01,0.9781,203.076,0.90442,0.07368,"y","1"
215.454,1.06361,215.586,0.66201,0.4016,"y","1"
215.658,0.67225,215.718,0.63629,0.03596,"n",NA
238.08,0.93032,238.146,0.82881,0.10151,"y","1"
246.882,0.90838,246.948,0.65003,0.25835,"y","1"
246.954,0.65071,246.972,0.62639,0.02432,"n",NA
247.95,0.6205,248.094,0.39256,0.22794,"y","1"
288.774,1.02086,288.834,0.93985,0.0810100000000001,"y","1"
302.586,1.15301,302.67,1.06014,0.09287,"y","1"
306.492,1.11331,306.564,0.98467,0.12864,"y","1"
315.156,1.13625,315.222,0.99716,0.13909,"y","1"
329.334,1.13743,329.394,1.09347,0.04396,"y","1"
422.748,0.44611,422.904,0.05721,0.3889,"y","1"
468.168,0.47642,468.258,0.28947,0.18695,"y","1"
468.264,0.29248,468.282,0.28042,0.01206,"n",NA
480.594,0.41957,480.744,0.32405,0.09552,"y","1"
486.438,0.38054,486.6,0.32195,0.05859,"y","1"
495.054,0.38777,495.15,0.02336,0.36441,"y","1"
589.116,0.61517,589.188,0.43809,0.17708,"y","1"
637.896,0.66414,637.974,0.56,0.10414,"y","1"
647.13,0.5601,647.262,0.11233,0.44777,"y","1"
647.274,0.14427,647.292,0.13261,0.01166,"n",NA
730.698,0.60606,731.214,0.13464,0.47142,"y","u"
731.232,0.16499,731.244,0.15167,0.01332,"n",NA
731.322,0.1883,731.334,0.17805,0.01025,"n",NA
