"Ptime","Pload","Vtime","Vload","yDelta"
213.618,0.10563,213.708,0.00365,0.10198
262.104,0.1082,262.224,0.0044,0.1038
407.712,0.23504,407.772,0.08306,0.15198
409.194,0.09361,409.278,0.01194,0.08167
532.986,0.05548,533.07,-0.00018,0.05566
