"Ptime","Pload","Vtime","Vload","yDelta"
182.37,0.38896,182.472,0.21831,0.17065
199.374,0.49484,199.446,0.31902,0.17582
208.026,0.44306,208.128,0.20844,0.23462
210.21,0.23636,210.294,0.07971,0.15665
243.072,0.3353,243.138,-0.02283,0.35813
243.156,0.01253,243.18,-0.02972,0.04225
