"Ptime","Pload","Vtime","Vload","yDelta"
277.278,0.74045,277.38,0.54384,0.19661
285.054,0.5738,285.126,0.31614,0.25766
324.234,0.50391,324.294,0.38893,0.11498
347.256,0.49158,347.322,0.28846,0.20312
399.222,0.51345,399.294,0.02178,0.49167
464.898,0.16179,464.976,0.02416,0.13763
