"Ptime","Pload","Vtime","Vload","yDelta"
127.728,0.31499,127.8,0.27241,0.04258
135.576,0.3172,135.666,0.0182,0.299
159.426,0.12155,159.51,0.02469,0.09686
314.55,0.31451,314.622,0.00596,0.30855
351.432,0.16922,351.534,-0.00273,0.17195
474.996,0.10474,475.104,0.01627,0.08847
