"Ptime","Pload","Vtime","Vload","yDelta"
267.606,0.33951,267.696,0.17898,0.16053
271.254,0.19848,271.338,0.11008,0.0884
281.64,0.15005,281.706,0.05092,0.09913
284.772,0.07214,284.994,0.00949,0.06265
343.74,0.08909,343.794,-0.00225,0.09134
