"Ptime","Pload","Vtime","Vload","yDelta"
281.418,0.43916,281.52,0.31436,0.1248
281.964,0.31425,282.072,0.13299,0.18126
306.822,0.28947,306.882,0.18484,0.10463
339.336,0.24205,339.402,0.11704,0.12501
