"Ptime","Pload","Vtime","Vload","yDelta"
245.982,0.17068,246.114,0.12553,0.04515
297.336,0.35677,297.402,0.26663,0.09014
313.362,0.40155,313.44,0.19373,0.20782
366.168,0.90018,366.288,0.61375,0.28643
372.186,0.67189,372.276,0.49767,0.17422
404.52,0.94115,404.604,0.522,0.41915
448.68,0.22328,448.746,0.08366,0.13962
448.872,0.09739,448.92,0.02399,0.0734
483.03,0.0983,483.096,-0.01347,0.11177
