"Ptime","Pload","Vtime","Vload","yDelta"
194.4,0.56001,194.508,0.50884,0.05117
194.58,0.50951,194.658,0.39946,0.11005
207.156,0.59025,207.24,0.44229,0.14796
209.076,0.45504,209.142,0.11059,0.34445
223.284,0.28267,223.374,0.11297,0.1697
238.956,0.25023,239.034,0.1825,0.06773
256.236,0.29659,256.314,0.06475,0.23184
281.334,0.24805,281.496,0.1469,0.10115
314.694,0.29834,314.796,0.11125,0.18709
318.012,0.10609,318.132,-0.00897,0.11506
