End date,"12/26/2016"
Specimen label,"11BG_84"
"0.35400","0.02960","0.00173"
"0.36000","0.03007","0.00179"
"0.36600","0.03061","0.00193"
"0.37200","0.03115","0.00209"
"0.37800","0.03169","0.00217"
"0.38400","0.03223","0.00218"
"0.39000","0.03276","0.00211"
"0.39600","0.03330","0.00191"
"0.40200","0.03378","0.00185"
"0.40800","0.03432","0.00187"
"0.41400","0.03486","0.00186"
"0.42000","0.03534","0.00189"
"0.42600","0.03587","0.00191"
"0.43200","0.03635","0.00189"
"0.43800","0.03689","0.00192"
"0.44400","0.03737","0.00199"
"0.45000","0.03785","0.00206"
"0.45600","0.03833","0.00208"
"0.46200","0.03886","0.00211"
"0.46800","0.03934","0.00217"
"0.47400","0.03988","0.00212"
"0.48000","0.04036","0.00205"
"0.48600","0.04084","0.00217"
"0.49200","0.04131","0.00223"
"0.49800","0.04185","0.00225"
"0.50400","0.04233","0.00241"
"0.51000","0.04281","0.00255"
"0.51600","0.04335","0.00277"
"0.52200","0.04383","0.00297"
"0.52800","0.04430","0.00301"
"0.53400","0.04484","0.00304"
"0.54000","0.04532","0.00296"
"0.54600","0.04580","0.00292"
"0.55200","0.04634","0.00297"
"0.55800","0.04682","0.00301"
"0.56400","0.04729","0.00301"
"0.57000","0.04777","0.00301"
"0.57600","0.04825","0.00290"
"0.58200","0.04879","0.00286"
"0.58800","0.04927","0.00290"
"0.59400","0.04974","0.00293"
"0.60000","0.05022","0.00306"
"0.60600","0.05076","0.00324"
"0.61200","0.05124","0.00332"
"0.61800","0.05172","0.00356"
"0.62400","0.05226","0.00380"
"0.63000","0.05273","0.00382"
"0.63600","0.05321","0.00385"
"0.64200","0.05369","0.00381"
"0.64800","0.05423","0.00381"
"0.65400","0.05471","0.00380"
"0.66000","0.05519","0.00374"
"0.66600","0.05572","0.00372"
"0.67200","0.05620","0.00368"
"0.67800","0.05674","0.00356"
"0.68400","0.05722","0.00361"
"0.69000","0.05770","0.00377"
"0.69600","0.05824","0.00395"
"0.70200","0.05871","0.00415"
"0.70800","0.05919","0.00431"
"0.71400","0.05967","0.00439"
"0.72000","0.06021","0.00450"
"0.72600","0.06069","0.00458"
"0.73200","0.06116","0.00460"
"0.73800","0.06170","0.00459"
"0.74400","0.06218","0.00451"
"0.75000","0.06272","0.00452"
"0.75600","0.06320","0.00454"
"0.76200","0.06368","0.00456"
"0.76800","0.06421","0.00464"
"0.77400","0.06469","0.00466"
"0.78000","0.06517","0.00465"
"0.78600","0.06565","0.00473"
"0.79200","0.06619","0.00481"
"0.79800","0.06667","0.00480"
"0.80400","0.06714","0.00466"
"0.81000","0.06768","0.00442"
"0.81600","0.06822","0.00429"
"0.82200","0.06870","0.00425"
"0.82800","0.06924","0.00423"
"0.83400","0.06971","0.00436"
"0.84000","0.07025","0.00443"
"0.84600","0.07073","0.00432"
"0.85200","0.07127","0.00420"
"0.85800","0.07175","0.00416"
"0.86400","0.07223","0.00423"
"0.87000","0.07270","0.00437"
"0.87600","0.07324","0.00441"
"0.88200","0.07372","0.00437"
"0.88800","0.07420","0.00437"
"0.89400","0.07474","0.00430"
"0.90000","0.07522","0.00427"
"0.90600","0.07575","0.00426"
"0.91200","0.07623","0.00423"
"0.91800","0.07671","0.00434"
"0.92400","0.07725","0.00438"
"0.93000","0.07773","0.00442"
"0.93600","0.07820","0.00441"
"0.94200","0.07874","0.00441"
"0.94800","0.07922","0.00446"
"0.95400","0.07976","0.00453"
"0.96000","0.08030","0.00458"
"0.96600","0.08078","0.00467"
"0.97200","0.08131","0.00471"
"0.97800","0.08179","0.00459"
"0.98400","0.08227","0.00461"
"0.99000","0.08281","0.00466"
"0.99600","0.08329","0.00463"
"1.00200","0.08377","0.00470"
"1.00800","0.08424","0.00475"
"1.01400","0.08478","0.00479"
"1.02000","0.08526","0.00484"
"1.02600","0.08574","0.00480"
"1.03200","0.08628","0.00480"
"1.03800","0.08675","0.00495"
"1.04400","0.08723","0.00496"
"1.05000","0.08771","0.00486"
"1.05600","0.08825","0.00466"
"1.06200","0.08873","0.00455"
"1.06800","0.08927","0.00457"
"1.07400","0.08974","0.00448"
"1.08000","0.09028","0.00438"
"1.08600","0.09076","0.00445"
"1.09200","0.09130","0.00453"
"1.09800","0.09178","0.00456"
"1.10400","0.09226","0.00457"
"1.11000","0.09279","0.00444"
"1.11600","0.09327","0.00435"
"1.12200","0.09381","0.00424"
"1.12800","0.09429","0.00425"
"1.13400","0.09477","0.00446"
"1.14000","0.09530","0.00455"
"1.14600","0.09578","0.00452"
"1.15200","0.09626","0.00453"
"1.15800","0.09680","0.00461"
"1.16400","0.09728","0.00484"
"1.17000","0.09776","0.00494"
"1.17600","0.09823","0.00496"
"1.18200","0.09877","0.00503"
"1.18800","0.09925","0.00498"
"1.19400","0.09973","0.00501"
"1.20000","0.10021","0.00515"
"1.20600","0.10069","0.00532"
"1.21200","0.10122","0.00533"
"1.21800","0.10170","0.00537"
"1.22400","0.10218","0.00539"
"1.23000","0.10272","0.00545"
"1.23600","0.10320","0.00553"
"1.24200","0.10373","0.00557"
"1.24800","0.10421","0.00550"
"1.25400","0.10475","0.00534"
"1.26000","0.10523","0.00518"
"1.26600","0.10577","0.00522"
"1.27200","0.10625","0.00527"
"1.27800","0.10672","0.00531"
"1.28400","0.10726","0.00541"
"1.29000","0.10774","0.00544"
"1.29600","0.10828","0.00532"
"1.30200","0.10876","0.00514"
"1.30800","0.10924","0.00501"
"1.31400","0.10977","0.00489"
"1.32000","0.11025","0.00483"
"1.32600","0.11073","0.00480"
"1.33200","0.11121","0.00479"
"1.33800","0.11169","0.00481"
"1.34400","0.11222","0.00490"
"1.35000","0.11270","0.00500"
"1.35600","0.11318","0.00507"
"1.36200","0.11372","0.00502"
"1.36800","0.11420","0.00511"
"1.37400","0.11474","0.00518"
"1.38000","0.11521","0.00520"
"1.38600","0.11575","0.00539"
"1.39200","0.11623","0.00545"
"1.39800","0.11677","0.00556"
"1.40400","0.11725","0.00574"
"1.41000","0.11773","0.00574"
"1.41600","0.11826","0.00567"
"1.42200","0.11874","0.00550"
"1.42800","0.11922","0.00522"
"1.43400","0.11976","0.00506"
"1.44000","0.12024","0.00499"
"1.44600","0.12077","0.00486"
"1.45200","0.12125","0.00473"
"1.45800","0.12173","0.00466"
"1.46400","0.12227","0.00474"
"1.47000","0.12275","0.00483"
"1.47600","0.12329","0.00488"
"1.48200","0.12376","0.00503"
"1.48800","0.12424","0.00519"
"1.49400","0.12478","0.00529"
"1.50000","0.12526","0.00543"
"1.50600","0.12574","0.00553"
"1.51200","0.12628","0.00559"
"1.51800","0.12675","0.00573"
"1.52400","0.12729","0.00581"
"1.53000","0.12777","0.00577"
"1.53600","0.12825","0.00577"
"1.54200","0.12879","0.00562"
"1.54800","0.12926","0.00562"
"1.55400","0.12980","0.00570"
"1.56000","0.13028","0.00571"
"1.56600","0.13076","0.00571"
"1.57200","0.13124","0.00559"
"1.57800","0.13178","0.00549"
"1.58400","0.13225","0.00555"
"1.59000","0.13273","0.00556"
"1.59600","0.13327","0.00550"
"1.60200","0.13375","0.00558"
"1.60800","0.13429","0.00558"
"1.61400","0.13477","0.00562"
"1.62000","0.13530","0.00573"
"1.62600","0.13578","0.00578"
"1.63200","0.13626","0.00581"
"1.63800","0.13680","0.00578"
"1.64400","0.13728","0.00574"
"1.65000","0.13781","0.00581"
"1.65600","0.13829","0.00584"
"1.66200","0.13877","0.00587"
"1.66800","0.13931","0.00600"
"1.67400","0.13979","0.00608"
"1.68000","0.14027","0.00608"
"1.68600","0.14080","0.00601"
"1.69200","0.14128","0.00579"
"1.69800","0.14176","0.00570"
"1.70400","0.14230","0.00574"
"1.71000","0.14278","0.00573"
"1.71600","0.14326","0.00574"
"1.72200","0.14379","0.00580"
"1.72800","0.14427","0.00587"
"1.73400","0.14475","0.00605"
"1.74000","0.14523","0.00610"
"1.74600","0.14577","0.00597"
"1.75200","0.14625","0.00593"
"1.75800","0.14672","0.00594"
"1.76400","0.14726","0.00592"
"1.77000","0.14774","0.00587"
"1.77600","0.14822","0.00576"
"1.78200","0.14876","0.00569"
"1.78800","0.14923","0.00561"
"1.79400","0.14971","0.00549"
"1.80000","0.15019","0.00552"
"1.80600","0.15073","0.00553"
"1.81200","0.15121","0.00548"
"1.81800","0.15169","0.00563"
"1.82400","0.15216","0.00583"
"1.83000","0.15270","0.00598"
"1.83600","0.15318","0.00618"
"1.84200","0.15366","0.00626"
"1.84800","0.15420","0.00622"
"1.85400","0.15468","0.00618"
"1.86000","0.15515","0.00612"
"1.86600","0.15569","0.00624"
"1.87200","0.15617","0.00626"
"1.87800","0.15671","0.00621"
"1.88400","0.15719","0.00629"
"1.89000","0.15772","0.00628"
"1.89600","0.15820","0.00627"
"1.90200","0.15868","0.00649"
"1.90800","0.15922","0.00668"
"1.91400","0.15970","0.00680"
"1.92000","0.16024","0.00678"
"1.92600","0.16071","0.00658"
"1.93200","0.16119","0.00648"
"1.93800","0.16173","0.00654"
"1.94400","0.16221","0.00654"
"1.95000","0.16269","0.00651"
"1.95600","0.16323","0.00639"
"1.96200","0.16370","0.00627"
"1.96800","0.16424","0.00633"
"1.97400","0.16472","0.00634"
"1.98000","0.16526","0.00621"
"1.98600","0.16574","0.00610"
"1.99200","0.16621","0.00596"
"1.99800","0.16675","0.00591"
"2.00400","0.16723","0.00606"
"2.01000","0.16777","0.00609"
"2.01600","0.16825","0.00614"
"2.02200","0.16879","0.00623"
"2.02800","0.16926","0.00626"
"2.03400","0.16974","0.00634"
"2.04000","0.17028","0.00639"
"2.04600","0.17076","0.00634"
"2.05200","0.17130","0.00635"
"2.05800","0.17178","0.00628"
"2.06400","0.17225","0.00621"
"2.07000","0.17279","0.00621"
"2.07600","0.17327","0.00618"
"2.08200","0.17375","0.00626"
"2.08800","0.17423","0.00637"
"2.09400","0.17476","0.00637"
"2.10000","0.17524","0.00648"
"2.10600","0.17572","0.00659"
"2.11200","0.17626","0.00654"
"2.11800","0.17674","0.00659"
"2.12400","0.17728","0.00655"
"2.13000","0.17775","0.00641"
"2.13600","0.17823","0.00634"
"2.14200","0.17877","0.00626"
"2.14800","0.17925","0.00625"
"2.15400","0.17973","0.00634"
"2.16000","0.18027","0.00634"
"2.16600","0.18074","0.00645"
"2.17200","0.18128","0.00648"
"2.17800","0.18176","0.00650"
"2.18400","0.18230","0.00658"
"2.19000","0.18278","0.00655"
"2.19600","0.18325","0.00658"
"2.20200","0.18373","0.00679"
"2.20800","0.18427","0.00698"
"2.21400","0.18475","0.00695"
"2.22000","0.18523","0.00684"
"2.22600","0.18571","0.00663"
"2.23200","0.18624","0.00643"
"2.23800","0.18672","0.00631"
"2.24400","0.18720","0.00621"
"2.25000","0.18774","0.00636"
"2.25600","0.18822","0.00655"
"2.26200","0.18876","0.00671"
"2.26800","0.18923","0.00697"
"2.27400","0.18977","0.00707"
"2.28000","0.19025","0.00695"
"2.28600","0.19073","0.00684"
"2.29200","0.19121","0.00671"
"2.29800","0.19175","0.00666"
"2.30400","0.19222","0.00683"
"2.31000","0.19270","0.00682"
"2.31600","0.19318","0.00677"
"2.32200","0.19372","0.00668"
"2.32800","0.19420","0.00654"
"2.33400","0.19473","0.00648"
"2.34000","0.19521","0.00647"
"2.34600","0.19569","0.00645"
"2.35200","0.19623","0.00645"
"2.35800","0.19671","0.00635"
"2.36400","0.19719","0.00637"
"2.37000","0.19772","0.00661"
"2.37600","0.19820","0.00683"
"2.38200","0.19868","0.00707"
"2.38800","0.19916","0.00724"
"2.39400","0.19970","0.00713"
"2.40000","0.20018","0.00712"
"2.40600","0.20071","0.00718"
"2.41200","0.20119","0.00709"
"2.41800","0.20173","0.00704"
"2.42400","0.20221","0.00702"
"2.43000","0.20269","0.00702"
"2.43600","0.20322","0.00706"
"2.44200","0.20370","0.00696"
"2.44800","0.20418","0.00692"
"2.45400","0.20466","0.00690"
"2.46000","0.20520","0.00686"
"2.46600","0.20568","0.00701"
"2.47200","0.20615","0.00712"
"2.47800","0.20669","0.00706"
"2.48400","0.20717","0.00698"
"2.49000","0.20765","0.00680"
"2.49600","0.20819","0.00663"
"2.50200","0.20867","0.00670"
"2.50800","0.20920","0.00679"
"2.51400","0.20968","0.00695"
"2.52000","0.21022","0.00716"
"2.52600","0.21070","0.00716"
"2.53200","0.21124","0.00728"
"2.53800","0.21171","0.00740"
"2.54400","0.21225","0.00739"
"2.55000","0.21279","0.00740"
"2.55600","0.21327","0.00739"
"2.56200","0.21375","0.00737"
"2.56800","0.21429","0.00740"
"2.57400","0.21476","0.00728"
"2.58000","0.21530","0.00712"
"2.58600","0.21578","0.00696"
"2.59200","0.21626","0.00676"
"2.59800","0.21674","0.00671"
"2.60400","0.21722","0.00682"
"2.61000","0.21775","0.00686"
"2.61600","0.21823","0.00703"
"2.62200","0.21871","0.00712"
"2.62800","0.21919","0.00706"
"2.63400","0.21967","0.00702"
"2.64000","0.22020","0.00697"
"2.64600","0.22068","0.00687"
"2.65200","0.22122","0.00689"
"2.65800","0.22170","0.00693"
"2.66400","0.22218","0.00709"
"2.67000","0.22272","0.00727"
"2.67600","0.22319","0.00723"
"2.68200","0.22373","0.00721"
"2.68800","0.22427","0.00719"
"2.69400","0.22475","0.00708"
"2.70000","0.22523","0.00711"
"2.70600","0.22577","0.00713"
"2.71200","0.22624","0.00710"
"2.71800","0.22672","0.00723"
"2.72400","0.22726","0.00733"
"2.73000","0.22774","0.00729"
"2.73600","0.22822","0.00737"
"2.74200","0.22869","0.00743"
"2.74800","0.22923","0.00747"
"2.75400","0.22971","0.00752"
"2.76000","0.23019","0.00744"
"2.76600","0.23067","0.00752"
"2.77200","0.23121","0.00757"
"2.77800","0.23168","0.00744"
"2.78400","0.23216","0.00729"
"2.79000","0.23270","0.00723"
"2.79600","0.23318","0.00719"
"2.80200","0.23366","0.00737"
"2.80800","0.23420","0.00751"
"2.81400","0.23467","0.00759"
"2.82000","0.23515","0.00761"
"2.82600","0.23569","0.00758"
"2.83200","0.23617","0.00767"
"2.83800","0.23671","0.00773"
"2.84400","0.23719","0.00762"
"2.85000","0.23772","0.00764"
"2.85600","0.23820","0.00781"
"2.86200","0.23868","0.00799"
"2.86800","0.23916","0.00802"
"2.87400","0.23970","0.00783"
"2.88000","0.24017","0.00770"
"2.88600","0.24065","0.00763"
"2.89200","0.24113","0.00755"
"2.89800","0.24161","0.00757"
"2.90400","0.24215","0.00763"
"2.91000","0.24263","0.00759"
"2.91600","0.24316","0.00762"
"2.92200","0.24364","0.00763"
"2.92800","0.24412","0.00755"
"2.93400","0.24460","0.00758"
"2.94000","0.24514","0.00759"
"2.94600","0.24562","0.00743"
"2.95200","0.24609","0.00733"
"2.95800","0.24663","0.00730"
"2.96400","0.24711","0.00724"
"2.97000","0.24765","0.00725"
"2.97600","0.24819","0.00722"
"2.98200","0.24872","0.00729"
"2.98800","0.24920","0.00742"
"2.99400","0.24974","0.00740"
"3.00000","0.25022","0.00751"
"3.00600","0.25076","0.00771"
"3.01200","0.25124","0.00777"
"3.01800","0.25171","0.00773"
"3.02400","0.25219","0.00767"
"3.03000","0.25273","0.00750"
"3.03600","0.25321","0.00743"
"3.04200","0.25369","0.00744"
"3.04800","0.25423","0.00755"
"3.05400","0.25470","0.00771"
"3.06000","0.25524","0.00778"
"3.06600","0.25572","0.00786"
"3.07200","0.25620","0.00779"
"3.07800","0.25674","0.00761"
"3.08400","0.25721","0.00759"
"3.09000","0.25775","0.00761"
"3.09600","0.25823","0.00766"
"3.10200","0.25871","0.00791"
"3.10800","0.25925","0.00803"
"3.11400","0.25973","0.00807"
"3.12000","0.26026","0.00814"
"3.12600","0.26074","0.00807"
"3.13200","0.26128","0.00802"
"3.13800","0.26176","0.00798"
"3.14400","0.26230","0.00783"
"3.15000","0.26278","0.00769"
"3.15600","0.26325","0.00773"
"3.16200","0.26373","0.00773"
"3.16800","0.26427","0.00774"
"3.17400","0.26475","0.00773"
"3.18000","0.26523","0.00779"
"3.18600","0.26570","0.00796"
"3.19200","0.26624","0.00795"
"3.19800","0.26672","0.00794"
"3.20400","0.26726","0.00808"
"3.21000","0.26774","0.00809"
"3.21600","0.26822","0.00803"
"3.22200","0.26875","0.00794"
"3.22800","0.26923","0.00772"
"3.23400","0.26971","0.00747"
"3.24000","0.27025","0.00733"
"3.24600","0.27073","0.00721"
"3.25200","0.27127","0.00727"
"3.25800","0.27174","0.00732"
"3.26400","0.27228","0.00742"
"3.27000","0.27276","0.00760"
"3.27600","0.27330","0.00769"
"3.28200","0.27378","0.00770"
"3.28800","0.27425","0.00771"
"3.29400","0.27479","0.00762"
"3.30000","0.27527","0.00767"
"3.30600","0.27575","0.00779"
"3.31200","0.27629","0.00776"
"3.31800","0.27677","0.00772"
"3.32400","0.27724","0.00763"
"3.33000","0.27772","0.00762"
"3.33600","0.27820","0.00762"
"3.34200","0.27874","0.00752"
"3.34800","0.27922","0.00753"
"3.35400","0.27970","0.00759"
"3.36000","0.28023","0.00761"
"3.36600","0.28071","0.00781"
"3.37200","0.28119","0.00796"
"3.37800","0.28173","0.00805"
"3.38400","0.28221","0.00807"
"3.39000","0.28268","0.00806"
"3.39600","0.28322","0.00796"
"3.40200","0.28370","0.00794"
"3.40800","0.28424","0.00789"
"3.41400","0.28472","0.00803"
"3.42000","0.28520","0.00817"
"3.42600","0.28573","0.00811"
"3.43200","0.28621","0.00801"
"3.43800","0.28669","0.00788"
"3.44400","0.28717","0.00774"
"3.45000","0.28771","0.00783"
"3.45600","0.28819","0.00799"
"3.46200","0.28866","0.00807"
"3.46800","0.28914","0.00813"
"3.47400","0.28968","0.00819"
"3.48000","0.29016","0.00821"
"3.48600","0.29064","0.00830"
"3.49200","0.29118","0.00831"
"3.49800","0.29165","0.00827"
"3.50400","0.29213","0.00826"
"3.51000","0.29267","0.00820"
"3.51600","0.29315","0.00819"
"3.52200","0.29369","0.00805"
"3.52800","0.29416","0.00779"
"3.53400","0.29470","0.00761"
"3.54000","0.29518","0.00750"
"3.54600","0.29572","0.00757"
"3.55200","0.29626","0.00787"
"3.55800","0.29674","0.00803"
"3.56400","0.29727","0.00812"
"3.57000","0.29775","0.00823"
"3.57600","0.29823","0.00820"
"3.58200","0.29877","0.00830"
"3.58800","0.29925","0.00841"
"3.59400","0.29978","0.00840"
"3.60000","0.30026","0.00849"
"3.60600","0.30074","0.00854"
"3.61200","0.30122","0.00849"
"3.61800","0.30176","0.00852"
"3.62400","0.30224","0.00847"
"3.63000","0.30277","0.00837"
"3.63600","0.30325","0.00819"
"3.64200","0.30373","0.00804"
"3.64800","0.30427","0.00812"
"3.65400","0.30475","0.00824"
"3.66000","0.30523","0.00816"
"3.66600","0.30576","0.00814"
"3.67200","0.30624","0.00814"
"3.67800","0.30678","0.00806"
"3.68400","0.30726","0.00803"
"3.69000","0.30780","0.00797"
"3.69600","0.30827","0.00790"
"3.70200","0.30881","0.00783"
"3.70800","0.30929","0.00777"
"3.71400","0.30977","0.00783"
"3.72000","0.31031","0.00802"
"3.72600","0.31079","0.00808"
"3.73200","0.31126","0.00804"
"3.73800","0.31174","0.00794"
"3.74400","0.31222","0.00770"
"3.75000","0.31276","0.00763"
"3.75600","0.31324","0.00755"
"3.76200","0.31372","0.00745"
"3.76800","0.31425","0.00751"
"3.77400","0.31473","0.00765"
"3.78000","0.31521","0.00777"
"3.78600","0.31575","0.00782"
"3.79200","0.31623","0.00769"
"3.79800","0.31676","0.00754"
"3.80400","0.31724","0.00755"
"3.81000","0.31772","0.00758"
"3.81600","0.31826","0.00778"
"3.82200","0.31874","0.00798"
"3.82800","0.31928","0.00803"
"3.83400","0.31975","0.00811"
"3.84000","0.32029","0.00819"
"3.84600","0.32077","0.00827"
"3.85200","0.32125","0.00845"
"3.85800","0.32179","0.00853"
"3.86400","0.32227","0.00839"
"3.87000","0.32274","0.00822"
"3.87600","0.32328","0.00807"
"3.88200","0.32376","0.00805"
"3.88800","0.32424","0.00804"
"3.89400","0.32472","0.00798"
"3.90000","0.32520","0.00801"
"3.90600","0.32573","0.00802"
"3.91200","0.32621","0.00805"
"3.91800","0.32669","0.00823"
"3.92400","0.32723","0.00830"
"3.93000","0.32771","0.00826"
"3.93600","0.32818","0.00828"
"3.94200","0.32872","0.00823"
"3.94800","0.32920","0.00822"
"3.95400","0.32968","0.00818"
"3.96000","0.33022","0.00811"
"3.96600","0.33070","0.00805"
"3.97200","0.33123","0.00790"
"3.97800","0.33171","0.00775"
"3.98400","0.33219","0.00783"
"3.99000","0.33273","0.00805"
"3.99600","0.33321","0.00813"
"4.00200","0.33369","0.00822"
"4.00800","0.33416","0.00825"
"4.01400","0.33464","0.00833"
"4.02000","0.33518","0.00850"
"4.02600","0.33566","0.00853"
"4.03200","0.33614","0.00853"
"4.03800","0.33662","0.00846"
"4.04400","0.33715","0.00827"
"4.05000","0.33763","0.00830"
"4.05600","0.33811","0.00857"
"4.06200","0.33865","0.00870"
"4.06800","0.33913","0.00879"
"4.07400","0.33966","0.00882"
"4.08000","0.34014","0.00882"
"4.08600","0.34068","0.00890"
"4.09200","0.34122","0.00878"
"4.09800","0.34170","0.00884"
"4.10400","0.34224","0.00905"
"4.11000","0.34271","0.00908"
"4.11600","0.34325","0.00905"
"4.12200","0.34373","0.00891"
"4.12800","0.34427","0.00865"
"4.13400","0.34475","0.00851"
"4.14000","0.34528","0.00838"
"4.14600","0.34576","0.00819"
"4.15200","0.34624","0.00810"
"4.15800","0.34678","0.00802"
"4.16400","0.34726","0.00807"
"4.17000","0.34774","0.00817"
"4.17600","0.34827","0.00814"
"4.18200","0.34875","0.00816"
"4.18800","0.34923","0.00816"
"4.19400","0.34977","0.00806"
"4.20000","0.35025","0.00808"
"4.20600","0.35079","0.00825"
"4.21200","0.35126","0.00829"
"4.21800","0.35174","0.00833"
"4.22400","0.35228","0.00837"
"4.23000","0.35276","0.00848"
"4.23600","0.35324","0.00857"
"4.24200","0.35377","0.00861"
"4.24800","0.35425","0.00870"
"4.25400","0.35479","0.00882"
"4.26000","0.35527","0.00877"
"4.26600","0.35581","0.00866"
"4.27200","0.35629","0.00861"
"4.27800","0.35676","0.00851"
"4.28400","0.35730","0.00846"
"4.29000","0.35778","0.00838"
"4.29600","0.35826","0.00828"
"4.30200","0.35880","0.00829"
"4.30800","0.35928","0.00826"
"4.31400","0.35975","0.00823"
"4.32000","0.36029","0.00821"
"4.32600","0.36077","0.00819"
"4.33200","0.36125","0.00829"
"4.33800","0.36173","0.00849"
"4.34400","0.36226","0.00861"
"4.35000","0.36274","0.00870"
"4.35600","0.36322","0.00877"
"4.36200","0.36370","0.00881"
"4.36800","0.36424","0.00886"
"4.37400","0.36472","0.00883"
"4.38000","0.36519","0.00881"
"4.38600","0.36573","0.00884"
"4.39200","0.36621","0.00878"
"4.39800","0.36675","0.00873"
"4.40400","0.36723","0.00889"
"4.41000","0.36777","0.00893"
"4.41600","0.36824","0.00900"
"4.42200","0.36878","0.00901"
"4.42800","0.36926","0.00894"
"4.43400","0.36980","0.00893"
"4.44000","0.37028","0.00891"
"4.44600","0.37075","0.00882"
"4.45200","0.37123","0.00872"
"4.45800","0.37171","0.00871"
"4.46400","0.37225","0.00872"
"4.47000","0.37273","0.00874"
"4.47600","0.37321","0.00872"
"4.48200","0.37368","0.00878"
"4.48800","0.37422","0.00887"
"4.49400","0.37470","0.00892"
"4.50000","0.37518","0.00905"
"4.50600","0.37572","0.00917"
"4.51200","0.37620","0.00916"
"4.51800","0.37667","0.00929"
"4.52400","0.37721","0.00931"
"4.53000","0.37769","0.00925"
"4.53600","0.37817","0.00924"
"4.54200","0.37871","0.00923"
"4.54800","0.37919","0.00930"
"4.55400","0.37966","0.00933"
"4.56000","0.38020","0.00928"
"4.56600","0.38068","0.00945"
"4.57200","0.38122","0.00962"
"4.57800","0.38170","0.00957"
"4.58400","0.38223","0.00953"
"4.59000","0.38271","0.00944"
"4.59600","0.38319","0.00934"
"4.60200","0.38373","0.00940"
"4.60800","0.38421","0.00932"
"4.61400","0.38469","0.00918"
"4.62000","0.38516","0.00906"
"4.62600","0.38570","0.00901"
"4.63200","0.38618","0.00913"
"4.63800","0.38666","0.00923"
"4.64400","0.38714","0.00919"
"4.65000","0.38768","0.00911"
"4.65600","0.38815","0.00905"
"4.66200","0.38863","0.00902"
"4.66800","0.38917","0.00905"
"4.67400","0.38965","0.00896"
"4.68000","0.39019","0.00887"
"4.68600","0.39066","0.00887"
"4.69200","0.39120","0.00876"
"4.69800","0.39168","0.00869"
"4.70400","0.39222","0.00884"
"4.71000","0.39276","0.00879"
"4.71600","0.39324","0.00878"
"4.72200","0.39377","0.00893"
"4.72800","0.39425","0.00902"
"4.73400","0.39479","0.00913"
"4.74000","0.39527","0.00920"
"4.74600","0.39575","0.00924"
"4.75200","0.39623","0.00923"
"4.75800","0.39676","0.00917"
"4.76400","0.39724","0.00923"
"4.77000","0.39772","0.00930"
"4.77600","0.39820","0.00931"
"4.78200","0.39874","0.00936"
"4.78800","0.39921","0.00929"
"4.79400","0.39969","0.00914"
"4.80000","0.40023","0.00907"
"4.80600","0.40071","0.00885"
"4.81200","0.40125","0.00871"
"4.81800","0.40173","0.00872"
"4.82400","0.40226","0.00879"
"4.83000","0.40274","0.00897"
"4.83600","0.40328","0.00921"
"4.84200","0.40376","0.00940"
"4.84800","0.40430","0.00957"
"4.85400","0.40478","0.00955"
"4.86000","0.40531","0.00939"
"4.86600","0.40579","0.00927"
"4.87200","0.40627","0.00924"
"4.87800","0.40675","0.00921"
"4.88400","0.40729","0.00922"
"4.89000","0.40776","0.00910"
"4.89600","0.40824","0.00898"
