End date,"12/26/2016"
Specimen label,"11BG_81_2"
"96.41400","8.03476","0.00554"
"96.42000","8.03524","0.00565"
"96.42600","8.03577","0.00569"
"96.43200","8.03625","0.00566"
"96.43800","8.03679","0.00559"
"96.44400","8.03727","0.00546"
"96.45000","8.03775","0.00538"
"96.45600","8.03828","0.00531"
"96.46200","8.03876","0.00529"
"96.46800","8.03924","0.00525"
"96.47400","8.03978","0.00518"
"96.48000","8.04026","0.00519"
"96.48600","8.04074","0.00531"
"96.49200","8.04121","0.00542"
"96.49800","8.04175","0.00549"
"96.50400","8.04223","0.00532"
"96.51000","8.04271","0.00517"
"96.51600","8.04325","0.00509"
"96.52200","8.04373","0.00506"
"96.52800","8.04420","0.00513"
"96.53400","8.04474","0.00524"
"96.54000","8.04522","0.00520"
"96.54600","8.04570","0.00510"
"96.55200","8.04624","0.00498"
"96.55800","8.04671","0.00496"
"96.56400","8.04725","0.00498"
"96.57000","8.04773","0.00496"
"96.57600","8.04827","0.00499"
"96.58200","8.04875","0.00508"
"96.58800","8.04928","0.00519"
"96.59400","8.04976","0.00529"
"96.60000","8.05030","0.00540"
"96.60600","8.05078","0.00537"
"96.61200","8.05126","0.00538"
"96.61800","8.05174","0.00529"
"96.62400","8.05221","0.00521"
"96.63000","8.05275","0.00525"
"96.63600","8.05323","0.00530"
"96.64200","8.05371","0.00543"
"96.64800","8.05419","0.00545"
"96.65400","8.05467","0.00533"
"96.66000","8.05520","0.00529"
"96.66600","8.05568","0.00533"
"96.67200","8.05616","0.00535"
"96.67800","8.05670","0.00538"
"96.68400","8.05718","0.00528"
"96.69000","8.05766","0.00509"
"96.69600","8.05819","0.00503"
"96.70200","8.05867","0.00501"
"96.70800","8.05921","0.00506"
"96.71400","8.05969","0.00513"
"96.72000","8.06023","0.00511"
"96.72600","8.06071","0.00514"
"96.73200","8.06118","0.00514"
"96.73800","8.06172","0.00502"
"96.74400","8.06220","0.00486"
"96.75000","8.06268","0.00459"
"96.75600","8.06322","0.00433"
"96.76200","8.06369","0.00429"
"96.76800","8.06417","0.00443"
"96.77400","8.06465","0.00456"
"96.78000","8.06513","0.00483"
"96.78600","8.06567","0.00501"
"96.79200","8.06615","0.00512"
"96.79800","8.06668","0.00526"
"96.80400","8.06716","0.00527"
"96.81000","8.06764","0.00533"
"96.81600","8.06818","0.00531"
"96.82200","8.06866","0.00524"
"96.82800","8.06919","0.00523"
"96.83400","8.06967","0.00509"
"96.84000","8.07015","0.00487"
"96.84600","8.07069","0.00471"
"96.85200","8.07123","0.00462"
"96.85800","8.07171","0.00453"
"96.86400","8.07224","0.00449"
"96.87000","8.07272","0.00439"
"96.87600","8.07326","0.00443"
"96.88200","8.07374","0.00457"
"96.88800","8.07422","0.00467"
"96.89400","8.07476","0.00480"
"96.90000","8.07523","0.00479"
"96.90600","8.07571","0.00464"
"96.91200","8.07625","0.00465"
"96.91800","8.07673","0.00469"
"96.92400","8.07721","0.00468"
"96.93000","8.07769","0.00478"
"96.93600","8.07822","0.00483"
"96.94200","8.07870","0.00482"
"96.94800","8.07918","0.00490"
"96.95400","8.07972","0.00496"
"96.96000","8.08020","0.00515"
"96.96600","8.08068","0.00533"
"96.97200","8.08121","0.00527"
"96.97800","8.08169","0.00519"
"96.98400","8.08223","0.00508"
"96.99000","8.08271","0.00494"
"96.99600","8.08325","0.00489"
"97.00200","8.08372","0.00485"
"97.00800","8.08426","0.00481"
"97.01400","8.08474","0.00474"
"97.02000","8.08528","0.00462"
"97.02600","8.08576","0.00459"
"97.03200","8.08624","0.00462"
"97.03800","8.08677","0.00461"
"97.04400","8.08725","0.00465"
"97.05000","8.08773","0.00469"
"97.05600","8.08821","0.00460"
"97.06200","8.08869","0.00468"
"97.06800","8.08922","0.00476"
"97.07400","8.08970","0.00484"
"97.08000","8.09018","0.00485"
"97.08600","8.09072","0.00472"
"97.09200","8.09120","0.00465"
"97.09800","8.09168","0.00460"
"97.10400","8.09221","0.00446"
"97.11000","8.09269","0.00438"
"97.11600","8.09317","0.00430"
"97.12200","8.09371","0.00424"
"97.12800","8.09419","0.00434"
"97.13400","8.09473","0.00446"
"97.14000","8.09520","0.00449"
"97.14600","8.09574","0.00458"
"97.15200","8.09622","0.00464"
"97.15800","8.09676","0.00464"
"97.16400","8.09724","0.00469"
"97.17000","8.09771","0.00473"
"97.17600","8.09825","0.00478"
"97.18200","8.09873","0.00480"
"97.18800","8.09921","0.00476"
"97.19400","8.09969","0.00473"
"97.20000","8.10023","0.00470"
"97.20600","8.10070","0.00470"
"97.21200","8.10118","0.00472"
"97.21800","8.10166","0.00474"
"97.22400","8.10220","0.00481"
"97.23000","8.10268","0.00484"
"97.23600","8.10316","0.00481"
"97.24200","8.10369","0.00477"
"97.24800","8.10417","0.00472"
"97.25400","8.10465","0.00464"
"97.26000","8.10513","0.00467"
"97.26600","8.10567","0.00481"
"97.27200","8.10614","0.00485"
"97.27800","8.10668","0.00493"
"97.28400","8.10716","0.00507"
"97.29000","8.10770","0.00520"
"97.29600","8.10818","0.00519"
"97.30200","8.10872","0.00501"
"97.30800","8.10919","0.00488"
"97.31400","8.10967","0.00476"
"97.32000","8.11021","0.00465"
"97.32600","8.11069","0.00466"
"97.33200","8.11117","0.00475"
"97.33800","8.11171","0.00472"
"97.34400","8.11218","0.00469"
"97.35000","8.11266","0.00462"
"97.35600","8.11314","0.00453"
"97.36200","8.11368","0.00456"
"97.36800","8.11416","0.00460"
"97.37400","8.11464","0.00464"
"97.38000","8.11517","0.00475"
"97.38600","8.11565","0.00476"
"97.39200","8.11619","0.00474"
"97.39800","8.11667","0.00476"
"97.40400","8.11721","0.00470"
"97.41000","8.11768","0.00477"
"97.41600","8.11816","0.00484"
"97.42200","8.11870","0.00483"
"97.42800","8.11918","0.00498"
"97.43400","8.11972","0.00514"
"97.44000","8.12020","0.00521"
"97.44600","8.12073","0.00520"
"97.45200","8.12121","0.00505"
"97.45800","8.12175","0.00495"
"97.46400","8.12223","0.00497"
"97.47000","8.12277","0.00493"
"97.47600","8.12325","0.00495"
"97.48200","8.12372","0.00501"
"97.48800","8.12420","0.00492"
"97.49400","8.12468","0.00486"
"97.50000","8.12522","0.00485"
"97.50600","8.12570","0.00479"
"97.51200","8.12617","0.00484"
"97.51800","8.12671","0.00491"
"97.52400","8.12719","0.00491"
"97.53000","8.12767","0.00491"
"97.53600","8.12821","0.00486"
"97.54200","8.12869","0.00485"
"97.54800","8.12922","0.00478"
"97.55400","8.12970","0.00469"
"97.56000","8.13024","0.00475"
"97.56600","8.13072","0.00489"
"97.57200","8.13126","0.00495"
"97.57800","8.13173","0.00502"
"97.58400","8.13227","0.00503"
"97.59000","8.13275","0.00501"
"97.59600","8.13329","0.00497"
"97.60200","8.13377","0.00486"
"97.60800","8.13425","0.00473"
"97.61400","8.13478","0.00473"
"97.62000","8.13526","0.00475"
"97.62600","8.13574","0.00486"
"97.63200","8.13622","0.00485"
"97.63800","8.13670","0.00472"
"97.64400","8.13724","0.00459"
"97.65000","8.13771","0.00441"
"97.65600","8.13819","0.00419"
"97.66200","8.13867","0.00418"
"97.66800","8.13921","0.00426"
"97.67400","8.13969","0.00425"
"97.68000","8.14017","0.00417"
"97.68600","8.14070","0.00405"
"97.69200","8.14118","0.00406"
"97.69800","8.14172","0.00417"
"97.70400","8.14220","0.00407"
"97.71000","8.14268","0.00401"
"97.71600","8.14321","0.00405"
"97.72200","8.14369","0.00406"
"97.72800","8.14423","0.00425"
"97.73400","8.14471","0.00441"
"97.74000","8.14519","0.00446"
"97.74600","8.14573","0.00452"
"97.75200","8.14620","0.00456"
"97.75800","8.14668","0.00467"
"97.76400","8.14716","0.00484"
"97.77000","8.14764","0.00483"
"97.77600","8.14818","0.00478"
"97.78200","8.14865","0.00466"
"97.78800","8.14913","0.00451"
"97.79400","8.14961","0.00441"
"97.80000","8.15015","0.00441"
"97.80600","8.15063","0.00435"
"97.81200","8.15111","0.00427"
"97.81800","8.15159","0.00416"
"97.82400","8.15212","0.00412"
"97.83000","8.15260","0.00416"
"97.83600","8.15314","0.00428"
"97.84200","8.15362","0.00446"
"97.84800","8.15416","0.00466"
"97.85400","8.15463","0.00471"
"97.86000","8.15517","0.00478"
"97.86600","8.15571","0.00480"
"97.87200","8.15619","0.00478"
"97.87800","8.15673","0.00486"
"97.88400","8.15721","0.00488"
"97.89000","8.15768","0.00484"
"97.89600","8.15822","0.00483"
"97.90200","8.15870","0.00473"
"97.90800","8.15924","0.00472"
"97.91400","8.15972","0.00477"
"97.92000","8.16020","0.00471"
"97.92600","8.16073","0.00473"
"97.93200","8.16121","0.00472"
"97.93800","8.16169","0.00459"
"97.94400","8.16223","0.00457"
"97.95000","8.16271","0.00461"
"97.95600","8.16318","0.00455"
"97.96200","8.16372","0.00452"
"97.96800","8.16420","0.00454"
"97.97400","8.16468","0.00461"
"97.98000","8.16522","0.00480"
"97.98600","8.16570","0.00492"
"97.99200","8.16623","0.00495"
"97.99800","8.16677","0.00494"
"98.00400","8.16725","0.00487"
"98.01000","8.16779","0.00478"
"98.01600","8.16827","0.00465"
"98.02200","8.16875","0.00460"
"98.02800","8.16928","0.00466"
"98.03400","8.16976","0.00462"
"98.04000","8.17024","0.00452"
"98.04600","8.17078","0.00435"
"98.05200","8.17126","0.00414"
"98.05800","8.17173","0.00407"
"98.06400","8.17221","0.00414"
"98.07000","8.17275","0.00416"
"98.07600","8.17323","0.00423"
"98.08200","8.17377","0.00447"
"98.08800","8.17424","0.00468"
"98.09400","8.17472","0.00492"
"98.10000","8.17526","0.00513"
"98.10600","8.17574","0.00520"
"98.11200","8.17622","0.00530"
"98.11800","8.17676","0.00532"
"98.12400","8.17723","0.00532"
"98.13000","8.17771","0.00539"
"98.13600","8.17825","0.00522"
"98.14200","8.17873","0.00508"
"98.14800","8.17921","0.00505"
"98.15400","8.17975","0.00489"
"98.16000","8.18022","0.00474"
"98.16600","8.18070","0.00471"
"98.17200","8.18124","0.00463"
"98.17800","8.18172","0.00456"
"98.18400","8.18226","0.00447"
"98.19000","8.18274","0.00430"
"98.19600","8.18321","0.00406"
"98.20200","8.18375","0.00388"
"98.20800","8.18423","0.00390"
"98.21400","8.18471","0.00402"
"98.22000","8.18519","0.00411"
"98.22600","8.18572","0.00426"
"98.23200","8.18620","0.00442"
"98.23800","8.18668","0.00451"
"98.24400","8.18716","0.00466"
"98.25000","8.18770","0.00468"
"98.25600","8.18818","0.00460"
"98.26200","8.18871","0.00461"
"98.26800","8.18919","0.00473"
"98.27400","8.18973","0.00477"
"98.28000","8.19021","0.00488"
"98.28600","8.19075","0.00497"
"98.29200","8.19123","0.00500"
"98.29800","8.19170","0.00492"
"98.30400","8.19224","0.00473"
"98.31000","8.19272","0.00473"
"98.31600","8.19320","0.00481"
"98.32200","8.19374","0.00482"
"98.32800","8.19422","0.00487"
"98.33400","8.19469","0.00479"
"98.34000","8.19523","0.00471"
"98.34600","8.19571","0.00462"
"98.35200","8.19619","0.00445"
"98.35800","8.19667","0.00446"
"98.36400","8.19720","0.00447"
"98.37000","8.19768","0.00440"
"98.37600","8.19816","0.00454"
"98.38200","8.19870","0.00477"
"98.38800","8.19918","0.00490"
"98.39400","8.19966","0.00497"
"98.40000","8.20019","0.00500"
"98.40600","8.20067","0.00509"
"98.41200","8.20115","0.00516"
"98.41800","8.20169","0.00513"
"98.42400","8.20217","0.00525"
"98.43000","8.20271","0.00537"
"98.43600","8.20318","0.00537"
"98.44200","8.20372","0.00536"
"98.44800","8.20420","0.00537"
"98.45400","8.20474","0.00536"
"98.46000","8.20522","0.00543"
"98.46600","8.20570","0.00550"
"98.47200","8.20623","0.00545"
"98.47800","8.20671","0.00538"
"98.48400","8.20725","0.00539"
"98.49000","8.20773","0.00530"
"98.49600","8.20821","0.00519"
"98.50200","8.20874","0.00500"
"98.50800","8.20922","0.00482"
"98.51400","8.20970","0.00478"
"98.52000","8.21024","0.00467"
"98.52600","8.21072","0.00465"
"98.53200","8.21119","0.00471"
"98.53800","8.21173","0.00472"
"98.54400","8.21221","0.00464"
"98.55000","8.21275","0.00461"
"98.55600","8.21323","0.00458"
"98.56200","8.21377","0.00464"
"98.56800","8.21424","0.00479"
"98.57400","8.21472","0.00493"
"98.58000","8.21526","0.00507"
"98.58600","8.21574","0.00501"
"98.59200","8.21628","0.00495"
"98.59800","8.21676","0.00492"
"98.60400","8.21723","0.00489"
"98.61000","8.21777","0.00497"
"98.61600","8.21825","0.00502"
"98.62200","8.21873","0.00503"
"98.62800","8.21921","0.00511"
"98.63400","8.21974","0.00510"
"98.64000","8.22022","0.00511"
"98.64600","8.22070","0.00519"
"98.65200","8.22118","0.00511"
"98.65800","8.22172","0.00510"
"98.66400","8.22220","0.00513"
"98.67000","8.22268","0.00497"
"98.67600","8.22321","0.00487"
"98.68200","8.22369","0.00479"
"98.68800","8.22417","0.00471"
"98.69400","8.22471","0.00470"
"98.70000","8.22519","0.00474"
"98.70600","8.22572","0.00475"
"98.71200","8.22620","0.00471"
"98.71800","8.22674","0.00455"
"98.72400","8.22722","0.00450"
"98.73000","8.22776","0.00454"
"98.73600","8.22824","0.00445"
"98.74200","8.22877","0.00445"
"98.74800","8.22925","0.00466"
"98.75400","8.22973","0.00476"
"98.76000","8.23027","0.00492"
"98.76600","8.23075","0.00511"
"98.77200","8.23122","0.00520"
"98.77800","8.23176","0.00523"
"98.78400","8.23224","0.00522"
"98.79000","8.23272","0.00533"
"98.79600","8.23320","0.00545"
"98.80200","8.23368","0.00546"
"98.80800","8.23421","0.00540"
"98.81400","8.23469","0.00530"
"98.82000","8.23517","0.00508"
"98.82600","8.23571","0.00502"
"98.83200","8.23619","0.00509"
"98.83800","8.23667","0.00513"
"98.84400","8.23720","0.00514"
"98.85000","8.23768","0.00505"
"98.85600","8.23822","0.00493"
"98.86200","8.23870","0.00494"
"98.86800","8.23924","0.00499"
"98.87400","8.23972","0.00515"
"98.88000","8.24019","0.00528"
"98.88600","8.24073","0.00528"
"98.89200","8.24121","0.00523"
"98.89800","8.24169","0.00516"
"98.90400","8.24223","0.00501"
"98.91000","8.24271","0.00499"
"98.91600","8.24318","0.00494"
"98.92200","8.24372","0.00488"
"98.92800","8.24420","0.00485"
"98.93400","8.24468","0.00481"
"98.94000","8.24516","0.00475"
"98.94600","8.24569","0.00476"
"98.95200","8.24617","0.00475"
"98.95800","8.24665","0.00469"
"98.96400","8.24719","0.00473"
"98.97000","8.24767","0.00471"
"98.97600","8.24815","0.00468"
"98.98200","8.24868","0.00469"
"98.98800","8.24916","0.00470"
"98.99400","8.24970","0.00468"
"99.00000","8.25018","0.00456"
"99.00600","8.25072","0.00447"
"99.01200","8.25125","0.00442"
"99.01800","8.25173","0.00451"
"99.02400","8.25221","0.00465"
"99.03000","8.25275","0.00477"
"99.03600","8.25323","0.00482"
"99.04200","8.25371","0.00485"
"99.04800","8.25424","0.00483"
"99.05400","8.25472","0.00478"
"99.06000","8.25520","0.00484"
"99.06600","8.25574","0.00506"
"99.07200","8.25622","0.00518"
"99.07800","8.25675","0.00512"
"99.08400","8.25723","0.00502"
"99.09000","8.25771","0.00492"
"99.09600","8.25825","0.00477"
"99.10200","8.25873","0.00464"
"99.10800","8.25927","0.00460"
"99.11400","8.25974","0.00462"
"99.12000","8.26022","0.00456"
"99.12600","8.26076","0.00462"
"99.13200","8.26124","0.00471"
"99.13800","8.26172","0.00478"
"99.14400","8.26226","0.00484"
"99.15000","8.26279","0.00489"
"99.15600","8.26327","0.00487"
"99.16200","8.26381","0.00484"
"99.16800","8.26429","0.00469"
"99.17400","8.26483","0.00449"
"99.18000","8.26531","0.00441"
"99.18600","8.26578","0.00435"
"99.19200","8.26626","0.00433"
"99.19800","8.26674","0.00438"
"99.20400","8.26728","0.00440"
"99.21000","8.26776","0.00448"
"99.21600","8.26823","0.00452"
"99.22200","8.26877","0.00455"
"99.22800","8.26925","0.00463"
"99.23400","8.26973","0.00462"
"99.24000","8.27021","0.00464"
"99.24600","8.27075","0.00470"
"99.25200","8.27122","0.00456"
"99.25800","8.27170","0.00452"
"99.26400","8.27218","0.00462"
"99.27000","8.27272","0.00458"
"99.27600","8.27320","0.00458"
"99.28200","8.27374","0.00477"
"99.28800","8.27421","0.00488"
"99.29400","8.27469","0.00496"
"99.30000","8.27523","0.00498"
"99.30600","8.27571","0.00505"
"99.31200","8.27625","0.00516"
"99.31800","8.27672","0.00514"
"99.32400","8.27720","0.00506"
"99.33000","8.27774","0.00500"
"99.33600","8.27822","0.00482"
"99.34200","8.27870","0.00473"
"99.34800","8.27918","0.00476"
"99.35400","8.27971","0.00474"
"99.36000","8.28019","0.00475"
"99.36600","8.28073","0.00475"
"99.37200","8.28121","0.00469"
"99.37800","8.28169","0.00467"
"99.38400","8.28223","0.00466"
"99.39000","8.28270","0.00456"
"99.39600","8.28318","0.00452"
"99.40200","8.28372","0.00443"
"99.40800","8.28420","0.00440"
"99.41400","8.28468","0.00445"
"99.42000","8.28522","0.00441"
"99.42600","8.28569","0.00448"
"99.43200","8.28617","0.00459"
"99.43800","8.28671","0.00458"
"99.44400","8.28719","0.00453"
"99.45000","8.28767","0.00457"
"99.45600","8.28820","0.00470"
"99.46200","8.28868","0.00493"
"99.46800","8.28916","0.00508"
"99.47400","8.28970","0.00508"
"99.48000","8.29018","0.00514"
"99.48600","8.29066","0.00512"
"99.49200","8.29119","0.00509"
"99.49800","8.29167","0.00507"
"99.50400","8.29221","0.00497"
"99.51000","8.29269","0.00490"
"99.51600","8.29317","0.00482"
"99.52200","8.29370","0.00476"
"99.52800","8.29418","0.00479"
"99.53400","8.29472","0.00470"
"99.54000","8.29520","0.00462"
"99.54600","8.29568","0.00463"
"99.55200","8.29622","0.00453"
"99.55800","8.29669","0.00451"
"99.56400","8.29723","0.00458"
"99.57000","8.29771","0.00458"
"99.57600","8.29819","0.00469"
"99.58200","8.29873","0.00485"
"99.58800","8.29921","0.00490"
"99.59400","8.29974","0.00495"
"99.60000","8.30022","0.00493"
"99.60600","8.30070","0.00493"
"99.61200","8.30124","0.00507"
"99.61800","8.30172","0.00500"
"99.62400","8.30225","0.00492"
"99.63000","8.30273","0.00488"
"99.63600","8.30321","0.00474"
"99.64200","8.30375","0.00455"
"99.64800","8.30423","0.00451"
"99.65400","8.30471","0.00450"
"99.66000","8.30524","0.00468"
"99.66600","8.30572","0.00493"
"99.67200","8.30620","0.00499"
"99.67800","8.30674","0.00506"
"99.68400","8.30722","0.00510"
"99.69000","8.30770","0.00495"
"99.69600","8.30823","0.00481"
"99.70200","8.30871","0.00471"
"99.70800","8.30919","0.00464"
"99.71400","8.30973","0.00467"
"99.72000","8.31021","0.00468"
"99.72600","8.31069","0.00472"
"99.73200","8.31122","0.00468"
"99.73800","8.31170","0.00448"
"99.74400","8.31218","0.00430"
"99.75000","8.31266","0.00417"
"99.75600","8.31320","0.00419"
"99.76200","8.31367","0.00432"
"99.76800","8.31421","0.00441"
"99.77400","8.31469","0.00444"
"99.78000","8.31517","0.00451"
"99.78600","8.31571","0.00457"
"99.79200","8.31619","0.00459"
"99.79800","8.31672","0.00466"
"99.80400","8.31720","0.00474"
"99.81000","8.31768","0.00498"
"99.81600","8.31822","0.00513"
"99.82200","8.31870","0.00520"
"99.82800","8.31917","0.00530"
"99.83400","8.31971","0.00527"
"99.84000","8.32019","0.00526"
"99.84600","8.32067","0.00532"
"99.85200","8.32121","0.00525"
"99.85800","8.32169","0.00504"
"99.86400","8.32216","0.00496"
"99.87000","8.32270","0.00492"
"99.87600","8.32318","0.00489"
"99.88200","8.32366","0.00490"
"99.88800","8.32420","0.00486"
"99.89400","8.32468","0.00493"
"99.90000","8.32515","0.00496"
"99.90600","8.32569","0.00497"
"99.91200","8.32617","0.00503"
"99.91800","8.32671","0.00494"
"99.92400","8.32719","0.00483"
"99.93000","8.32767","0.00487"
"99.93600","8.32820","0.00485"
"99.94200","8.32868","0.00481"
"99.94800","8.32916","0.00477"
"99.95400","8.32970","0.00472"
"99.96000","8.33018","0.00476"
"99.96600","8.33066","0.00484"
"99.97200","8.33113","0.00492"
"99.97800","8.33167","0.00515"
"99.98400","8.33215","0.00531"
"99.99000","8.33263","0.00532"
"99.99600","8.33311","0.00529"
"100.00200","8.33364","0.00521"
"100.00800","8.33412","0.00512"
"100.01400","8.33466","0.00507"
"100.02000","8.33514","0.00501"
"100.02600","8.33562","0.00501"
"100.03200","8.33616","0.00498"
"100.03800","8.33663","0.00497"
"100.04400","8.33711","0.00502"
"100.05000","8.33765","0.00500"
"100.05600","8.33813","0.00496"
"100.06200","8.33867","0.00506"
"100.06800","8.33915","0.00515"
"100.07400","8.33962","0.00521"
"100.08000","8.34016","0.00526"
"100.08600","8.34070","0.00520"
"100.09200","8.34118","0.00513"
"100.09800","8.34166","0.00500"
"100.10400","8.34219","0.00484"
"100.11000","8.34267","0.00477"
"100.11600","8.34321","0.00475"
"100.12200","8.34369","0.00476"
"100.12800","8.34417","0.00485"
"100.13400","8.34471","0.00481"
"100.14000","8.34518","0.00471"
"100.14600","8.34572","0.00465"
"100.15200","8.34620","0.00452"
"100.15800","8.34674","0.00436"
"100.16400","8.34722","0.00430"
"100.17000","8.34769","0.00424"
"100.17600","8.34823","0.00428"
"100.18200","8.34871","0.00439"
"100.18800","8.34919","0.00452"
"100.19400","8.34973","0.00471"
"100.20000","8.35021","0.00475"
"100.20600","8.35068","0.00470"
"100.21200","8.35116","0.00475"
"100.21800","8.35170","0.00472"
"100.22400","8.35218","0.00479"
"100.23000","8.35272","0.00503"
"100.23600","8.35320","0.00519"
"100.24200","8.35367","0.00525"
"100.24800","8.35421","0.00531"
"100.25400","8.35469","0.00533"
"100.26000","8.35523","0.00531"
"100.26600","8.35571","0.00519"
"100.27200","8.35618","0.00494"
"100.27800","8.35672","0.00476"
"100.28400","8.35720","0.00471"
"100.29000","8.35768","0.00462"
"100.29600","8.35822","0.00475"
"100.30200","8.35870","0.00478"
"100.30800","8.35917","0.00478"
"100.31400","8.35971","0.00487"
"100.32000","8.36019","0.00493"
"100.32600","8.36067","0.00502"
"100.33200","8.36115","0.00504"
"100.33800","8.36169","0.00496"
"100.34400","8.36216","0.00493"
"100.35000","8.36264","0.00491"
"100.35600","8.36318","0.00480"
"100.36200","8.36366","0.00485"
"100.36800","8.36414","0.00488"
"100.37400","8.36468","0.00490"
"100.38000","8.36515","0.00498"
"100.38600","8.36563","0.00498"
"100.39200","8.36611","0.00495"
"100.39800","8.36665","0.00494"
"100.40400","8.36713","0.00487"
"100.41000","8.36760","0.00491"
"100.41600","8.36814","0.00493"
"100.42200","8.36862","0.00488"
"100.42800","8.36916","0.00480"
"100.43400","8.36964","0.00473"
"100.44000","8.37018","0.00475"
"100.44600","8.37065","0.00488"
"100.45200","8.37119","0.00493"
"100.45800","8.37167","0.00497"
"100.46400","8.37221","0.00507"
"100.47000","8.37269","0.00513"
"100.47600","8.37317","0.00518"
"100.48200","8.37370","0.00519"
"100.48800","8.37418","0.00517"
"100.49400","8.37466","0.00526"
"100.50000","8.37514","0.00536"
"100.50600","8.37568","0.00528"
"100.51200","8.37615","0.00526"
"100.51800","8.37663","0.00516"
"100.52400","8.37717","0.00502"
"100.53000","8.37765","0.00488"
"100.53600","8.37813","0.00465"
"100.54200","8.37867","0.00447"
"100.54800","8.37914","0.00439"
"100.55400","8.37962","0.00443"
"100.56000","8.38016","0.00457"
"100.56600","8.38070","0.00466"
"100.57200","8.38118","0.00476"
"100.57800","8.38166","0.00488"
"100.58400","8.38219","0.00489"
"100.59000","8.38273","0.00485"
"100.59600","8.38321","0.00487"
"100.60200","8.38369","0.00488"
"100.60800","8.38423","0.00495"
"100.61400","8.38470","0.00505"
"100.62000","8.38518","0.00503"
"100.62600","8.38566","0.00507"
"100.63200","8.38620","0.00517"
"100.63800","8.38668","0.00518"
"100.64400","8.38716","0.00525"
"100.65000","8.38769","0.00521"
"100.65600","8.38817","0.00511"
"100.66200","8.38871","0.00508"
"100.66800","8.38919","0.00491"
"100.67400","8.38967","0.00471"
"100.68000","8.39021","0.00472"
"100.68600","8.39068","0.00469"
"100.69200","8.39122","0.00466"
"100.69800","8.39170","0.00468"
"100.70400","8.39224","0.00466"
"100.71000","8.39272","0.00466"
"100.71600","8.39325","0.00469"
"100.72200","8.39373","0.00473"
"100.72800","8.39427","0.00480"
"100.73400","8.39475","0.00489"
"100.74000","8.39529","0.00490"
"100.74600","8.39577","0.00483"
"100.75200","8.39624","0.00468"
"100.75800","8.39678","0.00461"
"100.76400","8.39726","0.00461"
"100.77000","8.39774","0.00455"
"100.77600","8.39822","0.00462"
"100.78200","8.39876","0.00483"
"100.78800","8.39923","0.00503"
"100.79400","8.39971","0.00523"
"100.80000","8.40025","0.00533"
"100.80600","8.40073","0.00539"
"100.81200","8.40121","0.00541"
"100.81800","8.40174","0.00530"
"100.82400","8.40222","0.00515"
"100.83000","8.40270","0.00510"
"100.83600","8.40324","0.00510"
"100.84200","8.40372","0.00510"
"100.84800","8.40420","0.00512"
"100.85400","8.40473","0.00501"
"100.86000","8.40521","0.00495"
"100.86600","8.40575","0.00503"
"100.87200","8.40623","0.00505"
"100.87800","8.40677","0.00524"
"100.88400","8.40725","0.00533"
"100.89000","8.40772","0.00536"
"100.89600","8.40826","0.00533"
"100.90200","8.40874","0.00515"
"100.90800","8.40922","0.00494"
"100.91400","8.40970","0.00489"
"100.92000","8.41018","0.00487"
"100.92600","8.41071","0.00499"
"100.93200","8.41119","0.00505"
"100.93800","8.41167","0.00499"
"100.94400","8.41215","0.00491"
"100.95000","8.41263","0.00485"
"100.95600","8.41317","0.00480"
"100.96200","8.41364","0.00485"
"100.96800","8.41412","0.00501"
"100.97400","8.41466","0.00510"
"100.98000","8.41514","0.00527"
"100.98600","8.41562","0.00531"
"100.99200","8.41615","0.00527"
"100.99800","8.41663","0.00521"
"101.00400","8.41717","0.00507"
"101.01000","8.41765","0.00491"
"101.01600","8.41819","0.00477"
"101.02200","8.41866","0.00475"
"101.02800","8.41920","0.00481"
"101.03400","8.41968","0.00481"
"101.04000","8.42022","0.00493"
"101.04600","8.42070","0.00512"
"101.05200","8.42124","0.00519"
"101.05800","8.42171","0.00524"
"101.06400","8.42219","0.00534"
"101.07000","8.42267","0.00535"
"101.07600","8.42321","0.00529"
"101.08200","8.42369","0.00516"
"101.08800","8.42417","0.00508"
"101.09400","8.42470","0.00507"
"101.10000","8.42518","0.00507"
"101.10600","8.42566","0.00507"
"101.11200","8.42620","0.00502"
"101.11800","8.42668","0.00479"
"101.12400","8.42721","0.00459"
"101.13000","8.42769","0.00457"
"101.13600","8.42823","0.00458"
"101.14200","8.42871","0.00473"
"101.14800","8.42925","0.00488"
"101.15400","8.42973","0.00497"
"101.16000","8.43026","0.00506"
"101.16600","8.43074","0.00505"
"101.17200","8.43128","0.00498"
"101.17800","8.43176","0.00502"
"101.18400","8.43224","0.00508"
"101.19000","8.43278","0.00506"
"101.19600","8.43325","0.00508"
"101.20200","8.43373","0.00507"
"101.20800","8.43421","0.00515"
"101.21400","8.43475","0.00519"
"101.22000","8.43523","0.00509"
"101.22600","8.43571","0.00503"
"101.23200","8.43624","0.00496"
"101.23800","8.43672","0.00487"
"101.24400","8.43720","0.00491"
"101.25000","8.43768","0.00483"
"101.25600","8.43822","0.00472"
"101.26200","8.43869","0.00476"
"101.26800","8.43917","0.00479"
"101.27400","8.43971","0.00479"
"101.28000","8.44019","0.00499"
"101.28600","8.44073","0.00511"
"101.29200","8.44121","0.00518"
"101.29800","8.44174","0.00516"
"101.30400","8.44222","0.00511"
"101.31000","8.44276","0.00515"
"101.31600","8.44324","0.00512"
"101.32200","8.44378","0.00500"
"101.32800","8.44425","0.00502"
"101.33400","8.44479","0.00504"
