End date,"12/23/2016"
Specimen label,"21AT_67"
"1.29000","0.10774","0.00002"
"1.29600","0.10822","0.00003"
"1.30200","0.10870","0.00007"
"1.30800","0.10924","0.00007"
"1.31400","0.10971","0.00016"
"1.32000","0.11025","0.00023"
"1.32600","0.11073","0.00017"
"1.33200","0.11121","0.00014"
"1.33800","0.11175","0.00011"
"1.34400","0.11222","0.00004"
"1.35000","0.11276","0.00004"
"1.35600","0.11324","0.00005"
"1.36200","0.11372","0.00008"
"1.36800","0.11426","0.00017"
"1.37400","0.11474","0.00024"
"1.38000","0.11521","0.00037"
"1.38600","0.11569","0.00044"
"1.39200","0.11623","0.00027"
"1.39800","0.11671","0.00025"
"1.40400","0.11725","0.00030"
"1.41000","0.11773","0.00029"
"1.41600","0.11820","0.00031"
"1.42200","0.11874","0.00030"
"1.42800","0.11922","0.00024"
"1.43400","0.11970","0.00023"
"1.44000","0.12024","0.00022"
"1.44600","0.12072","0.00027"
"1.45200","0.12119","0.00036"
"1.45800","0.12173","0.00036"
"1.46400","0.12221","0.00033"
"1.47000","0.12275","0.00027"
"1.47600","0.12323","0.00028"
"1.48200","0.12370","0.00038"
"1.48800","0.12424","0.00041"
"1.49400","0.12472","0.00031"
"1.50000","0.12526","0.00014"
"1.50600","0.12574","-0.00004"
"1.51200","0.12628","-0.00013"
"1.51800","0.12675","-0.00019"
"1.52400","0.12723","-0.00031"
"1.53000","0.12777","-0.00034"
"1.53600","0.12825","-0.00029"
"1.54200","0.12873","-0.00032"
"1.54800","0.12926","-0.00022"
"1.55400","0.12974","-0.00008"
"1.56000","0.13022","0.00000"
"1.56600","0.13076","0.00020"
"1.57200","0.13124","0.00034"
"1.57800","0.13172","0.00042"
"1.58400","0.13219","0.00046"
"1.59000","0.13273","0.00039"
"1.59600","0.13321","0.00023"
"1.60200","0.13369","0.00013"
"1.60800","0.13423","0.00002"
"1.61400","0.13471","-0.00002"
"1.62000","0.13518","-0.00001"
"1.62600","0.13572","0.00000"
"1.63200","0.13620","0.00010"
"1.63800","0.13668","0.00016"
"1.64400","0.13722","0.00018"
"1.65000","0.13770","0.00025"
"1.65600","0.13817","0.00022"
"1.66200","0.13865","0.00025"
"1.66800","0.13919","0.00029"
"1.67400","0.13967","0.00019"
"1.68000","0.14015","0.00012"
"1.68600","0.14062","0.00010"
"1.69200","0.14116","-0.00003"
"1.69800","0.14164","-0.00013"
"1.70400","0.14212","-0.00020"
"1.71000","0.14260","-0.00027"
"1.71600","0.14314","-0.00026"
"1.72200","0.14361","-0.00028"
"1.72800","0.14409","-0.00022"
"1.73400","0.14463","-0.00005"
"1.74000","0.14511","0.00009"
"1.74600","0.14565","0.00020"
"1.75200","0.14613","0.00025"
"1.75800","0.14666","0.00022"
"1.76400","0.14714","0.00019"
"1.77000","0.14768","0.00021"
"1.77600","0.14816","0.00017"
"1.78200","0.14864","0.00020"
"1.78800","0.14917","0.00011"
"1.79400","0.14965","-0.00004"
"1.80000","0.15013","-0.00004"
"1.80600","0.15067","0.00000"
"1.81200","0.15115","0.00000"
"1.81800","0.15169","0.00000"
"1.82400","0.15216","-0.00003"
"1.83000","0.15270","0.00003"
"1.83600","0.15318","0.00016"
"1.84200","0.15366","0.00019"
"1.84800","0.15420","0.00028"
"1.85400","0.15468","0.00024"
"1.86000","0.15521","0.00012"
"1.86600","0.15569","0.00013"
"1.87200","0.15617","0.00024"
"1.87800","0.15671","0.00032"
"1.88400","0.15719","0.00037"
"1.89000","0.15772","0.00034"
"1.89600","0.15820","0.00026"
"1.90200","0.15874","0.00027"
"1.90800","0.15922","0.00030"
"1.91400","0.15970","0.00036"
"1.92000","0.16024","0.00044"
"1.92600","0.16071","0.00041"
"1.93200","0.16119","0.00046"
"1.93800","0.16167","0.00057"
"1.94400","0.16221","0.00058"
"1.95000","0.16269","0.00053"
"1.95600","0.16317","0.00044"
"1.96200","0.16370","0.00036"
"1.96800","0.16418","0.00041"
"1.97400","0.16466","0.00044"
"1.98000","0.16520","0.00049"
"1.98600","0.16568","0.00045"
"1.99200","0.16616","0.00030"
"1.99800","0.16669","0.00013"
"2.00400","0.16717","0.00002"
"2.01000","0.16771","0.00003"
"2.01600","0.16819","0.00005"
"2.02200","0.16867","-0.00001"
"2.02800","0.16920","-0.00003"
"2.03400","0.16968","0.00000"
"2.04000","0.17022","-0.00012"
"2.04600","0.17070","-0.00013"
"2.05200","0.17118","-0.00001"
"2.05800","0.17172","0.00002"
"2.06400","0.17219","0.00004"
"2.07000","0.17267","0.00006"
"2.07600","0.17315","0.00004"
"2.08200","0.17369","0.00012"
"2.08800","0.17417","0.00015"
"2.09400","0.17465","0.00016"
"2.10000","0.17518","0.00031"
"2.10600","0.17566","0.00038"
"2.11200","0.17620","0.00041"
"2.11800","0.17668","0.00049"
"2.12400","0.17716","0.00048"
"2.13000","0.17769","0.00042"
"2.13600","0.17817","0.00039"
"2.14200","0.17871","0.00036"
"2.14800","0.17919","0.00038"
"2.15400","0.17967","0.00039"
"2.16000","0.18015","0.00041"
"2.16600","0.18068","0.00054"
"2.17200","0.18116","0.00064"
"2.17800","0.18164","0.00071"
"2.18400","0.18212","0.00075"
"2.19000","0.18266","0.00067"
"2.19600","0.18314","0.00055"
"2.20200","0.18361","0.00055"
"2.20800","0.18415","0.00051"
"2.21400","0.18463","0.00053"
"2.22000","0.18511","0.00047"
"2.22600","0.18559","0.00037"
"2.23200","0.18612","0.00031"
"2.23800","0.18660","0.00024"
"2.24400","0.18714","0.00012"
"2.25000","0.18762","0.00015"
"2.25600","0.18810","0.00020"
"2.26200","0.18864","0.00023"
"2.26800","0.18911","0.00026"
"2.27400","0.18965","0.00028"
"2.28000","0.19013","0.00041"
"2.28600","0.19067","0.00050"
"2.29200","0.19115","0.00051"
"2.29800","0.19169","0.00060"
"2.30400","0.19216","0.00068"
"2.31000","0.19264","0.00059"
"2.31600","0.19318","0.00052"
"2.32200","0.19366","0.00042"
"2.32800","0.19414","0.00017"
"2.33400","0.19467","0.00008"
"2.34000","0.19515","0.00013"
"2.34600","0.19563","0.00030"
"2.35200","0.19617","0.00048"
"2.35800","0.19665","0.00064"
"2.36400","0.19713","0.00082"
"2.37000","0.19766","0.00100"
"2.37600","0.19814","0.00102"
"2.38200","0.19868","0.00097"
"2.38800","0.19916","0.00089"
"2.39400","0.19970","0.00074"
"2.40000","0.20024","0.00067"
"2.40600","0.20071","0.00056"
"2.41200","0.20125","0.00046"
"2.41800","0.20173","0.00045"
"2.42400","0.20227","0.00041"
"2.43000","0.20275","0.00041"
"2.43600","0.20322","0.00041"
"2.44200","0.20376","0.00044"
"2.44800","0.20424","0.00058"
"2.45400","0.20472","0.00067"
"2.46000","0.20520","0.00059"
"2.46600","0.20574","0.00060"
"2.47200","0.20621","0.00061"
"2.47800","0.20669","0.00061"
"2.48400","0.20717","0.00062"
"2.49000","0.20765","0.00052"
"2.49600","0.20819","0.00050"
"2.50200","0.20867","0.00048"
"2.50800","0.20914","0.00040"
"2.51400","0.20968","0.00030"
"2.52000","0.21016","0.00025"
"2.52600","0.21064","0.00022"
"2.53200","0.21118","0.00024"
"2.53800","0.21165","0.00026"
"2.54400","0.21219","0.00022"
"2.55000","0.21267","0.00017"
"2.55600","0.21321","0.00015"
"2.56200","0.21369","0.00023"
"2.56800","0.21423","0.00028"
"2.57400","0.21470","0.00028"
"2.58000","0.21524","0.00026"
"2.58600","0.21572","0.00029"
"2.59200","0.21620","0.00024"
"2.59800","0.21674","0.00030"
"2.60400","0.21722","0.00035"
"2.61000","0.21769","0.00040"
"2.61600","0.21817","0.00052"
"2.62200","0.21871","0.00061"
"2.62800","0.21919","0.00073"
"2.63400","0.21967","0.00079"
"2.64000","0.22015","0.00071"
"2.64600","0.22062","0.00065"
"2.65200","0.22116","0.00060"
"2.65800","0.22164","0.00050"
"2.66400","0.22212","0.00049"
"2.67000","0.22266","0.00051"
"2.67600","0.22313","0.00046"
"2.68200","0.22361","0.00044"
"2.68800","0.22415","0.00041"
"2.69400","0.22463","0.00031"
"2.70000","0.22517","0.00025"
"2.70600","0.22565","0.00028"
"2.71200","0.22618","0.00030"
"2.71800","0.22666","0.00033"
"2.72400","0.22714","0.00044"
"2.73000","0.22768","0.00045"
"2.73600","0.22816","0.00035"
"2.74200","0.22864","0.00021"
"2.74800","0.22911","0.00021"
"2.75400","0.22959","0.00031"
"2.76000","0.23013","0.00029"
"2.76600","0.23061","0.00033"
"2.77200","0.23109","0.00042"
"2.77800","0.23162","0.00043"
"2.78400","0.23210","0.00046"
"2.79000","0.23258","0.00040"
"2.79600","0.23312","0.00041"
"2.80200","0.23360","0.00052"
"2.80800","0.23408","0.00058"
"2.81400","0.23455","0.00064"
"2.82000","0.23509","0.00064"
"2.82600","0.23563","0.00062"
"2.83200","0.23611","0.00063"
"2.83800","0.23665","0.00061"
"2.84400","0.23713","0.00066"
"2.85000","0.23766","0.00071"
"2.85600","0.23820","0.00069"
"2.86200","0.23868","0.00062"
"2.86800","0.23922","0.00062"
"2.87400","0.23970","0.00059"
"2.88000","0.24017","0.00061"
"2.88600","0.24065","0.00065"
"2.89200","0.24113","0.00060"
"2.89800","0.24167","0.00052"
"2.90400","0.24215","0.00048"
"2.91000","0.24269","0.00045"
"2.91600","0.24316","0.00050"
"2.92200","0.24370","0.00050"
"2.92800","0.24418","0.00050"
"2.93400","0.24466","0.00054"
"2.94000","0.24520","0.00047"
"2.94600","0.24568","0.00043"
"2.95200","0.24615","0.00044"
"2.95800","0.24669","0.00036"
"2.96400","0.24717","0.00040"
"2.97000","0.24771","0.00050"
"2.97600","0.24819","0.00054"
"2.98200","0.24872","0.00058"
"2.98800","0.24920","0.00056"
"2.99400","0.24974","0.00045"
"3.00000","0.25022","0.00040"
"3.00600","0.25070","0.00033"
"3.01200","0.25124","0.00030"
"3.01800","0.25171","0.00035"
"3.02400","0.25219","0.00038"
"3.03000","0.25267","0.00044"
"3.03600","0.25321","0.00048"
"3.04200","0.25369","0.00044"
"3.04800","0.25417","0.00051"
"3.05400","0.25470","0.00065"
"3.06000","0.25518","0.00069"
"3.06600","0.25572","0.00075"
"3.07200","0.25620","0.00070"
"3.07800","0.25668","0.00057"
"3.08400","0.25721","0.00059"
"3.09000","0.25769","0.00060"
"3.09600","0.25823","0.00057"
"3.10200","0.25871","0.00061"
"3.10800","0.25919","0.00052"
"3.11400","0.25973","0.00039"
"3.12000","0.26020","0.00033"
"3.12600","0.26074","0.00032"
"3.13200","0.26122","0.00035"
"3.13800","0.26176","0.00041"
"3.14400","0.26224","0.00036"
"3.15000","0.26272","0.00033"
"3.15600","0.26325","0.00031"
"3.16200","0.26373","0.00034"
"3.16800","0.26421","0.00039"
"3.17400","0.26469","0.00035"
"3.18000","0.26523","0.00034"
"3.18600","0.26570","0.00029"
"3.19200","0.26618","0.00017"
"3.19800","0.26666","0.00011"
"3.20400","0.26720","0.00009"
"3.21000","0.26768","0.00010"
"3.21600","0.26822","0.00023"
"3.22200","0.26869","0.00031"
"3.22800","0.26917","0.00041"
"3.23400","0.26965","0.00054"
"3.24000","0.27019","0.00068"
"3.24600","0.27067","0.00074"
"3.25200","0.27115","0.00082"
"3.25800","0.27168","0.00079"
"3.26400","0.27216","0.00071"
"3.27000","0.27270","0.00073"
"3.27600","0.27318","0.00070"
"3.28200","0.27372","0.00069"
"3.28800","0.27419","0.00065"
"3.29400","0.27467","0.00053"
"3.30000","0.27521","0.00048"
"3.30600","0.27569","0.00045"
"3.31200","0.27617","0.00045"
"3.31800","0.27665","0.00054"
"3.32400","0.27712","0.00056"
"3.33000","0.27766","0.00051"
"3.33600","0.27814","0.00050"
"3.34200","0.27862","0.00042"
"3.34800","0.27910","0.00040"
"3.35400","0.27964","0.00040"
"3.36000","0.28011","0.00037"
"3.36600","0.28059","0.00032"
"3.37200","0.28113","0.00028"
"3.37800","0.28161","0.00029"
"3.38400","0.28215","0.00040"
"3.39000","0.28263","0.00050"
"3.39600","0.28316","0.00044"
"3.40200","0.28364","0.00040"
"3.40800","0.28418","0.00036"
"3.41400","0.28466","0.00036"
"3.42000","0.28520","0.00040"
"3.42600","0.28573","0.00043"
"3.43200","0.28621","0.00045"
"3.43800","0.28669","0.00041"
"3.44400","0.28723","0.00028"
"3.45000","0.28771","0.00018"
"3.45600","0.28825","0.00018"
"3.46200","0.28872","0.00019"
"3.46800","0.28920","0.00028"
"3.47400","0.28968","0.00029"
"3.48000","0.29022","0.00036"
"3.48600","0.29070","0.00041"
"3.49200","0.29123","0.00038"
"3.49800","0.29171","0.00034"
"3.50400","0.29219","0.00017"
"3.51000","0.29273","0.00001"
"3.51600","0.29321","-0.00002"
"3.52200","0.29369","0.00006"
"3.52800","0.29422","0.00010"
"3.53400","0.29470","0.00008"
"3.54000","0.29518","-0.00003"
"3.54600","0.29572","-0.00020"
"3.55200","0.29626","-0.00020"
"3.55800","0.29674","-0.00012"
"3.56400","0.29727","-0.00003"
"3.57000","0.29775","0.00015"
"3.57600","0.29823","0.00026"
"3.58200","0.29877","0.00036"
"3.58800","0.29925","0.00045"
"3.59400","0.29972","0.00050"
"3.60000","0.30020","0.00051"
"3.60600","0.30068","0.00041"
"3.61200","0.30122","0.00031"
"3.61800","0.30170","0.00033"
"3.62400","0.30218","0.00032"
"3.63000","0.30271","0.00023"
"3.63600","0.30319","0.00025"
"3.64200","0.30367","0.00025"
"3.64800","0.30421","0.00031"
"3.65400","0.30469","0.00042"
"3.66000","0.30517","0.00055"
"3.66600","0.30570","0.00072"
"3.67200","0.30618","0.00078"
"3.67800","0.30672","0.00074"
"3.68400","0.30720","0.00076"
"3.69000","0.30774","0.00066"
"3.69600","0.30822","0.00051"
"3.70200","0.30875","0.00037"
"3.70800","0.30923","0.00024"
"3.71400","0.30977","0.00014"
"3.72000","0.31025","0.00017"
"3.72600","0.31073","0.00025"
"3.73200","0.31126","0.00033"
"3.73800","0.31174","0.00028"
"3.74400","0.31222","0.00025"
"3.75000","0.31270","0.00030"
"3.75600","0.31324","0.00025"
"3.76200","0.31372","0.00014"
"3.76800","0.31419","0.00015"
"3.77400","0.31467","0.00006"
"3.78000","0.31515","0.00001"
"3.78600","0.31569","0.00002"
"3.79200","0.31617","0.00003"
"3.79800","0.31665","0.00019"
"3.80400","0.31718","0.00035"
"3.81000","0.31766","0.00046"
"3.81600","0.31820","0.00054"
"3.82200","0.31868","0.00055"
"3.82800","0.31916","0.00053"
"3.83400","0.31969","0.00043"
"3.84000","0.32017","0.00029"
"3.84600","0.32065","0.00020"
"3.85200","0.32119","0.00025"
"3.85800","0.32167","0.00026"
"3.86400","0.32215","0.00027"
"3.87000","0.32262","0.00023"
"3.87600","0.32316","0.00015"
"3.88200","0.32364","0.00024"
"3.88800","0.32412","0.00037"
"3.89400","0.32460","0.00038"
"3.90000","0.32508","0.00042"
"3.90600","0.32561","0.00042"
"3.91200","0.32609","0.00042"
"3.91800","0.32663","0.00042"
"3.92400","0.32711","0.00034"
"3.93000","0.32765","0.00026"
"3.93600","0.32812","0.00029"
"3.94200","0.32860","0.00022"
"3.94800","0.32914","0.00017"
"3.95400","0.32968","0.00021"
"3.96000","0.33016","0.00021"
"3.96600","0.33070","0.00027"
"3.97200","0.33123","0.00034"
"3.97800","0.33171","0.00037"
"3.98400","0.33225","0.00042"
"3.99000","0.33273","0.00043"
"3.99600","0.33327","0.00041"
"4.00200","0.33375","0.00036"
"4.00800","0.33428","0.00021"
"4.01400","0.33476","0.00021"
"4.02000","0.33524","0.00038"
"4.02600","0.33578","0.00048"
"4.03200","0.33626","0.00053"
"4.03800","0.33673","0.00056"
"4.04400","0.33727","0.00057"
"4.05000","0.33775","0.00055"
"4.05600","0.33823","0.00050"
"4.06200","0.33877","0.00050"
"4.06800","0.33925","0.00055"
"4.07400","0.33972","0.00045"
"4.08000","0.34026","0.00033"
"4.08600","0.34074","0.00037"
"4.09200","0.34122","0.00049"
"4.09800","0.34170","0.00061"
"4.10400","0.34224","0.00071"
"4.11000","0.34271","0.00065"
"4.11600","0.34325","0.00057"
"4.12200","0.34373","0.00050"
"4.12800","0.34427","0.00040"
"4.13400","0.34475","0.00035"
"4.14000","0.34522","0.00034"
"4.14600","0.34576","0.00036"
"4.15200","0.34624","0.00047"
"4.15800","0.34678","0.00053"
"4.16400","0.34726","0.00064"
"4.17000","0.34774","0.00075"
"4.17600","0.34827","0.00071"
"4.18200","0.34875","0.00066"
"4.18800","0.34923","0.00067"
"4.19400","0.34971","0.00068"
"4.20000","0.35025","0.00065"
"4.20600","0.35073","0.00060"
"4.21200","0.35120","0.00052"
"4.21800","0.35168","0.00051"
"4.22400","0.35222","0.00053"
"4.23000","0.35270","0.00056"
"4.23600","0.35318","0.00067"
"4.24200","0.35371","0.00064"
"4.24800","0.35419","0.00058"
"4.25400","0.35467","0.00059"
"4.26000","0.35521","0.00063"
"4.26600","0.35569","0.00068"
"4.27200","0.35623","0.00074"
"4.27800","0.35670","0.00076"
"4.28400","0.35724","0.00082"
"4.29000","0.35772","0.00075"
"4.29600","0.35826","0.00062"
"4.30200","0.35874","0.00047"
"4.30800","0.35922","0.00037"
"4.31400","0.35969","0.00033"
"4.32000","0.36023","0.00039"
"4.32600","0.36071","0.00041"
"4.33200","0.36119","0.00037"
"4.33800","0.36167","0.00032"
"4.34400","0.36215","0.00022"
"4.35000","0.36268","0.00022"
"4.35600","0.36316","0.00025"
"4.36200","0.36364","0.00032"
"4.36800","0.36418","0.00042"
"4.37400","0.36466","0.00036"
"4.38000","0.36513","0.00026"
"4.38600","0.36561","0.00025"
"4.39200","0.36615","0.00027"
"4.39800","0.36663","0.00036"
"4.40400","0.36717","0.00049"
"4.41000","0.36765","0.00049"
"4.41600","0.36812","0.00050"
"4.42200","0.36866","0.00052"
"4.42800","0.36914","0.00052"
"4.43400","0.36968","0.00051"
"4.44000","0.37016","0.00045"
"4.44600","0.37070","0.00034"
"4.45200","0.37117","0.00028"
"4.45800","0.37165","0.00022"
"4.46400","0.37219","0.00026"
"4.47000","0.37267","0.00041"
"4.47600","0.37315","0.00033"
"4.48200","0.37368","0.00025"
"4.48800","0.37416","0.00019"
"4.49400","0.37464","0.00011"
"4.50000","0.37512","0.00014"
"4.50600","0.37566","0.00014"
"4.51200","0.37614","0.00019"
"4.51800","0.37661","0.00027"
"4.52400","0.37715","0.00026"
"4.53000","0.37763","0.00021"
"4.53600","0.37811","0.00023"
"4.54200","0.37865","0.00019"
"4.54800","0.37913","0.00019"
"4.55400","0.37966","0.00028"
"4.56000","0.38014","0.00030"
"4.56600","0.38068","0.00028"
"4.57200","0.38122","0.00027"
"4.57800","0.38170","0.00022"
"4.58400","0.38223","0.00019"
"4.59000","0.38277","0.00016"
"4.59600","0.38325","0.00011"
"4.60200","0.38373","0.00010"
"4.60800","0.38421","0.00004"
"4.61400","0.38475","0.00002"
"4.62000","0.38522","0.00015"
"4.62600","0.38570","0.00032"
"4.63200","0.38618","0.00040"
"4.63800","0.38672","0.00035"
"4.64400","0.38720","0.00026"
"4.65000","0.38768","0.00024"
"4.65600","0.38821","0.00026"
"4.66200","0.38869","0.00034"
"4.66800","0.38917","0.00048"
"4.67400","0.38971","0.00051"
"4.68000","0.39019","0.00048"
"4.68600","0.39072","0.00055"
"4.69200","0.39120","0.00048"
"4.69800","0.39174","0.00045"
"4.70400","0.39222","0.00044"
"4.71000","0.39276","0.00035"
"4.71600","0.39324","0.00020"
"4.72200","0.39377","0.00010"
"4.72800","0.39425","0.00006"
"4.73400","0.39473","0.00014"
"4.74000","0.39521","0.00024"
"4.74600","0.39575","0.00030"
"4.75200","0.39623","0.00042"
"4.75800","0.39670","0.00051"
"4.76400","0.39718","0.00052"
"4.77000","0.39772","0.00056"
"4.77600","0.39820","0.00055"
"4.78200","0.39868","0.00051"
"4.78800","0.39915","0.00049"
"4.79400","0.39969","0.00049"
"4.80000","0.40017","0.00055"
"4.80600","0.40065","0.00054"
"4.81200","0.40113","0.00047"
"4.81800","0.40167","0.00042"
"4.82400","0.40214","0.00026"
"4.83000","0.40268","0.00017"
"4.83600","0.40316","0.00016"
"4.84200","0.40364","0.00012"
"4.84800","0.40418","0.00015"
"4.85400","0.40466","0.00015"
