End date,"12/23/2016"
Specimen label,"21BG_65"
"0.88800","0.07426","0.00223"
"0.89400","0.07474","0.00241"
"0.90000","0.07528","0.00246"
"0.90600","0.07575","0.00252"
"0.91200","0.07623","0.00256"
"0.91800","0.07677","0.00253"
"0.92400","0.07725","0.00263"
"0.93000","0.07773","0.00269"
"0.93600","0.07826","0.00257"
"0.94200","0.07874","0.00245"
"0.94800","0.07922","0.00235"
"0.95400","0.07976","0.00225"
"0.96000","0.08024","0.00221"
"0.96600","0.08072","0.00215"
"0.97200","0.08125","0.00215"
"0.97800","0.08173","0.00231"
"0.98400","0.08227","0.00240"
"0.99000","0.08275","0.00242"
"0.99600","0.08329","0.00241"
"1.00200","0.08377","0.00230"
"1.00800","0.08424","0.00216"
"1.01400","0.08478","0.00206"
"1.02000","0.08526","0.00199"
"1.02600","0.08574","0.00198"
"1.03200","0.08628","0.00196"
"1.03800","0.08675","0.00194"
"1.04400","0.08729","0.00203"
"1.05000","0.08777","0.00211"
"1.05600","0.08825","0.00228"
"1.06200","0.08879","0.00251"
"1.06800","0.08927","0.00262"
"1.07400","0.08974","0.00280"
"1.08000","0.09028","0.00296"
"1.08600","0.09076","0.00293"
"1.09200","0.09124","0.00281"
"1.09800","0.09178","0.00267"
"1.10400","0.09226","0.00263"
"1.11000","0.09273","0.00260"
"1.11600","0.09327","0.00260"
"1.12200","0.09375","0.00267"
"1.12800","0.09429","0.00281"
"1.13400","0.09477","0.00289"
"1.14000","0.09530","0.00294"
"1.14600","0.09578","0.00289"
"1.15200","0.09626","0.00280"
"1.15800","0.09680","0.00280"
"1.16400","0.09728","0.00272"
"1.17000","0.09776","0.00262"
"1.17600","0.09823","0.00261"
"1.18200","0.09877","0.00258"
"1.18800","0.09925","0.00255"
"1.19400","0.09973","0.00260"
"1.20000","0.10027","0.00259"
"1.20600","0.10075","0.00259"
"1.21200","0.10128","0.00257"
"1.21800","0.10176","0.00256"
"1.22400","0.10224","0.00266"
"1.23000","0.10272","0.00270"
"1.23600","0.10320","0.00273"
"1.24200","0.10373","0.00276"
"1.24800","0.10421","0.00281"
"1.25400","0.10469","0.00277"
"1.26000","0.10523","0.00274"
"1.26600","0.10571","0.00255"
"1.27200","0.10619","0.00237"
"1.27800","0.10666","0.00224"
"1.28400","0.10720","0.00214"
"1.29000","0.10768","0.00216"
"1.29600","0.10816","0.00219"
"1.30200","0.10870","0.00216"
"1.30800","0.10918","0.00222"
"1.31400","0.10971","0.00232"
"1.32000","0.11019","0.00240"
"1.32600","0.11073","0.00246"
"1.33200","0.11121","0.00249"
"1.33800","0.11169","0.00253"
"1.34400","0.11222","0.00262"
"1.35000","0.11270","0.00268"
"1.35600","0.11324","0.00268"
"1.36200","0.11372","0.00266"
"1.36800","0.11420","0.00252"
"1.37400","0.11474","0.00244"
"1.38000","0.11521","0.00246"
"1.38600","0.11569","0.00247"
"1.39200","0.11623","0.00253"
"1.39800","0.11671","0.00248"
"1.40400","0.11725","0.00242"
"1.41000","0.11773","0.00241"
"1.41600","0.11820","0.00233"
"1.42200","0.11874","0.00224"
"1.42800","0.11922","0.00235"
"1.43400","0.11970","0.00247"
"1.44000","0.12024","0.00254"
"1.44600","0.12072","0.00254"
"1.45200","0.12119","0.00244"
"1.45800","0.12173","0.00235"
"1.46400","0.12221","0.00239"
"1.47000","0.12275","0.00244"
"1.47600","0.12323","0.00261"
"1.48200","0.12376","0.00278"
"1.48800","0.12424","0.00285"
"1.49400","0.12472","0.00283"
"1.50000","0.12526","0.00273"
"1.50600","0.12574","0.00269"
"1.51200","0.12622","0.00269"
"1.51800","0.12675","0.00266"
"1.52400","0.12723","0.00263"
"1.53000","0.12771","0.00265"
"1.53600","0.12825","0.00265"
"1.54200","0.12873","0.00269"
"1.54800","0.12921","0.00274"
"1.55400","0.12974","0.00276"
"1.56000","0.13022","0.00268"
"1.56600","0.13070","0.00261"
"1.57200","0.13124","0.00264"
"1.57800","0.13172","0.00269"
"1.58400","0.13219","0.00272"
"1.59000","0.13273","0.00271"
"1.59600","0.13321","0.00274"
"1.60200","0.13375","0.00271"
"1.60800","0.13423","0.00273"
"1.61400","0.13477","0.00280"
"1.62000","0.13524","0.00282"
"1.62600","0.13578","0.00291"
"1.63200","0.13626","0.00291"
"1.63800","0.13680","0.00293"
"1.64400","0.13728","0.00303"
"1.65000","0.13781","0.00305"
"1.65600","0.13829","0.00307"
"1.66200","0.13877","0.00315"
"1.66800","0.13931","0.00317"
"1.67400","0.13979","0.00317"
"1.68000","0.14027","0.00315"
"1.68600","0.14080","0.00314"
"1.69200","0.14128","0.00320"
"1.69800","0.14176","0.00316"
"1.70400","0.14230","0.00307"
"1.71000","0.14278","0.00302"
"1.71600","0.14326","0.00294"
"1.72200","0.14373","0.00287"
"1.72800","0.14427","0.00290"
"1.73400","0.14475","0.00288"
"1.74000","0.14523","0.00286"
"1.74600","0.14571","0.00283"
"1.75200","0.14625","0.00280"
"1.75800","0.14672","0.00282"
"1.76400","0.14726","0.00287"
"1.77000","0.14774","0.00288"
"1.77600","0.14828","0.00291"
"1.78200","0.14876","0.00293"
"1.78800","0.14929","0.00302"
"1.79400","0.14977","0.00307"
"1.80000","0.15025","0.00301"
"1.80600","0.15073","0.00299"
"1.81200","0.15121","0.00297"
"1.81800","0.15175","0.00299"
"1.82400","0.15222","0.00310"
"1.83000","0.15270","0.00324"
"1.83600","0.15318","0.00326"
"1.84200","0.15372","0.00319"
"1.84800","0.15420","0.00304"
"1.85400","0.15474","0.00293"
"1.86000","0.15521","0.00295"
"1.86600","0.15569","0.00300"
"1.87200","0.15617","0.00303"
"1.87800","0.15671","0.00309"
"1.88400","0.15719","0.00307"
"1.89000","0.15766","0.00307"
"1.89600","0.15820","0.00314"
"1.90200","0.15868","0.00307"
"1.90800","0.15922","0.00305"
"1.91400","0.15970","0.00301"
"1.92000","0.16024","0.00294"
"1.92600","0.16071","0.00304"
"1.93200","0.16125","0.00320"
"1.93800","0.16173","0.00322"
"1.94400","0.16221","0.00322"
"1.95000","0.16275","0.00315"
"1.95600","0.16323","0.00311"
"1.96200","0.16370","0.00318"
"1.96800","0.16418","0.00326"
"1.97400","0.16472","0.00336"
"1.98000","0.16520","0.00346"
"1.98600","0.16568","0.00347"
"1.99200","0.16621","0.00348"
"1.99800","0.16669","0.00346"
"2.00400","0.16717","0.00340"
"2.01000","0.16771","0.00342"
"2.01600","0.16819","0.00345"
"2.02200","0.16873","0.00349"
"2.02800","0.16920","0.00350"
"2.03400","0.16968","0.00348"
"2.04000","0.17022","0.00348"
"2.04600","0.17070","0.00346"
"2.05200","0.17124","0.00340"
"2.05800","0.17172","0.00339"
"2.06400","0.17219","0.00343"
"2.07000","0.17273","0.00346"
"2.07600","0.17321","0.00346"
"2.08200","0.17375","0.00347"
"2.08800","0.17423","0.00353"
"2.09400","0.17471","0.00359"
"2.10000","0.17524","0.00354"
"2.10600","0.17572","0.00352"
"2.11200","0.17620","0.00352"
"2.11800","0.17674","0.00345"
"2.12400","0.17722","0.00340"
"2.13000","0.17769","0.00347"
"2.13600","0.17823","0.00352"
"2.14200","0.17871","0.00360"
"2.14800","0.17919","0.00362"
"2.15400","0.17973","0.00359"
"2.16000","0.18021","0.00363"
"2.16600","0.18068","0.00365"
"2.17200","0.18122","0.00365"
"2.17800","0.18170","0.00367"
"2.18400","0.18224","0.00359"
"2.19000","0.18272","0.00356"
"2.19600","0.18320","0.00356"
"2.20200","0.18373","0.00349"
"2.20800","0.18421","0.00343"
"2.21400","0.18475","0.00339"
"2.22000","0.18523","0.00333"
"2.22600","0.18571","0.00338"
"2.23200","0.18624","0.00340"
"2.23800","0.18672","0.00344"
"2.24400","0.18720","0.00353"
"2.25000","0.18774","0.00360"
"2.25600","0.18822","0.00364"
"2.26200","0.18870","0.00377"
"2.26800","0.18923","0.00383"
"2.27400","0.18971","0.00383"
"2.28000","0.19025","0.00380"
"2.28600","0.19073","0.00370"
"2.29200","0.19121","0.00366"
"2.29800","0.19175","0.00370"
"2.30400","0.19222","0.00372"
"2.31000","0.19270","0.00373"
"2.31600","0.19324","0.00368"
"2.32200","0.19372","0.00358"
"2.32800","0.19420","0.00361"
"2.33400","0.19467","0.00367"
"2.34000","0.19521","0.00371"
"2.34600","0.19569","0.00370"
"2.35200","0.19617","0.00362"
"2.35800","0.19665","0.00358"
"2.36400","0.19719","0.00365"
"2.37000","0.19766","0.00366"
"2.37600","0.19814","0.00370"
"2.38200","0.19868","0.00375"
"2.38800","0.19916","0.00379"
"2.39400","0.19970","0.00381"
"2.40000","0.20018","0.00378"
"2.40600","0.20065","0.00378"
"2.41200","0.20119","0.00383"
"2.41800","0.20167","0.00383"
"2.42400","0.20221","0.00387"
"2.43000","0.20269","0.00400"
"2.43600","0.20316","0.00408"
"2.44200","0.20370","0.00410"
"2.44800","0.20418","0.00403"
"2.45400","0.20466","0.00388"
"2.46000","0.20520","0.00380"
"2.46600","0.20568","0.00368"
"2.47200","0.20615","0.00355"
"2.47800","0.20669","0.00341"
"2.48400","0.20717","0.00327"
"2.49000","0.20765","0.00324"
"2.49600","0.20819","0.00330"
"2.50200","0.20867","0.00334"
"2.50800","0.20920","0.00340"
"2.51400","0.20968","0.00340"
"2.52000","0.21016","0.00336"
"2.52600","0.21070","0.00337"
"2.53200","0.21118","0.00334"
"2.53800","0.21171","0.00333"
"2.54400","0.21219","0.00337"
"2.55000","0.21273","0.00343"
"2.55600","0.21321","0.00355"
"2.56200","0.21375","0.00367"
"2.56800","0.21423","0.00368"
"2.57400","0.21476","0.00374"
"2.58000","0.21524","0.00385"
"2.58600","0.21572","0.00395"
"2.59200","0.21626","0.00403"
"2.59800","0.21674","0.00405"
"2.60400","0.21722","0.00405"
"2.61000","0.21775","0.00411"
"2.61600","0.21823","0.00413"
"2.62200","0.21871","0.00410"
"2.62800","0.21925","0.00418"
"2.63400","0.21973","0.00415"
"2.64000","0.22020","0.00405"
"2.64600","0.22074","0.00402"
"2.65200","0.22122","0.00399"
"2.65800","0.22170","0.00398"
"2.66400","0.22224","0.00392"
"2.67000","0.22272","0.00390"
"2.67600","0.22319","0.00399"
"2.68200","0.22373","0.00405"
"2.68800","0.22421","0.00405"
"2.69400","0.22475","0.00403"
"2.70000","0.22523","0.00392"
"2.70600","0.22571","0.00384"
"2.71200","0.22624","0.00386"
"2.71800","0.22672","0.00392"
"2.72400","0.22726","0.00398"
"2.73000","0.22774","0.00401"
"2.73600","0.22828","0.00399"
"2.74200","0.22875","0.00400"
"2.74800","0.22923","0.00395"
"2.75400","0.22977","0.00382"
"2.76000","0.23025","0.00379"
"2.76600","0.23073","0.00377"
"2.77200","0.23121","0.00372"
"2.77800","0.23174","0.00377"
"2.78400","0.23222","0.00379"
"2.79000","0.23270","0.00384"
"2.79600","0.23324","0.00389"
"2.80200","0.23372","0.00386"
"2.80800","0.23420","0.00387"
"2.81400","0.23473","0.00388"
"2.82000","0.23521","0.00376"
"2.82600","0.23575","0.00377"
"2.83200","0.23623","0.00379"
"2.83800","0.23677","0.00380"
"2.84400","0.23724","0.00385"
"2.85000","0.23772","0.00382"
"2.85600","0.23826","0.00384"
"2.86200","0.23874","0.00390"
"2.86800","0.23922","0.00394"
"2.87400","0.23976","0.00402"
"2.88000","0.24023","0.00409"
"2.88600","0.24071","0.00401"
"2.89200","0.24125","0.00394"
"2.89800","0.24173","0.00384"
"2.90400","0.24221","0.00381"
"2.91000","0.24269","0.00389"
"2.91600","0.24322","0.00385"
"2.92200","0.24370","0.00374"
"2.92800","0.24418","0.00371"
"2.93400","0.24472","0.00368"
"2.94000","0.24520","0.00369"
"2.94600","0.24568","0.00375"
"2.95200","0.24615","0.00382"
"2.95800","0.24669","0.00395"
"2.96400","0.24717","0.00409"
"2.97000","0.24771","0.00419"
"2.97600","0.24819","0.00429"
"2.98200","0.24866","0.00428"
"2.98800","0.24920","0.00422"
"2.99400","0.24968","0.00418"
"3.00000","0.25016","0.00411"
"3.00600","0.25070","0.00402"
"3.01200","0.25118","0.00398"
"3.01800","0.25165","0.00386"
"3.02400","0.25219","0.00378"
"3.03000","0.25267","0.00376"
"3.03600","0.25321","0.00377"
"3.04200","0.25369","0.00382"
"3.04800","0.25417","0.00388"
"3.05400","0.25470","0.00390"
"3.06000","0.25518","0.00402"
"3.06600","0.25572","0.00416"
"3.07200","0.25620","0.00427"
"3.07800","0.25668","0.00435"
"3.08400","0.25721","0.00434"
"3.09000","0.25769","0.00422"
"3.09600","0.25823","0.00418"
"3.10200","0.25871","0.00411"
"3.10800","0.25919","0.00411"
"3.11400","0.25973","0.00409"
"3.12000","0.26020","0.00399"
"3.12600","0.26074","0.00400"
"3.13200","0.26122","0.00405"
"3.13800","0.26176","0.00417"
"3.14400","0.26224","0.00432"
"3.15000","0.26278","0.00426"
"3.15600","0.26325","0.00407"
"3.16200","0.26373","0.00395"
"3.16800","0.26421","0.00382"
"3.17400","0.26475","0.00375"
"3.18000","0.26523","0.00378"
"3.18600","0.26576","0.00374"
"3.19200","0.26624","0.00379"
"3.19800","0.26672","0.00391"
"3.20400","0.26726","0.00397"
"3.21000","0.26774","0.00403"
"3.21600","0.26828","0.00406"
"3.22200","0.26875","0.00403"
"3.22800","0.26923","0.00405"
"3.23400","0.26977","0.00402"
"3.24000","0.27025","0.00402"
"3.24600","0.27073","0.00403"
"3.25200","0.27121","0.00403"
"3.25800","0.27174","0.00406"
"3.26400","0.27222","0.00410"
"3.27000","0.27276","0.00409"
"3.27600","0.27324","0.00412"
"3.28200","0.27372","0.00418"
"3.28800","0.27425","0.00421"
"3.29400","0.27473","0.00432"
"3.30000","0.27521","0.00439"
"3.30600","0.27575","0.00443"
"3.31200","0.27623","0.00452"
"3.31800","0.27671","0.00454"
"3.32400","0.27724","0.00455"
"3.33000","0.27772","0.00459"
"3.33600","0.27826","0.00450"
"3.34200","0.27874","0.00446"
"3.34800","0.27928","0.00433"
"3.35400","0.27976","0.00413"
"3.36000","0.28029","0.00400"
"3.36600","0.28077","0.00387"
"3.37200","0.28125","0.00369"
"3.37800","0.28179","0.00363"
"3.38400","0.28227","0.00367"
"3.39000","0.28274","0.00373"
"3.39600","0.28322","0.00388"
"3.40200","0.28376","0.00395"
"3.40800","0.28424","0.00401"
"3.41400","0.28472","0.00404"
"3.42000","0.28520","0.00395"
"3.42600","0.28573","0.00398"
"3.43200","0.28621","0.00409"
"3.43800","0.28669","0.00412"
"3.44400","0.28723","0.00417"
"3.45000","0.28771","0.00418"
"3.45600","0.28819","0.00427"
"3.46200","0.28872","0.00440"
"3.46800","0.28920","0.00434"
"3.47400","0.28968","0.00428"
"3.48000","0.29022","0.00426"
"3.48600","0.29070","0.00418"
"3.49200","0.29123","0.00404"
"3.49800","0.29171","0.00403"
"3.50400","0.29225","0.00405"
"3.51000","0.29273","0.00410"
"3.51600","0.29321","0.00420"
"3.52200","0.29375","0.00430"
"3.52800","0.29422","0.00445"
"3.53400","0.29470","0.00451"
"3.54000","0.29518","0.00458"
"3.54600","0.29572","0.00465"
"3.55200","0.29620","0.00464"
"3.55800","0.29668","0.00460"
"3.56400","0.29721","0.00458"
"3.57000","0.29769","0.00458"
"3.57600","0.29817","0.00470"
"3.58200","0.29865","0.00479"
"3.58800","0.29919","0.00474"
"3.59400","0.29967","0.00467"
"3.60000","0.30020","0.00460"
"3.60600","0.30068","0.00455"
"3.61200","0.30122","0.00452"
"3.61800","0.30170","0.00444"
"3.62400","0.30224","0.00435"
"3.63000","0.30271","0.00426"
"3.63600","0.30325","0.00409"
"3.64200","0.30373","0.00413"
"3.64800","0.30421","0.00427"
"3.65400","0.30475","0.00427"
"3.66000","0.30523","0.00430"
"3.66600","0.30570","0.00432"
"3.67200","0.30624","0.00429"
"3.67800","0.30672","0.00434"
"3.68400","0.30720","0.00437"
"3.69000","0.30774","0.00442"
"3.69600","0.30822","0.00441"
"3.70200","0.30875","0.00431"
"3.70800","0.30923","0.00421"
"3.71400","0.30971","0.00420"
"3.72000","0.31025","0.00418"
"3.72600","0.31073","0.00428"
"3.73200","0.31120","0.00436"
"3.73800","0.31174","0.00438"
"3.74400","0.31222","0.00440"
"3.75000","0.31270","0.00447"
"3.75600","0.31324","0.00455"
"3.76200","0.31372","0.00469"
"3.76800","0.31425","0.00477"
"3.77400","0.31473","0.00482"
"3.78000","0.31527","0.00495"
"3.78600","0.31575","0.00495"
"3.79200","0.31629","0.00486"
"3.79800","0.31676","0.00472"
"3.80400","0.31724","0.00453"
"3.81000","0.31778","0.00451"
"3.81600","0.31826","0.00455"
"3.82200","0.31874","0.00458"
"3.82800","0.31928","0.00470"
"3.83400","0.31975","0.00473"
"3.84000","0.32023","0.00473"
"3.84600","0.32077","0.00481"
"3.85200","0.32125","0.00482"
"3.85800","0.32173","0.00485"
"3.86400","0.32227","0.00485"
"3.87000","0.32274","0.00469"
"3.87600","0.32322","0.00466"
"3.88200","0.32370","0.00472"
"3.88800","0.32424","0.00467"
"3.89400","0.32472","0.00464"
"3.90000","0.32520","0.00460"
"3.90600","0.32573","0.00456"
"3.91200","0.32621","0.00464"
"3.91800","0.32675","0.00473"
"3.92400","0.32723","0.00478"
"3.93000","0.32777","0.00480"
"3.93600","0.32824","0.00475"
"3.94200","0.32872","0.00479"
"3.94800","0.32920","0.00482"
"3.95400","0.32974","0.00473"
"3.96000","0.33022","0.00471"
"3.96600","0.33070","0.00474"
"3.97200","0.33123","0.00470"
"3.97800","0.33171","0.00478"
"3.98400","0.33219","0.00483"
"3.99000","0.33267","0.00483"
"3.99600","0.33321","0.00483"
"4.00200","0.33369","0.00476"
"4.00800","0.33416","0.00477"
"4.01400","0.33470","0.00485"
"4.02000","0.33518","0.00485"
"4.02600","0.33566","0.00487"
"4.03200","0.33620","0.00483"
"4.03800","0.33667","0.00479"
"4.04400","0.33715","0.00489"
"4.05000","0.33769","0.00507"
"4.05600","0.33817","0.00520"
"4.06200","0.33865","0.00520"
"4.06800","0.33919","0.00505"
"4.07400","0.33972","0.00489"
"4.08000","0.34020","0.00492"
"4.08600","0.34068","0.00491"
"4.09200","0.34122","0.00497"
"4.09800","0.34170","0.00499"
"4.10400","0.34224","0.00496"
"4.11000","0.34271","0.00498"
"4.11600","0.34319","0.00503"
"4.12200","0.34367","0.00494"
"4.12800","0.34415","0.00473"
"4.13400","0.34469","0.00452"
"4.14000","0.34516","0.00437"
"4.14600","0.34564","0.00432"
"4.15200","0.34618","0.00433"
"4.15800","0.34666","0.00444"
"4.16400","0.34720","0.00457"
"4.17000","0.34768","0.00467"
"4.17600","0.34821","0.00480"
"4.18200","0.34869","0.00488"
"4.18800","0.34923","0.00489"
"4.19400","0.34971","0.00495"
"4.20000","0.35025","0.00490"
"4.20600","0.35073","0.00485"
"4.21200","0.35126","0.00477"
"4.21800","0.35174","0.00473"
"4.22400","0.35228","0.00475"
"4.23000","0.35276","0.00478"
"4.23600","0.35330","0.00473"
"4.24200","0.35377","0.00470"
"4.24800","0.35431","0.00468"
"4.25400","0.35479","0.00464"
"4.26000","0.35527","0.00462"
"4.26600","0.35581","0.00458"
"4.27200","0.35629","0.00453"
"4.27800","0.35676","0.00462"
"4.28400","0.35724","0.00466"
"4.29000","0.35772","0.00466"
"4.29600","0.35820","0.00473"
"4.30200","0.35868","0.00479"
"4.30800","0.35922","0.00486"
"4.31400","0.35969","0.00499"
"4.32000","0.36017","0.00505"
"4.32600","0.36071","0.00501"
"4.33200","0.36119","0.00493"
"4.33800","0.36173","0.00478"
"4.34400","0.36220","0.00469"
"4.35000","0.36268","0.00465"
"4.35600","0.36322","0.00460"
"4.36200","0.36376","0.00456"
"4.36800","0.36424","0.00451"
"4.37400","0.36472","0.00457"
"4.38000","0.36525","0.00479"
"4.38600","0.36573","0.00490"
"4.39200","0.36627","0.00494"
"4.39800","0.36675","0.00504"
"4.40400","0.36723","0.00494"
"4.41000","0.36771","0.00491"
"4.41600","0.36818","0.00500"
"4.42200","0.36866","0.00508"
"4.42800","0.36920","0.00519"
"4.43400","0.36968","0.00520"
"4.44000","0.37016","0.00523"
"4.44600","0.37070","0.00526"
"4.45200","0.37117","0.00521"
"4.45800","0.37165","0.00519"
"4.46400","0.37219","0.00521"
"4.47000","0.37267","0.00513"
"4.47600","0.37321","0.00509"
"4.48200","0.37368","0.00498"
"4.48800","0.37422","0.00479"
"4.49400","0.37470","0.00476"
"4.50000","0.37524","0.00491"
"4.50600","0.37572","0.00504"
"4.51200","0.37620","0.00513"
"4.51800","0.37673","0.00520"
"4.52400","0.37721","0.00532"
"4.53000","0.37769","0.00551"
"4.53600","0.37823","0.00553"
"4.54200","0.37871","0.00549"
"4.54800","0.37919","0.00548"
"4.55400","0.37966","0.00537"
"4.56000","0.38020","0.00528"
"4.56600","0.38068","0.00524"
"4.57200","0.38116","0.00514"
"4.57800","0.38170","0.00514"
"4.58400","0.38217","0.00512"
"4.59000","0.38265","0.00502"
"4.59600","0.38319","0.00495"
"4.60200","0.38367","0.00482"
"4.60800","0.38415","0.00475"
"4.61400","0.38463","0.00480"
"4.62000","0.38516","0.00481"
"4.62600","0.38564","0.00488"
"4.63200","0.38618","0.00498"
"4.63800","0.38672","0.00494"
"4.64400","0.38720","0.00502"
"4.65000","0.38774","0.00508"
"4.65600","0.38827","0.00513"
"4.66200","0.38875","0.00521"
"4.66800","0.38929","0.00522"
"4.67400","0.38977","0.00518"
"4.68000","0.39025","0.00523"
"4.68600","0.39078","0.00525"
"4.69200","0.39126","0.00531"
"4.69800","0.39174","0.00534"
"4.70400","0.39222","0.00535"
"4.71000","0.39276","0.00540"
"4.71600","0.39324","0.00550"
"4.72200","0.39371","0.00557"
"4.72800","0.39425","0.00564"
"4.73400","0.39473","0.00559"
"4.74000","0.39521","0.00547"
"4.74600","0.39569","0.00535"
"4.75200","0.39623","0.00526"
"4.75800","0.39670","0.00529"
"4.76400","0.39724","0.00533"
"4.77000","0.39772","0.00524"
"4.77600","0.39826","0.00523"
"4.78200","0.39874","0.00526"
"4.78800","0.39927","0.00520"
"4.79400","0.39975","0.00521"
"4.80000","0.40029","0.00522"
"4.80600","0.40077","0.00519"
"4.81200","0.40131","0.00524"
"4.81800","0.40179","0.00523"
"4.82400","0.40226","0.00518"
"4.83000","0.40274","0.00517"
"4.83600","0.40322","0.00507"
"4.84200","0.40370","0.00503"
"4.84800","0.40424","0.00511"
"4.85400","0.40472","0.00514"
"4.86000","0.40519","0.00515"
"4.86600","0.40573","0.00516"
"4.87200","0.40621","0.00511"
"4.87800","0.40675","0.00518"
"4.88400","0.40723","0.00524"
"4.89000","0.40770","0.00533"
"4.89600","0.40824","0.00545"
"4.90200","0.40872","0.00550"
