End date,"12/23/2016"
Specimen label,"23BG_84"
"1.08000","0.09016","0.00158"
"1.08600","0.09064","0.00164"
"1.09200","0.09118","0.00176"
"1.09800","0.09166","0.00186"
"1.10400","0.09220","0.00185"
"1.11000","0.09267","0.00186"
"1.11600","0.09321","0.00191"
"1.12200","0.09369","0.00183"
"1.12800","0.09423","0.00185"
"1.13400","0.09471","0.00181"
"1.14000","0.09524","0.00172"
"1.14600","0.09572","0.00182"
"1.15200","0.09620","0.00194"
"1.15800","0.09668","0.00212"
"1.16400","0.09722","0.00237"
"1.17000","0.09770","0.00246"
"1.17600","0.09823","0.00246"
"1.18200","0.09871","0.00242"
"1.18800","0.09925","0.00224"
"1.19400","0.09973","0.00224"
"1.20000","0.10021","0.00225"
"1.20600","0.10075","0.00215"
"1.21200","0.10122","0.00221"
"1.21800","0.10170","0.00219"
"1.22400","0.10224","0.00207"
"1.23000","0.10272","0.00200"
"1.23600","0.10320","0.00188"
"1.24200","0.10373","0.00183"
"1.24800","0.10427","0.00187"
"1.25400","0.10475","0.00190"
"1.26000","0.10529","0.00190"
"1.26600","0.10577","0.00198"
"1.27200","0.10631","0.00201"
"1.27800","0.10678","0.00207"
"1.28400","0.10726","0.00215"
"1.29000","0.10774","0.00218"
"1.29600","0.10828","0.00226"
"1.30200","0.10876","0.00235"
"1.30800","0.10924","0.00238"
"1.31400","0.10977","0.00245"
"1.32000","0.11025","0.00234"
"1.32600","0.11079","0.00225"
"1.33200","0.11127","0.00220"
"1.33800","0.11175","0.00216"
"1.34400","0.11228","0.00223"
"1.35000","0.11276","0.00234"
"1.35600","0.11324","0.00237"
"1.36200","0.11372","0.00247"
"1.36800","0.11426","0.00246"
"1.37400","0.11474","0.00233"
"1.38000","0.11521","0.00233"
"1.38600","0.11575","0.00218"
"1.39200","0.11623","0.00212"
"1.39800","0.11671","0.00215"
"1.40400","0.11725","0.00211"
"1.41000","0.11773","0.00215"
"1.41600","0.11826","0.00221"
"1.42200","0.11874","0.00207"
"1.42800","0.11928","0.00193"
"1.43400","0.11976","0.00190"
"1.44000","0.12024","0.00195"
"1.44600","0.12072","0.00211"
"1.45200","0.12125","0.00217"
"1.45800","0.12173","0.00212"
"1.46400","0.12227","0.00211"
"1.47000","0.12275","0.00205"
"1.47600","0.12323","0.00209"
"1.48200","0.12376","0.00223"
"1.48800","0.12424","0.00229"
"1.49400","0.12472","0.00233"
"1.50000","0.12520","0.00239"
"1.50600","0.12574","0.00240"
"1.51200","0.12622","0.00251"
"1.51800","0.12669","0.00254"
"1.52400","0.12723","0.00244"
"1.53000","0.12771","0.00245"
"1.53600","0.12819","0.00242"
"1.54200","0.12873","0.00236"
"1.54800","0.12921","0.00234"
"1.55400","0.12968","0.00226"
"1.56000","0.13016","0.00224"
"1.56600","0.13070","0.00223"
"1.57200","0.13118","0.00219"
"1.57800","0.13172","0.00233"
"1.58400","0.13219","0.00242"
"1.59000","0.13267","0.00249"
"1.59600","0.13321","0.00259"
"1.60200","0.13369","0.00264"
"1.60800","0.13423","0.00267"
"1.61400","0.13471","0.00274"
"1.62000","0.13524","0.00268"
"1.62600","0.13572","0.00267"
"1.63200","0.13620","0.00269"
"1.63800","0.13674","0.00275"
"1.64400","0.13722","0.00295"
"1.65000","0.13770","0.00316"
"1.65600","0.13823","0.00327"
"1.66200","0.13871","0.00346"
"1.66800","0.13919","0.00348"
"1.67400","0.13973","0.00335"
"1.68000","0.14021","0.00320"
"1.68600","0.14074","0.00301"
"1.69200","0.14122","0.00283"
"1.69800","0.14170","0.00272"
"1.70400","0.14224","0.00253"
"1.71000","0.14272","0.00248"
"1.71600","0.14320","0.00253"
"1.72200","0.14367","0.00259"
"1.72800","0.14421","0.00266"
"1.73400","0.14469","0.00275"
"1.74000","0.14523","0.00277"
"1.74600","0.14571","0.00288"
"1.75200","0.14625","0.00290"
"1.75800","0.14672","0.00286"
"1.76400","0.14720","0.00285"
"1.77000","0.14774","0.00275"
"1.77600","0.14822","0.00267"
"1.78200","0.14870","0.00264"
"1.78800","0.14923","0.00254"
"1.79400","0.14971","0.00254"
"1.80000","0.15019","0.00264"
"1.80600","0.15073","0.00265"
"1.81200","0.15121","0.00267"
"1.81800","0.15169","0.00268"
"1.82400","0.15222","0.00263"
"1.83000","0.15270","0.00259"
"1.83600","0.15318","0.00247"
"1.84200","0.15372","0.00243"
"1.84800","0.15420","0.00246"
"1.85400","0.15474","0.00250"
"1.86000","0.15521","0.00271"
"1.86600","0.15575","0.00290"
"1.87200","0.15623","0.00287"
"1.87800","0.15677","0.00288"
"1.88400","0.15725","0.00286"
"1.89000","0.15772","0.00275"
"1.89600","0.15826","0.00276"
"1.90200","0.15874","0.00276"
"1.90800","0.15928","0.00271"
"1.91400","0.15976","0.00270"
"1.92000","0.16030","0.00251"
"1.92600","0.16077","0.00245"
"1.93200","0.16125","0.00258"
"1.93800","0.16173","0.00268"
"1.94400","0.16227","0.00289"
"1.95000","0.16275","0.00300"
"1.95600","0.16323","0.00304"
"1.96200","0.16376","0.00307"
"1.96800","0.16424","0.00304"
"1.97400","0.16472","0.00293"
"1.98000","0.16526","0.00296"
"1.98600","0.16574","0.00292"
"1.99200","0.16621","0.00300"
"1.99800","0.16675","0.00318"
"2.00400","0.16723","0.00321"
"2.01000","0.16771","0.00324"
"2.01600","0.16825","0.00331"
"2.02200","0.16873","0.00324"
"2.02800","0.16920","0.00320"
"2.03400","0.16974","0.00312"
"2.04000","0.17028","0.00305"
"2.04600","0.17076","0.00304"
"2.05200","0.17130","0.00301"
"2.05800","0.17178","0.00311"
"2.06400","0.17225","0.00328"
"2.07000","0.17279","0.00328"
"2.07600","0.17327","0.00331"
"2.08200","0.17375","0.00346"
"2.08800","0.17423","0.00353"
"2.09400","0.17471","0.00368"
"2.10000","0.17524","0.00375"
"2.10600","0.17572","0.00364"
"2.11200","0.17620","0.00368"
"2.11800","0.17668","0.00364"
"2.12400","0.17716","0.00359"
"2.13000","0.17769","0.00356"
"2.13600","0.17817","0.00352"
"2.14200","0.17865","0.00353"
"2.14800","0.17919","0.00369"
"2.15400","0.17967","0.00382"
"2.16000","0.18015","0.00392"
"2.16600","0.18068","0.00402"
"2.17200","0.18116","0.00397"
"2.17800","0.18170","0.00406"
"2.18400","0.18218","0.00410"
"2.19000","0.18272","0.00400"
"2.19600","0.18320","0.00404"
"2.20200","0.18367","0.00398"
"2.20800","0.18421","0.00374"
"2.21400","0.18469","0.00362"
"2.22000","0.18517","0.00362"
"2.22600","0.18565","0.00370"
"2.23200","0.18618","0.00379"
"2.23800","0.18666","0.00373"
"2.24400","0.18714","0.00369"
"2.25000","0.18768","0.00370"
"2.25600","0.18816","0.00367"
"2.26200","0.18870","0.00380"
"2.26800","0.18917","0.00385"
"2.27400","0.18971","0.00377"
"2.28000","0.19019","0.00378"
"2.28600","0.19067","0.00374"
"2.29200","0.19121","0.00369"
"2.29800","0.19169","0.00386"
"2.30400","0.19222","0.00394"
"2.31000","0.19270","0.00399"
"2.31600","0.19324","0.00401"
"2.32200","0.19372","0.00398"
"2.32800","0.19420","0.00397"
"2.33400","0.19473","0.00394"
"2.34000","0.19521","0.00383"
"2.34600","0.19575","0.00379"
"2.35200","0.19623","0.00374"
"2.35800","0.19677","0.00373"
"2.36400","0.19725","0.00387"
"2.37000","0.19772","0.00396"
"2.37600","0.19820","0.00402"
"2.38200","0.19874","0.00410"
"2.38800","0.19922","0.00404"
"2.39400","0.19976","0.00405"
"2.40000","0.20024","0.00407"
"2.40600","0.20071","0.00395"
"2.41200","0.20125","0.00394"
"2.41800","0.20173","0.00386"
"2.42400","0.20221","0.00371"
"2.43000","0.20269","0.00358"
"2.43600","0.20322","0.00341"
"2.44200","0.20370","0.00328"
"2.44800","0.20424","0.00324"
"2.45400","0.20472","0.00321"
"2.46000","0.20520","0.00329"
"2.46600","0.20574","0.00341"
"2.47200","0.20621","0.00343"
"2.47800","0.20675","0.00356"
"2.48400","0.20723","0.00357"
"2.49000","0.20777","0.00354"
"2.49600","0.20825","0.00362"
"2.50200","0.20879","0.00372"
"2.50800","0.20926","0.00377"
"2.51400","0.20974","0.00368"
"2.52000","0.21022","0.00356"
"2.52600","0.21076","0.00363"
"2.53200","0.21124","0.00369"
"2.53800","0.21177","0.00371"
"2.54400","0.21225","0.00376"
"2.55000","0.21279","0.00385"
"2.55600","0.21327","0.00388"
"2.56200","0.21375","0.00402"
"2.56800","0.21429","0.00414"
"2.57400","0.21476","0.00424"
"2.58000","0.21524","0.00433"
"2.58600","0.21572","0.00426"
"2.59200","0.21626","0.00423"
"2.59800","0.21674","0.00425"
"2.60400","0.21722","0.00425"
"2.61000","0.21769","0.00435"
"2.61600","0.21823","0.00452"
"2.62200","0.21871","0.00454"
"2.62800","0.21925","0.00458"
"2.63400","0.21973","0.00449"
"2.64000","0.22020","0.00430"
"2.64600","0.22074","0.00421"
"2.65200","0.22122","0.00413"
"2.65800","0.22170","0.00407"
"2.66400","0.22218","0.00413"
"2.67000","0.22266","0.00409"
"2.67600","0.22319","0.00417"
"2.68200","0.22367","0.00432"
"2.68800","0.22421","0.00437"
"2.69400","0.22469","0.00449"
"2.70000","0.22517","0.00460"
"2.70600","0.22571","0.00450"
"2.71200","0.22618","0.00449"
"2.71800","0.22666","0.00452"
"2.72400","0.22720","0.00456"
"2.73000","0.22768","0.00465"
"2.73600","0.22816","0.00469"
"2.74200","0.22869","0.00472"
"2.74800","0.22917","0.00476"
"2.75400","0.22965","0.00481"
"2.76000","0.23019","0.00494"
"2.76600","0.23067","0.00494"
"2.77200","0.23121","0.00471"
"2.77800","0.23168","0.00458"
"2.78400","0.23216","0.00450"
"2.79000","0.23270","0.00441"
"2.79600","0.23318","0.00450"
"2.80200","0.23372","0.00460"
"2.80800","0.23420","0.00465"
"2.81400","0.23473","0.00475"
"2.82000","0.23521","0.00470"
"2.82600","0.23575","0.00469"
"2.83200","0.23623","0.00467"
"2.83800","0.23677","0.00463"
"2.84400","0.23724","0.00464"
"2.85000","0.23778","0.00459"
"2.85600","0.23826","0.00455"
"2.86200","0.23880","0.00461"
"2.86800","0.23928","0.00463"
"2.87400","0.23976","0.00457"
"2.88000","0.24023","0.00459"
"2.88600","0.24077","0.00446"
"2.89200","0.24125","0.00437"
"2.89800","0.24173","0.00435"
"2.90400","0.24227","0.00422"
"2.91000","0.24275","0.00413"
"2.91600","0.24328","0.00406"
"2.92200","0.24376","0.00387"
"2.92800","0.24430","0.00376"
"2.93400","0.24478","0.00375"
"2.94000","0.24526","0.00379"
"2.94600","0.24573","0.00392"
"2.95200","0.24627","0.00406"
"2.95800","0.24675","0.00415"
"2.96400","0.24723","0.00425"
"2.97000","0.24771","0.00431"
"2.97600","0.24819","0.00443"
"2.98200","0.24872","0.00466"
"2.98800","0.24920","0.00475"
"2.99400","0.24968","0.00491"
"3.00000","0.25022","0.00501"
"3.00600","0.25070","0.00503"
"3.01200","0.25118","0.00510"
"3.01800","0.25171","0.00500"
"3.02400","0.25219","0.00485"
"3.03000","0.25273","0.00486"
"3.03600","0.25321","0.00483"
"3.04200","0.25369","0.00482"
"3.04800","0.25423","0.00488"
"3.05400","0.25470","0.00488"
"3.06000","0.25524","0.00497"
"3.06600","0.25572","0.00504"
"3.07200","0.25620","0.00499"
"3.07800","0.25674","0.00495"
"3.08400","0.25721","0.00490"
"3.09000","0.25769","0.00482"
"3.09600","0.25823","0.00488"
"3.10200","0.25871","0.00489"
"3.10800","0.25919","0.00477"
"3.11400","0.25973","0.00476"
"3.12000","0.26020","0.00471"
"3.12600","0.26068","0.00467"
"3.13200","0.26122","0.00475"
"3.13800","0.26170","0.00474"
"3.14400","0.26218","0.00475"
"3.15000","0.26272","0.00474"
"3.15600","0.26319","0.00479"
"3.16200","0.26367","0.00489"
"3.16800","0.26421","0.00491"
"3.17400","0.26469","0.00496"
"3.18000","0.26517","0.00518"
"3.18600","0.26570","0.00529"
"3.19200","0.26618","0.00525"
"3.19800","0.26672","0.00525"
"3.20400","0.26720","0.00515"
"3.21000","0.26768","0.00512"
"3.21600","0.26822","0.00515"
"3.22200","0.26869","0.00513"
"3.22800","0.26917","0.00500"
"3.23400","0.26965","0.00485"
"3.24000","0.27019","0.00483"
"3.24600","0.27067","0.00492"
"3.25200","0.27115","0.00496"
"3.25800","0.27162","0.00495"
"3.26400","0.27216","0.00495"
"3.27000","0.27264","0.00489"
"3.27600","0.27312","0.00488"
"3.28200","0.27366","0.00484"
"3.28800","0.27413","0.00475"
"3.29400","0.27461","0.00464"
"3.30000","0.27515","0.00463"
"3.30600","0.27563","0.00472"
"3.31200","0.27611","0.00488"
"3.31800","0.27665","0.00500"
"3.32400","0.27712","0.00509"
"3.33000","0.27766","0.00510"
"3.33600","0.27820","0.00502"
"3.34200","0.27868","0.00505"
"3.34800","0.27922","0.00517"
"3.35400","0.27976","0.00512"
"3.36000","0.28023","0.00510"
"3.36600","0.28071","0.00509"
"3.37200","0.28125","0.00516"
"3.37800","0.28173","0.00541"
"3.38400","0.28221","0.00561"
"3.39000","0.28268","0.00572"
"3.39600","0.28322","0.00579"
"3.40200","0.28370","0.00580"
"3.40800","0.28418","0.00572"
"3.41400","0.28472","0.00566"
"3.42000","0.28520","0.00553"
"3.42600","0.28573","0.00546"
"3.43200","0.28621","0.00549"
"3.43800","0.28669","0.00548"
"3.44400","0.28723","0.00559"
"3.45000","0.28771","0.00570"
"3.45600","0.28825","0.00570"
"3.46200","0.28872","0.00579"
"3.46800","0.28920","0.00582"
"3.47400","0.28974","0.00587"
"3.48000","0.29028","0.00607"
"3.48600","0.29076","0.00611"
"3.49200","0.29123","0.00608"
"3.49800","0.29177","0.00607"
"3.50400","0.29225","0.00598"
"3.51000","0.29273","0.00587"
"3.51600","0.29321","0.00577"
"3.52200","0.29375","0.00576"
"3.52800","0.29422","0.00571"
"3.53400","0.29470","0.00566"
"3.54000","0.29518","0.00556"
"3.54600","0.29572","0.00557"
"3.55200","0.29620","0.00560"
"3.55800","0.29668","0.00567"
"3.56400","0.29721","0.00573"
"3.57000","0.29769","0.00571"
"3.57600","0.29823","0.00569"
"3.58200","0.29871","0.00579"
"3.58800","0.29925","0.00580"
"3.59400","0.29972","0.00578"
"3.60000","0.30020","0.00575"
"3.60600","0.30074","0.00572"
"3.61200","0.30122","0.00575"
"3.61800","0.30176","0.00569"
"3.62400","0.30224","0.00555"
"3.63000","0.30277","0.00556"
"3.63600","0.30325","0.00545"
"3.64200","0.30379","0.00536"
"3.64800","0.30427","0.00546"
"3.65400","0.30475","0.00547"
"3.66000","0.30529","0.00541"
"3.66600","0.30576","0.00536"
"3.67200","0.30624","0.00514"
"3.67800","0.30672","0.00500"
"3.68400","0.30726","0.00500"
"3.69000","0.30774","0.00506"
"3.69600","0.30822","0.00520"
"3.70200","0.30869","0.00526"
"3.70800","0.30923","0.00536"
"3.71400","0.30971","0.00551"
"3.72000","0.31019","0.00547"
"3.72600","0.31067","0.00543"
"3.73200","0.31120","0.00551"
"3.73800","0.31168","0.00555"
"3.74400","0.31216","0.00562"
"3.75000","0.31270","0.00554"
"3.75600","0.31318","0.00542"
"3.76200","0.31372","0.00538"
"3.76800","0.31419","0.00528"
"3.77400","0.31467","0.00513"
"3.78000","0.31521","0.00517"
"3.78600","0.31569","0.00529"
"3.79200","0.31617","0.00549"
"3.79800","0.31671","0.00573"
"3.80400","0.31718","0.00574"
"3.81000","0.31766","0.00575"
"3.81600","0.31814","0.00578"
"3.82200","0.31862","0.00581"
"3.82800","0.31916","0.00591"
"3.83400","0.31963","0.00599"
"3.84000","0.32011","0.00596"
"3.84600","0.32065","0.00598"
"3.85200","0.32113","0.00593"
"3.85800","0.32161","0.00587"
"3.86400","0.32215","0.00599"
"3.87000","0.32262","0.00605"
"3.87600","0.32316","0.00602"
"3.88200","0.32364","0.00597"
"3.88800","0.32418","0.00586"
"3.89400","0.32472","0.00585"
"3.90000","0.32520","0.00584"
"3.90600","0.32573","0.00584"
"3.91200","0.32621","0.00589"
"3.91800","0.32675","0.00592"
"3.92400","0.32723","0.00589"
"3.93000","0.32777","0.00599"
"3.93600","0.32824","0.00613"
"3.94200","0.32878","0.00619"
"3.94800","0.32926","0.00622"
"3.95400","0.32974","0.00621"
"3.96000","0.33028","0.00636"
"3.96600","0.33076","0.00651"
"3.97200","0.33123","0.00656"
"3.97800","0.33177","0.00650"
"3.98400","0.33225","0.00634"
"3.99000","0.33273","0.00614"
"3.99600","0.33327","0.00605"
"4.00200","0.33375","0.00595"
"4.00800","0.33422","0.00591"
"4.01400","0.33476","0.00597"
"4.02000","0.33524","0.00603"
"4.02600","0.33572","0.00618"
"4.03200","0.33626","0.00635"
"4.03800","0.33673","0.00639"
"4.04400","0.33727","0.00648"
"4.05000","0.33775","0.00649"
"4.05600","0.33829","0.00649"
"4.06200","0.33877","0.00666"
"4.06800","0.33925","0.00674"
"4.07400","0.33978","0.00673"
"4.08000","0.34026","0.00669"
"4.08600","0.34074","0.00667"
"4.09200","0.34122","0.00672"
"4.09800","0.34176","0.00686"
"4.10400","0.34224","0.00693"
"4.11000","0.34271","0.00697"
"4.11600","0.34319","0.00705"
"4.12200","0.34373","0.00706"
"4.12800","0.34421","0.00710"
"4.13400","0.34475","0.00712"
"4.14000","0.34522","0.00698"
"4.14600","0.34570","0.00694"
"4.15200","0.34624","0.00675"
"4.15800","0.34672","0.00656"
"4.16400","0.34720","0.00653"
"4.17000","0.34774","0.00643"
"4.17600","0.34821","0.00638"
"4.18200","0.34875","0.00641"
"4.18800","0.34923","0.00629"
"4.19400","0.34977","0.00625"
"4.20000","0.35025","0.00624"
"4.20600","0.35079","0.00626"
"4.21200","0.35126","0.00632"
"4.21800","0.35174","0.00636"
"4.22400","0.35228","0.00640"
"4.23000","0.35276","0.00649"
"4.23600","0.35324","0.00661"
"4.24200","0.35371","0.00677"
"4.24800","0.35425","0.00691"
"4.25400","0.35473","0.00688"
"4.26000","0.35521","0.00687"
"4.26600","0.35569","0.00690"
"4.27200","0.35617","0.00683"
"4.27800","0.35670","0.00683"
"4.28400","0.35718","0.00688"
"4.29000","0.35766","0.00685"
"4.29600","0.35820","0.00689"
"4.30200","0.35868","0.00681"
"4.30800","0.35916","0.00669"
"4.31400","0.35969","0.00669"
"4.32000","0.36017","0.00668"
"4.32600","0.36065","0.00664"
"4.33200","0.36119","0.00662"
"4.33800","0.36167","0.00658"
"4.34400","0.36220","0.00668"
"4.35000","0.36268","0.00677"
"4.35600","0.36316","0.00679"
"4.36200","0.36364","0.00686"
"4.36800","0.36418","0.00684"
"4.37400","0.36466","0.00685"
"4.38000","0.36513","0.00689"
"4.38600","0.36561","0.00681"
"4.39200","0.36609","0.00672"
"4.39800","0.36663","0.00675"
"4.40400","0.36711","0.00678"
"4.41000","0.36759","0.00683"
"4.41600","0.36812","0.00687"
"4.42200","0.36860","0.00680"
"4.42800","0.36914","0.00676"
"4.43400","0.36962","0.00668"
"4.44000","0.37016","0.00654"
"4.44600","0.37070","0.00646"
"4.45200","0.37117","0.00641"
"4.45800","0.37165","0.00646"
"4.46400","0.37219","0.00663"
"4.47000","0.37267","0.00672"
"4.47600","0.37321","0.00683"
"4.48200","0.37368","0.00691"
"4.48800","0.37422","0.00683"
"4.49400","0.37476","0.00672"
"4.50000","0.37524","0.00661"
"4.50600","0.37578","0.00662"
"4.51200","0.37626","0.00684"
"4.51800","0.37673","0.00704"
"4.52400","0.37727","0.00723"
"4.53000","0.37775","0.00728"
"4.53600","0.37823","0.00716"
"4.54200","0.37877","0.00698"
"4.54800","0.37925","0.00695"
"4.55400","0.37978","0.00691"
"4.56000","0.38026","0.00683"
"4.56600","0.38074","0.00676"
"4.57200","0.38128","0.00660"
"4.57800","0.38176","0.00654"
"4.58400","0.38223","0.00651"
"4.59000","0.38277","0.00638"
"4.59600","0.38325","0.00639"
"4.60200","0.38373","0.00646"
"4.60800","0.38427","0.00654"
"4.61400","0.38475","0.00664"
"4.62000","0.38522","0.00674"
"4.62600","0.38576","0.00684"
"4.63200","0.38624","0.00689"
"4.63800","0.38678","0.00691"
"4.64400","0.38726","0.00697"
"4.65000","0.38774","0.00702"
"4.65600","0.38827","0.00698"
"4.66200","0.38875","0.00694"
"4.66800","0.38923","0.00703"
"4.67400","0.38971","0.00726"
"4.68000","0.39025","0.00741"
"4.68600","0.39072","0.00731"
"4.69200","0.39120","0.00712"
"4.69800","0.39174","0.00699"
"4.70400","0.39222","0.00687"
"4.71000","0.39276","0.00686"
"4.71600","0.39324","0.00688"
"4.72200","0.39371","0.00689"
"4.72800","0.39425","0.00693"
"4.73400","0.39473","0.00689"
"4.74000","0.39521","0.00682"
"4.74600","0.39575","0.00686"
"4.75200","0.39623","0.00676"
"4.75800","0.39670","0.00675"
"4.76400","0.39724","0.00681"
"4.77000","0.39772","0.00677"
"4.77600","0.39826","0.00679"
"4.78200","0.39874","0.00690"
"4.78800","0.39921","0.00687"
"4.79400","0.39969","0.00683"
"4.80000","0.40023","0.00690"
"4.80600","0.40071","0.00693"
"4.81200","0.40119","0.00700"
"4.81800","0.40173","0.00704"
"4.82400","0.40220","0.00705"
"4.83000","0.40268","0.00704"
"4.83600","0.40316","0.00698"
"4.84200","0.40370","0.00696"
"4.84800","0.40418","0.00704"
"4.85400","0.40472","0.00715"
"4.86000","0.40519","0.00720"
"4.86600","0.40573","0.00731"
"4.87200","0.40621","0.00729"
"4.87800","0.40669","0.00728"
"4.88400","0.40717","0.00730"
