"","V1","V2","V3"
"1","End date","12/23/2016",""
"2","Specimen label","17BC_36",""
"3","Maximum Load","1.60068","N"
"4","Time","Extension","Load"
"5","(s)","(mm)","(N)"
"6","0.00000","0.00000","-0.00063"
"7","0.00600","0.00000","-0.00069"
"8","0.01200","0.00000","-0.00068"
"9","0.01800","0.00012","-0.00062"
"10","0.02400","0.00018","-0.00059"
"11","0.03000","0.00030","-0.00056"
"12","0.03600","0.00048","-0.00058"
"13","0.04200","0.00060","-0.00052"
"14","0.04800","0.00084","-0.00039"
"15","0.05400","0.00102","-0.00026"
"16","0.06000","0.00120","-0.00014"
"17","0.06600","0.00155","-0.00014"
"18","0.07200","0.00185","-0.00027"
"19","0.07800","0.00227","-0.00033"
"20","0.08400","0.00263","-0.00037"
"21","0.09000","0.00305","-0.00029"
"22","0.09600","0.00353","-0.00023"
"23","0.10200","0.00401","-0.00024"
"24","0.10800","0.00448","-0.00014"
"25","0.11400","0.00496","-0.00004"
"26","0.12000","0.00556","0.00002"
"27","0.12600","0.00610","0.00009"
"28","0.13200","0.00664","0.00006"
"29","0.13800","0.00723","-0.00010"
"30","0.14400","0.00789","-0.00020"
"31","0.15000","0.00849","-0.00024"
"32","0.15600","0.00915","-0.00015"
"33","0.16200","0.00975","-0.00006"
"34","0.16800","0.01040","-0.00004"
"35","0.17400","0.01106","0.00004"
"36","0.18000","0.01178","0.00007"
"37","0.18600","0.01244","0.00009"
"38","0.19200","0.01309","0.00021"
"39","0.19800","0.01375","0.00025"
"40","0.20400","0.01447","0.00019"
"41","0.21000","0.01513","0.00017"
"42","0.21600","0.01578","0.00009"
"43","0.22200","0.01644","0.00000"
"44","0.22800","0.01710","0.00000"
"45","0.23400","0.01776","0.00002"
"46","0.24000","0.01842","0.00008"
"47","0.24600","0.01901","0.00007"
"48","0.25200","0.01967","0.00002"
"49","0.25800","0.02027","0.00008"
"50","0.26400","0.02093","0.00022"
"51","0.27000","0.02152","0.00027"
"52","0.27600","0.02212","0.00030"
"53","0.28200","0.02278","0.00031"
"54","0.28800","0.02338","0.00033"
"55","0.29400","0.02398","0.00046"
"56","0.30000","0.02457","0.00047"
"57","0.30600","0.02517","0.00041"
"58","0.31200","0.02571","0.00036"
"59","0.31800","0.02631","0.00032"
"60","0.32400","0.02685","0.00033"
"61","0.33000","0.02738","0.00047"
"62","0.33600","0.02798","0.00056"
"63","0.34200","0.02852","0.00060"
"64","0.34800","0.02906","0.00064"
"65","0.35400","0.02960","0.00079"
"66","0.36000","0.03013","0.00090"
"67","0.36600","0.03067","0.00084"
"68","0.37200","0.03121","0.00083"
"69","0.37800","0.03169","0.00081"
"70","0.38400","0.03223","0.00085"
"71","0.39000","0.03276","0.00099"
"72","0.39600","0.03330","0.00108"
"73","0.40200","0.03378","0.00109"
"74","0.40800","0.03432","0.00114"
"75","0.41400","0.03480","0.00111"
"76","0.42000","0.03534","0.00100"
"77","0.42600","0.03581","0.00099"
"78","0.43200","0.03635","0.00108"
"79","0.43800","0.03683","0.00112"
"80","0.44400","0.03731","0.00109"
"81","0.45000","0.03785","0.00092"
"82","0.45600","0.03833","0.00076"
"83","0.46200","0.03880","0.00079"
"84","0.46800","0.03934","0.00091"
"85","0.47400","0.03982","0.00099"
"86","0.48000","0.04030","0.00106"
"87","0.48600","0.04084","0.00111"
"88","0.49200","0.04131","0.00120"
"89","0.49800","0.04179","0.00127"
"90","0.50400","0.04233","0.00126"
"91","0.51000","0.04281","0.00128"
"92","0.51600","0.04329","0.00123"
"93","0.52200","0.04377","0.00115"
"94","0.52800","0.04430","0.00116"
"95","0.53400","0.04478","0.00121"
"96","0.54000","0.04526","0.00130"
"97","0.54600","0.04574","0.00134"
"98","0.55200","0.04628","0.00144"
"99","0.55800","0.04676","0.00149"
"100","0.56400","0.04723","0.00153"
"101","0.57000","0.04771","0.00161"
"102","0.57600","0.04825","0.00162"
"103","0.58200","0.04873","0.00148"
"104","0.58800","0.04921","0.00126"
"105","0.59400","0.04969","0.00126"
"106","0.60000","0.05022","0.00136"
"107","0.60600","0.05070","0.00145"
"108","0.61200","0.05124","0.00155"
"109","0.61800","0.05172","0.00152"
"110","0.62400","0.05220","0.00146"
"111","0.63000","0.05273","0.00141"
"112","0.63600","0.05321","0.00141"
"113","0.64200","0.05369","0.00148"
"114","0.64800","0.05423","0.00135"
"115","0.65400","0.05471","0.00122"
"116","0.66000","0.05519","0.00118"
"117","0.66600","0.05572","0.00122"
"118","0.67200","0.05620","0.00140"
"119","0.67800","0.05674","0.00167"
"120","0.68400","0.05722","0.00192"
"121","0.69000","0.05770","0.00194"
"122","0.69600","0.05824","0.00186"
"123","0.70200","0.05871","0.00177"
"124","0.70800","0.05919","0.00178"
"125","0.71400","0.05973","0.00175"
"126","0.72000","0.06021","0.00165"
"127","0.72600","0.06069","0.00156"
"128","0.73200","0.06122","0.00152"
"129","0.73800","0.06170","0.00155"
"130","0.74400","0.06218","0.00162"
"131","0.75000","0.06272","0.00166"
"132","0.75600","0.06320","0.00164"
"133","0.76200","0.06374","0.00161"
"134","0.76800","0.06421","0.00161"
"135","0.77400","0.06475","0.00166"
"136","0.78000","0.06523","0.00185"
"137","0.78600","0.06577","0.00198"
"138","0.79200","0.06625","0.00202"
"139","0.79800","0.06678","0.00193"
"140","0.80400","0.06726","0.00181"
"141","0.81000","0.06774","0.00181"
"142","0.81600","0.06828","0.00177"
"143","0.82200","0.06876","0.00164"
"144","0.82800","0.06930","0.00154"
"145","0.83400","0.06977","0.00134"
"146","0.84000","0.07025","0.00122"
"147","0.84600","0.07079","0.00118"
"148","0.85200","0.07127","0.00115"
"149","0.85800","0.07175","0.00124"
"150","0.86400","0.07223","0.00133"
"151","0.87000","0.07276","0.00142"
"152","0.87600","0.07324","0.00163"
"153","0.88200","0.07378","0.00181"
"154","0.88800","0.07426","0.00193"
"155","0.89400","0.07474","0.00196"
"156","0.90000","0.07528","0.00194"
"157","0.90600","0.07581","0.00193"
"158","0.91200","0.07629","0.00198"
"159","0.91800","0.07683","0.00202"
"160","0.92400","0.07731","0.00206"
"161","0.93000","0.07779","0.00213"
"162","0.93600","0.07832","0.00226"
"163","0.94200","0.07880","0.00233"
"164","0.94800","0.07928","0.00235"
"165","0.95400","0.07982","0.00231"
"166","0.96000","0.08030","0.00224"
"167","0.96600","0.08078","0.00214"
"168","0.97200","0.08125","0.00207"
"169","0.97800","0.08179","0.00210"
"170","0.98400","0.08227","0.00217"
"171","0.99000","0.08281","0.00218"
"172","0.99600","0.08329","0.00198"
"173","1.00200","0.08377","0.00185"
"174","1.00800","0.08424","0.00188"
"175","1.01400","0.08472","0.00185"
"176","1.02000","0.08526","0.00182"
"177","1.02600","0.08574","0.00179"
"178","1.03200","0.08628","0.00181"
"179","1.03800","0.08675","0.00197"
"180","1.04400","0.08723","0.00214"
"181","1.05000","0.08777","0.00227"
"182","1.05600","0.08825","0.00230"
"183","1.06200","0.08873","0.00232"
"184","1.06800","0.08927","0.00236"
"185","1.07400","0.08974","0.00243"
"186","1.08000","0.09022","0.00254"
"187","1.08600","0.09076","0.00257"
"188","1.09200","0.09124","0.00252"
"189","1.09800","0.09172","0.00239"
"190","1.10400","0.09220","0.00219"
"191","1.11000","0.09273","0.00214"
"192","1.11600","0.09321","0.00215"
"193","1.12200","0.09375","0.00212"
"194","1.12800","0.09423","0.00213"
"195","1.13400","0.09471","0.00204"
"196","1.14000","0.09524","0.00199"
"197","1.14600","0.09572","0.00197"
"198","1.15200","0.09620","0.00205"
"199","1.15800","0.09668","0.00220"
"200","1.16400","0.09722","0.00228"
"201","1.17000","0.09770","0.00226"
"202","1.17600","0.09817","0.00235"
"203","1.18200","0.09871","0.00247"
"204","1.18800","0.09919","0.00263"
"205","1.19400","0.09967","0.00272"
"206","1.20000","0.10021","0.00271"
"207","1.20600","0.10069","0.00259"
"208","1.21200","0.10122","0.00255"
"209","1.21800","0.10170","0.00260"
"210","1.22400","0.10218","0.00265"
"211","1.23000","0.10272","0.00263"
"212","1.23600","0.10320","0.00250"
"213","1.24200","0.10373","0.00239"
"214","1.24800","0.10421","0.00241"
"215","1.25400","0.10475","0.00249"
"216","1.26000","0.10523","0.00254"
"217","1.26600","0.10571","0.00258"
"218","1.27200","0.10625","0.00269"
"219","1.27800","0.10672","0.00267"
"220","1.28400","0.10726","0.00272"
"221","1.29000","0.10774","0.00285"
"222","1.29600","0.10828","0.00296"
"223","1.30200","0.10876","0.00303"
"224","1.30800","0.10924","0.00310"
"225","1.31400","0.10977","0.00311"
"226","1.32000","0.11025","0.00315"
"227","1.32600","0.11073","0.00319"
"228","1.33200","0.11127","0.00317"
"229","1.33800","0.11175","0.00310"
"230","1.34400","0.11228","0.00308"
"231","1.35000","0.11276","0.00306"
"232","1.35600","0.11324","0.00303"
"233","1.36200","0.11378","0.00298"
"234","1.36800","0.11426","0.00290"
"235","1.37400","0.11474","0.00289"
"236","1.38000","0.11521","0.00295"
"237","1.38600","0.11575","0.00304"
"238","1.39200","0.11623","0.00310"
"239","1.39800","0.11677","0.00320"
"240","1.40400","0.11725","0.00320"
"241","1.41000","0.11779","0.00314"
"242","1.41600","0.11832","0.00310"
"243","1.42200","0.11880","0.00320"
"244","1.42800","0.11934","0.00337"
"245","1.43400","0.11982","0.00345"
"246","1.44000","0.12030","0.00336"
"247","1.44600","0.12083","0.00324"
"248","1.45200","0.12131","0.00320"
"249","1.45800","0.12179","0.00326"
"250","1.46400","0.12227","0.00332"
"251","1.47000","0.12281","0.00331"
"252","1.47600","0.12329","0.00323"
"253","1.48200","0.12376","0.00319"
"254","1.48800","0.12430","0.00327"
"255","1.49400","0.12478","0.00338"
"256","1.50000","0.12526","0.00345"
"257","1.50600","0.12574","0.00337"
"258","1.51200","0.12622","0.00324"
"259","1.51800","0.12675","0.00324"
"260","1.52400","0.12723","0.00336"
"261","1.53000","0.12771","0.00350"
"262","1.53600","0.12825","0.00363"
