"","V1","V2","V3"
"1","End date","11/4/2016",""
"2","Specimen label","63G21",""
"3","Maximum Load","0.01685","N"
"4","Time","Extension","Load"
"5","(s)","(mm)","(N)"
"6","0.00000","52.35877","0.00947"
"7","0.00600","52.35877","0.00954"
"8","0.01200","52.35877","0.00962"
"9","0.01800","52.35883","0.00977"
"10","0.02400","52.35889","0.00970"
"11","0.03000","52.35901","0.00946"
"12","0.03600","52.35918","0.00937"
"13","0.04200","52.35931","0.00939"
"14","0.04800","52.35955","0.00943"
"15","0.05400","52.35973","0.00948"
"16","0.06000","52.35997","0.00941"
"17","0.06600","52.36020","0.00932"
"18","0.07200","52.36045","0.00933"
"19","0.07800","52.36074","0.00938"
"20","0.08400","52.36110","0.00935"
"21","0.09000","52.36140","0.00927"
"22","0.09600","52.36182","0.00918"
"23","0.10200","52.36224","0.00912"
"24","0.10800","52.36266","0.00909"
"25","0.11400","52.36314","0.00908"
"26","0.12000","52.36367","0.00895"
"27","0.12600","52.36415","0.00891"
"28","0.13200","52.36475","0.00909"
"29","0.13800","52.36529","0.00939"
"30","0.14400","52.36588","0.00964"
"31","0.15000","52.36654","0.00979"
"32","0.15600","52.36714","0.00987"
"33","0.16200","52.36780","0.00991"
"34","0.16800","52.36845","0.00981"
"35","0.17400","52.36912","0.00968"
"36","0.18000","52.36977","0.00963"
"37","0.18600","52.37043","0.00967"
"38","0.19200","52.37114","0.00973"
"39","0.19800","52.37181","0.00993"
"40","0.20400","52.37252","0.01001"
"41","0.21000","52.37318","0.01018"
"42","0.21600","52.37390","0.01044"
"43","0.22200","52.37461","0.01063"
"44","0.22800","52.37527","0.01072"
"45","0.23400","52.37593","0.01056"
"46","0.24000","52.37659","0.01054"
"47","0.24600","52.37730","0.01061"
"48","0.25200","52.37796","0.01062"
"49","0.25800","52.37862","0.01051"
"50","0.26400","52.37922","0.01040"
"51","0.27000","52.37988","0.01043"
"52","0.27600","52.38053","0.01029"
"53","0.28200","52.38113","0.01015"
"54","0.28800","52.38179","0.01000"
"55","0.29400","52.38239","0.00988"
"56","0.30000","52.38298","0.00977"
"57","0.30600","52.38358","0.00985"
"58","0.31200","52.38418","0.00998"
"59","0.31800","52.38478","0.00996"
"60","0.32400","52.38531","0.00982"
"61","0.33000","52.38592","0.00971"
"62","0.33600","52.38645","0.00967"
"63","0.34200","52.38705","0.00964"
"64","0.34800","52.38759","0.00977"
"65","0.35400","52.38818","0.00980"
"66","0.36000","52.38873","0.00992"
"67","0.36600","52.38926","0.01006"
"68","0.37200","52.38980","0.01022"
"69","0.37800","52.39034","0.01032"
"70","0.38400","52.39088","0.01032"
"71","0.39000","52.39142","0.01023"
"72","0.39600","52.39196","0.01012"
"73","0.40200","52.39243","0.00995"
"74","0.40800","52.39297","0.00980"
"75","0.41400","52.39351","0.00969"
"76","0.42000","52.39399","0.00966"
"77","0.42600","52.39453","0.00969"
"78","0.43200","52.39500","0.00976"
"79","0.43800","52.39554","0.00980"
"80","0.44400","52.39602","0.00987"
"81","0.45000","52.39650","0.00996"
"82","0.45600","52.39703","0.01009"
"83","0.46200","52.39751","0.01018"
"84","0.46800","52.39799","0.01023"
"85","0.47400","52.39853","0.01015"
"86","0.48000","52.39901","0.01012"
"87","0.48600","52.39949","0.00987"
"88","0.49200","52.40003","0.00970"
"89","0.49800","52.40057","0.00964"
"90","0.50400","52.40104","0.00974"
"91","0.51000","52.40158","0.00985"
"92","0.51600","52.40206","0.01003"
"93","0.52200","52.40254","0.01029"
"94","0.52800","52.40308","0.01051"
"95","0.53400","52.40355","0.01058"
"96","0.54000","52.40403","0.01053"
"97","0.54600","52.40457","0.01047"
"98","0.55200","52.40504","0.01043"
"99","0.55800","52.40553","0.01039"
"100","0.56400","52.40601","0.01032"
"101","0.57000","52.40655","0.01032"
"102","0.57600","52.40702","0.01051"
"103","0.58200","52.40750","0.01071"
"104","0.58800","52.40798","0.01072"
"105","0.59400","52.40852","0.01068"
"106","0.60000","52.40899","0.01051"
"107","0.60600","52.40947","0.01026"
"108","0.61200","52.41001","0.01013"
"109","0.61800","52.41049","0.01023"
"110","0.62400","52.41096","0.01040"
"111","0.63000","52.41150","0.01038"
"112","0.63600","52.41198","0.01029"
"113","0.64200","52.41253","0.01036"
"114","0.64800","52.41300","0.01040"
"115","0.65400","52.41354","0.01034"
"116","0.66000","52.41402","0.01029"
"117","0.66600","52.41450","0.01038"
"118","0.67200","52.41504","0.01051"
"119","0.67800","52.41551","0.01064"
"120","0.68400","52.41599","0.01068"
"121","0.69000","52.41647","0.01064"
"122","0.69600","52.41694","0.01053"
"123","0.70200","52.41748","0.01040"
"124","0.70800","52.41796","0.01035"
"125","0.71400","52.41845","0.01029"
"126","0.72000","52.41898","0.01037"
"127","0.72600","52.41945","0.01053"
"128","0.73200","52.41994","0.01080"
"129","0.73800","52.42048","0.01116"
"130","0.74400","52.42095","0.01139"
"131","0.75000","52.42143","0.01141"
"132","0.75600","52.42197","0.01124"
"133","0.76200","52.42245","0.01112"
"134","0.76800","52.42292","0.01113"
"135","0.77400","52.42346","0.01108"
"136","0.78000","52.42394","0.01100"
"137","0.78600","52.42448","0.01096"
"138","0.79200","52.42496","0.01082"
"139","0.79800","52.42549","0.01064"
"140","0.80400","52.42597","0.01058"
"141","0.81000","52.42645","0.01048"
"142","0.81600","52.42699","0.01026"
"143","0.82200","52.42747","0.01006"
"144","0.82800","52.42801","0.00987"
"145","0.83400","52.42849","0.00969"
"146","0.84000","52.42896","0.00952"
"147","0.84600","52.42944","0.00957"
"148","0.85200","52.42992","0.00970"
"149","0.85800","52.43046","0.00989"
"150","0.86400","52.43093","0.01016"
"151","0.87000","52.43141","0.01030"
"152","0.87600","52.43190","0.01046"
"153","0.88200","52.43243","0.01053"
"154","0.88800","52.43291","0.01045"
"155","0.89400","52.43344","0.01036"
"156","0.90000","52.43393","0.01047"
"157","0.90600","52.43441","0.01041"
"158","0.91200","52.43494","0.01037"
"159","0.91800","52.43542","0.01041"
"160","0.92400","52.43596","0.01039"
"161","0.93000","52.43644","0.01034"
"162","0.93600","52.43698","0.01037"
"163","0.94200","52.43745","0.01041"
"164","0.94800","52.43799","0.01052"
"165","0.95400","52.43847","0.01066"
"166","0.96000","52.43895","0.01074"
"167","0.96600","52.43949","0.01074"
"168","0.97200","52.43996","0.01069"
"169","0.97800","52.44044","0.01062"
"170","0.98400","52.44098","0.01072"
"171","0.99000","52.44146","0.01064"
"172","0.99600","52.44194","0.01053"
"173","1.00200","52.44242","0.01046"
"174","1.00800","52.44296","0.01033"
"175","1.01400","52.44343","0.01019"
"176","1.02000","52.44391","0.01017"
"177","1.02600","52.44445","0.01017"
"178","1.03200","52.44493","0.01018"
"179","1.03800","52.44540","0.01036"
"180","1.04400","52.44594","0.01062"
"181","1.05000","52.44643","0.01075"
"182","1.05600","52.44696","0.01066"
"183","1.06200","52.44744","0.01052"
"184","1.06800","52.44798","0.01055"
"185","1.07400","52.44846","0.01051"
"186","1.08000","52.44899","0.01058"
"187","1.08600","52.44953","0.01076"
"188","1.09200","52.45001","0.01093"
"189","1.09800","52.45049","0.01096"
"190","1.10400","52.45103","0.01095"
"191","1.11000","52.45151","0.01099"
"192","1.11600","52.45204","0.01102"
"193","1.12200","52.45252","0.01102"
"194","1.12800","52.45300","0.01115"
"195","1.13400","52.45354","0.01133"
"196","1.14000","52.45402","0.01151"
"197","1.14600","52.45449","0.01172"
"198","1.15200","52.45498","0.01178"
"199","1.15800","52.45551","0.01174"
"200","1.16400","52.45599","0.01160"
"201","1.17000","52.45646","0.01142"
"202","1.17600","52.45695","0.01126"
"203","1.18200","52.45749","0.01127"
"204","1.18800","52.45796","0.01136"
"205","1.19400","52.45844","0.01152"
"206","1.20000","52.45892","0.01158"
"207","1.20600","52.45946","0.01160"
"208","1.21200","52.45993","0.01142"
"209","1.21800","52.46047","0.01118"
"210","1.22400","52.46095","0.01099"
"211","1.23000","52.46149","0.01094"
"212","1.23600","52.46197","0.01087"
"213","1.24200","52.46250","0.01076"
"214","1.24800","52.46298","0.01078"
"215","1.25400","52.46346","0.01084"
"216","1.26000","52.46400","0.01083"
"217","1.26600","52.46448","0.01081"
"218","1.27200","52.46496","0.01070"
"219","1.27800","52.46550","0.01063"
"220","1.28400","52.46598","0.01058"
"221","1.29000","52.46645","0.01066"
"222","1.29600","52.46699","0.01073"
"223","1.30200","52.46747","0.01073"
"224","1.30800","52.46795","0.01065"
"225","1.31400","52.46848","0.01062"
"226","1.32000","52.46896","0.01067"
"227","1.32600","52.46944","0.01068"
"228","1.33200","52.46992","0.01067"
"229","1.33800","52.47046","0.01065"
"230","1.34400","52.47094","0.01061"
"231","1.35000","52.47142","0.01055"
"232","1.35600","52.47195","0.01044"
"233","1.36200","52.47243","0.01036"
"234","1.36800","52.47297","0.01039"
"235","1.37400","52.47351","0.01052"
"236","1.38000","52.47399","0.01067"
"237","1.38600","52.47452","0.01067"
"238","1.39200","52.47500","0.01057"
"239","1.39800","52.47548","0.01057"
"240","1.40400","52.47602","0.01069"
"241","1.41000","52.47649","0.01075"
"242","1.41600","52.47697","0.01087"
"243","1.42200","52.47746","0.01094"
"244","1.42800","52.47793","0.01098"
"245","1.43400","52.47840","0.01101"
"246","1.44000","52.47895","0.01102"
"247","1.44600","52.47943","0.01091"
"248","1.45200","52.47991","0.01094"
"249","1.45800","52.48044","0.01093"
"250","1.46400","52.48092","0.01088"
"251","1.47000","52.48140","0.01082"
"252","1.47600","52.48188","0.01083"
"253","1.48200","52.48241","0.01077"
"254","1.48800","52.48289","0.01063"
"255","1.49400","52.48337","0.01069"
"256","1.50000","52.48391","0.01095"
"257","1.50600","52.48439","0.01123"
"258","1.51200","52.48492","0.01135"
"259","1.51800","52.48540","0.01133"
"260","1.52400","52.48595","0.01136"
"261","1.53000","52.48642","0.01137"
"262","1.53600","52.48696","0.01142"
"263","1.54200","52.48744","0.01158"
"264","1.54800","52.48792","0.01178"
"265","1.55400","52.48845","0.01202"
"266","1.56000","52.48893","0.01214"
"267","1.56600","52.48941","0.01212"
"268","1.57200","52.48995","0.01217"
"269","1.57800","52.49043","0.01226"
"270","1.58400","52.49091","0.01228"
"271","1.59000","52.49139","0.01214"
"272","1.59600","52.49192","0.01191"
"273","1.60200","52.49240","0.01170"
"274","1.60800","52.49294","0.01151"
"275","1.61400","52.49342","0.01142"
"276","1.62000","52.49396","0.01134"
"277","1.62600","52.49444","0.01110"
"278","1.63200","52.49497","0.01097"
"279","1.63800","52.49545","0.01105"
"280","1.64400","52.49599","0.01127"
"281","1.65000","52.49646","0.01140"
"282","1.65600","52.49701","0.01150"
"283","1.66200","52.49748","0.01168"
"284","1.66800","52.49802","0.01185"
"285","1.67400","52.49850","0.01182"
"286","1.68000","52.49903","0.01163"
"287","1.68600","52.49952","0.01148"
"288","1.69200","52.50005","0.01131"
"289","1.69800","52.50053","0.01129"
"290","1.70400","52.50101","0.01140"
"291","1.71000","52.50149","0.01142"
"292","1.71600","52.50203","0.01143"
"293","1.72200","52.50251","0.01158"
"294","1.72800","52.50298","0.01179"
"295","1.73400","52.50346","0.01197"
"296","1.74000","52.50394","0.01188"
"297","1.74600","52.50448","0.01172"
"298","1.75200","52.50495","0.01175"
"299","1.75800","52.50543","0.01183"
"300","1.76400","52.50591","0.01168"
"301","1.77000","52.50645","0.01149"
