"","V1","V2","V3"
"1","End date","1/8/2017",""
"2","Specimen label","20DT_UNK",""
"3","Maximum Load","0.19153","N"
"4","Time","Extension","Load"
"5","(s)","(mm)","(N)"
"6","0.00000","0.00000","-0.00038"
"7","0.00600","0.00000","-0.00040"
"8","0.01200","0.00000","-0.00044"
"9","0.01800","0.00012","-0.00051"
"10","0.02400","0.00018","-0.00061"
"11","0.03000","0.00030","-0.00062"
"12","0.03600","0.00042","-0.00061"
"13","0.04200","0.00060","-0.00062"
"14","0.04800","0.00084","-0.00065"
"15","0.05400","0.00102","-0.00068"
"16","0.06000","0.00132","-0.00075"
"17","0.06600","0.00161","-0.00088"
"18","0.07200","0.00191","-0.00090"
"19","0.07800","0.00227","-0.00092"
"20","0.08400","0.00263","-0.00087"
"21","0.09000","0.00305","-0.00089"
"22","0.09600","0.00353","-0.00089"
"23","0.10200","0.00395","-0.00088"
"24","0.10800","0.00448","-0.00090"
"25","0.11400","0.00502","-0.00090"
"26","0.12000","0.00556","-0.00089"
"27","0.12600","0.00610","-0.00091"
"28","0.13200","0.00670","-0.00092"
"29","0.13800","0.00729","-0.00078"
"30","0.14400","0.00789","-0.00062"
"31","0.15000","0.00849","-0.00050"
"32","0.15600","0.00915","-0.00043"
"33","0.16200","0.00981","-0.00027"
"34","0.16800","0.01046","-0.00019"
"35","0.17400","0.01112","-0.00020"
"36","0.18000","0.01178","-0.00027"
"37","0.18600","0.01244","-0.00019"
"38","0.19200","0.01315","-0.00012"
"39","0.19800","0.01381","-0.00018"
"40","0.20400","0.01441","-0.00024"
"41","0.21000","0.01513","-0.00036"
"42","0.21600","0.01572","-0.00051"
"43","0.22200","0.01638","-0.00067"
"44","0.22800","0.01704","-0.00069"
"45","0.23400","0.01770","-0.00071"
"46","0.24000","0.01836","-0.00092"
"47","0.24600","0.01901","-0.00105"
"48","0.25200","0.01961","-0.00107"
"49","0.25800","0.02027","-0.00103"
"50","0.26400","0.02087","-0.00098"
"51","0.27000","0.02152","-0.00100"
"52","0.27600","0.02212","-0.00108"
"53","0.28200","0.02272","-0.00112"
"54","0.28800","0.02332","-0.00101"
"55","0.29400","0.02392","-0.00072"
"56","0.30000","0.02451","-0.00049"
