"","V1","V2","V3"
"1","End date","12/18/2016",""
"2","Specimen label","16AT_26",""
"3","Maximum Load","0.01147","N"
"4","Time","Extension","Load"
"5","(s)","(mm)","(N)"
"6","0.00000","0.82868","0.01088"
"7","0.00600","0.82868","0.01084"
"8","0.01200","0.82868","0.01075"
"9","0.01800","0.82880","0.01067"
"10","0.02400","0.82892","0.01061"
"11","0.03000","0.82898","0.01060"
"12","0.03600","0.82916","0.01051"
"13","0.04200","0.82928","0.01044"
"14","0.04800","0.82952","0.01047"
"15","0.05400","0.82976","0.01044"
"16","0.06000","0.83000","0.01042"
"17","0.06600","0.83030","0.01043"
"18","0.07200","0.83060","0.01046"
"19","0.07800","0.83095","0.01043"
"20","0.08400","0.83131","0.01044"
"21","0.09000","0.83173","0.01050"
"22","0.09600","0.83215","0.01061"
"23","0.10200","0.83263","0.01067"
"24","0.10800","0.83311","0.01066"
"25","0.11400","0.83365","0.01068"
"26","0.12000","0.83412","0.01073"
"27","0.12600","0.83472","0.01076"
"28","0.13200","0.83526","0.01085"
"29","0.13800","0.83592","0.01079"
"30","0.14400","0.83652","0.01069"
"31","0.15000","0.83711","0.01066"
"32","0.15600","0.83777","0.01062"
"33","0.16200","0.83843","0.01065"
"34","0.16800","0.83909","0.01059"
"35","0.17400","0.83980","0.01045"
"36","0.18000","0.84046","0.01037"
"37","0.18600","0.84112","0.01033"
"38","0.19200","0.84178","0.01033"
"39","0.19800","0.84243","0.01042"
"40","0.20400","0.84309","0.01045"
"41","0.21000","0.84375","0.01046"
"42","0.21600","0.84441","0.01046"
"43","0.22200","0.84507","0.01041"
"44","0.22800","0.84572","0.01039"
"45","0.23400","0.84638","0.01036"
"46","0.24000","0.84698","0.01032"
"47","0.24600","0.84764","0.01037"
"48","0.25200","0.84829","0.01045"
"49","0.25800","0.84889","0.01047"
"50","0.26400","0.84949","0.01044"
"51","0.27000","0.85015","0.01036"
"52","0.27600","0.85075","0.01041"
"53","0.28200","0.85134","0.01049"
"54","0.28800","0.85200","0.01050"
"55","0.29400","0.85254","0.01045"
"56","0.30000","0.85320","0.01042"
"57","0.30600","0.85373","0.01040"
"58","0.31200","0.85433","0.01045"
"59","0.31800","0.85487","0.01045"
"60","0.32400","0.85547","0.01039"
"61","0.33000","0.85601","0.01039"
"62","0.33600","0.85654","0.01036"
"63","0.34200","0.85708","0.01035"
"64","0.34800","0.85762","0.01045"
"65","0.35400","0.85822","0.01057"
"66","0.36000","0.85876","0.01067"
"67","0.36600","0.85930","0.01086"
"68","0.37200","0.85983","0.01099"
"69","0.37800","0.86037","0.01116"
"70","0.38400","0.86091","0.01126"
"71","0.39000","0.86139","0.01122"
"72","0.39600","0.86193","0.01130"
"73","0.40200","0.86246","0.01141"
"74","0.40800","0.86300","0.01145"
"75","0.41400","0.86354","0.01145"
"76","0.42000","0.86402","0.01139"
"77","0.42600","0.86456","0.01133"
"78","0.43200","0.86503","0.01134"
"79","0.43800","0.86551","0.01122"
"80","0.44400","0.86605","0.01114"
"81","0.45000","0.86653","0.01110"
"82","0.45600","0.86701","0.01093"
"83","0.46200","0.86755","0.01077"
"84","0.46800","0.86802","0.01067"
"85","0.47400","0.86850","0.01057"
"86","0.48000","0.86904","0.01054"
"87","0.48600","0.86952","0.01059"
"88","0.49200","0.87000","0.01069"
"89","0.49800","0.87048","0.01078"
"90","0.50400","0.87101","0.01075"
"91","0.51000","0.87149","0.01069"
"92","0.51600","0.87197","0.01072"
"93","0.52200","0.87251","0.01068"
"94","0.52800","0.87299","0.01064"
"95","0.53400","0.87353","0.01069"
"96","0.54000","0.87400","0.01075"
"97","0.54600","0.87448","0.01087"
"98","0.55200","0.87502","0.01096"
"99","0.55800","0.87550","0.01096"
"100","0.56400","0.87598","0.01097"
"101","0.57000","0.87651","0.01091"
"102","0.57600","0.87699","0.01088"
"103","0.58200","0.87747","0.01089"
"104","0.58800","0.87795","0.01084"
"105","0.59400","0.87843","0.01082"
"106","0.60000","0.87897","0.01092"
"107","0.60600","0.87944","0.01096"
"108","0.61200","0.87998","0.01097"
"109","0.61800","0.88046","0.01094"
"110","0.62400","0.88094","0.01087"
"111","0.63000","0.88142","0.01089"
"112","0.63600","0.88196","0.01092"
"113","0.64200","0.88243","0.01091"
"114","0.64800","0.88291","0.01094"
"115","0.65400","0.88345","0.01089"
"116","0.66000","0.88393","0.01099"
"117","0.66600","0.88441","0.01111"
"118","0.67200","0.88489","0.01112"
"119","0.67800","0.88542","0.01110"
"120","0.68400","0.88590","0.01108"
"121","0.69000","0.88644","0.01097"
"122","0.69600","0.88692","0.01096"
"123","0.70200","0.88740","0.01091"
"124","0.70800","0.88793","0.01088"
"125","0.71400","0.88841","0.01096"
"126","0.72000","0.88889","0.01102"
"127","0.72600","0.88937","0.01110"
"128","0.73200","0.88991","0.01124"
"129","0.73800","0.89039","0.01122"
"130","0.74400","0.89086","0.01116"
"131","0.75000","0.89134","0.01115"
"132","0.75600","0.89188","0.01112"
"133","0.76200","0.89236","0.01118"
"134","0.76800","0.89284","0.01122"
"135","0.77400","0.89338","0.01121"
"136","0.78000","0.89385","0.01120"
"137","0.78600","0.89439","0.01110"
"138","0.79200","0.89487","0.01097"
"139","0.79800","0.89535","0.01094"
"140","0.80400","0.89583","0.01091"
"141","0.81000","0.89636","0.01087"
"142","0.81600","0.89684","0.01084"
"143","0.82200","0.89732","0.01078"
"144","0.82800","0.89786","0.01075"
"145","0.83400","0.89834","0.01070"
"146","0.84000","0.89888","0.01066"
