"","V1","V2","V3"
"1","End date","1/8/2017",""
"2","Specimen label","2DG_15",""
"3","Maximum Load","0.19619","N"
"4","Time","Extension","Load"
"5","(s)","(mm)","(N)"
"6","0.00000","0.00000","0.00000"
"7","0.00600","0.00000","-0.00002"
"8","0.01200","0.00000","-0.00002"
"9","0.01800","0.00012","0.00012"
"10","0.02400","0.00024","0.00029"
"11","0.03000","0.00030","0.00041"
"12","0.03600","0.00048","0.00047"
"13","0.04200","0.00066","0.00049"
"14","0.04800","0.00084","0.00053"
"15","0.05400","0.00108","0.00056"
"16","0.06000","0.00132","0.00055"
"17","0.06600","0.00161","0.00048"
"18","0.07200","0.00191","0.00046"
"19","0.07800","0.00227","0.00040"
"20","0.08400","0.00269","0.00035"
"21","0.09000","0.00305","0.00031"
"22","0.09600","0.00347","0.00023"
"23","0.10200","0.00395","0.00020"
"24","0.10800","0.00442","0.00025"
"25","0.11400","0.00490","0.00037"
"26","0.12000","0.00544","0.00037"
"27","0.12600","0.00598","0.00027"
"28","0.13200","0.00658","0.00026"
"29","0.13800","0.00717","0.00017"
"30","0.14400","0.00783","-0.00003"
"31","0.15000","0.00843","-0.00013"
"32","0.15600","0.00909","-0.00017"
"33","0.16200","0.00969","-0.00026"
"34","0.16800","0.01034","-0.00026"
"35","0.17400","0.01100","-0.00010"
"36","0.18000","0.01172","0.00002"
"37","0.18600","0.01238","0.00010"
"38","0.19200","0.01303","0.00009"
"39","0.19800","0.01369","0.00012"
"40","0.20400","0.01441","0.00014"
"41","0.21000","0.01507","0.00005"
"42","0.21600","0.01572","0.00010"
"43","0.22200","0.01638","0.00030"
"44","0.22800","0.01704","0.00029"
"45","0.23400","0.01770","0.00025"
"46","0.24000","0.01836","0.00014"
"47","0.24600","0.01901","0.00005"
"48","0.25200","0.01967","-0.00004"
"49","0.25800","0.02033","-0.00005"
"50","0.26400","0.02093","-0.00005"
"51","0.27000","0.02158","-0.00021"
"52","0.27600","0.02218","-0.00050"
"53","0.28200","0.02278","-0.00060"
"54","0.28800","0.02338","-0.00068"
"55","0.29400","0.02392","-0.00074"
"56","0.30000","0.02451","-0.00066"
"57","0.30600","0.02505","-0.00051"
"58","0.31200","0.02565","-0.00038"
"59","0.31800","0.02625","-0.00025"
"60","0.32400","0.02679","-0.00014"
"61","0.33000","0.02732","0.00007"
"62","0.33600","0.02792","0.00021"
"63","0.34200","0.02846","0.00031"
"64","0.34800","0.02900","0.00029"
"65","0.35400","0.02954","0.00018"
"66","0.36000","0.03007","-0.00003"
"67","0.36600","0.03061","-0.00015"
"68","0.37200","0.03115","-0.00020"
"69","0.37800","0.03169","-0.00024"
"70","0.38400","0.03223","-0.00034"
"71","0.39000","0.03270","-0.00035"
"72","0.39600","0.03324","-0.00025"
"73","0.40200","0.03372","-0.00011"
"74","0.40800","0.03426","0.00011"
"75","0.41400","0.03480","0.00035"
"76","0.42000","0.03528","0.00050"
"77","0.42600","0.03575","0.00062"
"78","0.43200","0.03629","0.00066"
"79","0.43800","0.03677","0.00058"
"80","0.44400","0.03731","0.00036"
"81","0.45000","0.03779","0.00018"
"82","0.45600","0.03827","0.00004"
"83","0.46200","0.03880","0.00004"
"84","0.46800","0.03928","0.00008"
"85","0.47400","0.03982","0.00019"
"86","0.48000","0.04030","0.00022"
"87","0.48600","0.04078","0.00022"
"88","0.49200","0.04125","0.00022"
