"","V1","V2","V3"
"1","End date","12/16/2016",""
"2","Specimen label","15BT_21",""
"3","Maximum Load","0.21588","N"
"4","Time","Extension","Load"
"5","(s)","(mm)","(N)"
"6","0.00000","0.00000","0.00002"
"7","0.00600","0.00006","-0.00009"
"8","0.01200","0.00006","-0.00005"
"9","0.01800","0.00012","-0.00011"
"10","0.02400","0.00018","-0.00024"
"11","0.03000","0.00030","-0.00030"
"12","0.03600","0.00048","-0.00030"
"13","0.04200","0.00060","-0.00026"
"14","0.04800","0.00084","-0.00014"
"15","0.05400","0.00108","-0.00008"
"16","0.06000","0.00132","-0.00004"
"17","0.06600","0.00155","-0.00018"
"18","0.07200","0.00185","-0.00022"
"19","0.07800","0.00221","-0.00012"
"20","0.08400","0.00251","-0.00011"
"21","0.09000","0.00287","-0.00013"
"22","0.09600","0.00323","-0.00010"
"23","0.10200","0.00365","-0.00018"
"24","0.10800","0.00407","-0.00018"
"25","0.11400","0.00448","-0.00009"
"26","0.12000","0.00496","-0.00005"
"27","0.12600","0.00544","0.00000"
"28","0.13200","0.00598","0.00003"
"29","0.13800","0.00652","0.00002"
"30","0.14400","0.00711","0.00016"
"31","0.15000","0.00771","0.00026"
"32","0.15600","0.00831","0.00035"
"33","0.16200","0.00891","0.00045"
"34","0.16800","0.00957","0.00049"
"35","0.17400","0.01022","0.00041"
"36","0.18000","0.01088","0.00031"
"37","0.18600","0.01154","0.00021"
"38","0.19200","0.01220","0.00020"
"39","0.19800","0.01291","0.00023"
"40","0.20400","0.01357","0.00018"
"41","0.21000","0.01423","0.00013"
"42","0.21600","0.01495","0.00004"
"43","0.22200","0.01561","-0.00003"
"44","0.22800","0.01632","0.00008"
"45","0.23400","0.01698","0.00006"
"46","0.24000","0.01770","-0.00005"
"47","0.24600","0.01836","-0.00013"
"48","0.25200","0.01901","-0.00028"
"49","0.25800","0.01967","-0.00043"
"50","0.26400","0.02033","-0.00053"
"51","0.27000","0.02099","-0.00063"
"52","0.27600","0.02164","-0.00059"
"53","0.28200","0.02230","-0.00048"
"54","0.28800","0.02290","-0.00040"
"55","0.29400","0.02350","-0.00028"
"56","0.30000","0.02415","-0.00028"
"57","0.30600","0.02475","-0.00030"
"58","0.31200","0.02535","-0.00026"
"59","0.31800","0.02595","-0.00027"
"60","0.32400","0.02649","-0.00033"
"61","0.33000","0.02708","-0.00032"
"62","0.33600","0.02768","-0.00027"
"63","0.34200","0.02822","-0.00009"
"64","0.34800","0.02882","0.00007"
"65","0.35400","0.02936","0.00010"
"66","0.36000","0.02989","0.00015"
"67","0.36600","0.03043","0.00016"
"68","0.37200","0.03097","0.00003"
"69","0.37800","0.03157","-0.00019"
"70","0.38400","0.03205","-0.00035"
"71","0.39000","0.03259","-0.00032"
"72","0.39600","0.03312","-0.00010"
"73","0.40200","0.03366","0.00001"
"74","0.40800","0.03420","0.00011"
"75","0.41400","0.03468","0.00020"
"76","0.42000","0.03522","0.00013"
"77","0.42600","0.03575","0.00011"
"78","0.43200","0.03623","0.00011"
"79","0.43800","0.03677","0.00001"
"80","0.44400","0.03731","-0.00003"
"81","0.45000","0.03779","-0.00005"
"82","0.45600","0.03833","-0.00018"
"83","0.46200","0.03880","-0.00030"
"84","0.46800","0.03934","-0.00031"
"85","0.47400","0.03982","-0.00026"
"86","0.48000","0.04036","-0.00021"
"87","0.48600","0.04084","-0.00021"
"88","0.49200","0.04131","-0.00021"
"89","0.49800","0.04185","-0.00018"
"90","0.50400","0.04233","-0.00023"
"91","0.51000","0.04281","-0.00012"
"92","0.51600","0.04335","-0.00008"
"93","0.52200","0.04383","-0.00004"
"94","0.52800","0.04430","-0.00006"
"95","0.53400","0.04484","-0.00008"
"96","0.54000","0.04532","-0.00010"
"97","0.54600","0.04580","-0.00011"
"98","0.55200","0.04634","-0.00012"
"99","0.55800","0.04682","-0.00017"
"100","0.56400","0.04729","-0.00008"
"101","0.57000","0.04777","0.00001"
"102","0.57600","0.04831","0.00012"
"103","0.58200","0.04879","0.00019"
"104","0.58800","0.04927","0.00022"
"105","0.59400","0.04980","0.00027"
"106","0.60000","0.05028","0.00020"
"107","0.60600","0.05076","0.00012"
"108","0.61200","0.05124","0.00008"
"109","0.61800","0.05178","-0.00003"
"110","0.62400","0.05226","-0.00009"
"111","0.63000","0.05273","-0.00017"
"112","0.63600","0.05321","-0.00024"
"113","0.64200","0.05375","-0.00015"
"114","0.64800","0.05423","-0.00001"
"115","0.65400","0.05471","0.00004"
"116","0.66000","0.05519","0.00007"
"117","0.66600","0.05572","0.00011"
"118","0.67200","0.05620","0.00009"
"119","0.67800","0.05668","0.00019"
"120","0.68400","0.05722","0.00027"
"121","0.69000","0.05770","0.00039"
"122","0.69600","0.05818","0.00045"
"123","0.70200","0.05871","0.00027"
"124","0.70800","0.05919","0.00022"
"125","0.71400","0.05967","0.00020"
"126","0.72000","0.06021","0.00014"
"127","0.72600","0.06069","0.00013"
"128","0.73200","0.06122","0.00008"
"129","0.73800","0.06170","-0.00005"
"130","0.74400","0.06224","-0.00009"
"131","0.75000","0.06272","-0.00009"
"132","0.75600","0.06326","-0.00013"
"133","0.76200","0.06374","-0.00006"
"134","0.76800","0.06421","-0.00003"
"135","0.77400","0.06469","-0.00003"
"136","0.78000","0.06523","0.00001"
"137","0.78600","0.06571","-0.00005"
"138","0.79200","0.06619","-0.00002"
"139","0.79800","0.06667","0.00008"
"140","0.80400","0.06720","0.00009"
"141","0.81000","0.06768","0.00015"
"142","0.81600","0.06816","0.00025"
"143","0.82200","0.06870","0.00036"
"144","0.82800","0.06918","0.00052"
"145","0.83400","0.06971","0.00051"
"146","0.84000","0.07019","0.00052"
"147","0.84600","0.07067","0.00064"
"148","0.85200","0.07121","0.00062"
"149","0.85800","0.07169","0.00059"
"150","0.86400","0.07223","0.00049"
"151","0.87000","0.07270","0.00038"
"152","0.87600","0.07324","0.00040"
"153","0.88200","0.07372","0.00036"
"154","0.88800","0.07420","0.00023"
"155","0.89400","0.07474","0.00019"
"156","0.90000","0.07522","0.00008"
"157","0.90600","0.07569","-0.00007"
"158","0.91200","0.07623","0.00002"
"159","0.91800","0.07671","0.00003"
"160","0.92400","0.07719","0.00006"
"161","0.93000","0.07767","0.00005"
"162","0.93600","0.07820","-0.00005"
"163","0.94200","0.07868","0.00003"
"164","0.94800","0.07916","0.00009"
"165","0.95400","0.07970","0.00009"
"166","0.96000","0.08018","0.00007"
"167","0.96600","0.08072","0.00001"
"168","0.97200","0.08119","-0.00004"
"169","0.97800","0.08167","0.00004"
"170","0.98400","0.08221","0.00017"
"171","0.99000","0.08269","0.00023"
"172","0.99600","0.08323","0.00035"
"173","1.00200","0.08371","0.00038"
"174","1.00800","0.08418","0.00044"
"175","1.01400","0.08472","0.00045"
"176","1.02000","0.08520","0.00037"
"177","1.02600","0.08574","0.00038"
"178","1.03200","0.08622","0.00039"
"179","1.03800","0.08675","0.00031"
"180","1.04400","0.08723","0.00028"
"181","1.05000","0.08771","0.00025"
"182","1.05600","0.08825","0.00026"
"183","1.06200","0.08873","0.00043"
"184","1.06800","0.08927","0.00048"
"185","1.07400","0.08974","0.00053"
"186","1.08000","0.09022","0.00056"
"187","1.08600","0.09076","0.00051"
"188","1.09200","0.09124","0.00049"
"189","1.09800","0.09178","0.00044"
"190","1.10400","0.09226","0.00039"
"191","1.11000","0.09273","0.00043"
"192","1.11600","0.09321","0.00037"
"193","1.12200","0.09375","0.00031"
"194","1.12800","0.09423","0.00030"
"195","1.13400","0.09477","0.00020"
"196","1.14000","0.09524","0.00015"
"197","1.14600","0.09572","0.00015"
"198","1.15200","0.09626","0.00010"
"199","1.15800","0.09674","0.00008"
"200","1.16400","0.09728","0.00015"
"201","1.17000","0.09776","0.00016"
"202","1.17600","0.09829","0.00024"
"203","1.18200","0.09877","0.00038"
"204","1.18800","0.09925","0.00038"
"205","1.19400","0.09973","0.00039"
"206","1.20000","0.10027","0.00039"
"207","1.20600","0.10075","0.00037"
"208","1.21200","0.10122","0.00038"
"209","1.21800","0.10176","0.00026"
"210","1.22400","0.10224","0.00020"
"211","1.23000","0.10272","0.00024"
"212","1.23600","0.10326","0.00020"
"213","1.24200","0.10373","0.00023"
"214","1.24800","0.10421","0.00021"
"215","1.25400","0.10469","0.00015"
"216","1.26000","0.10523","0.00020"
"217","1.26600","0.10571","0.00022"
"218","1.27200","0.10619","0.00020"
"219","1.27800","0.10672","0.00027"
"220","1.28400","0.10720","0.00033"
"221","1.29000","0.10768","0.00038"
"222","1.29600","0.10822","0.00044"
"223","1.30200","0.10870","0.00037"
"224","1.30800","0.10924","0.00038"
"225","1.31400","0.10971","0.00037"
"226","1.32000","0.11019","0.00025"
"227","1.32600","0.11073","0.00018"
"228","1.33200","0.11121","0.00003"
"229","1.33800","0.11169","-0.00010"
"230","1.34400","0.11217","-0.00008"
"231","1.35000","0.11270","-0.00008"
"232","1.35600","0.11318","-0.00003"
"233","1.36200","0.11366","0.00010"
"234","1.36800","0.11414","0.00021"
"235","1.37400","0.11468","0.00026"
"236","1.38000","0.11515","0.00036"
"237","1.38600","0.11569","0.00034"
"238","1.39200","0.11617","0.00031"
"239","1.39800","0.11665","0.00022"
"240","1.40400","0.11719","0.00014"
"241","1.41000","0.11767","0.00020"
"242","1.41600","0.11814","0.00020"
"243","1.42200","0.11868","0.00020"
"244","1.42800","0.11916","0.00019"
"245","1.43400","0.11964","0.00010"
"246","1.44000","0.12018","0.00000"
"247","1.44600","0.12066","-0.00011"
"248","1.45200","0.12119","-0.00019"
"249","1.45800","0.12167","-0.00010"
"250","1.46400","0.12221","0.00007"
"251","1.47000","0.12269","0.00014"
"252","1.47600","0.12317","0.00022"
"253","1.48200","0.12370","0.00034"
"254","1.48800","0.12418","0.00034"
"255","1.49400","0.12466","0.00034"
"256","1.50000","0.12520","0.00023"
"257","1.50600","0.12568","0.00011"
"258","1.51200","0.12616","0.00005"
"259","1.51800","0.12663","0.00002"
"260","1.52400","0.12717","0.00009"
"261","1.53000","0.12765","0.00022"
"262","1.53600","0.12819","0.00019"
"263","1.54200","0.12867","0.00016"
"264","1.54800","0.12915","0.00018"
"265","1.55400","0.12968","0.00014"
"266","1.56000","0.13016","0.00013"
"267","1.56600","0.13070","0.00014"
"268","1.57200","0.13118","0.00017"
"269","1.57800","0.13172","0.00027"
"270","1.58400","0.13219","0.00028"
"271","1.59000","0.13273","0.00037"
"272","1.59600","0.13321","0.00052"
"273","1.60200","0.13375","0.00049"
"274","1.60800","0.13423","0.00050"
"275","1.61400","0.13477","0.00059"
"276","1.62000","0.13524","0.00060"
"277","1.62600","0.13572","0.00058"
"278","1.63200","0.13626","0.00049"
"279","1.63800","0.13674","0.00038"
"280","1.64400","0.13728","0.00038"
"281","1.65000","0.13776","0.00031"
"282","1.65600","0.13823","0.00030"
"283","1.66200","0.13871","0.00034"
"284","1.66800","0.13925","0.00031"
"285","1.67400","0.13973","0.00027"
"286","1.68000","0.14021","0.00026"
"287","1.68600","0.14068","0.00023"
"288","1.69200","0.14122","0.00028"
"289","1.69800","0.14170","0.00031"
"290","1.70400","0.14218","0.00036"
"291","1.71000","0.14272","0.00050"
"292","1.71600","0.14320","0.00059"
"293","1.72200","0.14367","0.00062"
"294","1.72800","0.14421","0.00065"
"295","1.73400","0.14469","0.00046"
"296","1.74000","0.14523","0.00022"
"297","1.74600","0.14571","-0.00004"
"298","1.75200","0.14619","-0.00021"
