"","V1","V2","V3"
"1","End date","12/18/2016",""
"2","Specimen label","16DG_25",""
"3","Maximum Load","0.05567","N"
"4","Time","Extension","Load"
"5","(s)","(mm)","(N)"
"6","0.00000","0.00000","-0.00011"
"7","0.00600","0.00000","-0.00017"
"8","0.01200","0.00006","-0.00026"
"9","0.01800","0.00012","-0.00027"
"10","0.02400","0.00018","-0.00013"
"11","0.03000","0.00030","-0.00002"
"12","0.03600","0.00042","-0.00008"
"13","0.04200","0.00060","-0.00012"
"14","0.04800","0.00078","-0.00008"
"15","0.05400","0.00102","-0.00015"
"16","0.06000","0.00126","-0.00012"
"17","0.06600","0.00155","0.00000"
"18","0.07200","0.00185","0.00009"
"19","0.07800","0.00221","0.00015"
"20","0.08400","0.00263","0.00020"
"21","0.09000","0.00299","0.00013"
"22","0.09600","0.00347","0.00012"
"23","0.10200","0.00389","0.00012"
"24","0.10800","0.00442","0.00016"
"25","0.11400","0.00490","0.00021"
"26","0.12000","0.00544","0.00020"
"27","0.12600","0.00604","0.00013"
"28","0.13200","0.00658","0.00010"
"29","0.13800","0.00717","0.00004"
"30","0.14400","0.00783","0.00010"
"31","0.15000","0.00849","0.00019"
"32","0.15600","0.00909","0.00016"
"33","0.16200","0.00975","0.00019"
"34","0.16800","0.01040","0.00025"
"35","0.17400","0.01112","0.00029"
"36","0.18000","0.01178","0.00040"
"37","0.18600","0.01244","0.00045"
"38","0.19200","0.01309","0.00041"
"39","0.19800","0.01375","0.00031"
"40","0.20400","0.01441","0.00017"
"41","0.21000","0.01507","0.00007"
"42","0.21600","0.01572","0.00002"
"43","0.22200","0.01644","-0.00009"
"44","0.22800","0.01710","-0.00009"
"45","0.23400","0.01776","-0.00008"
"46","0.24000","0.01842","-0.00017"
"47","0.24600","0.01907","-0.00022"
"48","0.25200","0.01973","-0.00023"
"49","0.25800","0.02033","-0.00013"
"50","0.26400","0.02099","-0.00002"
"51","0.27000","0.02158","0.00002"
"52","0.27600","0.02218","0.00003"
"53","0.28200","0.02278","0.00000"
"54","0.28800","0.02338","-0.00006"
"55","0.29400","0.02398","-0.00003"
"56","0.30000","0.02457","0.00002"
"57","0.30600","0.02511","-0.00001"
"58","0.31200","0.02571","0.00001"
"59","0.31800","0.02625","0.00006"
"60","0.32400","0.02685","0.00007"
"61","0.33000","0.02738","0.00009"
"62","0.33600","0.02798","0.00010"
"63","0.34200","0.02852","0.00015"
"64","0.34800","0.02906","0.00013"
"65","0.35400","0.02960","0.00000"
"66","0.36000","0.03013","-0.00006"
"67","0.36600","0.03067","-0.00001"
"68","0.37200","0.03115","0.00008"
"69","0.37800","0.03169","0.00023"
"70","0.38400","0.03223","0.00044"
"71","0.39000","0.03276","0.00054"
"72","0.39600","0.03324","0.00053"
"73","0.40200","0.03378","0.00051"
"74","0.40800","0.03426","0.00048"
"75","0.41400","0.03480","0.00048"
"76","0.42000","0.03528","0.00047"
"77","0.42600","0.03575","0.00036"
"78","0.43200","0.03629","0.00022"
