"","V1","V2","V3"
"1","End date","12/23/2016",""
"2","Specimen label","21DG_67",""
"3","Maximum Load","0.99029","N"
"4","Time","Extension","Load"
"5","(s)","(mm)","(N)"
"6","0.00000","0.00006","-0.00037"
"7","0.00600","0.00006","-0.00037"
"8","0.01200","0.00006","-0.00039"
"9","0.01800","0.00018","-0.00040"
"10","0.02400","0.00024","-0.00032"
"11","0.03000","0.00036","-0.00027"
"12","0.03600","0.00054","-0.00020"
"13","0.04200","0.00072","-0.00009"
"14","0.04800","0.00090","-0.00010"
"15","0.05400","0.00114","-0.00016"
"16","0.06000","0.00138","-0.00025"
"17","0.06600","0.00173","-0.00038"
"18","0.07200","0.00209","-0.00043"
"19","0.07800","0.00245","-0.00044"
"20","0.08400","0.00287","-0.00046"
"21","0.09000","0.00329","-0.00044"
"22","0.09600","0.00377","-0.00041"
"23","0.10200","0.00425","-0.00042"
"24","0.10800","0.00478","-0.00035"
"25","0.11400","0.00532","-0.00033"
"26","0.12000","0.00586","-0.00042"
"27","0.12600","0.00646","-0.00053"
"28","0.13200","0.00706","-0.00051"
"29","0.13800","0.00765","-0.00045"
"30","0.14400","0.00831","-0.00037"
"31","0.15000","0.00891","-0.00041"
"32","0.15600","0.00957","-0.00040"
"33","0.16200","0.01022","-0.00034"
"34","0.16800","0.01088","-0.00028"
"35","0.17400","0.01148","-0.00018"
"36","0.18000","0.01214","-0.00018"
"37","0.18600","0.01279","-0.00032"
"38","0.19200","0.01345","-0.00040"
"39","0.19800","0.01411","-0.00045"
"40","0.20400","0.01477","-0.00050"
"41","0.21000","0.01543","-0.00044"
"42","0.21600","0.01602","-0.00044"
"43","0.22200","0.01668","-0.00056"
"44","0.22800","0.01734","-0.00063"
"45","0.23400","0.01794","-0.00063"
"46","0.24000","0.01859","-0.00055"
"47","0.24600","0.01919","-0.00049"
"48","0.25200","0.01985","-0.00050"
"49","0.25800","0.02045","-0.00053"
"50","0.26400","0.02105","-0.00056"
"51","0.27000","0.02164","-0.00049"
"52","0.27600","0.02224","-0.00034"
"53","0.28200","0.02284","-0.00018"
"54","0.28800","0.02344","-0.00005"
"55","0.29400","0.02398","0.00001"
"56","0.30000","0.02457","0.00002"
"57","0.30600","0.02511","0.00009"
"58","0.31200","0.02571","0.00008"
"59","0.31800","0.02625","0.00001"
"60","0.32400","0.02685","-0.00006"
"61","0.33000","0.02738","-0.00019"
"62","0.33600","0.02792","-0.00028"
"63","0.34200","0.02846","-0.00032"
"64","0.34800","0.02900","-0.00032"
"65","0.35400","0.02954","-0.00026"
"66","0.36000","0.03007","-0.00014"
