"","V1","V2","V3"
"1","End date","1/7/2017",""
"2","Specimen label","17CT_36",""
"3","Maximum Load","0.72786","N"
"4","Time","Extension","Load"
"5","(s)","(mm)","(N)"
"6","0.00000","0.00000","-0.00430"
"7","0.00600","0.00000","-0.00418"
"8","0.01200","0.00000","-0.00414"
"9","0.01800","0.00012","-0.00412"
"10","0.02400","0.00018","-0.00418"
"11","0.03000","0.00030","-0.00430"
"12","0.03600","0.00042","-0.00437"
"13","0.04200","0.00060","-0.00443"
"14","0.04800","0.00078","-0.00446"
"15","0.05400","0.00102","-0.00450"
"16","0.06000","0.00126","-0.00457"
"17","0.06600","0.00155","-0.00460"
"18","0.07200","0.00185","-0.00444"
"19","0.07800","0.00221","-0.00425"
"20","0.08400","0.00257","-0.00411"
"21","0.09000","0.00299","-0.00393"
"22","0.09600","0.00341","-0.00371"
"23","0.10200","0.00383","-0.00360"
"24","0.10800","0.00430","-0.00372"
"25","0.11400","0.00484","-0.00392"
"26","0.12000","0.00538","-0.00402"
"27","0.12600","0.00592","-0.00425"
"28","0.13200","0.00652","-0.00438"
"29","0.13800","0.00711","-0.00441"
"30","0.14400","0.00771","-0.00443"
"31","0.15000","0.00837","-0.00448"
"32","0.15600","0.00903","-0.00448"
"33","0.16200","0.00969","-0.00447"
"34","0.16800","0.01034","-0.00444"
"35","0.17400","0.01100","-0.00453"
"36","0.18000","0.01166","-0.00459"
"37","0.18600","0.01232","-0.00459"
"38","0.19200","0.01297","-0.00458"
"39","0.19800","0.01369","-0.00455"
"40","0.20400","0.01435","-0.00436"
"41","0.21000","0.01501","-0.00433"
"42","0.21600","0.01572","-0.00427"
"43","0.22200","0.01638","-0.00415"
"44","0.22800","0.01704","-0.00398"
"45","0.23400","0.01770","-0.00392"
"46","0.24000","0.01836","-0.00384"
"47","0.24600","0.01895","-0.00392"
"48","0.25200","0.01961","-0.00400"
"49","0.25800","0.02021","-0.00408"
"50","0.26400","0.02081","-0.00421"
"51","0.27000","0.02146","-0.00427"
"52","0.27600","0.02206","-0.00416"
"53","0.28200","0.02266","-0.00415"
"54","0.28800","0.02326","-0.00419"
"55","0.29400","0.02386","-0.00418"
"56","0.30000","0.02445","-0.00407"
"57","0.30600","0.02505","-0.00405"
"58","0.31200","0.02559","-0.00408"
"59","0.31800","0.02619","-0.00401"
"60","0.32400","0.02679","-0.00389"
"61","0.33000","0.02732","-0.00365"
"62","0.33600","0.02792","-0.00341"
"63","0.34200","0.02846","-0.00333"
"64","0.34800","0.02900","-0.00313"
"65","0.35400","0.02954","-0.00285"
"66","0.36000","0.03007","-0.00274"
"67","0.36600","0.03055","-0.00285"
"68","0.37200","0.03109","-0.00296"
"69","0.37800","0.03163","-0.00319"
"70","0.38400","0.03211","-0.00338"
"71","0.39000","0.03265","-0.00337"
"72","0.39600","0.03318","-0.00335"
"73","0.40200","0.03366","-0.00337"
"74","0.40800","0.03420","-0.00348"
"75","0.41400","0.03474","-0.00342"
"76","0.42000","0.03528","-0.00336"
"77","0.42600","0.03575","-0.00346"
"78","0.43200","0.03629","-0.00360"
"79","0.43800","0.03677","-0.00362"
"80","0.44400","0.03731","-0.00362"
"81","0.45000","0.03785","-0.00367"
"82","0.45600","0.03833","-0.00360"
"83","0.46200","0.03886","-0.00352"
"84","0.46800","0.03934","-0.00345"
"85","0.47400","0.03988","-0.00332"
"86","0.48000","0.04036","-0.00326"
"87","0.48600","0.04084","-0.00322"
"88","0.49200","0.04131","-0.00336"
"89","0.49800","0.04185","-0.00351"
"90","0.50400","0.04233","-0.00348"
"91","0.51000","0.04281","-0.00335"
"92","0.51600","0.04329","-0.00312"
"93","0.52200","0.04377","-0.00280"
"94","0.52800","0.04430","-0.00265"
"95","0.53400","0.04478","-0.00263"
"96","0.54000","0.04526","-0.00266"
"97","0.54600","0.04574","-0.00267"
"98","0.55200","0.04628","-0.00273"
"99","0.55800","0.04682","-0.00273"
"100","0.56400","0.04729","-0.00270"
"101","0.57000","0.04783","-0.00269"
"102","0.57600","0.04831","-0.00278"
"103","0.58200","0.04879","-0.00269"
"104","0.58800","0.04933","-0.00260"
"105","0.59400","0.04980","-0.00255"
"106","0.60000","0.05028","-0.00266"
"107","0.60600","0.05082","-0.00271"
"108","0.61200","0.05130","-0.00266"
"109","0.61800","0.05178","-0.00254"
"110","0.62400","0.05226","-0.00260"
"111","0.63000","0.05273","-0.00263"
"112","0.63600","0.05327","-0.00266"
"113","0.64200","0.05375","-0.00277"
"114","0.64800","0.05423","-0.00277"
"115","0.65400","0.05471","-0.00267"
"116","0.66000","0.05525","-0.00265"
"117","0.66600","0.05572","-0.00270"
"118","0.67200","0.05620","-0.00272"
"119","0.67800","0.05668","-0.00258"
"120","0.68400","0.05722","-0.00252"
"121","0.69000","0.05770","-0.00252"
"122","0.69600","0.05818","-0.00255"
"123","0.70200","0.05871","-0.00260"
"124","0.70800","0.05919","-0.00259"
"125","0.71400","0.05973","-0.00262"
"126","0.72000","0.06021","-0.00264"
"127","0.72600","0.06069","-0.00254"
"128","0.73200","0.06116","-0.00247"
"129","0.73800","0.06164","-0.00242"
"130","0.74400","0.06218","-0.00251"
"131","0.75000","0.06266","-0.00272"
"132","0.75600","0.06320","-0.00289"
"133","0.76200","0.06368","-0.00287"
"134","0.76800","0.06415","-0.00275"
"135","0.77400","0.06469","-0.00269"
"136","0.78000","0.06517","-0.00258"
"137","0.78600","0.06565","-0.00241"
"138","0.79200","0.06619","-0.00233"
"139","0.79800","0.06667","-0.00227"
"140","0.80400","0.06714","-0.00229"
"141","0.81000","0.06768","-0.00230"
"142","0.81600","0.06816","-0.00232"
"143","0.82200","0.06864","-0.00231"
"144","0.82800","0.06918","-0.00223"
"145","0.83400","0.06965","-0.00212"
"146","0.84000","0.07013","-0.00204"
"147","0.84600","0.07067","-0.00200"
"148","0.85200","0.07115","-0.00200"
"149","0.85800","0.07169","-0.00210"
"150","0.86400","0.07217","-0.00216"
"151","0.87000","0.07270","-0.00220"
"152","0.87600","0.07318","-0.00241"
"153","0.88200","0.07372","-0.00246"
"154","0.88800","0.07420","-0.00237"
"155","0.89400","0.07468","-0.00235"
"156","0.90000","0.07522","-0.00234"
"157","0.90600","0.07569","-0.00220"
"158","0.91200","0.07623","-0.00210"
"159","0.91800","0.07671","-0.00203"
"160","0.92400","0.07725","-0.00200"
"161","0.93000","0.07773","-0.00199"
"162","0.93600","0.07820","-0.00203"
"163","0.94200","0.07874","-0.00197"
"164","0.94800","0.07922","-0.00182"
"165","0.95400","0.07970","-0.00167"
"166","0.96000","0.08024","-0.00177"
"167","0.96600","0.08072","-0.00200"
"168","0.97200","0.08125","-0.00204"
"169","0.97800","0.08173","-0.00207"
"170","0.98400","0.08227","-0.00222"
"171","0.99000","0.08275","-0.00223"
"172","0.99600","0.08323","-0.00218"
"173","1.00200","0.08371","-0.00230"
"174","1.00800","0.08424","-0.00237"
"175","1.01400","0.08472","-0.00226"
"176","1.02000","0.08526","-0.00203"
"177","1.02600","0.08574","-0.00187"
"178","1.03200","0.08628","-0.00171"
"179","1.03800","0.08675","-0.00165"
"180","1.04400","0.08729","-0.00167"
"181","1.05000","0.08777","-0.00164"
"182","1.05600","0.08825","-0.00157"
"183","1.06200","0.08879","-0.00167"
"184","1.06800","0.08927","-0.00187"
"185","1.07400","0.08974","-0.00206"
"186","1.08000","0.09028","-0.00205"
"187","1.08600","0.09076","-0.00188"
"188","1.09200","0.09124","-0.00183"
"189","1.09800","0.09172","-0.00184"
"190","1.10400","0.09226","-0.00176"
"191","1.11000","0.09273","-0.00167"
"192","1.11600","0.09321","-0.00161"
"193","1.12200","0.09375","-0.00160"
"194","1.12800","0.09423","-0.00152"
"195","1.13400","0.09477","-0.00143"
"196","1.14000","0.09524","-0.00146"
"197","1.14600","0.09572","-0.00165"
"198","1.15200","0.09626","-0.00171"
"199","1.15800","0.09674","-0.00175"
"200","1.16400","0.09728","-0.00184"
"201","1.17000","0.09776","-0.00189"
"202","1.17600","0.09823","-0.00193"
"203","1.18200","0.09877","-0.00193"
"204","1.18800","0.09925","-0.00177"
"205","1.19400","0.09979","-0.00167"
"206","1.20000","0.10027","-0.00170"
"207","1.20600","0.10075","-0.00160"
"208","1.21200","0.10128","-0.00151"
"209","1.21800","0.10176","-0.00145"
"210","1.22400","0.10224","-0.00139"
"211","1.23000","0.10272","-0.00134"
"212","1.23600","0.10320","-0.00120"
"213","1.24200","0.10373","-0.00105"
"214","1.24800","0.10421","-0.00082"
"215","1.25400","0.10469","-0.00064"
"216","1.26000","0.10517","-0.00072"
"217","1.26600","0.10571","-0.00092"
"218","1.27200","0.10619","-0.00102"
"219","1.27800","0.10666","-0.00102"
"220","1.28400","0.10714","-0.00115"
"221","1.29000","0.10768","-0.00129"
"222","1.29600","0.10816","-0.00136"
"223","1.30200","0.10864","-0.00141"
"224","1.30800","0.10918","-0.00137"
"225","1.31400","0.10965","-0.00122"
"226","1.32000","0.11019","-0.00102"
"227","1.32600","0.11067","-0.00088"
"228","1.33200","0.11115","-0.00075"
"229","1.33800","0.11169","-0.00074"
"230","1.34400","0.11217","-0.00083"
"231","1.35000","0.11270","-0.00088"
"232","1.35600","0.11318","-0.00094"
"233","1.36200","0.11366","-0.00097"
"234","1.36800","0.11420","-0.00102"
"235","1.37400","0.11468","-0.00115"
"236","1.38000","0.11515","-0.00134"
"237","1.38600","0.11569","-0.00150"
"238","1.39200","0.11617","-0.00163"
"239","1.39800","0.11665","-0.00170"
"240","1.40400","0.11719","-0.00163"
"241","1.41000","0.11767","-0.00159"
"242","1.41600","0.11814","-0.00154"
"243","1.42200","0.11868","-0.00139"
"244","1.42800","0.11916","-0.00119"
"245","1.43400","0.11964","-0.00109"
"246","1.44000","0.12018","-0.00099"
"247","1.44600","0.12066","-0.00095"
"248","1.45200","0.12113","-0.00099"
"249","1.45800","0.12167","-0.00102"
"250","1.46400","0.12215","-0.00106"
"251","1.47000","0.12269","-0.00112"
"252","1.47600","0.12317","-0.00115"
"253","1.48200","0.12370","-0.00119"
"254","1.48800","0.12418","-0.00120"
"255","1.49400","0.12472","-0.00116"
"256","1.50000","0.12520","-0.00115"
"257","1.50600","0.12574","-0.00103"
"258","1.51200","0.12622","-0.00084"
"259","1.51800","0.12669","-0.00069"
"260","1.52400","0.12723","-0.00068"
"261","1.53000","0.12771","-0.00072"
"262","1.53600","0.12819","-0.00080"
"263","1.54200","0.12873","-0.00093"
"264","1.54800","0.12921","-0.00096"
"265","1.55400","0.12974","-0.00083"
"266","1.56000","0.13022","-0.00085"
"267","1.56600","0.13070","-0.00095"
"268","1.57200","0.13124","-0.00098"
"269","1.57800","0.13172","-0.00100"
"270","1.58400","0.13219","-0.00113"
"271","1.59000","0.13267","-0.00115"
"272","1.59600","0.13321","-0.00109"
"273","1.60200","0.13369","-0.00097"
"274","1.60800","0.13423","-0.00091"
"275","1.61400","0.13471","-0.00087"
"276","1.62000","0.13524","-0.00081"
"277","1.62600","0.13572","-0.00084"
"278","1.63200","0.13626","-0.00085"
"279","1.63800","0.13674","-0.00082"
"280","1.64400","0.13728","-0.00074"
"281","1.65000","0.13776","-0.00073"
"282","1.65600","0.13823","-0.00076"
"283","1.66200","0.13877","-0.00075"
"284","1.66800","0.13925","-0.00071"
"285","1.67400","0.13973","-0.00071"
"286","1.68000","0.14021","-0.00070"
"287","1.68600","0.14074","-0.00080"
"288","1.69200","0.14122","-0.00097"
"289","1.69800","0.14170","-0.00114"
"290","1.70400","0.14224","-0.00125"
"291","1.71000","0.14272","-0.00126"
"292","1.71600","0.14320","-0.00120"
"293","1.72200","0.14373","-0.00101"
"294","1.72800","0.14421","-0.00096"
"295","1.73400","0.14469","-0.00098"
"296","1.74000","0.14523","-0.00103"
"297","1.74600","0.14571","-0.00100"
"298","1.75200","0.14619","-0.00084"
"299","1.75800","0.14672","-0.00083"
"300","1.76400","0.14720","-0.00084"
"301","1.77000","0.14774","-0.00073"
"302","1.77600","0.14822","-0.00062"
"303","1.78200","0.14876","-0.00038"
"304","1.78800","0.14923","-0.00003"
"305","1.79400","0.14971","0.00022"
"306","1.80000","0.15025","0.00010"
"307","1.80600","0.15073","-0.00012"
"308","1.81200","0.15121","-0.00015"
"309","1.81800","0.15169","-0.00009"
"310","1.82400","0.15222","-0.00008"
"311","1.83000","0.15270","-0.00011"
"312","1.83600","0.15318","-0.00003"
"313","1.84200","0.15366","-0.00018"
"314","1.84800","0.15420","-0.00048"
"315","1.85400","0.15468","-0.00063"
"316","1.86000","0.15515","-0.00058"
"317","1.86600","0.15563","-0.00037"
"318","1.87200","0.15617","-0.00028"
"319","1.87800","0.15665","-0.00030"
"320","1.88400","0.15713","-0.00041"
"321","1.89000","0.15766","-0.00056"
"322","1.89600","0.15814","-0.00054"
"323","1.90200","0.15862","-0.00051"
"324","1.90800","0.15916","-0.00053"
"325","1.91400","0.15964","-0.00055"
"326","1.92000","0.16018","-0.00039"
"327","1.92600","0.16065","-0.00029"
"328","1.93200","0.16119","-0.00031"
"329","1.93800","0.16167","-0.00035"
"330","1.94400","0.16215","-0.00038"
"331","1.95000","0.16269","-0.00047"
"332","1.95600","0.16317","-0.00053"
"333","1.96200","0.16364","-0.00049"
"334","1.96800","0.16418","-0.00053"
"335","1.97400","0.16466","-0.00071"
"336","1.98000","0.16514","-0.00080"
"337","1.98600","0.16568","-0.00077"
"338","1.99200","0.16616","-0.00066"
"339","1.99800","0.16669","-0.00056"
"340","2.00400","0.16717","-0.00043"
"341","2.01000","0.16765","-0.00037"
"342","2.01600","0.16819","-0.00038"
"343","2.02200","0.16867","-0.00034"
"344","2.02800","0.16920","-0.00014"
"345","2.03400","0.16968","0.00004"
"346","2.04000","0.17016","0.00021"
"347","2.04600","0.17070","0.00039"
"348","2.05200","0.17118","0.00041"
"349","2.05800","0.17172","0.00038"
"350","2.06400","0.17219","0.00042"
"351","2.07000","0.17273","0.00045"
"352","2.07600","0.17327","0.00041"
"353","2.08200","0.17375","0.00036"
"354","2.08800","0.17423","0.00031"
"355","2.09400","0.17471","0.00017"
"356","2.10000","0.17524","-0.00002"
"357","2.10600","0.17572","-0.00018"
"358","2.11200","0.17620","-0.00028"
"359","2.11800","0.17668","-0.00047"
"360","2.12400","0.17716","-0.00064"
"361","2.13000","0.17769","-0.00063"
"362","2.13600","0.17817","-0.00056"
"363","2.14200","0.17865","-0.00048"
"364","2.14800","0.17913","-0.00025"
"365","2.15400","0.17967","0.00006"
"366","2.16000","0.18015","0.00024"
"367","2.16600","0.18068","0.00031"
"368","2.17200","0.18116","0.00046"
"369","2.17800","0.18164","0.00059"
"370","2.18400","0.18218","0.00060"
"371","2.19000","0.18266","0.00041"
"372","2.19600","0.18320","0.00017"
"373","2.20200","0.18373","0.00003"
"374","2.20800","0.18421","-0.00010"
"375","2.21400","0.18475","-0.00017"
"376","2.22000","0.18523","-0.00029"
"377","2.22600","0.18571","-0.00029"
"378","2.23200","0.18624","-0.00018"
"379","2.23800","0.18672","-0.00008"
"380","2.24400","0.18726","0.00010"
"381","2.25000","0.18774","0.00026"
"382","2.25600","0.18822","0.00040"
"383","2.26200","0.18870","0.00048"
"384","2.26800","0.18917","0.00057"
"385","2.27400","0.18971","0.00051"
"386","2.28000","0.19019","0.00055"
"387","2.28600","0.19067","0.00059"
"388","2.29200","0.19121","0.00059"
"389","2.29800","0.19169","0.00067"
"390","2.30400","0.19216","0.00073"
"391","2.31000","0.19264","0.00068"
"392","2.31600","0.19318","0.00067"
"393","2.32200","0.19366","0.00063"
"394","2.32800","0.19420","0.00053"
"395","2.33400","0.19467","0.00038"
"396","2.34000","0.19515","0.00032"
"397","2.34600","0.19569","0.00038"
"398","2.35200","0.19617","0.00034"
"399","2.35800","0.19671","0.00021"
"400","2.36400","0.19719","0.00014"
"401","2.37000","0.19766","0.00028"
"402","2.37600","0.19814","0.00042"
"403","2.38200","0.19868","0.00048"
"404","2.38800","0.19916","0.00054"
"405","2.39400","0.19964","0.00059"
"406","2.40000","0.20018","0.00046"
"407","2.40600","0.20065","0.00037"
"408","2.41200","0.20113","0.00028"
"409","2.41800","0.20167","0.00024"
"410","2.42400","0.20215","0.00021"
"411","2.43000","0.20263","0.00016"
"412","2.43600","0.20311","0.00016"
"413","2.44200","0.20358","0.00019"
"414","2.44800","0.20412","0.00022"
"415","2.45400","0.20460","0.00032"
"416","2.46000","0.20508","0.00040"
"417","2.46600","0.20562","0.00043"
"418","2.47200","0.20609","0.00047"
"419","2.47800","0.20663","0.00048"
"420","2.48400","0.20711","0.00051"
"421","2.49000","0.20765","0.00048"
"422","2.49600","0.20813","0.00038"
"423","2.50200","0.20867","0.00042"
"424","2.50800","0.20914","0.00048"
"425","2.51400","0.20968","0.00051"
"426","2.52000","0.21016","0.00056"
"427","2.52600","0.21064","0.00063"
"428","2.53200","0.21118","0.00075"
"429","2.53800","0.21165","0.00081"
"430","2.54400","0.21213","0.00071"
"431","2.55000","0.21267","0.00068"
"432","2.55600","0.21315","0.00057"
"433","2.56200","0.21369","0.00045"
"434","2.56800","0.21417","0.00027"
"435","2.57400","0.21470","0.00013"
"436","2.58000","0.21518","0.00008"
"437","2.58600","0.21566","0.00022"
"438","2.59200","0.21620","0.00028"
"439","2.59800","0.21668","0.00029"
"440","2.60400","0.21722","0.00038"
"441","2.61000","0.21769","0.00058"
"442","2.61600","0.21823","0.00073"
"443","2.62200","0.21871","0.00084"
"444","2.62800","0.21925","0.00091"
"445","2.63400","0.21973","0.00106"
"446","2.64000","0.22020","0.00113"
"447","2.64600","0.22074","0.00119"
"448","2.65200","0.22122","0.00120"
"449","2.65800","0.22170","0.00107"
"450","2.66400","0.22218","0.00098"
"451","2.67000","0.22272","0.00093"
"452","2.67600","0.22319","0.00074"
"453","2.68200","0.22367","0.00053"
"454","2.68800","0.22415","0.00055"
"455","2.69400","0.22469","0.00052"
"456","2.70000","0.22517","0.00050"
"457","2.70600","0.22571","0.00045"
"458","2.71200","0.22618","0.00041"
"459","2.71800","0.22672","0.00041"
"460","2.72400","0.22720","0.00038"
"461","2.73000","0.22774","0.00045"
"462","2.73600","0.22822","0.00056"
"463","2.74200","0.22869","0.00054"
"464","2.74800","0.22917","0.00054"
"465","2.75400","0.22971","0.00058"
"466","2.76000","0.23019","0.00070"
"467","2.76600","0.23067","0.00069"
"468","2.77200","0.23121","0.00053"
"469","2.77800","0.23168","0.00048"
"470","2.78400","0.23216","0.00047"
"471","2.79000","0.23270","0.00044"
"472","2.79600","0.23318","0.00046"
"473","2.80200","0.23366","0.00049"
"474","2.80800","0.23420","0.00057"
"475","2.81400","0.23467","0.00070"
"476","2.82000","0.23515","0.00086"
"477","2.82600","0.23569","0.00099"
"478","2.83200","0.23617","0.00105"
"479","2.83800","0.23671","0.00107"
"480","2.84400","0.23719","0.00109"
"481","2.85000","0.23766","0.00100"
"482","2.85600","0.23820","0.00088"
"483","2.86200","0.23868","0.00077"
"484","2.86800","0.23916","0.00057"
"485","2.87400","0.23964","0.00043"
"486","2.88000","0.24017","0.00035"
"487","2.88600","0.24065","0.00041"
"488","2.89200","0.24113","0.00043"
"489","2.89800","0.24167","0.00048"
"490","2.90400","0.24215","0.00060"
"491","2.91000","0.24269","0.00067"
"492","2.91600","0.24316","0.00070"
"493","2.92200","0.24364","0.00071"
"494","2.92800","0.24418","0.00069"
"495","2.93400","0.24466","0.00075"
"496","2.94000","0.24514","0.00086"
"497","2.94600","0.24562","0.00102"
"498","2.95200","0.24615","0.00114"
"499","2.95800","0.24663","0.00120"
"500","2.96400","0.24717","0.00122"
"501","2.97000","0.24765","0.00126"
"502","2.97600","0.24813","0.00132"
"503","2.98200","0.24866","0.00141"
"504","2.98800","0.24914","0.00151"
"505","2.99400","0.24962","0.00150"
"506","3.00000","0.25016","0.00145"
"507","3.00600","0.25064","0.00132"
"508","3.01200","0.25118","0.00118"
"509","3.01800","0.25165","0.00114"
"510","3.02400","0.25213","0.00109"
"511","3.03000","0.25267","0.00085"
"512","3.03600","0.25315","0.00063"
