"","V1","V2","V3"
"1","End date","12/18/2016",""
"2","Specimen label","16AT_26_run2",""
"3","Maximum Load","0.19149","N"
"4","Time","Extension","Load"
"5","(s)","(mm)","(N)"
"6","0.00000","0.00000","-0.00028"
"7","0.00600","0.00000","-0.00033"
"8","0.01200","0.00000","-0.00037"
"9","0.01800","0.00012","-0.00030"
"10","0.02400","0.00018","-0.00017"
"11","0.03000","0.00030","-0.00010"
"12","0.03600","0.00042","-0.00002"
"13","0.04200","0.00060","-0.00001"
"14","0.04800","0.00084","-0.00007"
"15","0.05400","0.00102","-0.00007"
"16","0.06000","0.00126","-0.00006"
"17","0.06600","0.00155","-0.00006"
"18","0.07200","0.00185","-0.00005"
"19","0.07800","0.00215","-0.00006"
"20","0.08400","0.00251","-0.00007"
"21","0.09000","0.00287","-0.00010"
"22","0.09600","0.00329","-0.00012"
"23","0.10200","0.00371","-0.00010"
"24","0.10800","0.00413","-0.00005"
"25","0.11400","0.00454","-0.00007"
"26","0.12000","0.00502","-0.00005"
"27","0.12600","0.00550","-0.00006"
"28","0.13200","0.00604","-0.00016"
"29","0.13800","0.00658","-0.00018"
"30","0.14400","0.00711","-0.00014"
"31","0.15000","0.00771","-0.00015"
"32","0.15600","0.00831","-0.00014"
"33","0.16200","0.00897","-0.00011"
"34","0.16800","0.00957","0.00004"
"35","0.17400","0.01022","0.00010"
"36","0.18000","0.01088","0.00009"
"37","0.18600","0.01154","0.00011"
"38","0.19200","0.01220","0.00014"
"39","0.19800","0.01285","0.00003"
"40","0.20400","0.01357","0.00000"
"41","0.21000","0.01423","0.00003"
"42","0.21600","0.01495","0.00004"
"43","0.22200","0.01561","0.00005"
"44","0.22800","0.01632","0.00006"
"45","0.23400","0.01704","0.00008"
"46","0.24000","0.01770","0.00012"
"47","0.24600","0.01836","0.00010"
"48","0.25200","0.01907","0.00016"
"49","0.25800","0.01973","0.00018"
"50","0.26400","0.02039","0.00005"
"51","0.27000","0.02099","-0.00007"
"52","0.27600","0.02164","-0.00006"
"53","0.28200","0.02230","-0.00005"
"54","0.28800","0.02290","-0.00001"
"55","0.29400","0.02356","0.00007"
"56","0.30000","0.02415","0.00011"
"57","0.30600","0.02475","0.00012"
"58","0.31200","0.02535","0.00010"
"59","0.31800","0.02595","0.00011"
"60","0.32400","0.02655","0.00019"
"61","0.33000","0.02714","0.00019"
"62","0.33600","0.02768","0.00022"
"63","0.34200","0.02828","0.00018"
"64","0.34800","0.02888","0.00002"
"65","0.35400","0.02942","-0.00011"
"66","0.36000","0.02995","-0.00023"
"67","0.36600","0.03055","-0.00032"
"68","0.37200","0.03109","-0.00029"
"69","0.37800","0.03157","-0.00026"
"70","0.38400","0.03211","-0.00015"
"71","0.39000","0.03265","0.00004"
"72","0.39600","0.03318","0.00015"
"73","0.40200","0.03372","0.00018"
"74","0.40800","0.03420","0.00021"
"75","0.41400","0.03474","0.00019"
"76","0.42000","0.03528","0.00025"
"77","0.42600","0.03575","0.00031"
"78","0.43200","0.03623","0.00026"
"79","0.43800","0.03677","0.00028"
"80","0.44400","0.03725","0.00029"
"81","0.45000","0.03773","0.00028"
"82","0.45600","0.03827","0.00024"
"83","0.46200","0.03874","0.00008"
"84","0.46800","0.03928","-0.00003"
"85","0.47400","0.03976","-0.00004"
"86","0.48000","0.04030","-0.00004"
"87","0.48600","0.04078","0.00000"
"88","0.49200","0.04125","0.00004"
"89","0.49800","0.04179","0.00012"
"90","0.50400","0.04227","0.00020"
"91","0.51000","0.04275","0.00018"
"92","0.51600","0.04323","0.00017"
"93","0.52200","0.04377","0.00021"
"94","0.52800","0.04424","0.00023"
"95","0.53400","0.04472","0.00028"
"96","0.54000","0.04520","0.00040"
"97","0.54600","0.04574","0.00041"
"98","0.55200","0.04622","0.00044"
"99","0.55800","0.04670","0.00051"
"100","0.56400","0.04723","0.00054"
"101","0.57000","0.04771","0.00055"
"102","0.57600","0.04819","0.00049"
"103","0.58200","0.04867","0.00028"
"104","0.58800","0.04915","0.00022"
"105","0.59400","0.04969","0.00026"
"106","0.60000","0.05016","0.00031"
"107","0.60600","0.05064","0.00039"
"108","0.61200","0.05118","0.00034"
"109","0.61800","0.05166","0.00032"
"110","0.62400","0.05214","0.00037"
"111","0.63000","0.05267","0.00035"
"112","0.63600","0.05315","0.00035"
"113","0.64200","0.05363","0.00040"
"114","0.64800","0.05417","0.00042"
"115","0.65400","0.05465","0.00054"
"116","0.66000","0.05513","0.00066"
"117","0.66600","0.05566","0.00067"
"118","0.67200","0.05614","0.00067"
"119","0.67800","0.05668","0.00063"
"120","0.68400","0.05716","0.00056"
"121","0.69000","0.05764","0.00048"
"122","0.69600","0.05818","0.00039"
"123","0.70200","0.05865","0.00038"
"124","0.70800","0.05919","0.00037"
"125","0.71400","0.05967","0.00032"
