"","V1","V2","V3"
"1","End date","12/26/2016",""
"2","Specimen label","10AT_60",""
"3","Maximum Load","0.01895","N"
"4","Time","Extension","Load"
"5","(s)","(mm)","(N)"
"6","0.00000","0.00000","0.00006"
"7","0.00600","0.00000","-0.00004"
"8","0.01200","0.00000","-0.00014"
"9","0.01800","0.00012","-0.00021"
"10","0.02400","0.00024","-0.00028"
"11","0.03000","0.00030","-0.00029"
"12","0.03600","0.00048","-0.00031"
"13","0.04200","0.00060","-0.00036"
"14","0.04800","0.00084","-0.00027"
"15","0.05400","0.00102","-0.00017"
"16","0.06000","0.00126","-0.00007"
"17","0.06600","0.00155","0.00001"
"18","0.07200","0.00191","-0.00003"
"19","0.07800","0.00221","-0.00002"
"20","0.08400","0.00263","0.00011"
"21","0.09000","0.00299","0.00013"
"22","0.09600","0.00347","0.00002"
"23","0.10200","0.00389","0.00001"
"24","0.10800","0.00436","0.00000"
"25","0.11400","0.00490","0.00000"
"26","0.12000","0.00538","-0.00006"
"27","0.12600","0.00598","-0.00005"
"28","0.13200","0.00652","0.00010"
"29","0.13800","0.00711","0.00007"
"30","0.14400","0.00777","0.00007"
"31","0.15000","0.00837","0.00010"
"32","0.15600","0.00903","0.00006"
"33","0.16200","0.00975","0.00022"
"34","0.16800","0.01040","0.00044"
"35","0.17400","0.01106","0.00053"
"36","0.18000","0.01172","0.00052"
"37","0.18600","0.01238","0.00039"
"38","0.19200","0.01303","0.00033"
"39","0.19800","0.01369","0.00033"
"40","0.20400","0.01441","0.00027"
"41","0.21000","0.01507","0.00023"
"42","0.21600","0.01572","0.00021"
"43","0.22200","0.01638","0.00010"
"44","0.22800","0.01704","0.00010"
"45","0.23400","0.01770","0.00015"
"46","0.24000","0.01830","0.00015"
"47","0.24600","0.01895","0.00016"
"48","0.25200","0.01961","0.00009"
"49","0.25800","0.02021","0.00006"
"50","0.26400","0.02087","0.00014"
"51","0.27000","0.02152","0.00018"
"52","0.27600","0.02212","0.00008"
"53","0.28200","0.02272","0.00005"
"54","0.28800","0.02332","-0.00001"
"55","0.29400","0.02392","0.00002"
"56","0.30000","0.02451","0.00008"
"57","0.30600","0.02505","0.00002"
"58","0.31200","0.02565","0.00005"
"59","0.31800","0.02619","0.00008"
"60","0.32400","0.02679","0.00011"
"61","0.33000","0.02732","0.00017"
"62","0.33600","0.02786","0.00025"
"63","0.34200","0.02846","0.00025"
"64","0.34800","0.02900","0.00031"
"65","0.35400","0.02954","0.00031"
"66","0.36000","0.03001","0.00029"
"67","0.36600","0.03061","0.00037"
"68","0.37200","0.03109","0.00035"
"69","0.37800","0.03163","0.00020"
"70","0.38400","0.03217","0.00015"
"71","0.39000","0.03270","0.00015"
"72","0.39600","0.03324","0.00019"
"73","0.40200","0.03378","0.00022"
"74","0.40800","0.03432","0.00020"
"75","0.41400","0.03480","0.00021"
"76","0.42000","0.03528","0.00008"
"77","0.42600","0.03581","-0.00010"
"78","0.43200","0.03629","-0.00019"
"79","0.43800","0.03683","-0.00019"
"80","0.44400","0.03731","-0.00019"
"81","0.45000","0.03779","-0.00016"
"82","0.45600","0.03833","-0.00016"
"83","0.46200","0.03880","-0.00003"
"84","0.46800","0.03928","0.00010"
"85","0.47400","0.03982","0.00016"
"86","0.48000","0.04030","0.00030"
"87","0.48600","0.04078","0.00030"
"88","0.49200","0.04125","0.00024"
"89","0.49800","0.04179","0.00040"
"90","0.50400","0.04227","0.00050"
"91","0.51000","0.04281","0.00056"
"92","0.51600","0.04329","0.00056"
"93","0.52200","0.04377","0.00039"
"94","0.52800","0.04430","0.00028"
"95","0.53400","0.04478","0.00026"
"96","0.54000","0.04532","0.00011"
"97","0.54600","0.04580","0.00000"
"98","0.55200","0.04628","-0.00008"
"99","0.55800","0.04682","-0.00005"
"100","0.56400","0.04729","0.00013"
"101","0.57000","0.04777","0.00022"
"102","0.57600","0.04831","0.00022"
"103","0.58200","0.04879","0.00022"
"104","0.58800","0.04927","0.00020"
"105","0.59400","0.04974","0.00022"
"106","0.60000","0.05028","0.00036"
"107","0.60600","0.05076","0.00032"
"108","0.61200","0.05124","0.00036"
"109","0.61800","0.05172","0.00051"
"110","0.62400","0.05226","0.00051"
"111","0.63000","0.05273","0.00051"
"112","0.63600","0.05321","0.00045"
"113","0.64200","0.05375","0.00039"
"114","0.64800","0.05423","0.00047"
"115","0.65400","0.05471","0.00046"
"116","0.66000","0.05525","0.00042"
"117","0.66600","0.05572","0.00035"
"118","0.67200","0.05626","0.00020"
"119","0.67800","0.05674","0.00023"
"120","0.68400","0.05722","0.00027"
"121","0.69000","0.05776","0.00023"
"122","0.69600","0.05824","0.00026"
"123","0.70200","0.05871","0.00031"
"124","0.70800","0.05925","0.00035"
"125","0.71400","0.05973","0.00054"
"126","0.72000","0.06021","0.00055"
"127","0.72600","0.06069","0.00052"
"128","0.73200","0.06122","0.00068"
"129","0.73800","0.06170","0.00073"
"130","0.74400","0.06224","0.00074"
"131","0.75000","0.06272","0.00079"
"132","0.75600","0.06326","0.00074"
"133","0.76200","0.06374","0.00075"
