"","V1","V2","V3"
"1","End date","11/4/2016",""
"2","Specimen label","",""
"3","Maximum Load","1.49282","N"
"4","Time","Extension","Load"
"5","(s)","(mm)","(N)"
"6","0.00000","0.00000","0.00006"
"7","0.00600","0.00000","-0.00015"
"8","0.01200","0.00000","-0.00025"
"9","0.01800","0.00012","-0.00027"
"10","0.02400","0.00018","-0.00018"
"11","0.03000","0.00030","-0.00010"
"12","0.03600","0.00048","-0.00001"
"13","0.04200","0.00066","0.00002"
"14","0.04800","0.00084","-0.00002"
"15","0.05400","0.00108","0.00002"
"16","0.06000","0.00132","0.00008"
"17","0.06600","0.00161","0.00009"
"18","0.07200","0.00191","0.00006"
"19","0.07800","0.00227","0.00003"
"20","0.08400","0.00257","0.00001"
"21","0.09000","0.00299","-0.00004"
"22","0.09600","0.00335","-0.00001"
"23","0.10200","0.00377","0.00000"
"24","0.10800","0.00425","-0.00011"
"25","0.11400","0.00466","-0.00025"
"26","0.12000","0.00520","-0.00032"
"27","0.12600","0.00568","-0.00028"
"28","0.13200","0.00622","-0.00022"
"29","0.13800","0.00682","-0.00018"
"30","0.14400","0.00735","-0.00005"
"31","0.15000","0.00795","0.00010"
"32","0.15600","0.00855","0.00023"
"33","0.16200","0.00921","0.00038"
"34","0.16800","0.00981","0.00042"
"35","0.17400","0.01046","0.00043"
"36","0.18000","0.01112","0.00045"
"37","0.18600","0.01178","0.00042"
"38","0.19200","0.01244","0.00040"
"39","0.19800","0.01315","0.00035"
"40","0.20400","0.01381","0.00037"
"41","0.21000","0.01453","0.00041"
"42","0.21600","0.01519","0.00047"
"43","0.22200","0.01584","0.00053"
"44","0.22800","0.01650","0.00054"
"45","0.23400","0.01716","0.00055"
"46","0.24000","0.01788","0.00063"
"47","0.24600","0.01853","0.00067"
"48","0.25200","0.01919","0.00067"
"49","0.25800","0.01979","0.00065"
"50","0.26400","0.02045","0.00069"
"51","0.27000","0.02111","0.00077"
"52","0.27600","0.02176","0.00079"
"53","0.28200","0.02236","0.00076"
"54","0.28800","0.02296","0.00072"
"55","0.29400","0.02356","0.00078"
"56","0.30000","0.02415","0.00078"
"57","0.30600","0.02481","0.00069"
"58","0.31200","0.02541","0.00058"
"59","0.31800","0.02595","0.00048"
"60","0.32400","0.02655","0.00045"
"61","0.33000","0.02714","0.00041"
"62","0.33600","0.02768","0.00041"
"63","0.34200","0.02828","0.00041"
"64","0.34800","0.02882","0.00051"
"65","0.35400","0.02936","0.00063"
"66","0.36000","0.02989","0.00081"
"67","0.36600","0.03043","0.00083"
"68","0.37200","0.03097","0.00074"
"69","0.37800","0.03151","0.00059"
"70","0.38400","0.03205","0.00056"
"71","0.39000","0.03265","0.00066"
"72","0.39600","0.03312","0.00077"
"73","0.40200","0.03366","0.00079"
"74","0.40800","0.03420","0.00078"
"75","0.41400","0.03474","0.00073"
"76","0.42000","0.03522","0.00074"
"77","0.42600","0.03575","0.00070"
"78","0.43200","0.03629","0.00060"
"79","0.43800","0.03677","0.00053"
"80","0.44400","0.03731","0.00049"
"81","0.45000","0.03779","0.00039"
"82","0.45600","0.03833","0.00045"
"83","0.46200","0.03880","0.00042"
"84","0.46800","0.03934","0.00021"
"85","0.47400","0.03982","0.00012"
"86","0.48000","0.04030","0.00026"
"87","0.48600","0.04084","0.00036"
"88","0.49200","0.04131","0.00046"
"89","0.49800","0.04179","0.00048"
"90","0.50400","0.04227","0.00048"
"91","0.51000","0.04281","0.00048"
"92","0.51600","0.04329","0.00050"
"93","0.52200","0.04377","0.00056"
"94","0.52800","0.04424","0.00062"
"95","0.53400","0.04478","0.00061"
"96","0.54000","0.04526","0.00076"
"97","0.54600","0.04574","0.00081"
"98","0.55200","0.04622","0.00080"
"99","0.55800","0.04670","0.00088"
"100","0.56400","0.04723","0.00093"
"101","0.57000","0.04771","0.00091"
"102","0.57600","0.04819","0.00088"
"103","0.58200","0.04867","0.00089"
"104","0.58800","0.04921","0.00092"
"105","0.59400","0.04969","0.00097"
"106","0.60000","0.05022","0.00095"
"107","0.60600","0.05070","0.00085"
"108","0.61200","0.05124","0.00071"
"109","0.61800","0.05172","0.00064"
"110","0.62400","0.05220","0.00064"
"111","0.63000","0.05273","0.00072"
"112","0.63600","0.05321","0.00079"
"113","0.64200","0.05369","0.00086"
"114","0.64800","0.05417","0.00082"
"115","0.65400","0.05465","0.00077"
"116","0.66000","0.05513","0.00070"
"117","0.66600","0.05560","0.00063"
"118","0.67200","0.05608","0.00056"
"119","0.67800","0.05662","0.00053"
"120","0.68400","0.05710","0.00055"
"121","0.69000","0.05758","0.00063"
"122","0.69600","0.05812","0.00065"
"123","0.70200","0.05859","0.00074"
"124","0.70800","0.05907","0.00088"
"125","0.71400","0.05961","0.00103"
"126","0.72000","0.06009","0.00113"
"127","0.72600","0.06063","0.00120"
"128","0.73200","0.06110","0.00120"
"129","0.73800","0.06164","0.00124"
"130","0.74400","0.06212","0.00126"
"131","0.75000","0.06266","0.00121"
"132","0.75600","0.06314","0.00113"
"133","0.76200","0.06362","0.00102"
"134","0.76800","0.06415","0.00086"
"135","0.77400","0.06463","0.00079"
"136","0.78000","0.06511","0.00080"
"137","0.78600","0.06565","0.00079"
"138","0.79200","0.06613","0.00075"
"139","0.79800","0.06661","0.00067"
"140","0.80400","0.06708","0.00058"
"141","0.81000","0.06762","0.00050"
"142","0.81600","0.06810","0.00043"
"143","0.82200","0.06864","0.00045"
"144","0.82800","0.06912","0.00049"
"145","0.83400","0.06960","0.00048"
"146","0.84000","0.07013","0.00048"
"147","0.84600","0.07061","0.00055"
"148","0.85200","0.07115","0.00057"
"149","0.85800","0.07163","0.00053"
"150","0.86400","0.07211","0.00048"
"151","0.87000","0.07264","0.00051"
"152","0.87600","0.07312","0.00061"
"153","0.88200","0.07366","0.00057"
"154","0.88800","0.07420","0.00045"
"155","0.89400","0.07468","0.00039"
"156","0.90000","0.07522","0.00040"
"157","0.90600","0.07569","0.00038"
"158","0.91200","0.07623","0.00039"
"159","0.91800","0.07671","0.00042"
"160","0.92400","0.07719","0.00057"
"161","0.93000","0.07773","0.00075"
"162","0.93600","0.07820","0.00090"
"163","0.94200","0.07868","0.00095"
"164","0.94800","0.07922","0.00089"
"165","0.95400","0.07970","0.00079"
"166","0.96000","0.08018","0.00075"
"167","0.96600","0.08072","0.00069"
"168","0.97200","0.08119","0.00065"
"169","0.97800","0.08167","0.00064"
"170","0.98400","0.08215","0.00071"
"171","0.99000","0.08269","0.00084"
"172","0.99600","0.08317","0.00090"
"173","1.00200","0.08365","0.00092"
"174","1.00800","0.08412","0.00100"
