"","V1","V2","V3"
"1","End date","12/23/2016",""
"2","Specimen label","17BC_40",""
"3","Maximum Load","2.05197","N"
"4","Time","Extension","Load"
"5","(s)","(mm)","(N)"
"6","0.00000","0.00000","-0.00065"
"7","0.00600","0.00000","-0.00061"
"8","0.01200","0.00006","-0.00065"
"9","0.01800","0.00012","-0.00077"
"10","0.02400","0.00018","-0.00083"
"11","0.03000","0.00030","-0.00088"
"12","0.03600","0.00042","-0.00097"
"13","0.04200","0.00060","-0.00090"
"14","0.04800","0.00078","-0.00079"
"15","0.05400","0.00102","-0.00073"
"16","0.06000","0.00126","-0.00064"
"17","0.06600","0.00155","-0.00062"
"18","0.07200","0.00191","-0.00063"
"19","0.07800","0.00221","-0.00060"
"20","0.08400","0.00263","-0.00062"
"21","0.09000","0.00299","-0.00065"
"22","0.09600","0.00347","-0.00061"
"23","0.10200","0.00395","-0.00058"
"24","0.10800","0.00442","-0.00055"
"25","0.11400","0.00496","-0.00057"
"26","0.12000","0.00550","-0.00068"
"27","0.12600","0.00604","-0.00063"
"28","0.13200","0.00664","-0.00061"
"29","0.13800","0.00723","-0.00057"
"30","0.14400","0.00783","-0.00043"
"31","0.15000","0.00849","-0.00036"
"32","0.15600","0.00909","-0.00030"
"33","0.16200","0.00975","-0.00019"
"34","0.16800","0.01040","-0.00012"
"35","0.17400","0.01106","-0.00003"
"36","0.18000","0.01172","-0.00007"
"37","0.18600","0.01244","-0.00018"
"38","0.19200","0.01309","-0.00024"
"39","0.19800","0.01375","-0.00035"
"40","0.20400","0.01447","-0.00049"
"41","0.21000","0.01513","-0.00054"
"42","0.21600","0.01578","-0.00051"
"43","0.22200","0.01644","-0.00044"
"44","0.22800","0.01710","-0.00039"
"45","0.23400","0.01770","-0.00040"
"46","0.24000","0.01836","-0.00043"
"47","0.24600","0.01901","-0.00039"
"48","0.25200","0.01961","-0.00038"
"49","0.25800","0.02027","-0.00047"
"50","0.26400","0.02087","-0.00049"
"51","0.27000","0.02152","-0.00060"
"52","0.27600","0.02212","-0.00069"
"53","0.28200","0.02278","-0.00072"
"54","0.28800","0.02338","-0.00071"
"55","0.29400","0.02392","-0.00062"
"56","0.30000","0.02451","-0.00056"
"57","0.30600","0.02511","-0.00054"
"58","0.31200","0.02565","-0.00041"
"59","0.31800","0.02625","-0.00022"
"60","0.32400","0.02685","-0.00007"
"61","0.33000","0.02738","0.00000"
"62","0.33600","0.02798","-0.00004"
"63","0.34200","0.02852","-0.00001"
"64","0.34800","0.02906","0.00005"
"65","0.35400","0.02960","0.00003"
"66","0.36000","0.03013","-0.00006"
"67","0.36600","0.03067","-0.00018"
"68","0.37200","0.03115","-0.00019"
"69","0.37800","0.03169","-0.00009"
"70","0.38400","0.03223","-0.00008"
"71","0.39000","0.03270","-0.00008"
"72","0.39600","0.03324","-0.00004"
"73","0.40200","0.03378","-0.00018"
"74","0.40800","0.03426","-0.00024"
"75","0.41400","0.03480","-0.00020"
"76","0.42000","0.03528","-0.00019"
"77","0.42600","0.03575","-0.00011"
"78","0.43200","0.03629","0.00000"
"79","0.43800","0.03677","0.00005"
"80","0.44400","0.03731","0.00013"
"81","0.45000","0.03779","0.00027"
"82","0.45600","0.03827","0.00038"
"83","0.46200","0.03880","0.00041"
"84","0.46800","0.03928","0.00026"
"85","0.47400","0.03982","0.00015"
"86","0.48000","0.04030","0.00015"
"87","0.48600","0.04084","0.00008"
"88","0.49200","0.04131","-0.00010"
"89","0.49800","0.04179","-0.00028"
"90","0.50400","0.04227","-0.00041"
"91","0.51000","0.04281","-0.00048"
"92","0.51600","0.04329","-0.00043"
"93","0.52200","0.04377","-0.00025"
"94","0.52800","0.04424","-0.00014"
"95","0.53400","0.04478","-0.00018"
"96","0.54000","0.04526","-0.00014"
"97","0.54600","0.04574","-0.00008"
"98","0.55200","0.04628","-0.00007"
"99","0.55800","0.04676","-0.00002"
"100","0.56400","0.04729","0.00006"
"101","0.57000","0.04777","0.00002"
"102","0.57600","0.04825","-0.00004"
"103","0.58200","0.04873","-0.00003"
"104","0.58800","0.04921","0.00002"
"105","0.59400","0.04974","0.00010"
"106","0.60000","0.05022","0.00010"
"107","0.60600","0.05070","-0.00004"
"108","0.61200","0.05118","-0.00019"
"109","0.61800","0.05172","-0.00041"
"110","0.62400","0.05220","-0.00046"
"111","0.63000","0.05273","-0.00025"
"112","0.63600","0.05321","-0.00012"
"113","0.64200","0.05369","-0.00001"
"114","0.64800","0.05423","0.00018"
"115","0.65400","0.05471","0.00027"
"116","0.66000","0.05525","0.00038"
"117","0.66600","0.05572","0.00045"
"118","0.67200","0.05620","0.00044"
"119","0.67800","0.05674","0.00036"
"120","0.68400","0.05722","0.00027"
"121","0.69000","0.05770","0.00033"
"122","0.69600","0.05824","0.00042"
"123","0.70200","0.05871","0.00048"
"124","0.70800","0.05925","0.00054"
"125","0.71400","0.05973","0.00050"
"126","0.72000","0.06021","0.00037"
"127","0.72600","0.06075","0.00034"
"128","0.73200","0.06122","0.00032"
"129","0.73800","0.06170","0.00026"
"130","0.74400","0.06224","0.00025"
"131","0.75000","0.06272","0.00027"
"132","0.75600","0.06326","0.00026"
"133","0.76200","0.06374","0.00029"
"134","0.76800","0.06427","0.00042"
"135","0.77400","0.06475","0.00058"
"136","0.78000","0.06529","0.00065"
"137","0.78600","0.06577","0.00054"
"138","0.79200","0.06631","0.00048"
"139","0.79800","0.06678","0.00046"
"140","0.80400","0.06732","0.00037"
"141","0.81000","0.06780","0.00027"
"142","0.81600","0.06828","0.00022"
"143","0.82200","0.06876","0.00014"
"144","0.82800","0.06930","0.00017"
"145","0.83400","0.06977","0.00028"
"146","0.84000","0.07025","0.00034"
"147","0.84600","0.07073","0.00032"
"148","0.85200","0.07127","0.00029"
"149","0.85800","0.07175","0.00034"
"150","0.86400","0.07223","0.00051"
"151","0.87000","0.07276","0.00062"
"152","0.87600","0.07324","0.00060"
"153","0.88200","0.07372","0.00051"
"154","0.88800","0.07426","0.00041"
"155","0.89400","0.07474","0.00036"
"156","0.90000","0.07528","0.00036"
"157","0.90600","0.07575","0.00031"
"158","0.91200","0.07629","0.00038"
"159","0.91800","0.07677","0.00042"
