"","V1","V2","V3"
"1","End date","1/8/2017",""
"2","Specimen label","13DG_7",""
"3","Maximum Load","0.06960","N"
"4","Time","Extension","Load"
"5","(s)","(mm)","(N)"
"6","0.00000","0.00000","-0.00019"
"7","0.00600","0.00000","-0.00031"
"8","0.01200","0.00000","-0.00055"
"9","0.01800","0.00012","-0.00064"
"10","0.02400","0.00018","-0.00060"
"11","0.03000","0.00030","-0.00056"
"12","0.03600","0.00042","-0.00052"
"13","0.04200","0.00060","-0.00044"
"14","0.04800","0.00078","-0.00036"
"15","0.05400","0.00102","-0.00035"
"16","0.06000","0.00126","-0.00036"
"17","0.06600","0.00155","-0.00029"
"18","0.07200","0.00191","-0.00013"
"19","0.07800","0.00221","-0.00006"
"20","0.08400","0.00263","-0.00004"
"21","0.09000","0.00299","0.00004"
"22","0.09600","0.00341","0.00014"
"23","0.10200","0.00389","0.00019"
"24","0.10800","0.00436","0.00029"
"25","0.11400","0.00484","0.00038"
"26","0.12000","0.00538","0.00031"
"27","0.12600","0.00592","0.00018"
"28","0.13200","0.00652","-0.00001"
"29","0.13800","0.00711","-0.00008"
"30","0.14400","0.00771","-0.00003"
"31","0.15000","0.00837","0.00001"
"32","0.15600","0.00897","-0.00005"
"33","0.16200","0.00963","-0.00013"
"34","0.16800","0.01028","-0.00020"
"35","0.17400","0.01094","-0.00024"
"36","0.18000","0.01160","-0.00029"
"37","0.18600","0.01226","-0.00022"
"38","0.19200","0.01291","-0.00001"
"39","0.19800","0.01363","0.00009"
"40","0.20400","0.01435","-0.00002"
"41","0.21000","0.01501","-0.00022"
"42","0.21600","0.01572","-0.00036"
"43","0.22200","0.01638","-0.00036"
"44","0.22800","0.01704","-0.00032"
"45","0.23400","0.01770","-0.00024"
"46","0.24000","0.01830","-0.00030"
"47","0.24600","0.01895","-0.00041"
"48","0.25200","0.01961","-0.00046"
"49","0.25800","0.02027","-0.00033"
"50","0.26400","0.02087","-0.00009"
"51","0.27000","0.02146","0.00013"
"52","0.27600","0.02212","0.00033"
"53","0.28200","0.02272","0.00034"
"54","0.28800","0.02338","0.00022"
"55","0.29400","0.02398","0.00005"
"56","0.30000","0.02457","-0.00016"
"57","0.30600","0.02517","-0.00030"
"58","0.31200","0.02571","-0.00035"
"59","0.31800","0.02631","-0.00020"
"60","0.32400","0.02691","-0.00007"
"61","0.33000","0.02744","0.00002"
