"","V1","V2","V3"
"1","End date","2/26/2017",""
"2","Specimen label","7CG_56",""
"3","Maximum Load","0.48809","N"
"4","Time","Extension","Load"
"5","(s)","(mm)","(N)"
"6","0.00000","0.00000","-0.00069"
"7","0.00600","0.00000","-0.00050"
"8","0.01200","0.00000","-0.00033"
"9","0.01800","0.00012","-0.00013"
"10","0.02400","0.00018","0.00004"
"11","0.03000","0.00030","0.00010"
"12","0.03600","0.00042","0.00011"
"13","0.04200","0.00060","0.00019"
"14","0.04800","0.00084","0.00034"
"15","0.05400","0.00102","0.00037"
"16","0.06000","0.00126","0.00029"
"17","0.06600","0.00161","0.00013"
"18","0.07200","0.00191","0.00000"
"19","0.07800","0.00233","-0.00014"
"20","0.08400","0.00269","-0.00022"
"21","0.09000","0.00311","-0.00025"
"22","0.09600","0.00353","-0.00023"
"23","0.10200","0.00407","-0.00016"
"24","0.10800","0.00454","-0.00006"
"25","0.11400","0.00508","-0.00002"
"26","0.12000","0.00568","0.00000"
"27","0.12600","0.00622","-0.00007"
"28","0.13200","0.00682","-0.00016"
"29","0.13800","0.00741","-0.00019"
"30","0.14400","0.00801","-0.00017"
"31","0.15000","0.00867","-0.00019"
"32","0.15600","0.00933","-0.00011"
"33","0.16200","0.00998","0.00004"
"34","0.16800","0.01064","0.00029"
"35","0.17400","0.01130","0.00052"
"36","0.18000","0.01196","0.00056"
"37","0.18600","0.01262","0.00046"
"38","0.19200","0.01327","0.00033"
"39","0.19800","0.01393","0.00022"
"40","0.20400","0.01459","0.00008"
"41","0.21000","0.01525","-0.00008"
"42","0.21600","0.01590","-0.00019"
"43","0.22200","0.01656","-0.00021"
"44","0.22800","0.01722","-0.00018"
"45","0.23400","0.01788","-0.00018"
"46","0.24000","0.01853","-0.00018"
"47","0.24600","0.01919","-0.00015"
"48","0.25200","0.01979","-0.00003"
"49","0.25800","0.02045","0.00027"
"50","0.26400","0.02105","0.00054"
"51","0.27000","0.02164","0.00070"
"52","0.27600","0.02224","0.00065"
"53","0.28200","0.02284","0.00054"
"54","0.28800","0.02344","0.00041"
"55","0.29400","0.02404","0.00033"
"56","0.30000","0.02457","0.00028"
"57","0.30600","0.02517","0.00035"
"58","0.31200","0.02571","0.00040"
"59","0.31800","0.02631","0.00040"
"60","0.32400","0.02685","0.00044"
"61","0.33000","0.02738","0.00041"
"62","0.33600","0.02798","0.00045"
"63","0.34200","0.02852","0.00047"
"64","0.34800","0.02906","0.00047"
"65","0.35400","0.02954","0.00043"
"66","0.36000","0.03013","0.00030"
"67","0.36600","0.03061","0.00022"
"68","0.37200","0.03121","0.00031"
"69","0.37800","0.03169","0.00034"
"70","0.38400","0.03223","0.00039"
"71","0.39000","0.03276","0.00045"
"72","0.39600","0.03324","0.00038"
"73","0.40200","0.03378","0.00028"
"74","0.40800","0.03432","0.00012"
"75","0.41400","0.03480","0.00003"
"76","0.42000","0.03534","-0.00011"
"77","0.42600","0.03581","-0.00017"
"78","0.43200","0.03635","-0.00020"
"79","0.43800","0.03683","-0.00011"
"80","0.44400","0.03731","-0.00001"
"81","0.45000","0.03785","0.00025"
"82","0.45600","0.03833","0.00052"
"83","0.46200","0.03880","0.00067"
"84","0.46800","0.03934","0.00064"
"85","0.47400","0.03982","0.00059"
"86","0.48000","0.04030","0.00051"
"87","0.48600","0.04084","0.00053"
"88","0.49200","0.04131","0.00056"
"89","0.49800","0.04179","0.00054"
"90","0.50400","0.04233","0.00045"
"91","0.51000","0.04281","0.00042"
"92","0.51600","0.04329","0.00044"
"93","0.52200","0.04377","0.00041"
"94","0.52800","0.04424","0.00038"
"95","0.53400","0.04478","0.00040"
"96","0.54000","0.04526","0.00048"
"97","0.54600","0.04574","0.00042"
"98","0.55200","0.04628","0.00039"
"99","0.55800","0.04676","0.00037"
"100","0.56400","0.04723","0.00041"
"101","0.57000","0.04777","0.00047"
"102","0.57600","0.04825","0.00053"
"103","0.58200","0.04873","0.00060"
"104","0.58800","0.04921","0.00071"
"105","0.59400","0.04969","0.00063"
"106","0.60000","0.05022","0.00052"
"107","0.60600","0.05070","0.00040"
"108","0.61200","0.05118","0.00021"
"109","0.61800","0.05172","0.00011"
"110","0.62400","0.05220","0.00020"
"111","0.63000","0.05267","0.00036"
"112","0.63600","0.05315","0.00046"
"113","0.64200","0.05369","0.00050"
"114","0.64800","0.05417","0.00040"
"115","0.65400","0.05465","0.00044"
"116","0.66000","0.05519","0.00059"
"117","0.66600","0.05566","0.00084"
"118","0.67200","0.05614","0.00103"
"119","0.67800","0.05668","0.00108"
"120","0.68400","0.05722","0.00097"
"121","0.69000","0.05770","0.00089"
"122","0.69600","0.05824","0.00079"
"123","0.70200","0.05871","0.00071"
"124","0.70800","0.05925","0.00067"
"125","0.71400","0.05973","0.00075"
"126","0.72000","0.06027","0.00076"
"127","0.72600","0.06075","0.00078"
"128","0.73200","0.06122","0.00076"
"129","0.73800","0.06176","0.00088"
"130","0.74400","0.06224","0.00096"
"131","0.75000","0.06272","0.00097"
"132","0.75600","0.06320","0.00101"
"133","0.76200","0.06374","0.00098"
"134","0.76800","0.06421","0.00093"
"135","0.77400","0.06475","0.00095"
"136","0.78000","0.06523","0.00100"
"137","0.78600","0.06571","0.00112"
"138","0.79200","0.06625","0.00128"
"139","0.79800","0.06673","0.00136"
"140","0.80400","0.06720","0.00131"
"141","0.81000","0.06774","0.00113"
"142","0.81600","0.06822","0.00100"
"143","0.82200","0.06876","0.00097"
"144","0.82800","0.06930","0.00091"
"145","0.83400","0.06977","0.00097"
"146","0.84000","0.07031","0.00112"
"147","0.84600","0.07079","0.00121"
"148","0.85200","0.07133","0.00132"
"149","0.85800","0.07181","0.00142"
"150","0.86400","0.07229","0.00145"
"151","0.87000","0.07276","0.00138"
"152","0.87600","0.07324","0.00122"
"153","0.88200","0.07378","0.00109"
"154","0.88800","0.07426","0.00099"
"155","0.89400","0.07474","0.00096"
"156","0.90000","0.07522","0.00109"
"157","0.90600","0.07569","0.00125"
"158","0.91200","0.07623","0.00131"
"159","0.91800","0.07671","0.00124"
"160","0.92400","0.07725","0.00116"
"161","0.93000","0.07773","0.00109"
"162","0.93600","0.07826","0.00105"
"163","0.94200","0.07874","0.00109"
"164","0.94800","0.07922","0.00114"
"165","0.95400","0.07976","0.00118"
"166","0.96000","0.08024","0.00116"
"167","0.96600","0.08078","0.00112"
"168","0.97200","0.08125","0.00108"
"169","0.97800","0.08179","0.00096"
"170","0.98400","0.08227","0.00075"
"171","0.99000","0.08281","0.00071"
"172","0.99600","0.08329","0.00077"
"173","1.00200","0.08382","0.00090"
"174","1.00800","0.08430","0.00108"
"175","1.01400","0.08478","0.00133"
"176","1.02000","0.08526","0.00160"
"177","1.02600","0.08580","0.00179"
"178","1.03200","0.08628","0.00190"
"179","1.03800","0.08675","0.00183"
"180","1.04400","0.08723","0.00167"
"181","1.05000","0.08777","0.00152"
"182","1.05600","0.08825","0.00139"
