"","V1","V2","V3"
"1","End date","11/4/2016",""
"2","Specimen label","63G_21",""
"3","Maximum Load","-0.00015","N"
"4","Time","Extension","Load"
"5","(s)","(mm)","(N)"
"6","0.00000","-0.56860","-0.00761"
"7","0.00600","-0.56860","-0.00766"
"8","0.01200","-0.56860","-0.00769"
"9","0.01800","-0.56854","-0.00771"
"10","0.02400","-0.56842","-0.00771"
"11","0.03000","-0.56830","-0.00768"
"12","0.03600","-0.56818","-0.00760"
"13","0.04200","-0.56800","-0.00755"
"14","0.04800","-0.56776","-0.00752"
"15","0.05400","-0.56758","-0.00750"
"16","0.06000","-0.56728","-0.00746"
"17","0.06600","-0.56704","-0.00745"
"18","0.07200","-0.56680","-0.00743"
"19","0.07800","-0.56645","-0.00740"
"20","0.08400","-0.56609","-0.00736"
"21","0.09000","-0.56573","-0.00735"
"22","0.09600","-0.56531","-0.00735"
"23","0.10200","-0.56489","-0.00739"
"24","0.10800","-0.56441","-0.00742"
"25","0.11400","-0.56393","-0.00742"
"26","0.12000","-0.56340","-0.00737"
"27","0.12600","-0.56292","-0.00734"
"28","0.13200","-0.56232","-0.00733"
"29","0.13800","-0.56178","-0.00733"
"30","0.14400","-0.56118","-0.00732"
"31","0.15000","-0.56053","-0.00731"
"32","0.15600","-0.55987","-0.00730"
"33","0.16200","-0.55921","-0.00730"
"34","0.16800","-0.55855","-0.00727"
"35","0.17400","-0.55790","-0.00723"
"36","0.18000","-0.55724","-0.00716"
"37","0.18600","-0.55658","-0.00709"
"38","0.19200","-0.55592","-0.00704"
"39","0.19800","-0.55527","-0.00700"
"40","0.20400","-0.55461","-0.00696"
"41","0.21000","-0.55389","-0.00693"
"42","0.21600","-0.55323","-0.00689"
"43","0.22200","-0.55257","-0.00685"
"44","0.22800","-0.55186","-0.00681"
"45","0.23400","-0.55120","-0.00681"
"46","0.24000","-0.55054","-0.00683"
"47","0.24600","-0.54988","-0.00686"
"48","0.25200","-0.54923","-0.00680"
"49","0.25800","-0.54857","-0.00675"
"50","0.26400","-0.54797","-0.00667"
"51","0.27000","-0.54731","-0.00661"
"52","0.27600","-0.54666","-0.00658"
"53","0.28200","-0.54606","-0.00657"
"54","0.28800","-0.54540","-0.00651"
"55","0.29400","-0.54480","-0.00649"
"56","0.30000","-0.54426","-0.00656"
"57","0.30600","-0.54367","-0.00663"
"58","0.31200","-0.54307","-0.00664"
"59","0.31800","-0.54247","-0.00664"
"60","0.32400","-0.54193","-0.00660"
"61","0.33000","-0.54133","-0.00654"
"62","0.33600","-0.54080","-0.00645"
"63","0.34200","-0.54020","-0.00643"
"64","0.34800","-0.53966","-0.00640"
"65","0.35400","-0.53912","-0.00640"
"66","0.36000","-0.53852","-0.00643"
"67","0.36600","-0.53799","-0.00646"
"68","0.37200","-0.53751","-0.00649"
"69","0.37800","-0.53697","-0.00646"
"70","0.38400","-0.53643","-0.00640"
"71","0.39000","-0.53589","-0.00635"
"72","0.39600","-0.53536","-0.00634"
"73","0.40200","-0.53488","-0.00639"
"74","0.40800","-0.53434","-0.00641"
"75","0.41400","-0.53386","-0.00639"
"76","0.42000","-0.53332","-0.00639"
"77","0.42600","-0.53278","-0.00641"
"78","0.43200","-0.53231","-0.00638"
"79","0.43800","-0.53177","-0.00636"
"80","0.44400","-0.53129","-0.00636"
"81","0.45000","-0.53081","-0.00635"
"82","0.45600","-0.53027","-0.00625"
"83","0.46200","-0.52980","-0.00617"
"84","0.46800","-0.52926","-0.00615"
"85","0.47400","-0.52878","-0.00616"
"86","0.48000","-0.52830","-0.00618"
"87","0.48600","-0.52776","-0.00623"
"88","0.49200","-0.52728","-0.00628"
"89","0.49800","-0.52681","-0.00626"
"90","0.50400","-0.52633","-0.00620"
"91","0.51000","-0.52579","-0.00621"
"92","0.51600","-0.52531","-0.00627"
"93","0.52200","-0.52483","-0.00633"
"94","0.52800","-0.52429","-0.00639"
"95","0.53400","-0.52382","-0.00638"
"96","0.54000","-0.52334","-0.00635"
"97","0.54600","-0.52286","-0.00623"
"98","0.55200","-0.52232","-0.00608"
"99","0.55800","-0.52184","-0.00601"
"100","0.56400","-0.52136","-0.00598"
"101","0.57000","-0.52089","-0.00598"
"102","0.57600","-0.52035","-0.00602"
"103","0.58200","-0.51987","-0.00605"
"104","0.58800","-0.51939","-0.00607"
"105","0.59400","-0.51885","-0.00613"
"106","0.60000","-0.51838","-0.00613"
"107","0.60600","-0.51790","-0.00608"
"108","0.61200","-0.51736","-0.00604"
"109","0.61800","-0.51688","-0.00601"
"110","0.62400","-0.51634","-0.00599"
"111","0.63000","-0.51586","-0.00596"
"112","0.63600","-0.51539","-0.00594"
"113","0.64200","-0.51485","-0.00594"
"114","0.64800","-0.51437","-0.00592"
"115","0.65400","-0.51389","-0.00597"
"116","0.66000","-0.51335","-0.00601"
"117","0.66600","-0.51287","-0.00604"
"118","0.67200","-0.51234","-0.00603"
"119","0.67800","-0.51186","-0.00595"
"120","0.68400","-0.51138","-0.00589"
"121","0.69000","-0.51090","-0.00584"
"122","0.69600","-0.51036","-0.00585"
"123","0.70200","-0.50989","-0.00588"
"124","0.70800","-0.50941","-0.00589"
"125","0.71400","-0.50887","-0.00583"
"126","0.72000","-0.50839","-0.00580"
"127","0.72600","-0.50785","-0.00577"
"128","0.73200","-0.50737","-0.00575"
"129","0.73800","-0.50684","-0.00577"
"130","0.74400","-0.50636","-0.00579"
"131","0.75000","-0.50582","-0.00580"
"132","0.75600","-0.50534","-0.00585"
"133","0.76200","-0.50486","-0.00591"
"134","0.76800","-0.50432","-0.00594"
"135","0.77400","-0.50385","-0.00593"
"136","0.78000","-0.50331","-0.00591"
"137","0.78600","-0.50283","-0.00585"
"138","0.79200","-0.50235","-0.00579"
"139","0.79800","-0.50181","-0.00575"
"140","0.80400","-0.50134","-0.00563"
"141","0.81000","-0.50086","-0.00549"
"142","0.81600","-0.50038","-0.00534"
"143","0.82200","-0.49984","-0.00522"
"144","0.82800","-0.49936","-0.00513"
"145","0.83400","-0.49888","-0.00507"
"146","0.84000","-0.49841","-0.00508"
"147","0.84600","-0.49787","-0.00513"
"148","0.85200","-0.49739","-0.00517"
"149","0.85800","-0.49685","-0.00523"
"150","0.86400","-0.49637","-0.00531"
"151","0.87000","-0.49589","-0.00537"
"152","0.87600","-0.49536","-0.00542"
"153","0.88200","-0.49488","-0.00545"
"154","0.88800","-0.49434","-0.00548"
"155","0.89400","-0.49386","-0.00553"
"156","0.90000","-0.49332","-0.00555"
"157","0.90600","-0.49285","-0.00557"
"158","0.91200","-0.49237","-0.00560"
"159","0.91800","-0.49183","-0.00565"
"160","0.92400","-0.49135","-0.00564"
"161","0.93000","-0.49087","-0.00564"
"162","0.93600","-0.49033","-0.00561"
"163","0.94200","-0.48986","-0.00554"
"164","0.94800","-0.48938","-0.00542"
"165","0.95400","-0.48890","-0.00538"
"166","0.96000","-0.48836","-0.00542"
"167","0.96600","-0.48788","-0.00545"
"168","0.97200","-0.48740","-0.00545"
"169","0.97800","-0.48687","-0.00543"
"170","0.98400","-0.48639","-0.00541"
"171","0.99000","-0.48591","-0.00545"
"172","0.99600","-0.48543","-0.00548"
"173","1.00200","-0.48489","-0.00545"
"174","1.00800","-0.48441","-0.00548"
"175","1.01400","-0.48394","-0.00554"
"176","1.02000","-0.48340","-0.00559"
"177","1.02600","-0.48292","-0.00558"
"178","1.03200","-0.48244","-0.00562"
"179","1.03800","-0.48190","-0.00573"
"180","1.04400","-0.48143","-0.00580"
"181","1.05000","-0.48095","-0.00582"
"182","1.05600","-0.48041","-0.00576"
"183","1.06200","-0.47993","-0.00565"
"184","1.06800","-0.47945","-0.00556"
"185","1.07400","-0.47891","-0.00549"
"186","1.08000","-0.47844","-0.00540"
"187","1.08600","-0.47796","-0.00531"
"188","1.09200","-0.47742","-0.00524"
"189","1.09800","-0.47694","-0.00521"
"190","1.10400","-0.47646","-0.00520"
"191","1.11000","-0.47592","-0.00523"
"192","1.11600","-0.47545","-0.00526"
"193","1.12200","-0.47491","-0.00527"
"194","1.12800","-0.47443","-0.00527"
"195","1.13400","-0.47395","-0.00530"
"196","1.14000","-0.47341","-0.00531"
"197","1.14600","-0.47294","-0.00526"
"198","1.15200","-0.47240","-0.00522"
"199","1.15800","-0.47192","-0.00519"
"200","1.16400","-0.47144","-0.00517"
"201","1.17000","-0.47090","-0.00516"
"202","1.17600","-0.47042","-0.00520"
"203","1.18200","-0.46989","-0.00522"
"204","1.18800","-0.46941","-0.00523"
"205","1.19400","-0.46887","-0.00525"
"206","1.20000","-0.46839","-0.00525"
"207","1.20600","-0.46791","-0.00517"
"208","1.21200","-0.46737","-0.00516"
"209","1.21800","-0.46690","-0.00522"
"210","1.22400","-0.46636","-0.00526"
"211","1.23000","-0.46588","-0.00525"
"212","1.23600","-0.46534","-0.00529"
"213","1.24200","-0.46486","-0.00529"
"214","1.24800","-0.46439","-0.00521"
"215","1.25400","-0.46385","-0.00519"
"216","1.26000","-0.46337","-0.00521"
"217","1.26600","-0.46283","-0.00520"
"218","1.27200","-0.46235","-0.00518"
"219","1.27800","-0.46187","-0.00517"
"220","1.28400","-0.46134","-0.00518"
"221","1.29000","-0.46086","-0.00514"
"222","1.29600","-0.46038","-0.00515"
"223","1.30200","-0.45984","-0.00508"
"224","1.30800","-0.45936","-0.00501"
"225","1.31400","-0.45888","-0.00494"
"226","1.32000","-0.45835","-0.00490"
"227","1.32600","-0.45787","-0.00493"
"228","1.33200","-0.45739","-0.00491"
"229","1.33800","-0.45685","-0.00487"
"230","1.34400","-0.45637","-0.00487"
"231","1.35000","-0.45590","-0.00491"
"232","1.35600","-0.45542","-0.00499"
"233","1.36200","-0.45488","-0.00509"
"234","1.36800","-0.45440","-0.00510"
"235","1.37400","-0.45392","-0.00503"
"236","1.38000","-0.45338","-0.00494"
"237","1.38600","-0.45291","-0.00494"
"238","1.39200","-0.45237","-0.00499"
"239","1.39800","-0.45189","-0.00499"
"240","1.40400","-0.45135","-0.00496"
"241","1.41000","-0.45087","-0.00499"
"242","1.41600","-0.45033","-0.00503"
"243","1.42200","-0.44986","-0.00507"
"244","1.42800","-0.44932","-0.00507"
"245","1.43400","-0.44884","-0.00498"
"246","1.44000","-0.44836","-0.00493"
"247","1.44600","-0.44782","-0.00492"
"248","1.45200","-0.44735","-0.00491"
"249","1.45800","-0.44687","-0.00494"
"250","1.46400","-0.44639","-0.00501"
"251","1.47000","-0.44585","-0.00508"
"252","1.47600","-0.44537","-0.00518"
"253","1.48200","-0.44489","-0.00528"
"254","1.48800","-0.44442","-0.00528"
"255","1.49400","-0.44394","-0.00529"
"256","1.50000","-0.44340","-0.00533"
"257","1.50600","-0.44292","-0.00535"
"258","1.51200","-0.44244","-0.00534"
"259","1.51800","-0.44190","-0.00528"
"260","1.52400","-0.44143","-0.00517"
"261","1.53000","-0.44089","-0.00509"
"262","1.53600","-0.44041","-0.00504"
"263","1.54200","-0.43987","-0.00503"
"264","1.54800","-0.43939","-0.00497"
"265","1.55400","-0.43892","-0.00485"
"266","1.56000","-0.43838","-0.00483"
"267","1.56600","-0.43790","-0.00482"
"268","1.57200","-0.43742","-0.00476"
"269","1.57800","-0.43694","-0.00468"
"270","1.58400","-0.43640","-0.00462"
"271","1.59000","-0.43593","-0.00454"
"272","1.59600","-0.43545","-0.00454"
"273","1.60200","-0.43497","-0.00462"
