"","V1","V2","V3"
"1","End date","12/17/2016",""
"2","Specimen label","15CG_Unk",""
"3","Maximum Load","0.01489","N"
"4","Time","Extension","Load"
"5","(s)","(mm)","(N)"
"6","0.00000","0.00006","-0.00059"
"7","0.00600","0.00006","-0.00047"
"8","0.01200","0.00006","-0.00031"
"9","0.01800","0.00012","-0.00011"
"10","0.02400","0.00024","-0.00010"
"11","0.03000","0.00036","-0.00011"
"12","0.03600","0.00048","-0.00012"
"13","0.04200","0.00066","-0.00004"
"14","0.04800","0.00084","0.00007"
"15","0.05400","0.00108","0.00021"
"16","0.06000","0.00132","0.00021"
"17","0.06600","0.00155","0.00023"
"18","0.07200","0.00191","0.00022"
"19","0.07800","0.00227","0.00018"
"20","0.08400","0.00263","0.00018"
"21","0.09000","0.00305","0.00018"
"22","0.09600","0.00347","0.00017"
"23","0.10200","0.00389","0.00020"
"24","0.10800","0.00442","0.00013"
"25","0.11400","0.00490","0.00009"
"26","0.12000","0.00544","0.00014"
"27","0.12600","0.00598","0.00015"
"28","0.13200","0.00658","0.00029"
"29","0.13800","0.00717","0.00038"
"30","0.14400","0.00777","0.00032"
"31","0.15000","0.00843","0.00031"
"32","0.15600","0.00909","0.00032"
"33","0.16200","0.00975","0.00027"
"34","0.16800","0.01034","0.00034"
"35","0.17400","0.01100","0.00030"
"36","0.18000","0.01166","0.00025"
"37","0.18600","0.01238","0.00025"
"38","0.19200","0.01303","0.00020"
"39","0.19800","0.01369","0.00029"
"40","0.20400","0.01435","0.00037"
"41","0.21000","0.01501","0.00046"
"42","0.21600","0.01566","0.00060"
"43","0.22200","0.01638","0.00074"
"44","0.22800","0.01704","0.00084"
"45","0.23400","0.01770","0.00094"
"46","0.24000","0.01836","0.00089"
"47","0.24600","0.01901","0.00083"
"48","0.25200","0.01961","0.00077"
"49","0.25800","0.02027","0.00060"
"50","0.26400","0.02093","0.00053"
"51","0.27000","0.02152","0.00057"
"52","0.27600","0.02212","0.00074"
"53","0.28200","0.02272","0.00096"
"54","0.28800","0.02332","0.00105"
"55","0.29400","0.02392","0.00109"
"56","0.30000","0.02451","0.00116"
"57","0.30600","0.02505","0.00117"
"58","0.31200","0.02565","0.00111"
"59","0.31800","0.02625","0.00107"
"60","0.32400","0.02679","0.00109"
"61","0.33000","0.02738","0.00114"
"62","0.33600","0.02792","0.00113"
"63","0.34200","0.02846","0.00107"
"64","0.34800","0.02900","0.00107"
"65","0.35400","0.02960","0.00105"
"66","0.36000","0.03013","0.00103"
"67","0.36600","0.03067","0.00107"
"68","0.37200","0.03115","0.00100"
"69","0.37800","0.03175","0.00087"
"70","0.38400","0.03223","0.00077"
"71","0.39000","0.03276","0.00067"
"72","0.39600","0.03330","0.00062"
"73","0.40200","0.03384","0.00061"
"74","0.40800","0.03432","0.00068"
"75","0.41400","0.03480","0.00089"
"76","0.42000","0.03534","0.00109"
"77","0.42600","0.03581","0.00123"
"78","0.43200","0.03629","0.00136"
"79","0.43800","0.03683","0.00142"
"80","0.44400","0.03731","0.00140"
"81","0.45000","0.03785","0.00145"
"82","0.45600","0.03833","0.00150"
"83","0.46200","0.03880","0.00154"
"84","0.46800","0.03928","0.00157"
"85","0.47400","0.03982","0.00156"
"86","0.48000","0.04030","0.00163"
"87","0.48600","0.04084","0.00161"
"88","0.49200","0.04131","0.00154"
"89","0.49800","0.04179","0.00158"
"90","0.50400","0.04227","0.00164"
"91","0.51000","0.04281","0.00166"
"92","0.51600","0.04329","0.00171"
"93","0.52200","0.04377","0.00169"
"94","0.52800","0.04430","0.00156"
"95","0.53400","0.04478","0.00150"
"96","0.54000","0.04526","0.00152"
"97","0.54600","0.04574","0.00159"
"98","0.55200","0.04622","0.00167"
"99","0.55800","0.04676","0.00171"
"100","0.56400","0.04723","0.00177"
"101","0.57000","0.04771","0.00171"
"102","0.57600","0.04819","0.00158"
"103","0.58200","0.04867","0.00158"
"104","0.58800","0.04921","0.00161"
"105","0.59400","0.04969","0.00159"
"106","0.60000","0.05022","0.00163"
"107","0.60600","0.05070","0.00167"
"108","0.61200","0.05124","0.00168"
"109","0.61800","0.05172","0.00167"
"110","0.62400","0.05220","0.00161"
"111","0.63000","0.05273","0.00161"
"112","0.63600","0.05321","0.00168"
"113","0.64200","0.05369","0.00180"
"114","0.64800","0.05423","0.00196"
"115","0.65400","0.05471","0.00205"
"116","0.66000","0.05519","0.00203"
"117","0.66600","0.05572","0.00203"
"118","0.67200","0.05620","0.00204"
"119","0.67800","0.05674","0.00206"
"120","0.68400","0.05722","0.00208"
"121","0.69000","0.05770","0.00204"
"122","0.69600","0.05824","0.00191"
"123","0.70200","0.05871","0.00178"
"124","0.70800","0.05925","0.00178"
"125","0.71400","0.05973","0.00188"
"126","0.72000","0.06021","0.00202"
"127","0.72600","0.06069","0.00200"
"128","0.73200","0.06122","0.00194"
"129","0.73800","0.06170","0.00184"
