"","V1","V2","V3"
"1","End date","11/4/2016",""
"2","Specimen label","",""
"3","Maximum Load","0.01818","N"
"4","Time","Extension","Load"
"5","(s)","(mm)","(N)"
"6","0.00000","0.00000","0.00016"
"7","0.00600","0.00000","-0.00002"
"8","0.01200","0.00000","-0.00022"
"9","0.01800","0.00012","-0.00035"
"10","0.02400","0.00024","-0.00039"
"11","0.03000","0.00030","-0.00036"
"12","0.03600","0.00042","-0.00031"
"13","0.04200","0.00060","-0.00018"
"14","0.04800","0.00078","-0.00007"
"15","0.05400","0.00102","-0.00005"
"16","0.06000","0.00126","0.00006"
"17","0.06600","0.00149","0.00022"
"18","0.07200","0.00173","0.00031"
"19","0.07800","0.00203","0.00038"
"20","0.08400","0.00233","0.00055"
"21","0.09000","0.00269","0.00068"
"22","0.09600","0.00311","0.00068"
"23","0.10200","0.00347","0.00057"
"24","0.10800","0.00389","0.00046"
"25","0.11400","0.00436","0.00041"
"26","0.12000","0.00484","0.00037"
"27","0.12600","0.00538","0.00036"
"28","0.13200","0.00592","0.00039"
"29","0.13800","0.00646","0.00030"
"30","0.14400","0.00706","0.00025"
"31","0.15000","0.00771","0.00029"
"32","0.15600","0.00831","0.00030"
"33","0.16200","0.00897","0.00029"
"34","0.16800","0.00963","0.00031"
"35","0.17400","0.01028","0.00024"
"36","0.18000","0.01100","0.00018"
"37","0.18600","0.01166","0.00010"
"38","0.19200","0.01238","-0.00002"
"39","0.19800","0.01303","0.00003"
"40","0.20400","0.01375","0.00004"
"41","0.21000","0.01447","0.00007"
"42","0.21600","0.01513","0.00019"
"43","0.22200","0.01578","0.00020"
"44","0.22800","0.01650","0.00007"
"45","0.23400","0.01716","-0.00001"
"46","0.24000","0.01782","0.00003"
"47","0.24600","0.01847","0.00015"
"48","0.25200","0.01913","0.00012"
"49","0.25800","0.01979","0.00017"
"50","0.26400","0.02051","0.00033"
"51","0.27000","0.02111","0.00036"
"52","0.27600","0.02176","0.00043"
"53","0.28200","0.02242","0.00060"
"54","0.28800","0.02302","0.00057"
"55","0.29400","0.02362","0.00053"
"56","0.30000","0.02427","0.00052"
"57","0.30600","0.02487","0.00058"
"58","0.31200","0.02547","0.00069"
"59","0.31800","0.02607","0.00074"
"60","0.32400","0.02661","0.00075"
"61","0.33000","0.02720","0.00066"
"62","0.33600","0.02780","0.00051"
"63","0.34200","0.02834","0.00037"
"64","0.34800","0.02888","0.00025"
"65","0.35400","0.02942","0.00008"
"66","0.36000","0.03001","-0.00001"
"67","0.36600","0.03055","-0.00008"
"68","0.37200","0.03109","-0.00015"
"69","0.37800","0.03163","-0.00014"
"70","0.38400","0.03217","-0.00013"
"71","0.39000","0.03270","-0.00005"
"72","0.39600","0.03324","0.00021"
"73","0.40200","0.03378","0.00042"
"74","0.40800","0.03426","0.00055"
"75","0.41400","0.03480","0.00062"
"76","0.42000","0.03528","0.00066"
"77","0.42600","0.03581","0.00069"
"78","0.43200","0.03629","0.00070"
"79","0.43800","0.03683","0.00059"
"80","0.44400","0.03731","0.00043"
"81","0.45000","0.03785","0.00032"
"82","0.45600","0.03833","0.00022"
"83","0.46200","0.03886","0.00025"
"84","0.46800","0.03934","0.00036"
"85","0.47400","0.03982","0.00042"
"86","0.48000","0.04036","0.00046"
"87","0.48600","0.04084","0.00041"
"88","0.49200","0.04131","0.00033"
"89","0.49800","0.04179","0.00035"
"90","0.50400","0.04233","0.00041"
"91","0.51000","0.04281","0.00047"
"92","0.51600","0.04335","0.00042"
"93","0.52200","0.04383","0.00028"
"94","0.52800","0.04430","0.00019"
"95","0.53400","0.04484","0.00022"
"96","0.54000","0.04532","0.00024"
"97","0.54600","0.04580","0.00020"
"98","0.55200","0.04628","0.00007"
"99","0.55800","0.04676","-0.00015"
"100","0.56400","0.04729","-0.00023"
"101","0.57000","0.04777","-0.00021"
"102","0.57600","0.04825","-0.00006"
"103","0.58200","0.04873","0.00021"
"104","0.58800","0.04921","0.00039"
"105","0.59400","0.04969","0.00042"
"106","0.60000","0.05022","0.00041"
"107","0.60600","0.05070","0.00027"
"108","0.61200","0.05118","0.00022"
"109","0.61800","0.05166","0.00016"
"110","0.62400","0.05214","0.00009"
"111","0.63000","0.05267","0.00011"
"112","0.63600","0.05315","0.00016"
"113","0.64200","0.05363","0.00015"
"114","0.64800","0.05417","0.00011"
"115","0.65400","0.05465","0.00006"
"116","0.66000","0.05519","0.00008"
"117","0.66600","0.05566","0.00008"
"118","0.67200","0.05614","0.00005"
"119","0.67800","0.05668","0.00014"
"120","0.68400","0.05716","0.00023"
"121","0.69000","0.05764","0.00019"
"122","0.69600","0.05818","0.00017"
"123","0.70200","0.05865","0.00023"
"124","0.70800","0.05913","0.00033"
"125","0.71400","0.05961","0.00046"
"126","0.72000","0.06015","0.00039"
"127","0.72600","0.06063","0.00030"
"128","0.73200","0.06110","0.00030"
"129","0.73800","0.06164","0.00025"
"130","0.74400","0.06212","0.00024"
"131","0.75000","0.06266","0.00035"
"132","0.75600","0.06314","0.00032"
"133","0.76200","0.06362","0.00031"
"134","0.76800","0.06415","0.00034"
"135","0.77400","0.06463","0.00043"
"136","0.78000","0.06517","0.00053"
"137","0.78600","0.06565","0.00056"
"138","0.79200","0.06619","0.00050"
"139","0.79800","0.06667","0.00046"
"140","0.80400","0.06720","0.00040"
"141","0.81000","0.06768","0.00036"
"142","0.81600","0.06822","0.00052"
"143","0.82200","0.06870","0.00063"
"144","0.82800","0.06918","0.00067"
"145","0.83400","0.06971","0.00058"
"146","0.84000","0.07019","0.00048"
"147","0.84600","0.07067","0.00046"
"148","0.85200","0.07121","0.00037"
"149","0.85800","0.07169","0.00029"
"150","0.86400","0.07217","0.00031"
"151","0.87000","0.07270","0.00028"
"152","0.87600","0.07318","0.00032"
"153","0.88200","0.07372","0.00038"
"154","0.88800","0.07420","0.00042"
"155","0.89400","0.07468","0.00044"
"156","0.90000","0.07522","0.00045"
"157","0.90600","0.07569","0.00045"
"158","0.91200","0.07623","0.00052"
"159","0.91800","0.07671","0.00054"
"160","0.92400","0.07719","0.00057"
"161","0.93000","0.07773","0.00061"
"162","0.93600","0.07820","0.00058"
"163","0.94200","0.07874","0.00044"
"164","0.94800","0.07922","0.00040"
"165","0.95400","0.07976","0.00032"
"166","0.96000","0.08024","0.00029"
"167","0.96600","0.08072","0.00028"
"168","0.97200","0.08125","0.00035"
"169","0.97800","0.08173","0.00049"
"170","0.98400","0.08221","0.00061"
"171","0.99000","0.08269","0.00068"
"172","0.99600","0.08323","0.00070"
"173","1.00200","0.08371","0.00063"
