"Ptime","Pload","Vtime","Vload","yDelta"
119.538,1.40394,119.676,1.07732,0.32662
139.572,0.75678,139.656,0.50827,0.24851
139.668,0.51079,139.734,0.31911,0.19168
145.974,0.36301,146.058,0.18262,0.18039
159.126,0.22853,159.21,0.00642,0.22211
244.182,0.20196,244.254,0,0.20925
385.26,0.11461,385.35,0.01496,0.09965
