"Ptime","Pload","Vtime","Vload","yDelta"
153.378,0.23514,153.486,-0.01247,0.24761
222.792,0.33378,222.876,0.16942,0.16436
233.784,0.25236,233.832,0.01481,0.23755
365.058,0.15342,365.19,0.05408,0.09934
370.668,0.07291,370.734,0.00836,0.06455
