"Ptime","Pload","Vtime","Vload","yDelta"
137.1,0.21992,137.19,0.14243,0.07749
167.49,0.36944,167.556,0.21715,0.15229
180.018,0.32603,180.096,0.17727,0.14876
213.006,0.51903,213.102,0.38526,0.13377
213.114,0.38738,213.18,0.09966,0.28772
244.998,0.29751,245.064,0.17721,0.1203
256.89,0.28213,256.962,0.18627,0.09586
286.884,0.32579,287.04,0.02056,0.30523
