End date,"1/22/2017"
Specimen label,"12CG_95"
"1.61400","0.13477","0.00314"
"1.62000","0.13524","0.00309"
"1.62600","0.13572","0.00300"
"1.63200","0.13620","0.00308"
"1.63800","0.13668","0.00315"
"1.64400","0.13722","0.00312"
"1.65000","0.13770","0.00307"
"1.65600","0.13817","0.00309"
"1.66200","0.13871","0.00310"
"1.66800","0.13919","0.00310"
"1.67400","0.13967","0.00313"
"1.68000","0.14021","0.00314"
"1.68600","0.14068","0.00316"
"1.69200","0.14116","0.00318"
"1.69800","0.14170","0.00320"
"1.70400","0.14218","0.00325"
"1.71000","0.14266","0.00338"
"1.71600","0.14320","0.00348"
"1.72200","0.14367","0.00349"
"1.72800","0.14421","0.00346"
"1.73400","0.14469","0.00337"
"1.74000","0.14523","0.00343"
"1.74600","0.14571","0.00356"
"1.75200","0.14625","0.00372"
"1.75800","0.14672","0.00380"
"1.76400","0.14726","0.00376"
"1.77000","0.14774","0.00376"
"1.77600","0.14822","0.00380"
"1.78200","0.14870","0.00381"
"1.78800","0.14923","0.00370"
"1.79400","0.14971","0.00366"
"1.80000","0.15019","0.00379"
"1.80600","0.15073","0.00376"
"1.81200","0.15121","0.00357"
"1.81800","0.15175","0.00338"
"1.82400","0.15222","0.00328"
"1.83000","0.15270","0.00335"
"1.83600","0.15324","0.00352"
"1.84200","0.15372","0.00354"
"1.84800","0.15420","0.00361"
"1.85400","0.15474","0.00366"
"1.86000","0.15521","0.00374"
"1.86600","0.15575","0.00387"
"1.87200","0.15623","0.00389"
"1.87800","0.15677","0.00381"
"1.88400","0.15725","0.00367"
"1.89000","0.15778","0.00355"
"1.89600","0.15826","0.00346"
"1.90200","0.15880","0.00344"
"1.90800","0.15928","0.00346"
"1.91400","0.15976","0.00353"
"1.92000","0.16030","0.00365"
"1.92600","0.16077","0.00362"
"1.93200","0.16125","0.00362"
"1.93800","0.16173","0.00353"
"1.94400","0.16221","0.00338"
"1.95000","0.16275","0.00330"
"1.95600","0.16323","0.00330"
"1.96200","0.16376","0.00320"
"1.96800","0.16424","0.00315"
"1.97400","0.16472","0.00313"
"1.98000","0.16526","0.00318"
"1.98600","0.16574","0.00318"
"1.99200","0.16621","0.00317"
"1.99800","0.16675","0.00315"
"2.00400","0.16723","0.00326"
"2.01000","0.16777","0.00332"
"2.01600","0.16825","0.00340"
"2.02200","0.16873","0.00348"
"2.02800","0.16926","0.00365"
"2.03400","0.16974","0.00374"
"2.04000","0.17028","0.00388"
"2.04600","0.17076","0.00403"
"2.05200","0.17124","0.00407"
"2.05800","0.17178","0.00411"
"2.06400","0.17225","0.00418"
"2.07000","0.17273","0.00410"
"2.07600","0.17327","0.00409"
"2.08200","0.17375","0.00414"
"2.08800","0.17423","0.00414"
"2.09400","0.17471","0.00409"
"2.10000","0.17524","0.00402"
"2.10600","0.17572","0.00388"
"2.11200","0.17620","0.00370"
"2.11800","0.17674","0.00356"
"2.12400","0.17722","0.00352"
"2.13000","0.17769","0.00353"
"2.13600","0.17823","0.00346"
"2.14200","0.17871","0.00333"
"2.14800","0.17925","0.00339"
"2.15400","0.17973","0.00342"
"2.16000","0.18027","0.00352"
"2.16600","0.18074","0.00360"
"2.17200","0.18122","0.00358"
"2.17800","0.18176","0.00356"
"2.18400","0.18224","0.00341"
"2.19000","0.18272","0.00329"
"2.19600","0.18325","0.00319"
"2.20200","0.18373","0.00318"
"2.20800","0.18421","0.00322"
"2.21400","0.18469","0.00331"
"2.22000","0.18523","0.00344"
"2.22600","0.18571","0.00351"
"2.23200","0.18618","0.00355"
"2.23800","0.18672","0.00364"
"2.24400","0.18720","0.00377"
"2.25000","0.18768","0.00398"
"2.25600","0.18816","0.00414"
"2.26200","0.18870","0.00417"
"2.26800","0.18917","0.00417"
"2.27400","0.18965","0.00413"
"2.28000","0.19019","0.00400"
"2.28600","0.19067","0.00372"
"2.29200","0.19121","0.00354"
"2.29800","0.19169","0.00362"
"2.30400","0.19222","0.00371"
"2.31000","0.19270","0.00368"
"2.31600","0.19324","0.00361"
"2.32200","0.19372","0.00354"
"2.32800","0.19420","0.00340"
"2.33400","0.19473","0.00332"
"2.34000","0.19521","0.00332"
"2.34600","0.19575","0.00341"
"2.35200","0.19623","0.00349"
"2.35800","0.19671","0.00363"
"2.36400","0.19725","0.00389"
"2.37000","0.19772","0.00402"
"2.37600","0.19820","0.00410"
"2.38200","0.19874","0.00414"
"2.38800","0.19928","0.00413"
"2.39400","0.19976","0.00415"
"2.40000","0.20024","0.00422"
"2.40600","0.20077","0.00427"
"2.41200","0.20125","0.00422"
"2.41800","0.20179","0.00418"
"2.42400","0.20227","0.00423"
"2.43000","0.20275","0.00433"
"2.43600","0.20328","0.00424"
"2.44200","0.20376","0.00418"
"2.44800","0.20424","0.00414"
"2.45400","0.20478","0.00416"
"2.46000","0.20526","0.00422"
"2.46600","0.20574","0.00423"
"2.47200","0.20627","0.00431"
"2.47800","0.20675","0.00432"
"2.48400","0.20723","0.00432"
"2.49000","0.20771","0.00441"
"2.49600","0.20825","0.00440"
"2.50200","0.20873","0.00433"
"2.50800","0.20920","0.00418"
"2.51400","0.20968","0.00394"
"2.52000","0.21022","0.00380"
"2.52600","0.21070","0.00380"
"2.53200","0.21124","0.00383"
"2.53800","0.21171","0.00385"
"2.54400","0.21219","0.00380"
"2.55000","0.21273","0.00390"
"2.55600","0.21321","0.00408"
"2.56200","0.21369","0.00417"
"2.56800","0.21423","0.00406"
"2.57400","0.21470","0.00396"
"2.58000","0.21518","0.00389"
"2.58600","0.21572","0.00382"
"2.59200","0.21620","0.00380"
"2.59800","0.21674","0.00387"
"2.60400","0.21728","0.00397"
"2.61000","0.21775","0.00406"
"2.61600","0.21823","0.00420"
"2.62200","0.21877","0.00436"
"2.62800","0.21925","0.00433"
"2.63400","0.21979","0.00426"
"2.64000","0.22026","0.00425"
"2.64600","0.22074","0.00424"
"2.65200","0.22122","0.00423"
"2.65800","0.22176","0.00414"
"2.66400","0.22224","0.00408"
"2.67000","0.22272","0.00409"
"2.67600","0.22325","0.00408"
"2.68200","0.22373","0.00418"
"2.68800","0.22421","0.00416"
"2.69400","0.22475","0.00411"
"2.70000","0.22523","0.00413"
"2.70600","0.22571","0.00423"
"2.71200","0.22618","0.00438"
"2.71800","0.22672","0.00445"
"2.72400","0.22720","0.00451"
"2.73000","0.22774","0.00452"
"2.73600","0.22822","0.00449"
"2.74200","0.22875","0.00445"
"2.74800","0.22923","0.00445"
"2.75400","0.22971","0.00442"
"2.76000","0.23025","0.00441"
"2.76600","0.23073","0.00446"
"2.77200","0.23121","0.00455"
"2.77800","0.23174","0.00452"
"2.78400","0.23222","0.00438"
"2.79000","0.23270","0.00423"
"2.79600","0.23318","0.00426"
"2.80200","0.23366","0.00419"
"2.80800","0.23420","0.00412"
"2.81400","0.23467","0.00421"
"2.82000","0.23515","0.00432"
"2.82600","0.23569","0.00435"
"2.83200","0.23617","0.00439"
"2.83800","0.23665","0.00436"
"2.84400","0.23719","0.00423"
"2.85000","0.23766","0.00425"
"2.85600","0.23820","0.00448"
"2.86200","0.23868","0.00473"
"2.86800","0.23922","0.00488"
"2.87400","0.23970","0.00498"
"2.88000","0.24023","0.00494"
"2.88600","0.24071","0.00490"
"2.89200","0.24119","0.00472"
"2.89800","0.24173","0.00446"
"2.90400","0.24221","0.00426"
"2.91000","0.24269","0.00403"
"2.91600","0.24322","0.00388"
"2.92200","0.24370","0.00377"
"2.92800","0.24418","0.00386"
"2.93400","0.24472","0.00392"
"2.94000","0.24520","0.00397"
"2.94600","0.24573","0.00411"
"2.95200","0.24621","0.00423"
"2.95800","0.24669","0.00436"
"2.96400","0.24723","0.00440"
"2.97000","0.24771","0.00438"
"2.97600","0.24825","0.00442"
"2.98200","0.24872","0.00444"
"2.98800","0.24920","0.00437"
"2.99400","0.24974","0.00426"
"3.00000","0.25022","0.00417"
"3.00600","0.25076","0.00414"
"3.01200","0.25124","0.00402"
"3.01800","0.25171","0.00383"
"3.02400","0.25225","0.00372"
"3.03000","0.25279","0.00374"
"3.03600","0.25327","0.00395"
"3.04200","0.25375","0.00420"
"3.04800","0.25428","0.00429"
"3.05400","0.25476","0.00422"
"3.06000","0.25530","0.00421"
"3.06600","0.25578","0.00426"
"3.07200","0.25626","0.00435"
"3.07800","0.25674","0.00442"
"3.08400","0.25727","0.00452"
"3.09000","0.25775","0.00459"
"3.09600","0.25823","0.00464"
"3.10200","0.25877","0.00478"
"3.10800","0.25925","0.00499"
"3.11400","0.25973","0.00514"
"3.12000","0.26026","0.00507"
"3.12600","0.26074","0.00481"
"3.13200","0.26122","0.00469"
"3.13800","0.26176","0.00475"
"3.14400","0.26224","0.00484"
"3.15000","0.26272","0.00499"
"3.15600","0.26325","0.00510"
"3.16200","0.26373","0.00512"
"3.16800","0.26427","0.00490"
"3.17400","0.26475","0.00481"
"3.18000","0.26529","0.00472"
"3.18600","0.26576","0.00454"
"3.19200","0.26624","0.00442"
"3.19800","0.26672","0.00438"
"3.20400","0.26726","0.00425"
"3.21000","0.26774","0.00422"
"3.21600","0.26822","0.00440"
"3.22200","0.26869","0.00464"
"3.22800","0.26923","0.00483"
"3.23400","0.26971","0.00492"
"3.24000","0.27019","0.00496"
"3.24600","0.27073","0.00503"
"3.25200","0.27121","0.00503"
"3.25800","0.27174","0.00495"
"3.26400","0.27222","0.00490"
"3.27000","0.27270","0.00470"
"3.27600","0.27324","0.00446"
"3.28200","0.27372","0.00435"
"3.28800","0.27419","0.00426"
"3.29400","0.27473","0.00404"
"3.30000","0.27521","0.00401"
"3.30600","0.27569","0.00419"
"3.31200","0.27617","0.00439"
"3.31800","0.27671","0.00449"
"3.32400","0.27718","0.00459"
"3.33000","0.27772","0.00459"
"3.33600","0.27820","0.00450"
"3.34200","0.27868","0.00432"
"3.34800","0.27922","0.00425"
"3.35400","0.27970","0.00436"
"3.36000","0.28023","0.00445"
"3.36600","0.28071","0.00449"
"3.37200","0.28125","0.00457"
"3.37800","0.28173","0.00458"
"3.38400","0.28221","0.00451"
"3.39000","0.28274","0.00447"
"3.39600","0.28322","0.00449"
"3.40200","0.28376","0.00454"
"3.40800","0.28424","0.00468"
"3.41400","0.28478","0.00488"
"3.42000","0.28526","0.00491"
"3.42600","0.28573","0.00497"
"3.43200","0.28627","0.00511"
"3.43800","0.28675","0.00512"
"3.44400","0.28723","0.00519"
"3.45000","0.28777","0.00521"
"3.45600","0.28825","0.00519"
"3.46200","0.28872","0.00517"
"3.46800","0.28926","0.00510"
"3.47400","0.28974","0.00496"
"3.48000","0.29028","0.00487"
"3.48600","0.29076","0.00483"
"3.49200","0.29123","0.00483"
"3.49800","0.29177","0.00478"
"3.50400","0.29225","0.00472"
"3.51000","0.29279","0.00476"
"3.51600","0.29327","0.00486"
"3.52200","0.29375","0.00490"
"3.52800","0.29422","0.00485"
"3.53400","0.29476","0.00491"
"3.54000","0.29524","0.00504"
"3.54600","0.29578","0.00515"
"3.55200","0.29626","0.00519"
"3.55800","0.29674","0.00516"
"3.56400","0.29727","0.00511"
"3.57000","0.29775","0.00499"
"3.57600","0.29823","0.00481"
"3.58200","0.29877","0.00465"
"3.58800","0.29925","0.00451"
"3.59400","0.29972","0.00430"
"3.60000","0.30020","0.00420"
"3.60600","0.30074","0.00416"
"3.61200","0.30122","0.00418"
"3.61800","0.30170","0.00421"
"3.62400","0.30224","0.00432"
"3.63000","0.30271","0.00448"
"3.63600","0.30319","0.00466"
"3.64200","0.30373","0.00474"
"3.64800","0.30421","0.00489"
"3.65400","0.30475","0.00496"
"3.66000","0.30523","0.00502"
"3.66600","0.30576","0.00500"
"3.67200","0.30624","0.00502"
"3.67800","0.30672","0.00489"
"3.68400","0.30726","0.00472"
"3.69000","0.30774","0.00460"
"3.69600","0.30827","0.00456"
"3.70200","0.30875","0.00464"
"3.70800","0.30923","0.00477"
"3.71400","0.30977","0.00499"
"3.72000","0.31025","0.00503"
"3.72600","0.31073","0.00499"
"3.73200","0.31126","0.00484"
"3.73800","0.31174","0.00462"
"3.74400","0.31222","0.00443"
"3.75000","0.31270","0.00435"
"3.75600","0.31324","0.00436"
"3.76200","0.31372","0.00435"
"3.76800","0.31425","0.00443"
"3.77400","0.31473","0.00460"
"3.78000","0.31521","0.00483"
"3.78600","0.31569","0.00500"
"3.79200","0.31623","0.00505"
"3.79800","0.31671","0.00510"
"3.80400","0.31724","0.00501"
"3.81000","0.31772","0.00500"
"3.81600","0.31820","0.00512"
"3.82200","0.31874","0.00520"
"3.82800","0.31922","0.00517"
"3.83400","0.31975","0.00513"
"3.84000","0.32023","0.00515"
"3.84600","0.32071","0.00500"
"3.85200","0.32119","0.00493"
"3.85800","0.32173","0.00492"
"3.86400","0.32221","0.00503"
"3.87000","0.32268","0.00506"
"3.87600","0.32316","0.00499"
"3.88200","0.32370","0.00485"
"3.88800","0.32418","0.00479"
"3.89400","0.32472","0.00488"
"3.90000","0.32520","0.00499"
"3.90600","0.32573","0.00505"
"3.91200","0.32621","0.00513"
"3.91800","0.32669","0.00499"
"3.92400","0.32723","0.00480"
"3.93000","0.32771","0.00470"
"3.93600","0.32818","0.00461"
"3.94200","0.32872","0.00457"
"3.94800","0.32920","0.00462"
"3.95400","0.32974","0.00469"
"3.96000","0.33022","0.00466"
"3.96600","0.33076","0.00460"
"3.97200","0.33123","0.00461"
"3.97800","0.33177","0.00472"
"3.98400","0.33225","0.00487"
"3.99000","0.33273","0.00502"
"3.99600","0.33327","0.00519"
"4.00200","0.33375","0.00524"
"4.00800","0.33422","0.00530"
"4.01400","0.33476","0.00536"
"4.02000","0.33524","0.00541"
"4.02600","0.33572","0.00544"
"4.03200","0.33626","0.00532"
"4.03800","0.33673","0.00513"
"4.04400","0.33727","0.00496"
"4.05000","0.33775","0.00495"
"4.05600","0.33829","0.00511"
"4.06200","0.33877","0.00519"
"4.06800","0.33925","0.00520"
"4.07400","0.33972","0.00506"
"4.08000","0.34026","0.00491"
"4.08600","0.34074","0.00487"
"4.09200","0.34122","0.00495"
"4.09800","0.34170","0.00500"
"4.10400","0.34224","0.00500"
"4.11000","0.34271","0.00500"
"4.11600","0.34325","0.00507"
"4.12200","0.34373","0.00520"
"4.12800","0.34427","0.00534"
"4.13400","0.34475","0.00522"
"4.14000","0.34522","0.00523"
"4.14600","0.34576","0.00533"
"4.15200","0.34624","0.00543"
"4.15800","0.34672","0.00552"
"4.16400","0.34726","0.00561"
"4.17000","0.34774","0.00563"
"4.17600","0.34821","0.00554"
"4.18200","0.34869","0.00532"
"4.18800","0.34923","0.00505"
"4.19400","0.34971","0.00497"
"4.20000","0.35025","0.00497"
"4.20600","0.35073","0.00489"
"4.21200","0.35120","0.00480"
"4.21800","0.35174","0.00474"
"4.22400","0.35222","0.00478"
"4.23000","0.35270","0.00479"
"4.23600","0.35324","0.00481"
"4.24200","0.35371","0.00480"
"4.24800","0.35419","0.00477"
"4.25400","0.35473","0.00475"
"4.26000","0.35521","0.00475"
"4.26600","0.35575","0.00476"
"4.27200","0.35623","0.00486"
"4.27800","0.35670","0.00511"
"4.28400","0.35724","0.00520"
"4.29000","0.35772","0.00521"
"4.29600","0.35820","0.00515"
"4.30200","0.35874","0.00504"
"4.30800","0.35922","0.00485"
"4.31400","0.35969","0.00471"
"4.32000","0.36023","0.00467"
"4.32600","0.36071","0.00483"
"4.33200","0.36125","0.00502"
"4.33800","0.36173","0.00511"
"4.34400","0.36220","0.00528"
"4.35000","0.36274","0.00552"
"4.35600","0.36322","0.00565"
"4.36200","0.36370","0.00572"
"4.36800","0.36424","0.00573"
"4.37400","0.36472","0.00561"
"4.38000","0.36519","0.00546"
"4.38600","0.36567","0.00531"
"4.39200","0.36621","0.00526"
"4.39800","0.36669","0.00529"
"4.40400","0.36723","0.00530"
"4.41000","0.36771","0.00522"
"4.41600","0.36818","0.00518"
"4.42200","0.36872","0.00519"
"4.42800","0.36920","0.00513"
"4.43400","0.36974","0.00505"
"4.44000","0.37022","0.00512"
"4.44600","0.37070","0.00522"
"4.45200","0.37123","0.00532"
"4.45800","0.37171","0.00541"
"4.46400","0.37225","0.00546"
"4.47000","0.37273","0.00537"
"4.47600","0.37327","0.00521"
"4.48200","0.37374","0.00515"
"4.48800","0.37422","0.00521"
"4.49400","0.37476","0.00523"
"4.50000","0.37524","0.00517"
"4.50600","0.37572","0.00505"
"4.51200","0.37620","0.00494"
"4.51800","0.37673","0.00488"
"4.52400","0.37721","0.00484"
"4.53000","0.37769","0.00490"
"4.53600","0.37823","0.00496"
"4.54200","0.37871","0.00506"
"4.54800","0.37925","0.00519"
"4.55400","0.37972","0.00525"
"4.56000","0.38020","0.00527"
"4.56600","0.38074","0.00523"
"4.57200","0.38122","0.00517"
"4.57800","0.38176","0.00516"
"4.58400","0.38223","0.00513"
"4.59000","0.38271","0.00513"
"4.59600","0.38325","0.00520"
"4.60200","0.38373","0.00535"
"4.60800","0.38427","0.00556"
"4.61400","0.38475","0.00567"
"4.62000","0.38528","0.00558"
"4.62600","0.38576","0.00546"
"4.63200","0.38624","0.00537"
"4.63800","0.38678","0.00543"
"4.64400","0.38726","0.00544"
"4.65000","0.38774","0.00536"
"4.65600","0.38827","0.00533"
"4.66200","0.38875","0.00526"
"4.66800","0.38923","0.00522"
"4.67400","0.38977","0.00529"
"4.68000","0.39025","0.00549"
"4.68600","0.39072","0.00552"
"4.69200","0.39126","0.00537"
"4.69800","0.39174","0.00525"
"4.70400","0.39228","0.00519"
"4.71000","0.39276","0.00520"
"4.71600","0.39324","0.00518"
"4.72200","0.39377","0.00508"
"4.72800","0.39425","0.00495"
"4.73400","0.39473","0.00496"
"4.74000","0.39527","0.00502"
"4.74600","0.39575","0.00511"
"4.75200","0.39629","0.00524"
"4.75800","0.39676","0.00539"
"4.76400","0.39730","0.00546"
"4.77000","0.39778","0.00535"
"4.77600","0.39826","0.00539"
"4.78200","0.39874","0.00544"
"4.78800","0.39927","0.00547"
"4.79400","0.39975","0.00545"
"4.80000","0.40023","0.00552"
"4.80600","0.40071","0.00558"
"4.81200","0.40119","0.00565"
"4.81800","0.40167","0.00564"
"4.82400","0.40220","0.00560"
"4.83000","0.40268","0.00558"
"4.83600","0.40316","0.00555"
"4.84200","0.40370","0.00556"
"4.84800","0.40418","0.00548"
"4.85400","0.40466","0.00524"
"4.86000","0.40513","0.00516"
"4.86600","0.40567","0.00531"
"4.87200","0.40615","0.00543"
"4.87800","0.40669","0.00558"
"4.88400","0.40717","0.00566"
"4.89000","0.40770","0.00579"
"4.89600","0.40818","0.00583"
