End date,"1/22/2017"
Specimen label,"3CT_17_run2"
Maximum Load,"0.29793",N

Time,Extension,Load
(s),(mm),(N)
"32.66400","13.42006","0.15426"
"32.67000","13.42060","0.15424"
"32.67600","13.42108","0.15409"
"32.68200","13.42156","0.15388"
"32.68800","13.42209","0.15365"
"32.69400","13.42257","0.15352"
"32.70000","13.42311","0.15360"
"32.70600","13.42359","0.15378"
"32.71200","13.42406","0.15378"
"32.71800","13.42460","0.15367"
"32.72400","13.42508","0.15341"
"32.73000","13.42562","0.15328"
"32.73600","13.42610","0.15340"
"32.74200","13.42664","0.15350"
"32.74800","13.42712","0.15365"
"32.75400","13.42759","0.15376"
"32.76000","13.42813","0.15393"
"32.76600","13.42861","0.15423"
"32.77200","13.42915","0.15454"
"32.77800","13.42963","0.15464"
"32.78400","13.43017","0.15461"
"32.79000","13.43064","0.15457"
"32.79600","13.43112","0.15478"
"32.80200","13.43166","0.15478"
"32.80800","13.43214","0.15469"
"32.81400","13.43262","0.15462"
"32.82000","13.43316","0.15458"
"32.82600","13.43363","0.15459"
"32.83200","13.43411","0.15454"
"32.83800","13.43465","0.15459"
"32.84400","13.43513","0.15467"
"32.85000","13.43561","0.15479"
"32.85600","13.43614","0.15493"
"32.86200","13.43662","0.15488"
"32.86800","13.43710","0.15469"
"32.87400","13.43764","0.15455"
"32.88000","13.43812","0.15459"
"32.88600","13.43859","0.15484"
"32.89200","13.43913","0.15496"
"32.89800","13.43961","0.15499"
"32.90400","13.44009","0.15509"
"32.91000","13.44063","0.15514"
"32.91600","13.44111","0.15514"
"32.92200","13.44158","0.15514"
"32.92800","13.44212","0.15519"
"32.93400","13.44260","0.15520"
"32.94000","13.44308","0.15546"
"32.94600","13.44356","0.15570"
"32.95200","13.44410","0.15572"
"32.95800","13.44457","0.15559"
"32.96400","13.44505","0.15560"
"32.97000","13.44553","0.15586"
"32.97600","13.44607","0.15605"
"32.98200","13.44655","0.15614"
"32.98800","13.44703","0.15604"
"32.99400","13.44756","0.15602"
"33.00000","13.44804","0.15611"
"33.00600","13.44858","0.15614"
"33.01200","13.44906","0.15614"
"33.01800","13.44960","0.15627"
"33.02400","13.45008","0.15647"
"33.03000","13.45061","0.15669"
"33.03600","13.45109","0.15685"
"33.04200","13.45157","0.15675"
"33.04800","13.45211","0.15660"
"33.05400","13.45259","0.15654"
"33.06000","13.45312","0.15652"
"33.06600","13.45360","0.15667"
"33.07200","13.45408","0.15691"
"33.07800","13.45462","0.15699"
"33.08400","13.45510","0.15705"
"33.09000","13.45557","0.15713"
"33.09600","13.45611","0.15717"
"33.10200","13.45659","0.15721"
"33.10800","13.45707","0.15715"
"33.11400","13.45755","0.15700"
"33.12000","13.45809","0.15701"
"33.12600","13.45856","0.15714"
"33.13200","13.45904","0.15714"
"33.13800","13.45958","0.15704"
"33.14400","13.46006","0.15713"
"33.15000","13.46054","0.15728"
"33.15600","13.46108","0.15742"
"33.16200","13.46155","0.15764"
"33.16800","13.46209","0.15793"
"33.17400","13.46257","0.15829"
"33.18000","13.46311","0.15867"
"33.18600","13.46359","0.15874"
"33.19200","13.46412","0.15852"
"33.19800","13.46460","0.15830"
"33.20400","13.46514","0.15821"
"33.21000","13.46562","0.15823"
"33.21600","13.46616","0.15827"
"33.22200","13.46664","0.15815"
"33.22800","13.46711","0.15805"
"33.23400","13.46759","0.15801"
"33.24000","13.46813","0.15799"
"33.24600","13.46861","0.15802"
"33.25200","13.46909","0.15800"
"33.25800","13.46963","0.15790"
"33.26400","13.47010","0.15792"
"33.27000","13.47058","0.15817"
"33.27600","13.47106","0.15841"
"33.28200","13.47160","0.15843"
"33.28800","13.47208","0.15838"
"33.29400","13.47262","0.15818"
"33.30000","13.47309","0.15795"
"33.30600","13.47357","0.15800"
"33.31200","13.47411","0.15813"
"33.31800","13.47459","0.15825"
"33.32400","13.47513","0.15855"
"33.33000","13.47560","0.15913"
"33.33600","13.47614","0.15973"
"33.34200","13.47668","0.16009"
"33.34800","13.47716","0.16006"
"33.35400","13.47770","0.15988"
"33.36000","13.47818","0.15987"
"33.36600","13.47865","0.15999"
"33.37200","13.47913","0.16010"
"33.37800","13.47961","0.15996"
"33.38400","13.48015","0.15967"
"33.39000","13.48063","0.15961"
"33.39600","13.48110","0.15963"
"33.40200","13.48164","0.15957"
"33.40800","13.48212","0.15946"
"33.41400","13.48260","0.15954"
"33.42000","13.48314","0.15978"
"33.42600","13.48362","0.15993"
"33.43200","13.48409","0.16022"
"33.43800","13.48463","0.16037"
"33.44400","13.48511","0.16056"
"33.45000","13.48565","0.16100"
"33.45600","13.48613","0.16128"
"33.46200","13.48660","0.16126"
"33.46800","13.48714","0.16102"
"33.47400","13.48762","0.16094"
"33.48000","13.48816","0.16114"
"33.48600","13.48864","0.16118"
"33.49200","13.48912","0.16105"
"33.49800","13.48965","0.16093"
"33.50400","13.49013","0.16091"
"33.51000","13.49061","0.16107"
"33.51600","13.49115","0.16128"
"33.52200","13.49163","0.16146"
"33.52800","13.49211","0.16150"
"33.53400","13.49258","0.16150"
"33.54000","13.49306","0.16161"
"33.54600","13.49354","0.16181"
"33.55200","13.49408","0.16191"
"33.55800","13.49456","0.16199"
"33.56400","13.49510","0.16210"
"33.57000","13.49557","0.16232"
"33.57600","13.49605","0.16234"
"33.58200","13.49659","0.16211"
"33.58800","13.49707","0.16190"
"33.59400","13.49755","0.16169"
"33.60000","13.49809","0.16168"
"33.60600","13.49856","0.16178"
"33.61200","13.49904","0.16181"
"33.61800","13.49958","0.16172"
"33.62400","13.50006","0.16171"
"33.63000","13.50054","0.16193"
"33.63600","13.50107","0.16215"
"33.64200","13.50155","0.16241"
"33.64800","13.50203","0.16269"
"33.65400","13.50257","0.16281"
"33.66000","13.50305","0.16298"
"33.66600","13.50353","0.16318"
"33.67200","13.50406","0.16334"
"33.67800","13.50454","0.16330"
"33.68400","13.50508","0.16308"
"33.69000","13.50562","0.16289"
"33.69600","13.50610","0.16269"
"33.70200","13.50658","0.16269"
"33.70800","13.50711","0.16270"
"33.71400","13.50759","0.16288"
"33.72000","13.50813","0.16327"
"33.72600","13.50861","0.16371"
"33.73200","13.50915","0.16398"
"33.73800","13.50962","0.16406"
"33.74400","13.51010","0.16419"
"33.75000","13.51064","0.16440"
"33.75600","13.51112","0.16424"
"33.76200","13.51160","0.16396"
"33.76800","13.51214","0.16368"
"33.77400","13.51261","0.16357"
"33.78000","13.51309","0.16366"
"33.78600","13.51363","0.16403"
"33.79200","13.51411","0.16414"
"33.79800","13.51459","0.16417"
"33.80400","13.51513","0.16428"
"33.81000","13.51560","0.16446"
"33.81600","13.51614","0.16451"
"33.82200","13.51662","0.16450"
"33.82800","13.51710","0.16433"
"33.83400","13.51764","0.16419"
"33.84000","13.51812","0.16414"
"33.84600","13.51865","0.16395"
"33.85200","13.51913","0.16369"
"33.85800","13.51961","0.16358"
"33.86400","13.52015","0.16377"
"33.87000","13.52063","0.16424"
"33.87600","13.52110","0.16455"
"33.88200","13.52158","0.16484"
"33.88800","13.52212","0.16502"
"33.89400","13.52260","0.16523"
"33.90000","13.52308","0.16539"
"33.90600","13.52361","0.16552"
"33.91200","13.52409","0.16535"
"33.91800","13.52457","0.16487"
"33.92400","13.52511","0.16467"
"33.93000","13.52559","0.16490"
"33.93600","13.52613","0.16510"
"33.94200","13.52660","0.16525"
"33.94800","13.52708","0.16527"
"33.95400","13.52762","0.16535"
"33.96000","13.52810","0.16547"
"33.96600","13.52864","0.16560"
"33.97200","13.52912","0.16583"
"33.97800","13.52965","0.16600"
"33.98400","13.53013","0.16610"
"33.99000","13.53067","0.16636"
"33.99600","13.53115","0.16674"
"34.00200","13.53163","0.16690"
"34.00800","13.53216","0.16696"
"34.01400","13.53264","0.16684"
"34.02000","13.53312","0.16660"
"34.02600","13.53360","0.16650"
"34.03200","13.53414","0.16645"
"34.03800","13.53462","0.16649"
"34.04400","13.53510","0.16668"
"34.05000","13.53563","0.16685"
"34.05600","13.53611","0.16702"
"34.06200","13.53659","0.16696"
"34.06800","13.53713","0.16683"
"34.07400","13.53761","0.16683"
"34.08000","13.53808","0.16693"
"34.08600","13.53856","0.16712"
"34.09200","13.53910","0.16722"
"34.09800","13.53958","0.16732"
"34.10400","13.54006","0.16760"
"34.11000","13.54060","0.16781"
"34.11600","13.54107","0.16787"
"34.12200","13.54161","0.16783"
"34.12800","13.54209","0.16787"
"34.13400","13.54257","0.16788"
"34.14000","13.54311","0.16796"
"34.14600","13.54359","0.16822"
"34.15200","13.54406","0.16826"
"34.15800","13.54460","0.16837"
"34.16400","13.54508","0.16882"
"34.17000","13.54556","0.16930"
"34.17600","13.54604","0.16954"
"34.18200","13.54657","0.16959"
"34.18800","13.54705","0.16941"
"34.19400","13.54753","0.16948"
"34.20000","13.54801","0.16962"
"34.20600","13.54855","0.16944"
"34.21200","13.54903","0.16924"
"34.21800","13.54951","0.16906"
"34.22400","13.55004","0.16919"
"34.23000","13.55052","0.16946"
"34.23600","13.55106","0.16967"
"34.24200","13.55160","0.16983"
"34.24800","13.55208","0.16994"
"34.25400","13.55261","0.16994"
"34.26000","13.55309","0.16967"
"34.26600","13.55363","0.16945"
"34.27200","13.55411","0.16932"
"34.27800","13.55465","0.16940"
"34.28400","13.55513","0.16962"
"34.29000","13.55560","0.16964"
"34.29600","13.55614","0.16959"
"34.30200","13.55662","0.16963"
"34.30800","13.55716","0.16986"
"34.31400","13.55764","0.17022"
"34.32000","13.55811","0.17046"
"34.32600","13.55865","0.17052"
"34.33200","13.55913","0.17048"
"34.33800","13.55961","0.17030"
"34.34400","13.56015","0.17018"
"34.35000","13.56063","0.17008"
"34.35600","13.56110","0.16988"
"34.36200","13.56164","0.16990"
"34.36800","13.56212","0.17021"
"34.37400","13.56266","0.17056"
"34.38000","13.56314","0.17086"
"34.38600","13.56361","0.17097"
"34.39200","13.56415","0.17109"
"34.39800","13.56463","0.17126"
"34.40400","13.56511","0.17151"
"34.41000","13.56565","0.17164"
"34.41600","13.56612","0.17154"
"34.42200","13.56660","0.17142"
"34.42800","13.56714","0.17136"
"34.43400","13.56762","0.17159"
"34.44000","13.56810","0.17183"
"34.44600","13.56864","0.17195"
"34.45200","13.56911","0.17182"
"34.45800","13.56959","0.17157"
"34.46400","13.57013","0.17158"
"34.47000","13.57061","0.17192"
"34.47600","13.57115","0.17196"
"34.48200","13.57163","0.17188"
"34.48800","13.57210","0.17196"
"34.49400","13.57264","0.17227"
"34.50000","13.57312","0.17263"
"34.50600","13.57360","0.17278"
"34.51200","13.57414","0.17267"
"34.51800","13.57462","0.17255"
"34.52400","13.57515","0.17260"
"34.53000","13.57563","0.17280"
"34.53600","13.57611","0.17281"
"34.54200","13.57665","0.17265"
"34.54800","13.57713","0.17252"
"34.55400","13.57760","0.17248"
"34.56000","13.57808","0.17261"
"34.56600","13.57862","0.17273"
"34.57200","13.57910","0.17268"
"34.57800","13.57958","0.17275"
"34.58400","13.58012","0.17293"
"34.59000","13.58059","0.17324"
"34.59600","13.58107","0.17351"
"34.60200","13.58161","0.17362"
"34.60800","13.58209","0.17351"
"34.61400","13.58257","0.17349"
"34.62000","13.58311","0.17350"
"34.62600","13.58358","0.17350"
"34.63200","13.58406","0.17337"
"34.63800","13.58460","0.17351"
"34.64400","13.58508","0.17373"
"34.65000","13.58562","0.17404"
"34.65600","13.58610","0.17424"
"34.66200","13.58657","0.17454"
"34.66800","13.58705","0.17496"
"34.67400","13.58759","0.17531"
"34.68000","13.58807","0.17565"
"34.68600","13.58855","0.17562"
"34.69200","13.58908","0.17524"
"34.69800","13.58956","0.17499"
"34.70400","13.59004","0.17516"
"34.71000","13.59058","0.17531"
"34.71600","13.59106","0.17516"
"34.72200","13.59154","0.17494"
"34.72800","13.59207","0.17507"
"34.73400","13.59255","0.17549"
"34.74000","13.59303","0.17589"
"34.74600","13.59357","0.17598"
"34.75200","13.59405","0.17590"
"34.75800","13.59459","0.17608"
"34.76400","13.59506","0.17639"
"34.77000","13.59560","0.17651"
"34.77600","13.59608","0.17633"
"34.78200","13.59662","0.17596"
"34.78800","13.59710","0.17582"
"34.79400","13.59764","0.17578"
"34.80000","13.59811","0.17577"
"34.80600","13.59865","0.17568"
"34.81200","13.59913","0.17566"
"34.81800","13.59961","0.17578"
"34.82400","13.60009","0.17606"
"34.83000","13.60063","0.17620"
"34.83600","13.60110","0.17633"
"34.84200","13.60158","0.17650"
"34.84800","13.60212","0.17662"
"34.85400","13.60260","0.17670"
"34.86000","13.60314","0.17677"
"34.86600","13.60361","0.17683"
"34.87200","13.60409","0.17683"
"34.87800","13.60463","0.17687"
"34.88400","13.60511","0.17710"
"34.89000","13.60565","0.17705"
"34.89600","13.60612","0.17699"
"34.90200","13.60660","0.17693"
"34.90800","13.60714","0.17709"
"34.91400","13.60762","0.17707"
"34.92000","13.60816","0.17702"
"34.92600","13.60863","0.17702"
"34.93200","13.60917","0.17708"
"34.93800","13.60965","0.17743"
"34.94400","13.61019","0.17774"
"34.95000","13.61067","0.17787"
"34.95600","13.61115","0.17770"
"34.96200","13.61168","0.17754"
"34.96800","13.61216","0.17756"
"34.97400","13.61264","0.17773"
"34.98000","13.61312","0.17790"
"34.98600","13.61360","0.17794"
"34.99200","13.61414","0.17797"
"34.99800","13.61461","0.17815"
"35.00400","13.61509","0.17841"
"35.01000","13.61563","0.17845"
"35.01600","13.61611","0.17823"
"35.02200","13.61659","0.17807"
"35.02800","13.61713","0.17810"
"35.03400","13.61760","0.17820"
"35.04000","13.61814","0.17816"
"35.04600","13.61862","0.17807"
"35.05200","13.61916","0.17806"
"35.05800","13.61964","0.17826"
"35.06400","13.62012","0.17853"
"35.07000","13.62065","0.17887"
"35.07600","13.62113","0.17918"
"35.08200","13.62161","0.17932"
"35.08800","13.62215","0.17942"
"35.09400","13.62263","0.17953"
"35.10000","13.62311","0.17960"
"35.10600","13.62358","0.17956"
"35.11200","13.62412","0.17951"
"35.11800","13.62460","0.17933"
"35.12400","13.62508","0.17915"
"35.13000","13.62556","0.17899"
"35.13600","13.62609","0.17875"
"35.14200","13.62657","0.17871"
"35.14800","13.62705","0.17897"
"35.15400","13.62753","0.17911"
"35.16000","13.62807","0.17905"
"35.16600","13.62855","0.17889"
"35.17200","13.62902","0.17883"
"35.17800","13.62956","0.17889"
"35.18400","13.63004","0.17895"
"35.19000","13.63052","0.17908"
"35.19600","13.63106","0.17924"
"35.20200","13.63154","0.17951"
"35.20800","13.63207","0.18004"
"35.21400","13.63255","0.18042"
"35.22000","13.63309","0.18053"
"35.22600","13.63357","0.18043"
"35.23200","13.63405","0.18044"
"35.23800","13.63458","0.18061"
"35.24400","13.63506","0.18077"
"35.25000","13.63554","0.18049"
"35.25600","13.63608","0.18022"
"35.26200","13.63656","0.18010"
"35.26800","13.63704","0.18024"
"35.27400","13.63752","0.18041"
"35.28000","13.63799","0.18031"
"35.28600","13.63853","0.18021"
"35.29200","13.63901","0.18036"
"35.29800","13.63955","0.18079"
"35.30400","13.64003","0.18123"
"35.31000","13.64056","0.18139"
"35.31600","13.64104","0.18140"
"35.32200","13.64158","0.18153"
"35.32800","13.64206","0.18164"
"35.33400","13.64260","0.18160"
"35.34000","13.64307","0.18145"
"35.34600","13.64361","0.18152"
"35.35200","13.64409","0.18173"
"35.35800","13.64463","0.18193"
"35.36400","13.64511","0.18202"
"35.37000","13.64565","0.18211"
"35.37600","13.64612","0.18235"
"35.38200","13.64666","0.18256"
"35.38800","13.64714","0.18258"
"35.39400","13.64762","0.18252"
"35.40000","13.64816","0.18246"
"35.40600","13.64863","0.18229"
"35.41200","13.64911","0.18242"
"35.41800","13.64965","0.18241"
"35.42400","13.65013","0.18236"
"35.43000","13.65061","0.18242"
"35.43600","13.65115","0.18264"
"35.44200","13.65162","0.18296"
"35.44800","13.65210","0.18319"
"35.45400","13.65264","0.18321"
"35.46000","13.65312","0.18313"
"35.46600","13.65366","0.18307"
"35.47200","13.65413","0.18303"
"35.47800","13.65461","0.18304"
"35.48400","13.65515","0.18284"
"35.49000","13.65563","0.18268"
"35.49600","13.65617","0.18274"
"35.50200","13.65665","0.18297"
"35.50800","13.65718","0.18323"
"35.51400","13.65766","0.18336"
"35.52000","13.65814","0.18352"
"35.52600","13.65862","0.18363"
"35.53200","13.65916","0.18346"
"35.53800","13.65964","0.18328"
"35.54400","13.66011","0.18331"
"35.55000","13.66059","0.18349"
"35.55600","13.66113","0.18361"
"35.56200","13.66161","0.18362"
"35.56800","13.66209","0.18371"
"35.57400","13.66263","0.18397"
"35.58000","13.66310","0.18418"
"35.58600","13.66358","0.18414"
"35.59200","13.66406","0.18416"
"35.59800","13.66460","0.18419"
"35.60400","13.66508","0.18425"
"35.61000","13.66562","0.18443"
"35.61600","13.66609","0.18442"
"35.62200","13.66657","0.18428"
"35.62800","13.66711","0.18421"
"35.63400","13.66759","0.18401"
"35.64000","13.66813","0.18384"
"35.64600","13.66867","0.18378"
"35.65200","13.66914","0.18395"
"35.65800","13.66962","0.18420"
"35.66400","13.67016","0.18444"
"35.67000","13.67064","0.18463"
"35.67600","13.67112","0.18470"
"35.68200","13.67159","0.18470"
"35.68800","13.67213","0.18459"
"35.69400","13.67261","0.18461"
"35.70000","13.67309","0.18482"
"35.70600","13.67357","0.18492"
"35.71200","13.67405","0.18502"
"35.71800","13.67458","0.18507"
"35.72400","13.67506","0.18516"
"35.73000","13.67554","0.18525"
"35.73600","13.67608","0.18545"
"35.74200","13.67656","0.18579"
"35.74800","13.67704","0.18607"
"35.75400","13.67757","0.18617"
"35.76000","13.67805","0.18606"
"35.76600","13.67859","0.18589"
"35.77200","13.67907","0.18584"
"35.77800","13.67961","0.18588"
"35.78400","13.68008","0.18589"
"35.79000","13.68056","0.18574"
"35.79600","13.68110","0.18563"
"35.80200","13.68158","0.18571"
"35.80800","13.68206","0.18596"
"35.81400","13.68254","0.18629"
"35.82000","13.68307","0.18652"
"35.82600","13.68355","0.18666"
"35.83200","13.68403","0.18672"
"35.83800","13.68451","0.18685"
"35.84400","13.68499","0.18688"
"35.85000","13.68552","0.18678"
"35.85600","13.68600","0.18669"
"35.86200","13.68648","0.18690"
"35.86800","13.68702","0.18713"
"35.87400","13.68750","0.18720"
"35.88000","13.68804","0.18728"
"35.88600","13.68851","0.18724"
"35.89200","13.68905","0.18714"
"35.89800","13.68953","0.18696"
"35.90400","13.69007","0.18687"
"35.91000","13.69061","0.18680"
"35.91600","13.69109","0.18674"
"35.92200","13.69162","0.18676"
"35.92800","13.69216","0.18682"
"35.93400","13.69264","0.18679"
"35.94000","13.69312","0.18683"
"35.94600","13.69366","0.18692"
"35.95200","13.69413","0.18705"
"35.95800","13.69467","0.18707"
"35.96400","13.69515","0.18717"
"35.97000","13.69563","0.18733"
"35.97600","13.69611","0.18736"
"35.98200","13.69665","0.18741"
"35.98800","13.69712","0.18750"
"35.99400","13.69760","0.18752"
"36.00000","13.69814","0.18743"
"36.00600","13.69862","0.18745"
"36.01200","13.69910","0.18744"
"36.01800","13.69963","0.18745"
"36.02400","13.70011","0.18750"
"36.03000","13.70059","0.18768"
"36.03600","13.70113","0.18792"
"36.04200","13.70161","0.18819"
"36.04800","13.70215","0.18841"
"36.05400","13.70262","0.18856"
"36.06000","13.70316","0.18865"
"36.06600","13.70364","0.18867"
"36.07200","13.70418","0.18859"
"36.07800","13.70466","0.18845"
"36.08400","13.70520","0.18810"
"36.09000","13.70567","0.18796"
"36.09600","13.70615","0.18787"
"36.10200","13.70663","0.18784"
"36.10800","13.70717","0.18797"
"36.11400","13.70765","0.18803"
"36.12000","13.70813","0.18807"
"36.12600","13.70860","0.18819"
"36.13200","13.70908","0.18827"
"36.13800","13.70962","0.18830"
"36.14400","13.71010","0.18827"
"36.15000","13.71058","0.18824"
"36.15600","13.71106","0.18836"
"36.16200","13.71159","0.18856"
"36.16800","13.71207","0.18864"
"36.17400","13.71255","0.18872"
"36.18000","13.71303","0.18883"
"36.18600","13.71357","0.18896"
"36.19200","13.71405","0.18912"
"36.19800","13.71458","0.18930"
"36.20400","13.71506","0.18943"
"36.21000","13.71560","0.18953"
"36.21600","13.71608","0.18959"
"36.22200","13.71662","0.18959"
"36.22800","13.71709","0.18961"
"36.23400","13.71757","0.18960"
"36.24000","13.71805","0.18966"
"36.24600","13.71859","0.18976"
"36.25200","13.71907","0.18967"
"36.25800","13.71955","0.18963"
"36.26400","13.72002","0.18953"
"36.27000","13.72056","0.18937"
"36.27600","13.72104","0.18938"
"36.28200","13.72152","0.18935"
"36.28800","13.72206","0.18934"
"36.29400","13.72254","0.18929"
"36.30000","13.72301","0.18925"
"36.30600","13.72355","0.18933"
"36.31200","13.72403","0.18945"
"36.31800","13.72451","0.18955"
"36.32400","13.72505","0.18959"
"36.33000","13.72552","0.18961"
"36.33600","13.72600","0.18951"
"36.34200","13.72654","0.18934"
"36.34800","13.72702","0.18934"
"36.35400","13.72756","0.18923"
"36.36000","13.72804","0.18925"
"36.36600","13.72857","0.18934"
"36.37200","13.72905","0.18951"
"36.37800","13.72959","0.18964"
"36.38400","13.73007","0.18977"
"36.39000","13.73055","0.18995"
"36.39600","13.73108","0.19015"
"36.40200","13.73156","0.19033"
"36.40800","13.73204","0.19045"
"36.41400","13.73252","0.19043"
"36.42000","13.73306","0.19032"
"36.42600","13.73354","0.19028"
"36.43200","13.73401","0.19038"
"36.43800","13.73455","0.19039"
"36.44400","13.73503","0.19033"
"36.45000","13.73557","0.19020"
"36.45600","13.73605","0.19015"
"36.46200","13.73659","0.19019"
"36.46800","13.73706","0.19029"
"36.47400","13.73754","0.19037"
"36.48000","13.73808","0.19034"
"36.48600","13.73856","0.19023"
"36.49200","13.73910","0.19013"
"36.49800","13.73957","0.19002"
"36.50400","13.74011","0.19002"
"36.51000","13.74065","0.19002"
"36.51600","13.74113","0.19008"
"36.52200","13.74161","0.19022"
"36.52800","13.74215","0.19038"
"36.53400","13.74262","0.19037"
"36.54000","13.74310","0.19029"
"36.54600","13.74358","0.19034"
"36.55200","13.74412","0.19035"
"36.55800","13.74460","0.19031"
"36.56400","13.74508","0.19028"
"36.57000","13.74561","0.19025"
"36.57600","13.74609","0.19028"
"36.58200","13.74657","0.19030"
"36.58800","13.74711","0.19030"
"36.59400","13.74759","0.19030"
"36.60000","13.74812","0.19029"
"36.60600","13.74860","0.19042"
"36.61200","13.74914","0.19067"
"36.61800","13.74962","0.19082"
"36.62400","13.75010","0.19088"
"36.63000","13.75064","0.19089"
"36.63600","13.75111","0.19099"
"36.64200","13.75165","0.19109"
"36.64800","13.75213","0.19108"
"36.65400","13.75267","0.19099"
"36.66000","13.75315","0.19095"
"36.66600","13.75363","0.19097"
"36.67200","13.75416","0.19099"
"36.67800","13.75464","0.19098"
"36.68400","13.75512","0.19097"
"36.69000","13.75560","0.19105"
"36.69600","13.75614","0.19122"
"36.70200","13.75662","0.19129"
"36.70800","13.75709","0.19120"
"36.71400","13.75763","0.19107"
"36.72000","13.75811","0.19104"
"36.72600","13.75859","0.19106"
"36.73200","13.75907","0.19103"
"36.73800","13.75960","0.19098"
"36.74400","13.76008","0.19101"
"36.75000","13.76056","0.19113"
"36.75600","13.76110","0.19128"
"36.76200","13.76158","0.19145"
"36.76800","13.76206","0.19148"
"36.77400","13.76259","0.19143"
"36.78000","13.76307","0.19136"
"36.78600","13.76361","0.19126"
"36.79200","13.76409","0.19126"
"36.79800","13.76457","0.19131"
"36.80400","13.76511","0.19138"
"36.81000","13.76558","0.19155"
"36.81600","13.76606","0.19171"
"36.82200","13.76654","0.19181"
"36.82800","13.76708","0.19186"
"36.83400","13.76756","0.19191"
"36.84000","13.76803","0.19195"
"36.84600","13.76857","0.19195"
"36.85200","13.76905","0.19190"
"36.85800","13.76953","0.19198"
"36.86400","13.77007","0.19204"
"36.87000","13.77055","0.19206"
"36.87600","13.77102","0.19218"
"36.88200","13.77156","0.19229"
"36.88800","13.77204","0.19225"
"36.89400","13.77252","0.19221"
"36.90000","13.77306","0.19221"
"36.90600","13.77354","0.19223"
"36.91200","13.77407","0.19219"
"36.91800","13.77455","0.19213"
"36.92400","13.77509","0.19205"
"36.93000","13.77557","0.19194"
"36.93600","13.77611","0.19186"
"36.94200","13.77658","0.19185"
"36.94800","13.77712","0.19179"
"36.95400","13.77760","0.19176"
"36.96000","13.77808","0.19177"
"36.96600","13.77856","0.19183"
"36.97200","13.77910","0.19190"
"36.97800","13.77957","0.19193"
"36.98400","13.78005","0.19183"
"36.99000","13.78059","0.19182"
"36.99600","13.78107","0.19191"
"37.00200","13.78155","0.19211"
"37.00800","13.78208","0.19231"
"37.01400","13.78256","0.19243"
"37.02000","13.78310","0.19246"
"37.02600","13.78358","0.19254"
"37.03200","13.78406","0.19262"
"37.03800","13.78460","0.19264"
"37.04400","13.78507","0.19261"
"37.05000","13.78555","0.19260"
"37.05600","13.78609","0.19262"
"37.06200","13.78663","0.19266"
"37.06800","13.78711","0.19266"
"37.07400","13.78765","0.19266"
"37.08000","13.78812","0.19269"
"37.08600","13.78866","0.19264"
"37.09200","13.78914","0.19263"
"37.09800","13.78962","0.19264"
"37.10400","13.79016","0.19267"
"37.11000","13.79064","0.19270"
"37.11600","13.79111","0.19269"
"37.12200","13.79159","0.19268"
"37.12800","13.79213","0.19273"
"37.13400","13.79261","0.19277"
"37.14000","13.79309","0.19281"
"37.14600","13.79362","0.19290"
"37.15200","13.79410","0.19298"
"37.15800","13.79458","0.19305"
"37.16400","13.79512","0.19313"
"37.17000","13.79560","0.19316"
"37.17600","13.79614","0.19314"
"37.18200","13.79661","0.19308"
"37.18800","13.79709","0.19301"
"37.19400","13.79763","0.19296"
"37.20000","13.79811","0.19293"
"37.20600","13.79865","0.19292"
"37.21200","13.79913","0.19285"
"37.21800","13.79966","0.19281"
"37.22400","13.80014","0.19283"
"37.23000","13.80062","0.19289"
"37.23600","13.80116","0.19286"
"37.24200","13.80164","0.19285"
"37.24800","13.80212","0.19286"
"37.25400","13.80265","0.19293"
"37.26000","13.80313","0.19298"
"37.26600","13.80361","0.19303"
"37.27200","13.80409","0.19309"
"37.27800","13.80463","0.19313"
"37.28400","13.80511","0.19317"
"37.29000","13.80558","0.19323"
"37.29600","13.80606","0.19327"
"37.30200","13.80654","0.19336"
"37.30800","13.80708","0.19346"
"37.31400","13.80756","0.19346"
"37.32000","13.80803","0.19337"
"37.32600","13.80857","0.19338"
"37.33200","13.80905","0.19333"
"37.33800","13.80953","0.19321"
"37.34400","13.81007","0.19316"
"37.35000","13.81054","0.19315"
"37.35600","13.81108","0.19316"
"37.36200","13.81156","0.19321"
"37.36800","13.81204","0.19329"
"37.37400","13.81258","0.19334"
"37.38000","13.81306","0.19334"
"37.38600","13.81353","0.19335"
"37.39200","13.81407","0.19336"
"37.39800","13.81455","0.19338"
"37.40400","13.81503","0.19345"
"37.41000","13.81557","0.19353"
"37.41600","13.81605","0.19357"
"37.42200","13.81652","0.19357"
"37.42800","13.81700","0.19356"
"37.43400","13.81748","0.19357"
"37.44000","13.81802","0.19359"
"37.44600","13.81850","0.19355"
"37.45200","13.81898","0.19347"
"37.45800","13.81951","0.19339"
"37.46400","13.81999","0.19341"
"37.47000","13.82053","0.19345"
"37.47600","13.82101","0.19350"
"37.48200","13.82155","0.19349"
"37.48800","13.82202","0.19347"
"37.49400","13.82256","0.19347"
"37.50000","13.82310","0.19356"
"37.50600","13.82358","0.19367"
"37.51200","13.82412","0.19371"
"37.51800","13.82460","0.19374"
"37.52400","13.82507","0.19381"
"37.53000","13.82561","0.19389"
"37.53600","13.82609","0.19389"
"37.54200","13.82663","0.19387"
"37.54800","13.82711","0.19385"
"37.55400","13.82764","0.19384"
"37.56000","13.82812","0.19387"
"37.56600","13.82866","0.19396"
"37.57200","13.82914","0.19400"
