End date,"1/22/2017"
Specimen label,"12CG_91"
"0.91800","0.07677","0.01078"
"0.92400","0.07731","0.01086"
"0.93000","0.07779","0.01098"
"0.93600","0.07832","0.01109"
"0.94200","0.07880","0.01124"
"0.94800","0.07928","0.01139"
"0.95400","0.07976","0.01148"
"0.96000","0.08030","0.01155"
"0.96600","0.08078","0.01160"
"0.97200","0.08125","0.01159"
"0.97800","0.08179","0.01159"
"0.98400","0.08227","0.01162"
"0.99000","0.08275","0.01166"
"0.99600","0.08323","0.01169"
"1.00200","0.08377","0.01172"
"1.00800","0.08424","0.01180"
"1.01400","0.08472","0.01188"
"1.02000","0.08526","0.01189"
"1.02600","0.08574","0.01189"
"1.03200","0.08622","0.01187"
"1.03800","0.08675","0.01186"
"1.04400","0.08723","0.01186"
"1.05000","0.08777","0.01181"
"1.05600","0.08825","0.01170"
"1.06200","0.08879","0.01162"
"1.06800","0.08927","0.01153"
"1.07400","0.08974","0.01146"
"1.08000","0.09028","0.01150"
"1.08600","0.09076","0.01156"
"1.09200","0.09130","0.01159"
"1.09800","0.09178","0.01163"
"1.10400","0.09226","0.01169"
"1.11000","0.09273","0.01171"
"1.11600","0.09327","0.01170"
"1.12200","0.09375","0.01165"
"1.12800","0.09423","0.01165"
"1.13400","0.09471","0.01164"
"1.14000","0.09524","0.01161"
"1.14600","0.09572","0.01159"
"1.15200","0.09620","0.01157"
"1.15800","0.09674","0.01156"
"1.16400","0.09722","0.01155"
"1.17000","0.09770","0.01153"
"1.17600","0.09823","0.01150"
"1.18200","0.09871","0.01144"
"1.18800","0.09925","0.01142"
"1.19400","0.09973","0.01144"
"1.20000","0.10027","0.01144"
"1.20600","0.10075","0.01149"
"1.21200","0.10128","0.01160"
"1.21800","0.10176","0.01172"
"1.22400","0.10224","0.01177"
"1.23000","0.10272","0.01180"
"1.23600","0.10326","0.01182"
"1.24200","0.10373","0.01184"
"1.24800","0.10421","0.01192"
"1.25400","0.10475","0.01201"
"1.26000","0.10523","0.01212"
"1.26600","0.10571","0.01221"
"1.27200","0.10619","0.01226"
"1.27800","0.10666","0.01234"
"1.28400","0.10720","0.01237"
"1.29000","0.10768","0.01238"
"1.29600","0.10816","0.01240"
"1.30200","0.10870","0.01242"
"1.30800","0.10918","0.01243"
"1.31400","0.10965","0.01245"
"1.32000","0.11019","0.01251"
"1.32600","0.11067","0.01260"
"1.33200","0.11121","0.01267"
"1.33800","0.11169","0.01272"
"1.34400","0.11222","0.01274"
"1.35000","0.11270","0.01276"
"1.35600","0.11324","0.01280"
"1.36200","0.11372","0.01283"
"1.36800","0.11426","0.01284"
"1.37400","0.11474","0.01283"
"1.38000","0.11521","0.01284"
"1.38600","0.11575","0.01289"
"1.39200","0.11623","0.01294"
"1.39800","0.11671","0.01301"
"1.40400","0.11719","0.01303"
"1.41000","0.11773","0.01304"
"1.41600","0.11820","0.01306"
"1.42200","0.11874","0.01308"
"1.42800","0.11922","0.01313"
"1.43400","0.11976","0.01315"
"1.44000","0.12024","0.01319"
"1.44600","0.12077","0.01323"
"1.45200","0.12125","0.01325"
"1.45800","0.12173","0.01323"
"1.46400","0.12227","0.01322"
"1.47000","0.12275","0.01322"
"1.47600","0.12329","0.01318"
"1.48200","0.12376","0.01315"
"1.48800","0.12430","0.01313"
"1.49400","0.12478","0.01311"
"1.50000","0.12532","0.01311"
"1.50600","0.12580","0.01315"
"1.51200","0.12634","0.01319"
"1.51800","0.12681","0.01321"
"1.52400","0.12729","0.01323"
"1.53000","0.12777","0.01322"
"1.53600","0.12825","0.01320"
"1.54200","0.12873","0.01319"
"1.54800","0.12926","0.01315"
"1.55400","0.12974","0.01315"
"1.56000","0.13022","0.01317"
"1.56600","0.13076","0.01312"
"1.57200","0.13124","0.01307"
"1.57800","0.13172","0.01306"
"1.58400","0.13225","0.01304"
"1.59000","0.13273","0.01305"
"1.59600","0.13321","0.01311"
"1.60200","0.13375","0.01315"
"1.60800","0.13423","0.01319"
"1.61400","0.13471","0.01323"
"1.62000","0.13524","0.01327"
"1.62600","0.13572","0.01330"
"1.63200","0.13626","0.01330"
"1.63800","0.13674","0.01331"
"1.64400","0.13728","0.01333"
"1.65000","0.13776","0.01333"
"1.65600","0.13823","0.01331"
"1.66200","0.13877","0.01331"
"1.66800","0.13925","0.01335"
"1.67400","0.13973","0.01338"
"1.68000","0.14021","0.01342"
"1.68600","0.14074","0.01347"
"1.69200","0.14122","0.01351"
"1.69800","0.14170","0.01355"
"1.70400","0.14224","0.01361"
"1.71000","0.14272","0.01367"
"1.71600","0.14320","0.01370"
"1.72200","0.14373","0.01373"
"1.72800","0.14421","0.01378"
"1.73400","0.14469","0.01377"
"1.74000","0.14523","0.01378"
"1.74600","0.14571","0.01381"
"1.75200","0.14625","0.01388"
"1.75800","0.14672","0.01391"
"1.76400","0.14720","0.01396"
"1.77000","0.14774","0.01402"
"1.77600","0.14822","0.01407"
"1.78200","0.14876","0.01412"
"1.78800","0.14923","0.01416"
"1.79400","0.14977","0.01420"
"1.80000","0.15025","0.01423"
"1.80600","0.15073","0.01425"
"1.81200","0.15127","0.01423"
"1.81800","0.15175","0.01421"
"1.82400","0.15222","0.01418"
"1.83000","0.15270","0.01415"
"1.83600","0.15318","0.01414"
"1.84200","0.15372","0.01411"
"1.84800","0.15420","0.01409"
"1.85400","0.15474","0.01408"
"1.86000","0.15521","0.01403"
"1.86600","0.15569","0.01402"
"1.87200","0.15623","0.01404"
"1.87800","0.15671","0.01409"
"1.88400","0.15719","0.01414"
"1.89000","0.15772","0.01415"
"1.89600","0.15820","0.01415"
"1.90200","0.15874","0.01416"
"1.90800","0.15922","0.01415"
"1.91400","0.15976","0.01419"
"1.92000","0.16024","0.01426"
"1.92600","0.16077","0.01432"
"1.93200","0.16125","0.01434"
"1.93800","0.16179","0.01432"
"1.94400","0.16227","0.01429"
"1.95000","0.16275","0.01424"
"1.95600","0.16323","0.01416"
"1.96200","0.16376","0.01415"
"1.96800","0.16424","0.01417"
"1.97400","0.16472","0.01417"
"1.98000","0.16526","0.01416"
"1.98600","0.16574","0.01419"
"1.99200","0.16627","0.01423"
"1.99800","0.16675","0.01426"
"2.00400","0.16723","0.01430"
"2.01000","0.16777","0.01433"
"2.01600","0.16825","0.01433"
"2.02200","0.16873","0.01433"
"2.02800","0.16926","0.01435"
"2.03400","0.16974","0.01438"
"2.04000","0.17022","0.01440"
"2.04600","0.17076","0.01443"
"2.05200","0.17124","0.01445"
"2.05800","0.17172","0.01446"
"2.06400","0.17225","0.01446"
"2.07000","0.17279","0.01446"
"2.07600","0.17327","0.01447"
"2.08200","0.17381","0.01450"
"2.08800","0.17429","0.01452"
"2.09400","0.17476","0.01453"
"2.10000","0.17530","0.01456"
"2.10600","0.17578","0.01455"
"2.11200","0.17626","0.01456"
"2.11800","0.17674","0.01459"
"2.12400","0.17728","0.01462"
"2.13000","0.17775","0.01465"
"2.13600","0.17823","0.01469"
"2.14200","0.17877","0.01474"
"2.14800","0.17925","0.01477"
"2.15400","0.17973","0.01478"
"2.16000","0.18027","0.01479"
"2.16600","0.18074","0.01480"
"2.17200","0.18122","0.01481"
"2.17800","0.18170","0.01482"
"2.18400","0.18224","0.01482"
"2.19000","0.18272","0.01481"
"2.19600","0.18325","0.01479"
"2.20200","0.18373","0.01479"
"2.20800","0.18427","0.01479"
"2.21400","0.18475","0.01481"
"2.22000","0.18529","0.01485"
"2.22600","0.18577","0.01488"
"2.23200","0.18624","0.01488"
"2.23800","0.18678","0.01488"
"2.24400","0.18726","0.01490"
"2.25000","0.18774","0.01491"
"2.25600","0.18822","0.01493"
"2.26200","0.18870","0.01494"
"2.26800","0.18923","0.01494"
"2.27400","0.18971","0.01491"
"2.28000","0.19019","0.01489"
"2.28600","0.19073","0.01487"
"2.29200","0.19121","0.01488"
"2.29800","0.19169","0.01491"
"2.30400","0.19222","0.01493"
"2.31000","0.19270","0.01495"
"2.31600","0.19318","0.01496"
"2.32200","0.19372","0.01498"
"2.32800","0.19420","0.01500"
"2.33400","0.19467","0.01502"
"2.34000","0.19521","0.01504"
"2.34600","0.19569","0.01505"
"2.35200","0.19623","0.01504"
"2.35800","0.19671","0.01503"
"2.36400","0.19725","0.01503"
"2.37000","0.19772","0.01502"
"2.37600","0.19820","0.01501"
"2.38200","0.19874","0.01501"
"2.38800","0.19922","0.01502"
"2.39400","0.19970","0.01502"
"2.40000","0.20024","0.01502"
"2.40600","0.20071","0.01503"
"2.41200","0.20125","0.01502"
"2.41800","0.20173","0.01502"
"2.42400","0.20221","0.01503"
"2.43000","0.20275","0.01504"
"2.43600","0.20322","0.01507"
"2.44200","0.20370","0.01510"
"2.44800","0.20424","0.01513"
"2.45400","0.20472","0.01515"
"2.46000","0.20526","0.01515"
"2.46600","0.20574","0.01514"
"2.47200","0.20621","0.01514"
"2.47800","0.20675","0.01515"
"2.48400","0.20723","0.01517"
"2.49000","0.20777","0.01518"
"2.49600","0.20825","0.01521"
"2.50200","0.20879","0.01526"
"2.50800","0.20926","0.01529"
"2.51400","0.20974","0.01532"
"2.52000","0.21028","0.01535"
"2.52600","0.21076","0.01537"
"2.53200","0.21130","0.01537"
"2.53800","0.21177","0.01536"
"2.54400","0.21225","0.01534"
"2.55000","0.21279","0.01533"
"2.55600","0.21327","0.01534"
"2.56200","0.21375","0.01537"
"2.56800","0.21423","0.01543"
"2.57400","0.21476","0.01548"
"2.58000","0.21524","0.01555"
"2.58600","0.21572","0.01564"
"2.59200","0.21626","0.01569"
"2.59800","0.21674","0.01571"
"2.60400","0.21722","0.01573"
"2.61000","0.21775","0.01575"
"2.61600","0.21823","0.01577"
"2.62200","0.21877","0.01577"
"2.62800","0.21925","0.01577"
"2.63400","0.21979","0.01579"
"2.64000","0.22026","0.01582"
"2.64600","0.22074","0.01586"
"2.65200","0.22128","0.01590"
"2.65800","0.22176","0.01591"
"2.66400","0.22230","0.01590"
"2.67000","0.22278","0.01594"
"2.67600","0.22325","0.01598"
"2.68200","0.22373","0.01600"
"2.68800","0.22427","0.01599"
"2.69400","0.22475","0.01597"
"2.70000","0.22529","0.01593"
"2.70600","0.22577","0.01588"
"2.71200","0.22624","0.01586"
"2.71800","0.22672","0.01588"
"2.72400","0.22726","0.01589"
"2.73000","0.22774","0.01590"
"2.73600","0.22822","0.01589"
"2.74200","0.22875","0.01588"
"2.74800","0.22923","0.01589"
"2.75400","0.22971","0.01593"
"2.76000","0.23019","0.01601"
"2.76600","0.23073","0.01608"
"2.77200","0.23121","0.01613"
"2.77800","0.23168","0.01614"
"2.78400","0.23222","0.01608"
"2.79000","0.23270","0.01605"
"2.79600","0.23324","0.01603"
"2.80200","0.23372","0.01603"
"2.80800","0.23420","0.01602"
"2.81400","0.23473","0.01601"
"2.82000","0.23521","0.01602"
"2.82600","0.23569","0.01603"
"2.83200","0.23617","0.01609"
"2.83800","0.23671","0.01616"
"2.84400","0.23719","0.01622"
"2.85000","0.23772","0.01629"
"2.85600","0.23820","0.01637"
"2.86200","0.23868","0.01648"
"2.86800","0.23922","0.01651"
"2.87400","0.23970","0.01646"
"2.88000","0.24017","0.01640"
"2.88600","0.24071","0.01642"
"2.89200","0.24119","0.01649"
"2.89800","0.24167","0.01657"
"2.90400","0.24221","0.01664"
"2.91000","0.24269","0.01672"
"2.91600","0.24322","0.01682"
"2.92200","0.24370","0.01689"
"2.92800","0.24424","0.01695"
"2.93400","0.24472","0.01702"
"2.94000","0.24526","0.01705"
"2.94600","0.24573","0.01709"
"2.95200","0.24621","0.01709"
"2.95800","0.24675","0.01707"
"2.96400","0.24723","0.01711"
"2.97000","0.24771","0.01719"
"2.97600","0.24825","0.01723"
"2.98200","0.24872","0.01723"
"2.98800","0.24920","0.01727"
"2.99400","0.24974","0.01738"
"3.00000","0.25022","0.01748"
"3.00600","0.25076","0.01756"
"3.01200","0.25124","0.01768"
"3.01800","0.25177","0.01781"
"3.02400","0.25225","0.01788"
"3.03000","0.25279","0.01788"
"3.03600","0.25327","0.01783"
"3.04200","0.25375","0.01777"
"3.04800","0.25423","0.01775"
"3.05400","0.25476","0.01780"
"3.06000","0.25524","0.01789"
"3.06600","0.25572","0.01793"
"3.07200","0.25626","0.01798"
"3.07800","0.25674","0.01801"
"3.08400","0.25727","0.01800"
"3.09000","0.25775","0.01799"
"3.09600","0.25829","0.01799"
"3.10200","0.25877","0.01807"
"3.10800","0.25925","0.01815"
"3.11400","0.25973","0.01815"
"3.12000","0.26026","0.01822"
"3.12600","0.26074","0.01832"
"3.13200","0.26122","0.01839"
"3.13800","0.26176","0.01847"
"3.14400","0.26224","0.01855"
"3.15000","0.26278","0.01861"
"3.15600","0.26325","0.01862"
"3.16200","0.26373","0.01861"
"3.16800","0.26421","0.01862"
"3.17400","0.26475","0.01861"
"3.18000","0.26523","0.01858"
"3.18600","0.26570","0.01864"
"3.19200","0.26624","0.01870"
"3.19800","0.26672","0.01870"
"3.20400","0.26726","0.01870"
"3.21000","0.26774","0.01876"
"3.21600","0.26822","0.01885"
"3.22200","0.26875","0.01890"
"3.22800","0.26923","0.01891"
"3.23400","0.26971","0.01896"
"3.24000","0.27025","0.01902"
"3.24600","0.27073","0.01909"
"3.25200","0.27121","0.01921"
"3.25800","0.27174","0.01931"
"3.26400","0.27222","0.01938"
"3.27000","0.27270","0.01945"
"3.27600","0.27324","0.01953"
"3.28200","0.27372","0.01963"
"3.28800","0.27419","0.01976"
"3.29400","0.27473","0.01990"
"3.30000","0.27521","0.02003"
"3.30600","0.27569","0.02007"
"3.31200","0.27623","0.02017"
"3.31800","0.27671","0.02026"
"3.32400","0.27718","0.02023"
"3.33000","0.27772","0.02022"
"3.33600","0.27820","0.02021"
"3.34200","0.27868","0.02016"
"3.34800","0.27922","0.02009"
"3.35400","0.27970","0.02012"
"3.36000","0.28023","0.02028"
"3.36600","0.28071","0.02050"
"3.37200","0.28119","0.02068"
"3.37800","0.28173","0.02078"
"3.38400","0.28221","0.02098"
"3.39000","0.28274","0.02116"
"3.39600","0.28322","0.02128"
"3.40200","0.28370","0.02137"
"3.40800","0.28424","0.02145"
"3.41400","0.28472","0.02156"
"3.42000","0.28520","0.02177"
"3.42600","0.28573","0.02191"
"3.43200","0.28621","0.02197"
"3.43800","0.28675","0.02194"
"3.44400","0.28723","0.02192"
"3.45000","0.28771","0.02186"
"3.45600","0.28819","0.02191"
"3.46200","0.28866","0.02197"
"3.46800","0.28920","0.02204"
"3.47400","0.28968","0.02215"
"3.48000","0.29022","0.02227"
"3.48600","0.29070","0.02237"
"3.49200","0.29118","0.02252"
"3.49800","0.29171","0.02267"
"3.50400","0.29219","0.02270"
"3.51000","0.29273","0.02268"
"3.51600","0.29321","0.02271"
"3.52200","0.29375","0.02280"
"3.52800","0.29422","0.02288"
"3.53400","0.29470","0.02293"
"3.54000","0.29524","0.02300"
"3.54600","0.29572","0.02312"
"3.55200","0.29620","0.02327"
"3.55800","0.29668","0.02341"
"3.56400","0.29721","0.02348"
"3.57000","0.29769","0.02355"
"3.57600","0.29823","0.02366"
"3.58200","0.29871","0.02374"
"3.58800","0.29919","0.02382"
"3.59400","0.29972","0.02387"
"3.60000","0.30020","0.02389"
"3.60600","0.30074","0.02393"
"3.61200","0.30122","0.02403"
"3.61800","0.30176","0.02407"
"3.62400","0.30224","0.02404"
"3.63000","0.30277","0.02408"
"3.63600","0.30325","0.02423"
"3.64200","0.30373","0.02443"
"3.64800","0.30427","0.02451"
"3.65400","0.30475","0.02464"
"3.66000","0.30529","0.02473"
"3.66600","0.30576","0.02482"
"3.67200","0.30624","0.02507"
"3.67800","0.30678","0.02528"
"3.68400","0.30726","0.02547"
"3.69000","0.30774","0.02555"
"3.69600","0.30822","0.02551"
"3.70200","0.30875","0.02549"
"3.70800","0.30923","0.02553"
"3.71400","0.30971","0.02549"
"3.72000","0.31019","0.02559"
"3.72600","0.31073","0.02567"
"3.73200","0.31120","0.02569"
"3.73800","0.31174","0.02578"
"3.74400","0.31222","0.02603"
"3.75000","0.31270","0.02622"
"3.75600","0.31324","0.02627"
"3.76200","0.31372","0.02638"
"3.76800","0.31419","0.02650"
"3.77400","0.31473","0.02656"
"3.78000","0.31521","0.02659"
"3.78600","0.31575","0.02666"
"3.79200","0.31623","0.02670"
"3.79800","0.31676","0.02672"
"3.80400","0.31724","0.02687"
"3.81000","0.31772","0.02709"
"3.81600","0.31826","0.02723"
"3.82200","0.31874","0.02735"
"3.82800","0.31922","0.02743"
"3.83400","0.31975","0.02765"
"3.84000","0.32023","0.02796"
"3.84600","0.32071","0.02810"
"3.85200","0.32119","0.02827"
"3.85800","0.32167","0.02849"
"3.86400","0.32221","0.02851"
"3.87000","0.32268","0.02862"
"3.87600","0.32316","0.02862"
"3.88200","0.32370","0.02870"
"3.88800","0.32418","0.02890"
"3.89400","0.32466","0.02911"
"3.90000","0.32520","0.02932"
"3.90600","0.32567","0.02937"
"3.91200","0.32615","0.02940"
"3.91800","0.32669","0.02959"
"3.92400","0.32717","0.02976"
"3.93000","0.32771","0.02985"
"3.93600","0.32818","0.03006"
"3.94200","0.32872","0.03041"
"3.94800","0.32920","0.03074"
"3.95400","0.32968","0.03100"
"3.96000","0.33022","0.03121"
"3.96600","0.33070","0.03141"
"3.97200","0.33117","0.03150"
"3.97800","0.33165","0.03154"
"3.98400","0.33219","0.03168"
"3.99000","0.33267","0.03168"
"3.99600","0.33315","0.03163"
"4.00200","0.33369","0.03164"
"4.00800","0.33416","0.03173"
"4.01400","0.33470","0.03176"
"4.02000","0.33518","0.03182"
"4.02600","0.33572","0.03188"
"4.03200","0.33620","0.03194"
"4.03800","0.33667","0.03212"
"4.04400","0.33721","0.03232"
"4.05000","0.33769","0.03251"
"4.05600","0.33823","0.03265"
"4.06200","0.33871","0.03291"
"4.06800","0.33925","0.03321"
"4.07400","0.33972","0.03336"
"4.08000","0.34026","0.03349"
"4.08600","0.34074","0.03352"
"4.09200","0.34122","0.03362"
"4.09800","0.34176","0.03365"
"4.10400","0.34224","0.03359"
"4.11000","0.34271","0.03360"
"4.11600","0.34325","0.03384"
"4.12200","0.34373","0.03407"
"4.12800","0.34421","0.03425"
"4.13400","0.34475","0.03438"
"4.14000","0.34522","0.03446"
"4.14600","0.34570","0.03450"
"4.15200","0.34624","0.03461"
"4.15800","0.34672","0.03477"
"4.16400","0.34726","0.03493"
"4.17000","0.34774","0.03503"
"4.17600","0.34821","0.03514"
"4.18200","0.34869","0.03515"
"4.18800","0.34923","0.03531"
"4.19400","0.34971","0.03562"
"4.20000","0.35019","0.03588"
"4.20600","0.35073","0.03613"
"4.21200","0.35120","0.03641"
"4.21800","0.35174","0.03656"
"4.22400","0.35222","0.03661"
"4.23000","0.35276","0.03662"
"4.23600","0.35324","0.03646"
"4.24200","0.35371","0.03630"
"4.24800","0.35425","0.03609"
"4.25400","0.35473","0.03610"
"4.26000","0.35527","0.03640"
"4.26600","0.35575","0.03679"
"4.27200","0.35623","0.03711"
"4.27800","0.35676","0.03759"
"4.28400","0.35724","0.03814"
"4.29000","0.35772","0.03848"
"4.29600","0.35826","0.03867"
"4.30200","0.35874","0.03889"
"4.30800","0.35928","0.03912"
"4.31400","0.35975","0.03932"
"4.32000","0.36023","0.03931"
"4.32600","0.36077","0.03923"
"4.33200","0.36125","0.03921"
"4.33800","0.36173","0.03918"
"4.34400","0.36226","0.03939"
"4.35000","0.36274","0.03969"
"4.35600","0.36322","0.03993"
"4.36200","0.36376","0.04008"
"4.36800","0.36424","0.04031"
"4.37400","0.36472","0.04039"
"4.38000","0.36525","0.04029"
"4.38600","0.36573","0.04033"
"4.39200","0.36621","0.04055"
"4.39800","0.36675","0.04077"
"4.40400","0.36723","0.04110"
"4.41000","0.36771","0.04142"
"4.41600","0.36818","0.04172"
"4.42200","0.36866","0.04189"
"4.42800","0.36920","0.04202"
"4.43400","0.36968","0.04223"
"4.44000","0.37016","0.04239"
"4.44600","0.37070","0.04242"
"4.45200","0.37117","0.04240"
"4.45800","0.37171","0.04248"
"4.46400","0.37219","0.04258"
"4.47000","0.37267","0.04264"
"4.47600","0.37321","0.04275"
"4.48200","0.37368","0.04284"
"4.48800","0.37416","0.04296"
"4.49400","0.37464","0.04312"
"4.50000","0.37518","0.04315"
"4.50600","0.37566","0.04313"
"4.51200","0.37620","0.04309"
"4.51800","0.37667","0.04294"
"4.52400","0.37715","0.04279"
"4.53000","0.37769","0.04265"
"4.53600","0.37817","0.04271"
"4.54200","0.37871","0.04294"
"4.54800","0.37919","0.04316"
"4.55400","0.37972","0.04344"
"4.56000","0.38020","0.04363"
"4.56600","0.38074","0.04374"
"4.57200","0.38122","0.04386"
"4.57800","0.38170","0.04403"
"4.58400","0.38223","0.04422"
"4.59000","0.38271","0.04440"
"4.59600","0.38325","0.04449"
"4.60200","0.38373","0.04445"
"4.60800","0.38427","0.04451"
"4.61400","0.38475","0.04452"
"4.62000","0.38528","0.04445"
"4.62600","0.38576","0.04444"
"4.63200","0.38624","0.04453"
"4.63800","0.38678","0.04470"
"4.64400","0.38726","0.04484"
"4.65000","0.38774","0.04495"
"4.65600","0.38827","0.04501"
"4.66200","0.38875","0.04507"
"4.66800","0.38929","0.04519"
"4.67400","0.38977","0.04536"
"4.68000","0.39025","0.04548"
"4.68600","0.39078","0.04557"
"4.69200","0.39126","0.04563"
"4.69800","0.39174","0.04574"
"4.70400","0.39222","0.04575"
"4.71000","0.39276","0.04577"
"4.71600","0.39324","0.04586"
"4.72200","0.39371","0.04603"
"4.72800","0.39425","0.04619"
"4.73400","0.39473","0.04626"
"4.74000","0.39521","0.04628"
"4.74600","0.39575","0.04625"
"4.75200","0.39623","0.04630"
"4.75800","0.39670","0.04632"
"4.76400","0.39724","0.04630"
"4.77000","0.39772","0.04632"
"4.77600","0.39820","0.04641"
"4.78200","0.39874","0.04645"
"4.78800","0.39921","0.04644"
"4.79400","0.39975","0.04657"
"4.80000","0.40023","0.04667"
"4.80600","0.40071","0.04674"
"4.81200","0.40125","0.04684"
"4.81800","0.40173","0.04688"
"4.82400","0.40220","0.04698"
"4.83000","0.40274","0.04705"
"4.83600","0.40322","0.04711"
"4.84200","0.40370","0.04722"
"4.84800","0.40424","0.04726"
"4.85400","0.40472","0.04722"
"4.86000","0.40525","0.04724"
"4.86600","0.40573","0.04725"
"4.87200","0.40621","0.04721"
"4.87800","0.40675","0.04718"
"4.88400","0.40723","0.04724"
"4.89000","0.40770","0.04735"
"4.89600","0.40824","0.04751"
"4.90200","0.40872","0.04760"
