End date,"1/22/2017"
Specimen label,"14BT_14"
Maximum Load,"0.55606",N

Time,Extension,Load
(s),(mm),(N)
"109.84200","9.15372","0.09223"
"109.84800","9.15420","0.09210"
"109.85400","9.15473","0.09212"
"109.86000","9.15521","0.09217"
"109.86600","9.15569","0.09215"
"109.87200","9.15617","0.09208"
"109.87800","9.15671","0.09209"
"109.88400","9.15719","0.09212"
"109.89000","9.15766","0.09216"
"109.89600","9.15814","0.09229"
"109.90200","9.15868","0.09239"
"109.90800","9.15916","0.09242"
"109.91400","9.15964","0.09244"
"109.92000","9.16018","0.09241"
"109.92600","9.16065","0.09246"
"109.93200","9.16113","0.09246"
"109.93800","9.16167","0.09243"
"109.94400","9.16215","0.09245"
"109.95000","9.16269","0.09243"
"109.95600","9.16316","0.09242"
"109.96200","9.16370","0.09249"
"109.96800","9.16418","0.09265"
"109.97400","9.16466","0.09275"
"109.98000","9.16520","0.09289"
"109.98600","9.16568","0.09296"
"109.99200","9.16615","0.09298"
"109.99800","9.16669","0.09302"
"110.00400","9.16717","0.09305"
"110.01000","9.16765","0.09305"
"110.01600","9.16813","0.09297"
"110.02200","9.16860","0.09291"
"110.02800","9.16914","0.09287"
"110.03400","9.16962","0.09287"
"110.04000","9.17016","0.09280"
"110.04600","9.17064","0.09274"
"110.05200","9.17112","0.09267"
"110.05800","9.17165","0.09262"
"110.06400","9.17213","0.09265"
"110.07000","9.17261","0.09275"
"110.07600","9.17315","0.09275"
"110.08200","9.17363","0.09276"
"110.08800","9.17417","0.09272"
"110.09400","9.17470","0.09271"
"110.10000","9.17518","0.09270"
"110.10600","9.17572","0.09265"
"110.11200","9.17620","0.09264"
"110.11800","9.17674","0.09265"
"110.12400","9.17722","0.09266"
"110.13000","9.17769","0.09266"
"110.13600","9.17823","0.09263"
"110.14200","9.17871","0.09257"
"110.14800","9.17919","0.09265"
"110.15400","9.17973","0.09281"
"110.16000","9.18021","0.09297"
"110.16600","9.18068","0.09312"
"110.17200","9.18122","0.09332"
"110.17800","9.18170","0.09344"
"110.18400","9.18218","0.09343"
"110.19000","9.18272","0.09331"
"110.19600","9.18319","0.09326"
"110.20200","9.18367","0.09329"
"110.20800","9.18421","0.09325"
"110.21400","9.18469","0.09324"
"110.22000","9.18517","0.09324"
"110.22600","9.18571","0.09324"
"110.23200","9.18618","0.09320"
"110.23800","9.18672","0.09323"
"110.24400","9.18720","0.09322"
"110.25000","9.18774","0.09318"
"110.25600","9.18822","0.09322"
"110.26200","9.18875","0.09336"
"110.26800","9.18923","0.09345"
"110.27400","9.18977","0.09347"
"110.28000","9.19025","0.09345"
"110.28600","9.19073","0.09348"
"110.29200","9.19121","0.09353"
"110.29800","9.19174","0.09358"
"110.30400","9.19222","0.09359"
"110.31000","9.19270","0.09358"
"110.31600","9.19324","0.09351"
"110.32200","9.19372","0.09352"
"110.32800","9.19419","0.09368"
"110.33400","9.19473","0.09379"
"110.34000","9.19521","0.09387"
"110.34600","9.19569","0.09399"
"110.35200","9.19623","0.09411"
"110.35800","9.19671","0.09415"
"110.36400","9.19718","0.09417"
"110.37000","9.19772","0.09415"
"110.37600","9.19820","0.09409"
"110.38200","9.19874","0.09402"
"110.38800","9.19922","0.09403"
"110.39400","9.19976","0.09415"
"110.40000","9.20023","0.09422"
"110.40600","9.20077","0.09423"
"110.41200","9.20125","0.09421"
"110.41800","9.20173","0.09410"
"110.42400","9.20227","0.09402"
"110.43000","9.20274","0.09400"
"110.43600","9.20322","0.09401"
"110.44200","9.20370","0.09403"
"110.44800","9.20418","0.09415"
"110.45400","9.20466","0.09417"
"110.46000","9.20520","0.09409"
"110.46600","9.20568","0.09404"
"110.47200","9.20615","0.09395"
"110.47800","9.20663","0.09399"
"110.48400","9.20717","0.09409"
"110.49000","9.20765","0.09416"
"110.49600","9.20813","0.09426"
"110.50200","9.20860","0.09433"
"110.50800","9.20914","0.09433"
"110.51400","9.20962","0.09425"
"110.52000","9.21016","0.09423"
"110.52600","9.21064","0.09434"
"110.53200","9.21112","0.09437"
"110.53800","9.21165","0.09431"
"110.54400","9.21219","0.09432"
"110.55000","9.21267","0.09433"
"110.55600","9.21315","0.09435"
"110.56200","9.21369","0.09440"
"110.56800","9.21416","0.09448"
"110.57400","9.21464","0.09444"
"110.58000","9.21512","0.09431"
"110.58600","9.21566","0.09424"
"110.59200","9.21614","0.09427"
"110.59800","9.21662","0.09433"
"110.60400","9.21709","0.09429"
"110.61000","9.21763","0.09426"
"110.61600","9.21811","0.09436"
"110.62200","9.21865","0.09456"
"110.62800","9.21913","0.09480"
"110.63400","9.21967","0.09507"
"110.64000","9.22014","0.09527"
"110.64600","9.22062","0.09545"
"110.65200","9.22116","0.09556"
"110.65800","9.22164","0.09559"
"110.66400","9.22218","0.09552"
"110.67000","9.22265","0.09540"
"110.67600","9.22319","0.09529"
"110.68200","9.22367","0.09531"
"110.68800","9.22421","0.09533"
"110.69400","9.22469","0.09521"
"110.70000","9.22523","0.09514"
"110.70600","9.22571","0.09515"
"110.71200","9.22618","0.09518"
"110.71800","9.22672","0.09531"
"110.72400","9.22720","0.09539"
"110.73000","9.22768","0.09547"
"110.73600","9.22816","0.09560"
"110.74200","9.22863","0.09558"
"110.74800","9.22917","0.09550"
"110.75400","9.22965","0.09543"
"110.76000","9.23013","0.09529"
"110.76600","9.23061","0.09515"
"110.77200","9.23115","0.09509"
"110.77800","9.23162","0.09512"
"110.78400","9.23216","0.09515"
"110.79000","9.23264","0.09510"
"110.79600","9.23318","0.09504"
"110.80200","9.23366","0.09500"
"110.80800","9.23413","0.09493"
"110.81400","9.23467","0.09497"
"110.82000","9.23521","0.09512"
"110.82600","9.23569","0.09517"
"110.83200","9.23623","0.09517"
"110.83800","9.23671","0.09516"
"110.84400","9.23718","0.09526"
"110.85000","9.23772","0.09538"
"110.85600","9.23820","0.09547"
"110.86200","9.23874","0.09562"
"110.86800","9.23922","0.09564"
"110.87400","9.23969","0.09554"
"110.88000","9.24017","0.09560"
"110.88600","9.24071","0.09575"
"110.89200","9.24119","0.09595"
"110.89800","9.24167","0.09607"
"110.90400","9.24215","0.09621"
"110.91000","9.24268","0.09629"
"110.91600","9.24316","0.09628"
"110.92200","9.24364","0.09614"
"110.92800","9.24418","0.09594"
"110.93400","9.24466","0.09580"
"110.94000","9.24520","0.09556"
"110.94600","9.24567","0.09545"
"110.95200","9.24615","0.09558"
"110.95800","9.24669","0.09573"
"110.96400","9.24717","0.09587"
"110.97000","9.24771","0.09599"
"110.97600","9.24819","0.09596"
"110.98200","9.24866","0.09588"
"110.98800","9.24920","0.09581"
"110.99400","9.24968","0.09578"
"111.00000","9.25016","0.09578"
"111.00600","9.25070","0.09576"
"111.01200","9.25117","0.09578"
"111.01800","9.25165","0.09585"
"111.02400","9.25213","0.09592"
"111.03000","9.25261","0.09595"
"111.03600","9.25315","0.09599"
"111.04200","9.25363","0.09601"
"111.04800","9.25410","0.09593"
"111.05400","9.25458","0.09586"
"111.06000","9.25512","0.09587"
"111.06600","9.25560","0.09588"
"111.07200","9.25614","0.09576"
"111.07800","9.25662","0.09562"
"111.08400","9.25709","0.09564"
"111.09000","9.25763","0.09575"
"111.09600","9.25811","0.09593"
"111.10200","9.25865","0.09610"
"111.10800","9.25919","0.09612"
"111.11400","9.25966","0.09601"
"111.12000","9.26014","0.09587"
"111.12600","9.26068","0.09582"
"111.13200","9.26116","0.09596"
"111.13800","9.26170","0.09603"
"111.14400","9.26218","0.09612"
"111.15000","9.26265","0.09624"
"111.15600","9.26319","0.09631"
"111.16200","9.26367","0.09633"
"111.16800","9.26415","0.09636"
"111.17400","9.26469","0.09628"
"111.18000","9.26517","0.09622"
"111.18600","9.26570","0.09614"
"111.19200","9.26618","0.09608"
"111.19800","9.26666","0.09602"
"111.20400","9.26720","0.09599"
"111.21000","9.26768","0.09594"
"111.21600","9.26816","0.09592"
"111.22200","9.26869","0.09593"
"111.22800","9.26917","0.09599"
"111.23400","9.26965","0.09611"
"111.24000","9.27019","0.09618"
"111.24600","9.27067","0.09611"
"111.25200","9.27120","0.09614"
"111.25800","9.27174","0.09641"
"111.26400","9.27222","0.09667"
"111.27000","9.27276","0.09686"
"111.27600","9.27324","0.09705"
"111.28200","9.27372","0.09723"
"111.28800","9.27419","0.09740"
"111.29400","9.27473","0.09758"
"111.30000","9.27521","0.09765"
"111.30600","9.27569","0.09745"
"111.31200","9.27623","0.09719"
"111.31800","9.27670","0.09706"
"111.32400","9.27718","0.09694"
"111.33000","9.27772","0.09686"
"111.33600","9.27820","0.09682"
"111.34200","9.27868","0.09694"
"111.34800","9.27922","0.09703"
"111.35400","9.27969","0.09712"
"111.36000","9.28023","0.09726"
"111.36600","9.28071","0.09738"
"111.37200","9.28119","0.09729"
"111.37800","9.28173","0.09710"
"111.38400","9.28221","0.09694"
"111.39000","9.28268","0.09685"
"111.39600","9.28322","0.09682"
"111.40200","9.28370","0.09681"
"111.40800","9.28418","0.09671"
"111.41400","9.28472","0.09665"
"111.42000","9.28519","0.09667"
"111.42600","9.28573","0.09681"
"111.43200","9.28621","0.09703"
"111.43800","9.28669","0.09701"
"111.44400","9.28723","0.09696"
"111.45000","9.28771","0.09692"
"111.45600","9.28818","0.09692"
"111.46200","9.28866","0.09697"
"111.46800","9.28920","0.09698"
"111.47400","9.28968","0.09691"
"111.48000","9.29016","0.09678"
"111.48600","9.29070","0.09667"
"111.49200","9.29117","0.09662"
"111.49800","9.29165","0.09659"
"111.50400","9.29219","0.09668"
"111.51000","9.29267","0.09685"
"111.51600","9.29315","0.09706"
"111.52200","9.29368","0.09721"
"111.52800","9.29416","0.09734"
"111.53400","9.29470","0.09748"
"111.54000","9.29518","0.09760"
"111.54600","9.29566","0.09775"
"111.55200","9.29620","0.09786"
"111.55800","9.29667","0.09790"
"111.56400","9.29715","0.09793"
"111.57000","9.29769","0.09790"
"111.57600","9.29817","0.09789"
"111.58200","9.29865","0.09789"
"111.58800","9.29919","0.09800"
"111.59400","9.29966","0.09815"
"111.60000","9.30014","0.09828"
"111.60600","9.30068","0.09829"
"111.61200","9.30116","0.09817"
"111.61800","9.30164","0.09804"
"111.62400","9.30218","0.09789"
"111.63000","9.30265","0.09779"
"111.63600","9.30313","0.09780"
"111.64200","9.30361","0.09784"
"111.64800","9.30415","0.09788"
"111.65400","9.30463","0.09793"
"111.66000","9.30516","0.09803"
"111.66600","9.30564","0.09818"
"111.67200","9.30618","0.09821"
"111.67800","9.30666","0.09812"
"111.68400","9.30720","0.09808"
"111.69000","9.30768","0.09804"
"111.69600","9.30815","0.09800"
"111.70200","9.30869","0.09804"
"111.70800","9.30917","0.09809"
"111.71400","9.30971","0.09813"
"111.72000","9.31019","0.09829"
"111.72600","9.31067","0.09839"
"111.73200","9.31120","0.09842"
"111.73800","9.31168","0.09841"
"111.74400","9.31216","0.09843"
"111.75000","9.31270","0.09854"
"111.75600","9.31318","0.09857"
"111.76200","9.31365","0.09866"
"111.76800","9.31419","0.09878"
"111.77400","9.31467","0.09876"
"111.78000","9.31515","0.09865"
"111.78600","9.31569","0.09856"
"111.79200","9.31617","0.09850"
"111.79800","9.31670","0.09856"
"111.80400","9.31718","0.09862"
"111.81000","9.31766","0.09858"
"111.81600","9.31820","0.09850"
"111.82200","9.31868","0.09845"
"111.82800","9.31921","0.09845"
"111.83400","9.31969","0.09847"
"111.84000","9.32017","0.09850"
"111.84600","9.32071","0.09845"
"111.85200","9.32119","0.09852"
"111.85800","9.32167","0.09879"
"111.86400","9.32220","0.09898"
"111.87000","9.32268","0.09909"
"111.87600","9.32316","0.09912"
"111.88200","9.32364","0.09918"
"111.88800","9.32418","0.09933"
"111.89400","9.32466","0.09944"
"111.90000","9.32513","0.09944"
"111.90600","9.32567","0.09947"
"111.91200","9.32615","0.09946"
"111.91800","9.32663","0.09940"
"111.92400","9.32717","0.09914"
"111.93000","9.32765","0.09890"
"111.93600","9.32812","0.09871"
"111.94200","9.32866","0.09862"
"111.94800","9.32914","0.09855"
"111.95400","9.32968","0.09859"
"111.96000","9.33016","0.09876"
"111.96600","9.33069","0.09886"
"111.97200","9.33117","0.09888"
"111.97800","9.33171","0.09904"
"111.98400","9.33219","0.09930"
"111.99000","9.33273","0.09949"
"111.99600","9.33321","0.09954"
"112.00200","9.33374","0.09959"
"112.00800","9.33422","0.09976"
"112.01400","9.33470","0.09985"
"112.02000","9.33524","0.10006"
"112.02600","9.33572","0.10007"
"112.03200","9.33619","0.09998"
"112.03800","9.33667","0.09996"
"112.04400","9.33715","0.09998"
"112.05000","9.33769","0.09999"
"112.05600","9.33817","0.09992"
"112.06200","9.33865","0.09988"
"112.06800","9.33918","0.09985"
"112.07400","9.33966","0.09974"
"112.08000","9.34014","0.09960"
"112.08600","9.34068","0.09968"
"112.09200","9.34116","0.09984"
"112.09800","9.34170","0.10003"
"112.10400","9.34217","0.10026"
"112.11000","9.34271","0.10030"
"112.11600","9.34319","0.10030"
"112.12200","9.34367","0.10037"
"112.12800","9.34421","0.10048"
"112.13400","9.34469","0.10050"
"112.14000","9.34516","0.10035"
"112.14600","9.34570","0.10020"
"112.15200","9.34618","0.10028"
"112.15800","9.34666","0.10046"
"112.16400","9.34720","0.10052"
"112.17000","9.34768","0.10059"
"112.17600","9.34815","0.10064"
"112.18200","9.34863","0.10053"
"112.18800","9.34911","0.10034"
"112.19400","9.34965","0.10029"
"112.20000","9.35013","0.10034"
"112.20600","9.35060","0.10043"
"112.21200","9.35114","0.10050"
"112.21800","9.35162","0.10064"
"112.22400","9.35216","0.10070"
"112.23000","9.35264","0.10071"
"112.23600","9.35318","0.10065"
"112.24200","9.35365","0.10067"
"112.24800","9.35419","0.10073"
"112.25400","9.35467","0.10083"
"112.26000","9.35521","0.10094"
"112.26600","9.35569","0.10097"
"112.27200","9.35623","0.10091"
"112.27800","9.35670","0.10093"
"112.28400","9.35718","0.10117"
"112.29000","9.35772","0.10140"
"112.29600","9.35820","0.10154"
"112.30200","9.35868","0.10148"
"112.30800","9.35915","0.10137"
"112.31400","9.35969","0.10119"
"112.32000","9.36017","0.10109"
"112.32600","9.36071","0.10108"
"112.33200","9.36119","0.10106"
"112.33800","9.36167","0.10090"
"112.34400","9.36220","0.10076"
"112.35000","9.36268","0.10081"
"112.35600","9.36316","0.10092"
"112.36200","9.36370","0.10093"
"112.36800","9.36418","0.10090"
"112.37400","9.36466","0.10083"
"112.38000","9.36519","0.10087"
"112.38600","9.36567","0.10112"
"112.39200","9.36615","0.10138"
"112.39800","9.36669","0.10151"
"112.40400","9.36717","0.10155"
"112.41000","9.36770","0.10155"
"112.41600","9.36824","0.10149"
"112.42200","9.36872","0.10142"
"112.42800","9.36920","0.10142"
"112.43400","9.36974","0.10139"
"112.44000","9.37022","0.10132"
"112.44600","9.37069","0.10134"
"112.45200","9.37117","0.10148"
"112.45800","9.37171","0.10160"
"112.46400","9.37219","0.10172"
"112.47000","9.37267","0.10194"
"112.47600","9.37315","0.10201"
"112.48200","9.37368","0.10177"
"112.48800","9.37416","0.10154"
"112.49400","9.37464","0.10148"
"112.50000","9.37518","0.10146"
"112.50600","9.37566","0.10139"
"112.51200","9.37613","0.10136"
"112.51800","9.37667","0.10139"
"112.52400","9.37715","0.10146"
"112.53000","9.37769","0.10157"
"112.53600","9.37817","0.10173"
"112.54200","9.37871","0.10198"
"112.54800","9.37918","0.10219"
"112.55400","9.37972","0.10247"
"112.56000","9.38020","0.10268"
"112.56600","9.38068","0.10268"
"112.57200","9.38122","0.10256"
"112.57800","9.38170","0.10236"
"112.58400","9.38217","0.10215"
"112.59000","9.38265","0.10214"
"112.59600","9.38313","0.10220"
"112.60200","9.38367","0.10231"
"112.60800","9.38415","0.10232"
"112.61400","9.38468","0.10235"
"112.62000","9.38516","0.10241"
"112.62600","9.38564","0.10247"
"112.63200","9.38618","0.10248"
"112.63800","9.38666","0.10246"
"112.64400","9.38714","0.10242"
"112.65000","9.38767","0.10235"
"112.65600","9.38815","0.10255"
"112.66200","9.38863","0.10268"
"112.66800","9.38911","0.10271"
"112.67400","9.38965","0.10280"
"112.68000","9.39013","0.10285"
"112.68600","9.39060","0.10305"
"112.69200","9.39114","0.10325"
"112.69800","9.39162","0.10328"
"112.70400","9.39216","0.10322"
"112.71000","9.39264","0.10309"
"112.71600","9.39318","0.10295"
"112.72200","9.39365","0.10270"
"112.72800","9.39413","0.10262"
"112.73400","9.39467","0.10270"
"112.74000","9.39515","0.10288"
"112.74600","9.39563","0.10307"
"112.75200","9.39616","0.10333"
"112.75800","9.39664","0.10341"
"112.76400","9.39718","0.10333"
"112.77000","9.39766","0.10321"
"112.77600","9.39820","0.10318"
"112.78200","9.39868","0.10317"
"112.78800","9.39915","0.10318"
"112.79400","9.39969","0.10326"
"112.80000","9.40017","0.10331"
"112.80600","9.40065","0.10338"
"112.81200","9.40119","0.10356"
"112.81800","9.40166","0.10374"
"112.82400","9.40214","0.10387"
"112.83000","9.40268","0.10401"
"112.83600","9.40316","0.10419"
"112.84200","9.40370","0.10420"
"112.84800","9.40418","0.10404"
"112.85400","9.40471","0.10400"
"112.86000","9.40519","0.10407"
"112.86600","9.40567","0.10409"
"112.87200","9.40621","0.10409"
"112.87800","9.40669","0.10396"
"112.88400","9.40717","0.10392"
"112.89000","9.40770","0.10397"
"112.89600","9.40818","0.10388"
"112.90200","9.40866","0.10371"
"112.90800","9.40920","0.10361"
"112.91400","9.40968","0.10351"
"112.92000","9.41016","0.10349"
"112.92600","9.41069","0.10346"
"112.93200","9.41117","0.10336"
"112.93800","9.41171","0.10334"
"112.94400","9.41219","0.10345"
"112.95000","9.41267","0.10344"
"112.95600","9.41314","0.10361"
"112.96200","9.41368","0.10375"
"112.96800","9.41416","0.10379"
"112.97400","9.41464","0.10389"
"112.98000","9.41518","0.10401"
"112.98600","9.41566","0.10398"
"112.99200","9.41613","0.10401"
"112.99800","9.41667","0.10410"
"113.00400","9.41715","0.10413"
"113.01000","9.41763","0.10407"
"113.01600","9.41817","0.10407"
"113.02200","9.41864","0.10421"
"113.02800","9.41912","0.10442"
"113.03400","9.41966","0.10452"
"113.04000","9.42014","0.10452"
"113.04600","9.42068","0.10453"
"113.05200","9.42116","0.10450"
"113.05800","9.42163","0.10450"
"113.06400","9.42217","0.10443"
"113.07000","9.42265","0.10437"
"113.07600","9.42313","0.10432"
"113.08200","9.42361","0.10428"
"113.08800","9.42415","0.10427"
"113.09400","9.42462","0.10429"
"113.10000","9.42510","0.10429"
"113.10600","9.42564","0.10436"
"113.11200","9.42612","0.10445"
"113.11800","9.42660","0.10445"
"113.12400","9.42713","0.10454"
"113.13000","9.42761","0.10465"
"113.13600","9.42815","0.10473"
"113.14200","9.42863","0.10480"
"113.14800","9.42911","0.10485"
"113.15400","9.42965","0.10490"
"113.16000","9.43012","0.10501"
"113.16600","9.43060","0.10498"
"113.17200","9.43114","0.10480"
"113.17800","9.43162","0.10472"
"113.18400","9.43216","0.10467"
"113.19000","9.43264","0.10478"
"113.19600","9.43311","0.10495"
"113.20200","9.43365","0.10510"
"113.20800","9.43413","0.10516"
"113.21400","9.43461","0.10516"
"113.22000","9.43515","0.10515"
"113.22600","9.43563","0.10521"
"113.23200","9.43610","0.10508"
"113.23800","9.43664","0.10489"
"113.24400","9.43712","0.10483"
"113.25000","9.43760","0.10489"
"113.25600","9.43814","0.10504"
"113.26200","9.43861","0.10522"
"113.26800","9.43915","0.10541"
"113.27400","9.43963","0.10552"
"113.28000","9.44011","0.10550"
"113.28600","9.44065","0.10556"
"113.29200","9.44113","0.10574"
"113.29800","9.44160","0.10576"
"113.30400","9.44214","0.10574"
"113.31000","9.44262","0.10581"
"113.31600","9.44316","0.10580"
"113.32200","9.44364","0.10580"
"113.32800","9.44418","0.10592"
"113.33400","9.44465","0.10594"
"113.34000","9.44519","0.10592"
"113.34600","9.44567","0.10574"
"113.35200","9.44621","0.10568"
"113.35800","9.44669","0.10574"
"113.36400","9.44716","0.10572"
"113.37000","9.44770","0.10573"
"113.37600","9.44818","0.10576"
"113.38200","9.44866","0.10573"
"113.38800","9.44920","0.10565"
"113.39400","9.44968","0.10576"
"113.40000","9.45021","0.10584"
"113.40600","9.45069","0.10573"
"113.41200","9.45123","0.10560"
"113.41800","9.45171","0.10561"
"113.42400","9.45225","0.10585"
"113.43000","9.45272","0.10607"
"113.43600","9.45320","0.10613"
"113.44200","9.45368","0.10626"
"113.44800","9.45422","0.10636"
"113.45400","9.45470","0.10652"
"113.46000","9.45518","0.10666"
"113.46600","9.45571","0.10661"
"113.47200","9.45619","0.10645"
"113.47800","9.45667","0.10623"
"113.48400","9.45721","0.10606"
"113.49000","9.45769","0.10599"
"113.49600","9.45823","0.10596"
"113.50200","9.45870","0.10587"
"113.50800","9.45918","0.10587"
"113.51400","9.45966","0.10582"
"113.52000","9.46020","0.10581"
"113.52600","9.46068","0.10586"
"113.53200","9.46122","0.10589"
"113.53800","9.46169","0.10587"
"113.54400","9.46217","0.10597"
"113.55000","9.46271","0.10607"
"113.55600","9.46319","0.10622"
"113.56200","9.46373","0.10629"
"113.56800","9.46420","0.10634"
"113.57400","9.46468","0.10636"
"113.58000","9.46516","0.10633"
"113.58600","9.46570","0.10632"
"113.59200","9.46618","0.10630"
"113.59800","9.46666","0.10623"
"113.60400","9.46713","0.10616"
"113.61000","9.46767","0.10610"
"113.61600","9.46815","0.10610"
"113.62200","9.46869","0.10616"
"113.62800","9.46917","0.10623"
"113.63400","9.46965","0.10627"
"113.64000","9.47018","0.10630"
"113.64600","9.47066","0.10636"
"113.65200","9.47114","0.10653"
"113.65800","9.47168","0.10675"
"113.66400","9.47216","0.10687"
"113.67000","9.47264","0.10688"
"113.67600","9.47317","0.10702"
"113.68200","9.47365","0.10708"
"113.68800","9.47419","0.10707"
"113.69400","9.47467","0.10709"
"113.70000","9.47521","0.10700"
"113.70600","9.47569","0.10693"
"113.71200","9.47616","0.10681"
"113.71800","9.47670","0.10676"
"113.72400","9.47718","0.10677"
"113.73000","9.47772","0.10682"
"113.73600","9.47820","0.10692"
"113.74200","9.47867","0.10698"
"113.74800","9.47915","0.10694"
"113.75400","9.47969","0.10704"
"113.76000","9.48017","0.10721"
"113.76600","9.48065","0.10726"
"113.77200","9.48113","0.10724"
"113.77800","9.48166","0.10716"
"113.78400","9.48214","0.10708"
"113.79000","9.48262","0.10712"
"113.79600","9.48316","0.10718"
"113.80200","9.48364","0.10730"
"113.80800","9.48417","0.10743"
"113.81400","9.48465","0.10749"
"113.82000","9.48519","0.10750"
"113.82600","9.48567","0.10756"
"113.83200","9.48621","0.10758"
"113.83800","9.48669","0.10752"
"113.84400","9.48722","0.10750"
"113.85000","9.48770","0.10748"
"113.85600","9.48818","0.10742"
"113.86200","9.48872","0.10739"
"113.86800","9.48920","0.10741"
"113.87400","9.48968","0.10743"
"113.88000","9.49015","0.10746"
"113.88600","9.49069","0.10753"
"113.89200","9.49117","0.10765"
"113.89800","9.49165","0.10762"
"113.90400","9.49219","0.10760"
"113.91000","9.49266","0.10763"
"113.91600","9.49314","0.10756"
"113.92200","9.49368","0.10755"
"113.92800","9.49416","0.10759"
"113.93400","9.49470","0.10763"
"113.94000","9.49518","0.10759"
"113.94600","9.49565","0.10764"
"113.95200","9.49619","0.10777"
"113.95800","9.49667","0.10794"
"113.96400","9.49721","0.10800"
"113.97000","9.49769","0.10798"
"113.97600","9.49823","0.10797"
"113.98200","9.49870","0.10788"
"113.98800","9.49924","0.10785"
"113.99400","9.49972","0.10789"
"114.00000","9.50026","0.10791"
"114.00600","9.50074","0.10790"
"114.01200","9.50121","0.10790"
"114.01800","9.50169","0.10801"
"114.02400","9.50223","0.10816"
"114.03000","9.50271","0.10831"
"114.03600","9.50319","0.10832"
"114.04200","9.50373","0.10832"
"114.04800","9.50420","0.10813"
"114.05400","9.50468","0.10796"
"114.06000","9.50522","0.10794"
"114.06600","9.50570","0.10796"
"114.07200","9.50618","0.10793"
"114.07800","9.50672","0.10793"
"114.08400","9.50719","0.10792"
"114.09000","9.50767","0.10797"
"114.09600","9.50821","0.10798"
"114.10200","9.50869","0.10801"
"114.10800","9.50923","0.10812"
"114.11400","9.50970","0.10819"
"114.12000","9.51018","0.10829"
"114.12600","9.51072","0.10845"
"114.13200","9.51120","0.10849"
"114.13800","9.51174","0.10856"
"114.14400","9.51222","0.10861"
"114.15000","9.51269","0.10859"
"114.15600","9.51317","0.10855"
"114.16200","9.51365","0.10847"
"114.16800","9.51413","0.10844"
"114.17400","9.51461","0.10850"
"114.18000","9.51515","0.10861"
"114.18600","9.51562","0.10868"
"114.19200","9.51610","0.10874"
"114.19800","9.51664","0.10869"
"114.20400","9.51712","0.10860"
"114.21000","9.51760","0.10845"
"114.21600","9.51814","0.10830"
"114.22200","9.51861","0.10835"
"114.22800","9.51909","0.10858"
"114.23400","9.51963","0.10870"
"114.24000","9.52011","0.10880"
"114.24600","9.52059","0.10888"
"114.25200","9.52112","0.10893"
"114.25800","9.52160","0.10904"
"114.26400","9.52214","0.10905"
"114.27000","9.52268","0.10898"
"114.27600","9.52316","0.10895"
"114.28200","9.52369","0.10900"
"114.28800","9.52417","0.10913"
"114.29400","9.52465","0.10922"
"114.30000","9.52519","0.10921"
"114.30600","9.52567","0.10918"
"114.31200","9.52615","0.10916"
"114.31800","9.52668","0.10917"
"114.32400","9.52716","0.10927"
"114.33000","9.52764","0.10922"
"114.33600","9.52818","0.10911"
"114.34200","9.52866","0.10908"
"114.34800","9.52920","0.10913"
"114.35400","9.52967","0.10930"
"114.36000","9.53015","0.10943"
"114.36600","9.53069","0.10932"
"114.37200","9.53117","0.10923"
"114.37800","9.53171","0.10916"
"114.38400","9.53219","0.10919"
"114.39000","9.53272","0.10928"
"114.39600","9.53320","0.10930"
"114.40200","9.53374","0.10934"
"114.40800","9.53422","0.10948"
"114.41400","9.53476","0.10947"
"114.42000","9.53523","0.10936"
"114.42600","9.53571","0.10934"
"114.43200","9.53625","0.10930"
"114.43800","9.53673","0.10926"
"114.44400","9.53721","0.10925"
"114.45000","9.53775","0.10927"
"114.45600","9.53822","0.10936"
"114.46200","9.53870","0.10945"
"114.46800","9.53918","0.10958"
"114.47400","9.53972","0.10970"
"114.48000","9.54020","0.10968"
"114.48600","9.54068","0.10956"
"114.49200","9.54121","0.10951"
"114.49800","9.54169","0.10952"
"114.50400","9.54217","0.10956"
"114.51000","9.54265","0.10959"
"114.51600","9.54319","0.10952"
"114.52200","9.54366","0.10947"
"114.52800","9.54414","0.10945"
"114.53400","9.54468","0.10946"
"114.54000","9.54516","0.10950"
"114.54600","9.54570","0.10947"
"114.55200","9.54624","0.10948"
"114.55800","9.54671","0.10958"
"114.56400","9.54725","0.10965"
"114.57000","9.54773","0.10971"
"114.57600","9.54827","0.10976"
"114.58200","9.54875","0.10976"
"114.58800","9.54923","0.10982"
"114.59400","9.54976","0.10987"
"114.60000","9.55024","0.10976"
"114.60600","9.55072","0.10965"
"114.61200","9.55126","0.10956"
"114.61800","9.55174","0.10961"
"114.62400","9.55222","0.10975"
"114.63000","9.55269","0.10981"
"114.63600","9.55317","0.10983"
"114.64200","9.55371","0.10996"
"114.64800","9.55419","0.10996"
"114.65400","9.55467","0.10990"
"114.66000","9.55515","0.10990"
"114.66600","9.55568","0.10993"
"114.67200","9.55616","0.10999"
"114.67800","9.55664","0.11005"
"114.68400","9.55718","0.11003"
"114.69000","9.55772","0.11009"
"114.69600","9.55819","0.11013"
"114.70200","9.55867","0.11011"
"114.70800","9.55921","0.11016"
"114.71400","9.55969","0.11012"
"114.72000","9.56023","0.11007"
"114.72600","9.56071","0.11007"
"114.73200","9.56118","0.11005"
"114.73800","9.56166","0.11003"
"114.74400","9.56214","0.11006"
"114.75000","9.56262","0.11009"
