"Ptime","Pload","Vtime","Vload","yDelta"
230.286,0.22634,230.406,0.1738,0.05254
274.32,0.64255,274.398,0.45915,0.1834
282.402,0.5387,282.51,0.09235,0.44635
304.518,0.33147,304.944,0.24233,0.08914
424.146,0.27727,424.23,0.18632,0.09095
435.864,0.23258,435.96,0.01509,0.21749
