"Ptime","Pload","Vtime","Vload","yDelta"
280.142,0.13952,280.232,0.03676,0.10276
328.946,0.15376,328.988,0.02775,0.12601
371.786,0.14206,371.906,0.09358,0.04848
375.638,0.11355,375.692,0.03306,0.08049
415.004,0.10839,415.052,0.04424,0.06415
