"Ptime","Pload","Vtime","Vload","yDelta"
173.04,0.15956,173.106,0.00272,0.15684
224.07,0.0675,224.172,0.01584,0.05166
292.638,0.10329,292.74,0.02009,0.0832
329.046,0.05752,329.112,-0.00088,0.0584
