"Ptime","Pload","Vtime","Vload","yDelta"
126.21,0.061,126.294,0.00571,0.05529
211.092,0.26037,211.14,0.02499,0.23538
276.936,0.22177,277.026,0.12901,0.09276
277.074,0.13173,277.146,0.0219,0.10983
479.328,0.07162,479.4,0.02903,0.04259
584.364,0.19686,584.442,0.06813,0.12873
589.206,0.07418,589.26,0.00293,0.07125
