End date,"2/12/2017"
Specimen label,"12BT_91"
"53.64600","4.47064","0.03426"
"53.65200","4.47118","0.03433"
"53.65800","4.47166","0.03451"
"53.66400","4.47214","0.03452"
"53.67000","4.47268","0.03430"
"53.67600","4.47315","0.03397"
"53.68200","4.47363","0.03365"
"53.68800","4.47417","0.03348"
"53.69400","4.47465","0.03351"
"53.70000","4.47519","0.03351"
"53.70600","4.47567","0.03348"
"53.71200","4.47614","0.03341"
"53.71800","4.47668","0.03333"
"53.72400","4.47716","0.03335"
"53.73000","4.47770","0.03332"
"53.73600","4.47818","0.03325"
"53.74200","4.47865","0.03333"
"53.74800","4.47919","0.03339"
"53.75400","4.47967","0.03342"
"53.76000","4.48021","0.03357"
"53.76600","4.48069","0.03365"
"53.77200","4.48117","0.03368"
"53.77800","4.48164","0.03367"
"53.78400","4.48218","0.03352"
"53.79000","4.48266","0.03349"
"53.79600","4.48314","0.03353"
"53.80200","4.48362","0.03356"
"53.80800","4.48410","0.03354"
"53.81400","4.48463","0.03350"
"53.82000","4.48511","0.03342"
"53.82600","4.48559","0.03350"
"53.83200","4.48613","0.03355"
"53.83800","4.48661","0.03356"
"53.84400","4.48708","0.03354"
"53.85000","4.48762","0.03340"
"53.85600","4.48810","0.03335"
"53.86200","4.48858","0.03326"
"53.86800","4.48912","0.03317"
"53.87400","4.48960","0.03330"
"53.88000","4.49013","0.03349"
"53.88600","4.49061","0.03357"
"53.89200","4.49115","0.03367"
"53.89800","4.49163","0.03364"
"53.90400","4.49211","0.03353"
"53.91000","4.49265","0.03340"
"53.91600","4.49312","0.03332"
"53.92200","4.49360","0.03345"
"53.92800","4.49408","0.03350"
"53.93400","4.49456","0.03342"
"53.94000","4.49510","0.03353"
"53.94600","4.49557","0.03364"
"53.95200","4.49605","0.03364"
"53.95800","4.49659","0.03375"
"53.96400","4.49707","0.03380"
"53.97000","4.49755","0.03375"
"53.97600","4.49809","0.03375"
"53.98200","4.49856","0.03373"
"53.98800","4.49910","0.03368"
"53.99400","4.49964","0.03367"
"54.00000","4.50012","0.03374"
"54.00600","4.50066","0.03377"
"54.01200","4.50114","0.03382"
"54.01800","4.50167","0.03383"
"54.02400","4.50215","0.03389"
"54.03000","4.50269","0.03380"
"54.03600","4.50317","0.03361"
"54.04200","4.50371","0.03367"
"54.04800","4.50418","0.03372"
"54.05400","4.50466","0.03372"
"54.06000","4.50520","0.03374"
"54.06600","4.50568","0.03373"
"54.07200","4.50622","0.03368"
"54.07800","4.50670","0.03365"
"54.08400","4.50717","0.03350"
"54.09000","4.50771","0.03335"
"54.09600","4.50819","0.03326"
"54.10200","4.50867","0.03315"
"54.10800","4.50915","0.03321"
"54.11400","4.50969","0.03331"
"54.12000","4.51016","0.03347"
"54.12600","4.51064","0.03369"
"54.13200","4.51118","0.03379"
"54.13800","4.51166","0.03369"
"54.14400","4.51220","0.03371"
"54.15000","4.51267","0.03367"
"54.15600","4.51321","0.03360"
"54.16200","4.51369","0.03355"
"54.16800","4.51417","0.03354"
"54.17400","4.51471","0.03365"
"54.18000","4.51519","0.03374"
"54.18600","4.51566","0.03379"
"54.19200","4.51620","0.03380"
"54.19800","4.51668","0.03375"
"54.20400","4.51716","0.03363"
"54.21000","4.51764","0.03355"
"54.21600","4.51818","0.03358"
"54.22200","4.51865","0.03359"
"54.22800","4.51913","0.03364"
"54.23400","4.51961","0.03370"
"54.24000","4.52015","0.03385"
"54.24600","4.52063","0.03399"
"54.25200","4.52110","0.03412"
"54.25800","4.52164","0.03435"
"54.26400","4.52212","0.03448"
"54.27000","4.52266","0.03447"
"54.27600","4.52314","0.03441"
"54.28200","4.52368","0.03432"
"54.28800","4.52415","0.03421"
"54.29400","4.52469","0.03412"
"54.30000","4.52517","0.03411"
"54.30600","4.52571","0.03416"
"54.31200","4.52619","0.03412"
"54.31800","4.52673","0.03406"
"54.32400","4.52720","0.03415"
"54.33000","4.52768","0.03430"
"54.33600","4.52822","0.03434"
"54.34200","4.52870","0.03438"
"54.34800","4.52918","0.03437"
"54.35400","4.52965","0.03425"
"54.36000","4.53013","0.03418"
"54.36600","4.53067","0.03419"
"54.37200","4.53115","0.03426"
"54.37800","4.53163","0.03431"
"54.38400","4.53211","0.03417"
"54.39000","4.53264","0.03410"
"54.39600","4.53312","0.03414"
"54.40200","4.53360","0.03419"
"54.40800","4.53414","0.03423"
"54.41400","4.53462","0.03419"
"54.42000","4.53516","0.03417"
"54.42600","4.53563","0.03420"
"54.43200","4.53611","0.03413"
"54.43800","4.53665","0.03399"
"54.44400","4.53713","0.03396"
"54.45000","4.53767","0.03391"
"54.45600","4.53815","0.03383"
"54.46200","4.53862","0.03382"
"54.46800","4.53910","0.03380"
"54.47400","4.53964","0.03390"
"54.48000","4.54012","0.03405"
"54.48600","4.54060","0.03404"
"54.49200","4.54113","0.03411"
"54.49800","4.54161","0.03421"
"54.50400","4.54209","0.03416"
"54.51000","4.54257","0.03409"
"54.51600","4.54305","0.03393"
"54.52200","4.54359","0.03388"
"54.52800","4.54406","0.03399"
"54.53400","4.54460","0.03405"
"54.54000","4.54508","0.03414"
"54.54600","4.54556","0.03422"
"54.55200","4.54610","0.03422"
"54.55800","4.54658","0.03431"
"54.56400","4.54711","0.03443"
"54.57000","4.54765","0.03446"
"54.57600","4.54813","0.03458"
"54.58200","4.54867","0.03462"
"54.58800","4.54921","0.03462"
"54.59400","4.54968","0.03461"
"54.60000","4.55022","0.03451"
"54.60600","4.55070","0.03444"
"54.61200","4.55118","0.03441"
"54.61800","4.55172","0.03426"
"54.62400","4.55220","0.03424"
"54.63000","4.55273","0.03429"
"54.63600","4.55321","0.03429"
"54.64200","4.55369","0.03438"
"54.64800","4.55417","0.03445"
"54.65400","4.55471","0.03447"
"54.66000","4.55519","0.03452"
"54.66600","4.55566","0.03437"
"54.67200","4.55620","0.03420"
"54.67800","4.55668","0.03420"
"54.68400","4.55716","0.03431"
"54.69000","4.55764","0.03447"
"54.69600","4.55817","0.03460"
"54.70200","4.55865","0.03457"
"54.70800","4.55919","0.03452"
"54.71400","4.55967","0.03451"
"54.72000","4.56021","0.03448"
"54.72600","4.56069","0.03447"
"54.73200","4.56122","0.03449"
"54.73800","4.56176","0.03453"
"54.74400","4.56224","0.03459"
"54.75000","4.56272","0.03465"
"54.75600","4.56326","0.03461"
"54.76200","4.56374","0.03450"
"54.76800","4.56421","0.03436"
"54.77400","4.56469","0.03436"
"54.78000","4.56523","0.03437"
"54.78600","4.56571","0.03428"
"54.79200","4.56619","0.03437"
"54.79800","4.56666","0.03451"
"54.80400","4.56714","0.03459"
"54.81000","4.56768","0.03470"
"54.81600","4.56816","0.03477"
"54.82200","4.56864","0.03490"
"54.82800","4.56918","0.03502"
"54.83400","4.56965","0.03499"
"54.84000","4.57013","0.03493"
"54.84600","4.57061","0.03484"
"54.85200","4.57115","0.03467"
"54.85800","4.57163","0.03460"
"54.86400","4.57217","0.03469"
"54.87000","4.57264","0.03465"
"54.87600","4.57318","0.03475"
"54.88200","4.57366","0.03485"
"54.88800","4.57420","0.03478"
"54.89400","4.57468","0.03476"
"54.90000","4.57515","0.03468"
"54.90600","4.57563","0.03452"
"54.91200","4.57617","0.03443"
"54.91800","4.57665","0.03427"
"54.92400","4.57713","0.03427"
"54.93000","4.57761","0.03440"
"54.93600","4.57814","0.03445"
"54.94200","4.57862","0.03452"
"54.94800","4.57916","0.03460"
"54.95400","4.57964","0.03475"
"54.96000","4.58012","0.03490"
"54.96600","4.58066","0.03490"
"54.97200","4.58113","0.03498"
"54.97800","4.58161","0.03512"
"54.98400","4.58215","0.03508"
"54.99000","4.58263","0.03512"
"54.99600","4.58311","0.03519"
"55.00200","4.58359","0.03507"
"55.00800","4.58412","0.03508"
"55.01400","4.58460","0.03522"
"55.02000","4.58514","0.03524"
"55.02600","4.58562","0.03532"
"55.03200","4.58616","0.03533"
"55.03800","4.58663","0.03526"
"55.04400","4.58717","0.03518"
"55.05000","4.58765","0.03502"
"55.05600","4.58819","0.03496"
"55.06200","4.58867","0.03504"
"55.06800","4.58915","0.03505"
"55.07400","4.58962","0.03506"
"55.08000","4.59010","0.03514"
"55.08600","4.59058","0.03519"
"55.09200","4.59112","0.03529"
"55.09800","4.59160","0.03529"
"55.10400","4.59213","0.03523"
"55.11000","4.59261","0.03521"
"55.11600","4.59315","0.03522"
"55.12200","4.59363","0.03521"
"55.12800","4.59411","0.03517"
"55.13400","4.59465","0.03508"
"55.14000","4.59512","0.03499"
"55.14600","4.59566","0.03501"
"55.15200","4.59614","0.03491"
"55.15800","4.59662","0.03482"
"55.16400","4.59716","0.03482"
"55.17000","4.59770","0.03471"
"55.17600","4.59817","0.03473"
"55.18200","4.59871","0.03486"
"55.18800","4.59919","0.03490"
"55.19400","4.59973","0.03487"
"55.20000","4.60021","0.03480"
"55.20600","4.60069","0.03486"
"55.21200","4.60116","0.03498"
"55.21800","4.60164","0.03504"
"55.22400","4.60218","0.03520"
"55.23000","4.60266","0.03535"
"55.23600","4.60314","0.03538"
"55.24200","4.60367","0.03544"
"55.24800","4.60415","0.03535"
"55.25400","4.60463","0.03521"
"55.26000","4.60517","0.03507"
"55.26600","4.60565","0.03487"
"55.27200","4.60619","0.03475"
"55.27800","4.60666","0.03481"
"55.28400","4.60714","0.03482"
"55.29000","4.60768","0.03495"
"55.29600","4.60816","0.03508"
"55.30200","4.60870","0.03509"
"55.30800","4.60918","0.03517"
"55.31400","4.60971","0.03524"
"55.32000","4.61019","0.03534"
"55.32600","4.61073","0.03552"
"55.33200","4.61121","0.03555"
"55.33800","4.61169","0.03557"
"55.34400","4.61222","0.03560"
"55.35000","4.61270","0.03535"
"55.35600","4.61318","0.03518"
"55.36200","4.61366","0.03500"
"55.36800","4.61414","0.03482"
"55.37400","4.61462","0.03478"
"55.38000","4.61515","0.03485"
"55.38600","4.61563","0.03487"
"55.39200","4.61611","0.03496"
"55.39800","4.61665","0.03504"
"55.40400","4.61713","0.03507"
"55.41000","4.61761","0.03509"
"55.41600","4.61814","0.03503"
"55.42200","4.61862","0.03507"
"55.42800","4.61910","0.03522"
"55.43400","4.61958","0.03525"
"55.44000","4.62012","0.03536"
"55.44600","4.62059","0.03540"
"55.45200","4.62113","0.03529"
"55.45800","4.62161","0.03528"
"55.46400","4.62215","0.03533"
"55.47000","4.62263","0.03529"
"55.47600","4.62311","0.03521"
"55.48200","4.62364","0.03522"
"55.48800","4.62412","0.03522"
"55.49400","4.62460","0.03525"
"55.50000","4.62508","0.03520"
"55.50600","4.62562","0.03522"
"55.51200","4.62610","0.03538"
"55.51800","4.62657","0.03553"
"55.52400","4.62711","0.03569"
"55.53000","4.62759","0.03581"
"55.53600","4.62807","0.03578"
"55.54200","4.62861","0.03581"
"55.54800","4.62909","0.03583"
"55.55400","4.62956","0.03575"
"55.56000","4.63010","0.03576"
"55.56600","4.63058","0.03572"
"55.57200","4.63112","0.03571"
"55.57800","4.63160","0.03564"
"55.58400","4.63207","0.03547"
"55.59000","4.63261","0.03541"
"55.59600","4.63315","0.03537"
"55.60200","4.63363","0.03530"
"55.60800","4.63417","0.03540"
"55.61400","4.63465","0.03559"
"55.62000","4.63518","0.03576"
"55.62600","4.63566","0.03598"
"55.63200","4.63614","0.03606"
"55.63800","4.63662","0.03591"
"55.64400","4.63716","0.03573"
"55.65000","4.63763","0.03551"
"55.65600","4.63811","0.03538"
"55.66200","4.63859","0.03526"
"55.66800","4.63913","0.03505"
"55.67400","4.63961","0.03499"
"55.68000","4.64015","0.03491"
"55.68600","4.64062","0.03466"
"55.69200","4.64116","0.03460"
"55.69800","4.64164","0.03467"
"55.70400","4.64212","0.03472"
"55.71000","4.64266","0.03487"
"55.71600","4.64314","0.03489"
"55.72200","4.64367","0.03497"
"55.72800","4.64415","0.03510"
"55.73400","4.64469","0.03517"
"55.74000","4.64517","0.03534"
"55.74600","4.64571","0.03553"
"55.75200","4.64618","0.03563"
"55.75800","4.64672","0.03570"
"55.76400","4.64720","0.03570"
"55.77000","4.64768","0.03554"
"55.77600","4.64822","0.03543"
"55.78200","4.64870","0.03539"
"55.78800","4.64917","0.03531"
"55.79400","4.64965","0.03523"
"55.80000","4.65013","0.03512"
"55.80600","4.65067","0.03510"
"55.81200","4.65115","0.03503"
"55.81800","4.65163","0.03490"
"55.82400","4.65216","0.03486"
"55.83000","4.65264","0.03489"
"55.83600","4.65318","0.03491"
"55.84200","4.65366","0.03507"
"55.84800","4.65420","0.03523"
"55.85400","4.65468","0.03527"
"55.86000","4.65515","0.03531"
"55.86600","4.65569","0.03535"
"55.87200","4.65617","0.03533"
"55.87800","4.65671","0.03535"
"55.88400","4.65719","0.03538"
"55.89000","4.65772","0.03541"
"55.89600","4.65820","0.03542"
"55.90200","4.65868","0.03535"
"55.90800","4.65922","0.03538"
"55.91400","4.65970","0.03547"
"55.92000","4.66018","0.03536"
"55.92600","4.66071","0.03539"
"55.93200","4.66119","0.03539"
"55.93800","4.66167","0.03537"
"55.94400","4.66215","0.03539"
"55.95000","4.66263","0.03526"
"55.95600","4.66317","0.03518"
"55.96200","4.66364","0.03512"
"55.96800","4.66412","0.03498"
"55.97400","4.66460","0.03492"
"55.98000","4.66514","0.03486"
"55.98600","4.66562","0.03479"
"55.99200","4.66609","0.03484"
"55.99800","4.66663","0.03495"
"56.00400","4.66711","0.03503"
"56.01000","4.66759","0.03522"
"56.01600","4.66813","0.03544"
"56.02200","4.66861","0.03567"
"56.02800","4.66914","0.03585"
"56.03400","4.66962","0.03580"
"56.04000","4.67016","0.03570"
"56.04600","4.67064","0.03557"
"56.05200","4.67112","0.03541"
"56.05800","4.67166","0.03530"
"56.06400","4.67213","0.03534"
"56.07000","4.67261","0.03535"
"56.07600","4.67315","0.03544"
"56.08200","4.67363","0.03552"
"56.08800","4.67411","0.03556"
"56.09400","4.67464","0.03562"
"56.10000","4.67512","0.03555"
"56.10600","4.67560","0.03554"
"56.11200","4.67608","0.03559"
"56.11800","4.67662","0.03555"
"56.12400","4.67710","0.03562"
"56.13000","4.67757","0.03577"
"56.13600","4.67811","0.03576"
"56.14200","4.67859","0.03578"
"56.14800","4.67913","0.03579"
"56.15400","4.67961","0.03575"
"56.16000","4.68015","0.03586"
"56.16600","4.68068","0.03589"
"56.17200","4.68116","0.03590"
"56.17800","4.68170","0.03602"
"56.18400","4.68218","0.03593"
"56.19000","4.68266","0.03576"
"56.19600","4.68319","0.03579"
"56.20200","4.68367","0.03583"
"56.20800","4.68421","0.03596"
"56.21400","4.68469","0.03612"
"56.22000","4.68517","0.03611"
"56.22600","4.68571","0.03615"
"56.23200","4.68618","0.03606"
"56.23800","4.68672","0.03596"
"56.24400","4.68720","0.03595"
"56.25000","4.68768","0.03587"
"56.25600","4.68822","0.03583"
"56.26200","4.68869","0.03576"
"56.26800","4.68917","0.03556"
"56.27400","4.68965","0.03545"
"56.28000","4.69019","0.03546"
"56.28600","4.69067","0.03530"
"56.29200","4.69115","0.03519"
"56.29800","4.69168","0.03515"
"56.30400","4.69216","0.03519"
"56.31000","4.69264","0.03541"
"56.31600","4.69318","0.03554"
"56.32200","4.69366","0.03568"
"56.32800","4.69414","0.03576"
"56.33400","4.69467","0.03575"
"56.34000","4.69515","0.03567"
"56.34600","4.69563","0.03568"
"56.35200","4.69617","0.03566"
"56.35800","4.69665","0.03559"
"56.36400","4.69719","0.03555"
"56.37000","4.69766","0.03552"
"56.37600","4.69820","0.03559"
"56.38200","4.69868","0.03568"
"56.38800","4.69922","0.03581"
"56.39400","4.69970","0.03586"
"56.40000","4.70023","0.03587"
"56.40600","4.70071","0.03593"
"56.41200","4.70119","0.03597"
"56.41800","4.70167","0.03592"
"56.42400","4.70215","0.03593"
"56.43000","4.70269","0.03591"
"56.43600","4.70316","0.03583"
"56.44200","4.70364","0.03586"
"56.44800","4.70418","0.03594"
"56.45400","4.70466","0.03587"
"56.46000","4.70514","0.03583"
"56.46600","4.70568","0.03576"
"56.47200","4.70615","0.03573"
"56.47800","4.70663","0.03576"
"56.48400","4.70717","0.03577"
"56.49000","4.70765","0.03582"
"56.49600","4.70813","0.03585"
"56.50200","4.70866","0.03588"
"56.50800","4.70914","0.03592"
"56.51400","4.70962","0.03592"
"56.52000","4.71016","0.03592"
"56.52600","4.71064","0.03601"
"56.53200","4.71118","0.03601"
"56.53800","4.71165","0.03595"
"56.54400","4.71219","0.03596"
"56.55000","4.71267","0.03594"
"56.55600","4.71315","0.03581"
"56.56200","4.71363","0.03567"
"56.56800","4.71411","0.03547"
"56.57400","4.71464","0.03540"
"56.58000","4.71512","0.03540"
"56.58600","4.71560","0.03545"
"56.59200","4.71608","0.03552"
"56.59800","4.71662","0.03559"
"56.60400","4.71710","0.03562"
"56.61000","4.71757","0.03569"
"56.61600","4.71811","0.03557"
"56.62200","4.71859","0.03548"
"56.62800","4.71907","0.03555"
"56.63400","4.71961","0.03554"
"56.64000","4.72008","0.03559"
"56.64600","4.72062","0.03570"
"56.65200","4.72110","0.03569"
"56.65800","4.72164","0.03580"
"56.66400","4.72212","0.03593"
"56.67000","4.72266","0.03599"
"56.67600","4.72313","0.03596"
"56.68200","4.72367","0.03597"
"56.68800","4.72415","0.03595"
"56.69400","4.72469","0.03598"
"56.70000","4.72517","0.03604"
"56.70600","4.72565","0.03610"
"56.71200","4.72618","0.03601"
"56.71800","4.72666","0.03588"
"56.72400","4.72714","0.03587"
"56.73000","4.72768","0.03592"
"56.73600","4.72816","0.03599"
"56.74200","4.72863","0.03607"
"56.74800","4.72917","0.03594"
"56.75400","4.72965","0.03572"
"56.76000","4.73013","0.03562"
"56.76600","4.73067","0.03560"
"56.77200","4.73115","0.03560"
"56.77800","4.73162","0.03556"
"56.78400","4.73216","0.03547"
"56.79000","4.73264","0.03544"
"56.79600","4.73318","0.03565"
"56.80200","4.73372","0.03572"
"56.80800","4.73419","0.03587"
"56.81400","4.73473","0.03602"
"56.82000","4.73521","0.03613"
"56.82600","4.73569","0.03630"
"56.83200","4.73617","0.03635"
"56.83800","4.73665","0.03627"
"56.84400","4.73712","0.03615"
"56.85000","4.73760","0.03597"
"56.85600","4.73814","0.03588"
"56.86200","4.73862","0.03594"
"56.86800","4.73916","0.03595"
"56.87400","4.73964","0.03593"
"56.88000","4.74011","0.03593"
"56.88600","4.74065","0.03591"
"56.89200","4.74113","0.03593"
"56.89800","4.74167","0.03595"
"56.90400","4.74215","0.03594"
"56.91000","4.74269","0.03592"
"56.91600","4.74316","0.03589"
"56.92200","4.74370","0.03592"
"56.92800","4.74418","0.03602"
"56.93400","4.74472","0.03597"
"56.94000","4.74520","0.03593"
"56.94600","4.74573","0.03592"
"56.95200","4.74621","0.03586"
"56.95800","4.74675","0.03587"
"56.96400","4.74723","0.03594"
"56.97000","4.74771","0.03589"
"56.97600","4.74825","0.03580"
"56.98200","4.74872","0.03575"
"56.98800","4.74920","0.03566"
"56.99400","4.74968","0.03570"
"57.00000","4.75016","0.03570"
"57.00600","4.75070","0.03572"
"57.01200","4.75118","0.03586"
"57.01800","4.75171","0.03600"
"57.02400","4.75219","0.03610"
"57.03000","4.75267","0.03612"
"57.03600","4.75321","0.03607"
"57.04200","4.75369","0.03605"
"57.04800","4.75416","0.03604"
"57.05400","4.75470","0.03600"
"57.06000","4.75518","0.03598"
"57.06600","4.75566","0.03599"
"57.07200","4.75620","0.03594"
"57.07800","4.75668","0.03597"
"57.08400","4.75715","0.03593"
"57.09000","4.75769","0.03593"
"57.09600","4.75817","0.03608"
"57.10200","4.75871","0.03616"
"57.10800","4.75919","0.03626"
"57.11400","4.75967","0.03633"
"57.12000","4.76020","0.03627"
"57.12600","4.76068","0.03620"
"57.13200","4.76116","0.03608"
"57.13800","4.76164","0.03601"
"57.14400","4.76212","0.03607"
"57.15000","4.76265","0.03604"
"57.15600","4.76313","0.03602"
"57.16200","4.76361","0.03608"
"57.16800","4.76415","0.03602"
"57.17400","4.76463","0.03602"
"57.18000","4.76517","0.03622"
"57.18600","4.76564","0.03634"
"57.19200","4.76612","0.03638"
"57.19800","4.76666","0.03639"
"57.20400","4.76714","0.03641"
"57.21000","4.76768","0.03651"
"57.21600","4.76816","0.03663"
"57.22200","4.76863","0.03667"
"57.22800","4.76917","0.03671"
"57.23400","4.76965","0.03647"
"57.24000","4.77013","0.03622"
"57.24600","4.77067","0.03609"
"57.25200","4.77114","0.03598"
"57.25800","4.77162","0.03598"
"57.26400","4.77216","0.03608"
"57.27000","4.77264","0.03613"
"57.27600","4.77312","0.03614"
"57.28200","4.77366","0.03615"
"57.28800","4.77413","0.03621"
"57.29400","4.77461","0.03630"
"57.30000","4.77515","0.03627"
"57.30600","4.77563","0.03632"
"57.31200","4.77617","0.03653"
"57.31800","4.77665","0.03669"
"57.32400","4.77718","0.03686"
"57.33000","4.77766","0.03696"
"57.33600","4.77820","0.03695"
"57.34200","4.77868","0.03687"
"57.34800","4.77916","0.03673"
"57.35400","4.77963","0.03662"
"57.36000","4.78017","0.03661"
"57.36600","4.78065","0.03649"
"57.37200","4.78113","0.03638"
"57.37800","4.78161","0.03646"
"57.38400","4.78215","0.03640"
"57.39000","4.78262","0.03622"
"57.39600","4.78310","0.03621"
"57.40200","4.78358","0.03626"
"57.40800","4.78412","0.03629"
"57.41400","4.78460","0.03624"
"57.42000","4.78508","0.03614"
"57.42600","4.78561","0.03609"
"57.43200","4.78615","0.03614"
"57.43800","4.78663","0.03615"
"57.44400","4.78717","0.03625"
"57.45000","4.78765","0.03628"
"57.45600","4.78819","0.03625"
"57.46200","4.78866","0.03626"
"57.46800","4.78920","0.03622"
"57.47400","4.78968","0.03617"
"57.48000","4.79022","0.03623"
"57.48600","4.79070","0.03626"
"57.49200","4.79117","0.03634"
"57.49800","4.79171","0.03643"
"57.50400","4.79219","0.03646"
"57.51000","4.79267","0.03645"
"57.51600","4.79321","0.03634"
"57.52200","4.79369","0.03636"
"57.52800","4.79416","0.03647"
"57.53400","4.79464","0.03645"
"57.54000","4.79518","0.03650"
"57.54600","4.79566","0.03668"
"57.55200","4.79614","0.03672"
"57.55800","4.79662","0.03685"
"57.56400","4.79709","0.03699"
"57.57000","4.79763","0.03697"
"57.57600","4.79811","0.03699"
"57.58200","4.79865","0.03695"
"57.58800","4.79913","0.03673"
"57.59400","4.79966","0.03668"
"57.60000","4.80014","0.03663"
"57.60600","4.80068","0.03657"
"57.61200","4.80116","0.03656"
"57.61800","4.80164","0.03652"
"57.62400","4.80218","0.03643"
"57.63000","4.80265","0.03636"
"57.63600","4.80313","0.03630"
"57.64200","4.80361","0.03638"
"57.64800","4.80409","0.03650"
"57.65400","4.80463","0.03657"
"57.66000","4.80511","0.03670"
"57.66600","4.80558","0.03675"
"57.67200","4.80606","0.03671"
"57.67800","4.80660","0.03661"
"57.68400","4.80708","0.03645"
"57.69000","4.80756","0.03643"
"57.69600","4.80809","0.03647"
"57.70200","4.80857","0.03642"
"57.70800","4.80905","0.03642"
"57.71400","4.80959","0.03638"
"57.72000","4.81007","0.03623"
"57.72600","4.81061","0.03619"
"57.73200","4.81108","0.03627"
"57.73800","4.81162","0.03639"
"57.74400","4.81210","0.03647"
"57.75000","4.81264","0.03649"
"57.75600","4.81318","0.03645"
"57.76200","4.81366","0.03655"
"57.76800","4.81419","0.03658"
"57.77400","4.81467","0.03651"
"57.78000","4.81515","0.03653"
"57.78600","4.81563","0.03643"
"57.79200","4.81611","0.03636"
"57.79800","4.81664","0.03640"
"57.80400","4.81712","0.03649"
"57.81000","4.81760","0.03668"
"57.81600","4.81814","0.03683"
"57.82200","4.81862","0.03692"
"57.82800","4.81916","0.03708"
"57.83400","4.81963","0.03706"
"57.84000","4.82017","0.03696"
"57.84600","4.82065","0.03697"
"57.85200","4.82113","0.03696"
"57.85800","4.82167","0.03696"
"57.86400","4.82215","0.03702"
"57.87000","4.82268","0.03699"
"57.87600","4.82316","0.03699"
"57.88200","4.82370","0.03703"
"57.88800","4.82424","0.03705"
"57.89400","4.82472","0.03717"
"57.90000","4.82525","0.03716"
"57.90600","4.82573","0.03712"
"57.91200","4.82621","0.03707"
"57.91800","4.82675","0.03693"
"57.92400","4.82723","0.03676"
"57.93000","4.82771","0.03660"
"57.93600","4.82818","0.03647"
"57.94200","4.82866","0.03643"
"57.94800","4.82920","0.03650"
"57.95400","4.82968","0.03658"
"57.96000","4.83016","0.03680"
"57.96600","4.83064","0.03691"
"57.97200","4.83117","0.03685"
"57.97800","4.83165","0.03688"
"57.98400","4.83213","0.03679"
"57.99000","4.83267","0.03666"
"57.99600","4.83315","0.03656"
"58.00200","4.83363","0.03646"
"58.00800","4.83416","0.03643"
"58.01400","4.83464","0.03651"
"58.02000","4.83518","0.03652"
"58.02600","4.83566","0.03665"
"58.03200","4.83620","0.03682"
"58.03800","4.83667","0.03688"
"58.04400","4.83721","0.03694"
"58.05000","4.83769","0.03691"
"58.05600","4.83823","0.03684"
"58.06200","4.83871","0.03693"
"58.06800","4.83919","0.03695"
"58.07400","4.83966","0.03693"
"58.08000","4.84014","0.03696"
"58.08600","4.84068","0.03693"
"58.09200","4.84116","0.03688"
"58.09800","4.84164","0.03683"
"58.10400","4.84218","0.03678"
"58.11000","4.84265","0.03687"
"58.11600","4.84313","0.03691"
"58.12200","4.84361","0.03697"
"58.12800","4.84415","0.03716"
"58.13400","4.84463","0.03719"
"58.14000","4.84510","0.03711"
"58.14600","4.84564","0.03710"
"58.15200","4.84612","0.03701"
"58.15800","4.84666","0.03691"
"58.16400","4.84714","0.03684"
"58.17000","4.84768","0.03682"
"58.17600","4.84815","0.03682"
"58.18200","4.84869","0.03683"
"58.18800","4.84917","0.03682"
"58.19400","4.84965","0.03695"
"58.20000","4.85019","0.03699"
"58.20600","4.85067","0.03694"
"58.21200","4.85114","0.03705"
"58.21800","4.85162","0.03706"
"58.22400","4.85216","0.03704"
"58.23000","4.85264","0.03711"
"58.23600","4.85312","0.03703"
"58.24200","4.85365","0.03693"
"58.24800","4.85413","0.03689"
"58.25400","4.85461","0.03684"
"58.26000","4.85509","0.03696"
"58.26600","4.85563","0.03702"
"58.27200","4.85611","0.03704"
"58.27800","4.85658","0.03718"
"58.28400","4.85712","0.03729"
"58.29000","4.85760","0.03730"
"58.29600","4.85814","0.03731"
"58.30200","4.85862","0.03723"
"58.30800","4.85916","0.03711"
"58.31400","4.85963","0.03709"
"58.32000","4.86017","0.03707"
"58.32600","4.86071","0.03708"
"58.33200","4.86119","0.03694"
"58.33800","4.86167","0.03679"
"58.34400","4.86220","0.03681"
"58.35000","4.86268","0.03677"
"58.35600","4.86316","0.03669"
"58.36200","4.86364","0.03668"
"58.36800","4.86418","0.03666"
"58.37400","4.86466","0.03667"
"58.38000","4.86513","0.03671"
"58.38600","4.86567","0.03664"
"58.39200","4.86615","0.03673"
"58.39800","4.86663","0.03691"
"58.40400","4.86717","0.03698"
"58.41000","4.86765","0.03705"
"58.41600","4.86812","0.03709"
"58.42200","4.86866","0.03712"
"58.42800","4.86914","0.03731"
"58.43400","4.86968","0.03745"
"58.44000","4.87016","0.03756"
"58.44600","4.87069","0.03770"
"58.45200","4.87117","0.03758"
"58.45800","4.87171","0.03750"
"58.46400","4.87219","0.03751"
"58.47000","4.87273","0.03746"
"58.47600","4.87321","0.03746"
"58.48200","4.87368","0.03748"
"58.48800","4.87416","0.03750"
"58.49400","4.87470","0.03753"
"58.50000","4.87518","0.03749"
"58.50600","4.87566","0.03732"
"58.51200","4.87614","0.03721"
"58.51800","4.87661","0.03714"
"58.52400","4.87715","0.03722"
"58.53000","4.87763","0.03735"
"58.53600","4.87817","0.03745"
"58.54200","4.87865","0.03758"
"58.54800","4.87913","0.03765"
"58.55400","4.87966","0.03767"
"58.56000","4.88014","0.03778"
"58.56600","4.88062","0.03785"
"58.57200","4.88116","0.03781"
