End date,"2/12/2017"
Specimen label,"14AG_Unk"
Maximum Load,"0.65532",N

Time,Extension,Load
(s),(mm),(N)
"25.64400","2.13718","0.00884"
"25.65000","2.13766","0.00899"
"25.65600","2.13819","0.00911"
"25.66200","2.13867","0.00895"
"25.66800","2.13915","0.00874"
"25.67400","2.13969","0.00869"
"25.68000","2.14017","0.00859"
"25.68600","2.14064","0.00858"
"25.69200","2.14112","0.00862"
"25.69800","2.14166","0.00865"
"25.70400","2.14214","0.00868"
"25.71000","2.14262","0.00872"
"25.71600","2.14316","0.00862"
"25.72200","2.14363","0.00872"
"25.72800","2.14411","0.00878"
"25.73400","2.14465","0.00872"
"25.74000","2.14513","0.00861"
"25.74600","2.14561","0.00836"
"25.75200","2.14615","0.00810"
"25.75800","2.14662","0.00808"
"25.76400","2.14716","0.00816"
"25.77000","2.14764","0.00831"
"25.77600","2.14818","0.00844"
"25.78200","2.14872","0.00849"
"25.78800","2.14919","0.00848"
"25.79400","2.14967","0.00847"
"25.80000","2.15021","0.00846"
"25.80600","2.15069","0.00855"
"25.81200","2.15117","0.00861"
"25.81800","2.15171","0.00862"
"25.82400","2.15218","0.00880"
"25.83000","2.15266","0.00880"
"25.83600","2.15314","0.00866"
"25.84200","2.15362","0.00860"
"25.84800","2.15416","0.00861"
"25.85400","2.15464","0.00865"
"25.86000","2.15511","0.00860"
"25.86600","2.15565","0.00851"
"25.87200","2.15613","0.00848"
"25.87800","2.15667","0.00848"
"25.88400","2.15715","0.00856"
"25.89000","2.15762","0.00871"
"25.89600","2.15816","0.00875"
"25.90200","2.15870","0.00879"
"25.90800","2.15918","0.00888"
"25.91400","2.15972","0.00900"
"25.92000","2.16020","0.00918"
"25.92600","2.16073","0.00930"
"25.93200","2.16121","0.00926"
"25.93800","2.16169","0.00916"
"25.94400","2.16223","0.00895"
"25.95000","2.16271","0.00885"
"25.95600","2.16325","0.00881"
"25.96200","2.16372","0.00884"
"25.96800","2.16420","0.00898"
"25.97400","2.16468","0.00917"
"25.98000","2.16522","0.00920"
"25.98600","2.16570","0.00902"
"25.99200","2.16617","0.00883"
"25.99800","2.16665","0.00862"
"26.00400","2.16719","0.00848"
"26.01000","2.16767","0.00853"
"26.01600","2.16815","0.00868"
"26.02200","2.16863","0.00888"
"26.02800","2.16916","0.00899"
"26.03400","2.16964","0.00897"
"26.04000","2.17012","0.00889"
"26.04600","2.17066","0.00875"
"26.05200","2.17120","0.00868"
"26.05800","2.17168","0.00869"
"26.06400","2.17221","0.00855"
"26.07000","2.17269","0.00845"
"26.07600","2.17317","0.00842"
"26.08200","2.17365","0.00837"
"26.08800","2.17419","0.00838"
"26.09400","2.17466","0.00853"
"26.10000","2.17514","0.00871"
"26.10600","2.17568","0.00873"
"26.11200","2.17616","0.00863"
"26.11800","2.17664","0.00859"
"26.12400","2.17712","0.00855"
"26.13000","2.17759","0.00852"
"26.13600","2.17813","0.00847"
"26.14200","2.17861","0.00848"
"26.14800","2.17909","0.00848"
"26.15400","2.17957","0.00854"
"26.16000","2.18011","0.00867"
"26.16600","2.18058","0.00874"
"26.17200","2.18112","0.00877"
"26.17800","2.18160","0.00871"
"26.18400","2.18208","0.00867"
"26.19000","2.18262","0.00873"
"26.19600","2.18315","0.00878"
"26.20200","2.18363","0.00874"
"26.20800","2.18417","0.00867"
"26.21400","2.18465","0.00851"
"26.22000","2.18519","0.00829"
"26.22600","2.18567","0.00817"
"26.23200","2.18620","0.00815"
"26.23800","2.18668","0.00828"
"26.24400","2.18716","0.00839"
"26.25000","2.18770","0.00847"
"26.25600","2.18818","0.00858"
"26.26200","2.18866","0.00858"
"26.26800","2.18919","0.00856"
"26.27400","2.18967","0.00857"
"26.28000","2.19021","0.00855"
"26.28600","2.19069","0.00849"
"26.29200","2.19117","0.00843"
"26.29800","2.19170","0.00839"
"26.30400","2.19218","0.00841"
"26.31000","2.19266","0.00849"
"26.31600","2.19320","0.00851"
"26.32200","2.19368","0.00843"
"26.32800","2.19422","0.00836"
"26.33400","2.19469","0.00833"
"26.34000","2.19523","0.00838"
"26.34600","2.19571","0.00845"
"26.35200","2.19625","0.00850"
"26.35800","2.19673","0.00860"
"26.36400","2.19727","0.00870"
"26.37000","2.19774","0.00882"
"26.37600","2.19822","0.00903"
"26.38200","2.19870","0.00918"
"26.38800","2.19924","0.00912"
"26.39400","2.19972","0.00899"
"26.40000","2.20020","0.00887"
"26.40600","2.20073","0.00895"
"26.41200","2.20121","0.00907"
"26.41800","2.20169","0.00917"
"26.42400","2.20223","0.00912"
"26.43000","2.20271","0.00908"
"26.43600","2.20318","0.00895"
"26.44200","2.20372","0.00884"
"26.44800","2.20420","0.00893"
"26.45400","2.20468","0.00902"
"26.46000","2.20522","0.00899"
"26.46600","2.20570","0.00891"
"26.47200","2.20617","0.00871"
"26.47800","2.20671","0.00868"
"26.48400","2.20719","0.00880"
"26.49000","2.20773","0.00886"
"26.49600","2.20821","0.00886"
"26.50200","2.20868","0.00879"
"26.50800","2.20922","0.00882"
"26.51400","2.20970","0.00885"
"26.52000","2.21018","0.00876"
"26.52600","2.21072","0.00879"
"26.53200","2.21120","0.00891"
"26.53800","2.21173","0.00900"
"26.54400","2.21221","0.00909"
"26.55000","2.21269","0.00912"
"26.55600","2.21317","0.00911"
"26.56200","2.21371","0.00918"
"26.56800","2.21419","0.00924"
"26.57400","2.21466","0.00922"
"26.58000","2.21514","0.00900"
"26.58600","2.21568","0.00876"
"26.59200","2.21616","0.00870"
"26.59800","2.21664","0.00857"
"26.60400","2.21718","0.00840"
"26.61000","2.21765","0.00837"
"26.61600","2.21819","0.00835"
"26.62200","2.21867","0.00835"
"26.62800","2.21915","0.00825"
"26.63400","2.21969","0.00823"
"26.64000","2.22016","0.00829"
"26.64600","2.22070","0.00832"
"26.65200","2.22118","0.00834"
"26.65800","2.22172","0.00847"
"26.66400","2.22220","0.00849"
"26.67000","2.22268","0.00841"
"26.67600","2.22315","0.00832"
"26.68200","2.22369","0.00826"
"26.68800","2.22417","0.00825"
"26.69400","2.22465","0.00833"
"26.70000","2.22519","0.00836"
"26.70600","2.22567","0.00852"
"26.71200","2.22614","0.00862"
"26.71800","2.22668","0.00873"
"26.72400","2.22716","0.00886"
"26.73000","2.22764","0.00894"
"26.73600","2.22818","0.00905"
"26.74200","2.22865","0.00928"
"26.74800","2.22913","0.00948"
"26.75400","2.22967","0.00952"
"26.76000","2.23015","0.00952"
"26.76600","2.23063","0.00935"
"26.77200","2.23117","0.00910"
"26.77800","2.23164","0.00884"
"26.78400","2.23218","0.00869"
"26.79000","2.23266","0.00870"
"26.79600","2.23314","0.00882"
"26.80200","2.23368","0.00891"
"26.80800","2.23416","0.00910"
"26.81400","2.23469","0.00917"
"26.82000","2.23517","0.00909"
"26.82600","2.23565","0.00905"
"26.83200","2.23619","0.00900"
"26.83800","2.23667","0.00888"
"26.84400","2.23720","0.00868"
"26.85000","2.23768","0.00856"
"26.85600","2.23816","0.00859"
"26.86200","2.23870","0.00871"
"26.86800","2.23918","0.00879"
"26.87400","2.23966","0.00895"
"26.88000","2.24019","0.00907"
"26.88600","2.24067","0.00906"
"26.89200","2.24121","0.00905"
"26.89800","2.24169","0.00904"
"26.90400","2.24217","0.00902"
"26.91000","2.24271","0.00905"
"26.91600","2.24318","0.00899"
"26.92200","2.24372","0.00887"
"26.92800","2.24420","0.00877"
"26.93400","2.24468","0.00866"
"26.94000","2.24522","0.00861"
"26.94600","2.24569","0.00853"
"26.95200","2.24617","0.00846"
"26.95800","2.24665","0.00844"
"26.96400","2.24719","0.00841"
"26.97000","2.24767","0.00850"
"26.97600","2.24815","0.00873"
"26.98200","2.24868","0.00892"
"26.98800","2.24916","0.00899"
"26.99400","2.24964","0.00900"
"27.00000","2.25012","0.00893"
"27.00600","2.25066","0.00881"
"27.01200","2.25114","0.00870"
"27.01800","2.25161","0.00861"
"27.02400","2.25215","0.00863"
"27.03000","2.25263","0.00865"
"27.03600","2.25317","0.00852"
"27.04200","2.25365","0.00848"
"27.04800","2.25413","0.00858"
"27.05400","2.25466","0.00854"
"27.06000","2.25514","0.00864"
"27.06600","2.25568","0.00877"
"27.07200","2.25616","0.00877"
"27.07800","2.25670","0.00870"
"27.08400","2.25717","0.00872"
"27.09000","2.25771","0.00875"
"27.09600","2.25819","0.00867"
"27.10200","2.25867","0.00855"
"27.10800","2.25921","0.00860"
"27.11400","2.25969","0.00864"
"27.12000","2.26016","0.00860"
"27.12600","2.26064","0.00873"
"27.13200","2.26118","0.00890"
"27.13800","2.26166","0.00909"
"27.14400","2.26214","0.00927"
"27.15000","2.26262","0.00948"
"27.15600","2.26315","0.00964"
"27.16200","2.26363","0.00965"
"27.16800","2.26411","0.00961"
"27.17400","2.26465","0.00959"
"27.18000","2.26513","0.00950"
"27.18600","2.26566","0.00947"
"27.19200","2.26614","0.00948"
"27.19800","2.26662","0.00943"
"27.20400","2.26716","0.00927"
"27.21000","2.26764","0.00912"
"27.21600","2.26818","0.00904"
"27.22200","2.26865","0.00906"
"27.22800","2.26913","0.00916"
"27.23400","2.26967","0.00917"
"27.24000","2.27015","0.00926"
"27.24600","2.27063","0.00923"
"27.25200","2.27111","0.00916"
"27.25800","2.27164","0.00911"
"27.26400","2.27212","0.00907"
"27.27000","2.27260","0.00897"
"27.27600","2.27314","0.00901"
"27.28200","2.27362","0.00915"
"27.28800","2.27409","0.00923"
"27.29400","2.27457","0.00926"
"27.30000","2.27511","0.00926"
"27.30600","2.27559","0.00927"
"27.31200","2.27607","0.00935"
"27.31800","2.27661","0.00940"
"27.32400","2.27708","0.00952"
"27.33000","2.27762","0.00951"
"27.33600","2.27810","0.00944"
"27.34200","2.27864","0.00949"
"27.34800","2.27912","0.00950"
"27.35400","2.27966","0.00955"
"27.36000","2.28013","0.00952"
"27.36600","2.28067","0.00937"
"27.37200","2.28115","0.00922"
"27.37800","2.28169","0.00902"
"27.38400","2.28217","0.00883"
"27.39000","2.28264","0.00863"
"27.39600","2.28312","0.00861"
"27.40200","2.28366","0.00860"
"27.40800","2.28414","0.00866"
"27.41400","2.28462","0.00870"
"27.42000","2.28516","0.00867"
"27.42600","2.28563","0.00871"
"27.43200","2.28617","0.00879"
"27.43800","2.28665","0.00889"
"27.44400","2.28713","0.00896"
"27.45000","2.28767","0.00891"
"27.45600","2.28815","0.00888"
"27.46200","2.28862","0.00888"
"27.46800","2.28916","0.00884"
"27.47400","2.28964","0.00892"
"27.48000","2.29018","0.00906"
"27.48600","2.29066","0.00903"
"27.49200","2.29119","0.00903"
"27.49800","2.29173","0.00907"
"27.50400","2.29221","0.00913"
"27.51000","2.29275","0.00912"
"27.51600","2.29323","0.00916"
"27.52200","2.29371","0.00927"
"27.52800","2.29424","0.00938"
"27.53400","2.29472","0.00931"
"27.54000","2.29520","0.00921"
"27.54600","2.29568","0.00918"
"27.55200","2.29622","0.00911"
"27.55800","2.29670","0.00921"
"27.56400","2.29717","0.00934"
"27.57000","2.29765","0.00942"
"27.57600","2.29819","0.00948"
"27.58200","2.29867","0.00945"
"27.58800","2.29915","0.00936"
"27.59400","2.29968","0.00927"
"27.60000","2.30016","0.00910"
"27.60600","2.30064","0.00899"
"27.61200","2.30118","0.00890"
"27.61800","2.30166","0.00889"
"27.62400","2.30220","0.00892"
"27.63000","2.30267","0.00889"
"27.63600","2.30315","0.00881"
"27.64200","2.30369","0.00873"
"27.64800","2.30417","0.00871"
"27.65400","2.30471","0.00874"
"27.66000","2.30519","0.00887"
"27.66600","2.30566","0.00901"
"27.67200","2.30620","0.00905"
"27.67800","2.30668","0.00902"
"27.68400","2.30716","0.00884"
"27.69000","2.30764","0.00868"
"27.69600","2.30818","0.00865"
"27.70200","2.30865","0.00867"
"27.70800","2.30913","0.00875"
"27.71400","2.30967","0.00872"
"27.72000","2.31015","0.00860"
"27.72600","2.31063","0.00860"
"27.73200","2.31116","0.00862"
"27.73800","2.31164","0.00881"
"27.74400","2.31212","0.00904"
"27.75000","2.31266","0.00914"
"27.75600","2.31314","0.00929"
"27.76200","2.31362","0.00943"
"27.76800","2.31415","0.00942"
"27.77400","2.31463","0.00947"
"27.78000","2.31511","0.00948"
"27.78600","2.31565","0.00941"
"27.79200","2.31613","0.00942"
"27.79800","2.31667","0.00944"
"27.80400","2.31714","0.00935"
"27.81000","2.31768","0.00923"
"27.81600","2.31816","0.00928"
"27.82200","2.31864","0.00933"
"27.82800","2.31918","0.00938"
"27.83400","2.31965","0.00930"
"27.84000","2.32013","0.00929"
"27.84600","2.32067","0.00925"
"27.85200","2.32115","0.00907"
"27.85800","2.32163","0.00900"
"27.86400","2.32217","0.00910"
"27.87000","2.32264","0.00916"
"27.87600","2.32318","0.00918"
"27.88200","2.32366","0.00920"
"27.88800","2.32414","0.00926"
"27.89400","2.32468","0.00928"
"27.90000","2.32516","0.00923"
"27.90600","2.32569","0.00928"
"27.91200","2.32617","0.00921"
"27.91800","2.32665","0.00903"
"27.92400","2.32719","0.00898"
"27.93000","2.32767","0.00904"
"27.93600","2.32820","0.00901"
"27.94200","2.32868","0.00895"
"27.94800","2.32922","0.00891"
"27.95400","2.32970","0.00895"
"27.96000","2.33018","0.00902"
"27.96600","2.33072","0.00890"
"27.97200","2.33119","0.00875"
"27.97800","2.33173","0.00857"
"27.98400","2.33221","0.00840"
"27.99000","2.33269","0.00848"
"27.99600","2.33317","0.00866"
"28.00200","2.33365","0.00872"
"28.00800","2.33418","0.00880"
"28.01400","2.33466","0.00876"
"28.02000","2.33520","0.00880"
"28.02600","2.33568","0.00897"
"28.03200","2.33616","0.00911"
"28.03800","2.33669","0.00926"
"28.04400","2.33717","0.00932"
"28.05000","2.33765","0.00923"
"28.05600","2.33819","0.00920"
"28.06200","2.33867","0.00911"
"28.06800","2.33915","0.00900"
"28.07400","2.33968","0.00904"
"28.08000","2.34016","0.00912"
"28.08600","2.34064","0.00912"
"28.09200","2.34118","0.00906"
"28.09800","2.34166","0.00893"
"28.10400","2.34214","0.00878"
"28.11000","2.34267","0.00866"
"28.11600","2.34315","0.00847"
"28.12200","2.34363","0.00834"
"28.12800","2.34417","0.00827"
"28.13400","2.34465","0.00826"
"28.14000","2.34512","0.00829"
"28.14600","2.34566","0.00836"
"28.15200","2.34614","0.00845"
"28.15800","2.34668","0.00862"
"28.16400","2.34716","0.00875"
"28.17000","2.34770","0.00870"
"28.17600","2.34817","0.00857"
"28.18200","2.34865","0.00857"
"28.18800","2.34913","0.00860"
"28.19400","2.34967","0.00866"
"28.20000","2.35015","0.00869"
"28.20600","2.35063","0.00876"
"28.21200","2.35116","0.00872"
"28.21800","2.35164","0.00868"
"28.22400","2.35212","0.00869"
"28.23000","2.35266","0.00863"
"28.23600","2.35314","0.00860"
"28.24200","2.35367","0.00874"
"28.24800","2.35415","0.00889"
"28.25400","2.35463","0.00906"
"28.26000","2.35517","0.00920"
"28.26600","2.35565","0.00936"
"28.27200","2.35613","0.00955"
"28.27800","2.35660","0.00970"
"28.28400","2.35714","0.00965"
"28.29000","2.35762","0.00952"
"28.29600","2.35816","0.00934"
"28.30200","2.35864","0.00910"
"28.30800","2.35912","0.00907"
"28.31400","2.35965","0.00910"
"28.32000","2.36013","0.00912"
"28.32600","2.36061","0.00921"
"28.33200","2.36109","0.00919"
"28.33800","2.36163","0.00903"
"28.34400","2.36211","0.00888"
"28.35000","2.36258","0.00881"
"28.35600","2.36312","0.00881"
"28.36200","2.36366","0.00883"
"28.36800","2.36414","0.00866"
"28.37400","2.36462","0.00855"
"28.38000","2.36515","0.00848"
"28.38600","2.36563","0.00842"
"28.39200","2.36611","0.00839"
"28.39800","2.36665","0.00849"
"28.40400","2.36713","0.00867"
"28.41000","2.36761","0.00881"
"28.41600","2.36814","0.00885"
"28.42200","2.36862","0.00892"
"28.42800","2.36916","0.00892"
"28.43400","2.36964","0.00891"
"28.44000","2.37018","0.00900"
"28.44600","2.37066","0.00905"
"28.45200","2.37119","0.00905"
"28.45800","2.37167","0.00903"
"28.46400","2.37215","0.00904"
"28.47000","2.37269","0.00898"
"28.47600","2.37317","0.00875"
"28.48200","2.37370","0.00859"
"28.48800","2.37418","0.00876"
"28.49400","2.37466","0.00895"
"28.50000","2.37520","0.00902"
"28.50600","2.37574","0.00910"
"28.51200","2.37622","0.00925"
"28.51800","2.37669","0.00910"
"28.52400","2.37723","0.00899"
"28.53000","2.37771","0.00892"
"28.53600","2.37819","0.00889"
"28.54200","2.37867","0.00900"
"28.54800","2.37920","0.00918"
"28.55400","2.37968","0.00929"
"28.56000","2.38016","0.00926"
"28.56600","2.38064","0.00903"
"28.57200","2.38118","0.00878"
"28.57800","2.38166","0.00856"
"28.58400","2.38213","0.00832"
"28.59000","2.38267","0.00822"
"28.59600","2.38315","0.00835"
"28.60200","2.38369","0.00851"
"28.60800","2.38417","0.00863"
"28.61400","2.38471","0.00867"
"28.62000","2.38518","0.00874"
"28.62600","2.38566","0.00882"
"28.63200","2.38614","0.00880"
"28.63800","2.38668","0.00875"
"28.64400","2.38716","0.00879"
"28.65000","2.38770","0.00876"
"28.65600","2.38817","0.00877"
"28.66200","2.38865","0.00873"
"28.66800","2.38919","0.00864"
"28.67400","2.38967","0.00862"
"28.68000","2.39015","0.00866"
"28.68600","2.39068","0.00876"
"28.69200","2.39116","0.00887"
"28.69800","2.39164","0.00896"
"28.70400","2.39212","0.00905"
"28.71000","2.39266","0.00919"
"28.71600","2.39314","0.00927"
"28.72200","2.39361","0.00923"
"28.72800","2.39415","0.00912"
"28.73400","2.39463","0.00898"
"28.74000","2.39517","0.00892"
"28.74600","2.39565","0.00891"
"28.75200","2.39613","0.00889"
"28.75800","2.39666","0.00881"
"28.76400","2.39714","0.00885"
"28.77000","2.39762","0.00894"
"28.77600","2.39816","0.00904"
"28.78200","2.39864","0.00900"
"28.78800","2.39917","0.00899"
"28.79400","2.39965","0.00896"
"28.80000","2.40019","0.00892"
"28.80600","2.40067","0.00885"
"28.81200","2.40121","0.00881"
"28.81800","2.40169","0.00879"
"28.82400","2.40216","0.00879"
"28.83000","2.40264","0.00880"
"28.83600","2.40318","0.00880"
"28.84200","2.40366","0.00878"
"28.84800","2.40414","0.00877"
"28.85400","2.40462","0.00876"
"28.86000","2.40515","0.00896"
"28.86600","2.40563","0.00914"
"28.87200","2.40611","0.00930"
"28.87800","2.40665","0.00933"
"28.88400","2.40713","0.00927"
"28.89000","2.40760","0.00923"
"28.89600","2.40814","0.00915"
"28.90200","2.40862","0.00904"
"28.90800","2.40916","0.00915"
"28.91400","2.40964","0.00923"
"28.92000","2.41018","0.00917"
"28.92600","2.41065","0.00908"
"28.93200","2.41119","0.00891"
"28.93800","2.41167","0.00883"
"28.94400","2.41215","0.00877"
"28.95000","2.41269","0.00879"
"28.95600","2.41317","0.00883"
"28.96200","2.41370","0.00889"
"28.96800","2.41418","0.00886"
"28.97400","2.41466","0.00878"
"28.98000","2.41514","0.00873"
"28.98600","2.41568","0.00880"
"28.99200","2.41615","0.00897"
"28.99800","2.41663","0.00920"
"29.00400","2.41717","0.00929"
"29.01000","2.41765","0.00939"
"29.01600","2.41813","0.00939"
"29.02200","2.41867","0.00932"
"29.02800","2.41914","0.00933"
"29.03400","2.41968","0.00934"
"29.04000","2.42016","0.00924"
"29.04600","2.42064","0.00909"
"29.05200","2.42118","0.00898"
"29.05800","2.42166","0.00885"
"29.06400","2.42219","0.00868"
"29.07000","2.42267","0.00850"
"29.07600","2.42321","0.00843"
"29.08200","2.42369","0.00836"
"29.08800","2.42423","0.00841"
"29.09400","2.42470","0.00850"
"29.10000","2.42518","0.00850"
"29.10600","2.42572","0.00860"
"29.11200","2.42620","0.00879"
"29.11800","2.42668","0.00895"
"29.12400","2.42716","0.00905"
"29.13000","2.42769","0.00922"
"29.13600","2.42817","0.00931"
"29.14200","2.42865","0.00943"
"29.14800","2.42919","0.00953"
"29.15400","2.42967","0.00951"
"29.16000","2.43021","0.00944"
"29.16600","2.43068","0.00939"
"29.17200","2.43116","0.00931"
"29.17800","2.43170","0.00931"
"29.18400","2.43218","0.00930"
"29.19000","2.43266","0.00931"
"29.19600","2.43319","0.00924"
"29.20200","2.43367","0.00912"
"29.20800","2.43415","0.00903"
"29.21400","2.43469","0.00893"
"29.22000","2.43517","0.00884"
"29.22600","2.43571","0.00881"
"29.23200","2.43618","0.00880"
"29.23800","2.43672","0.00886"
"29.24400","2.43720","0.00910"
"29.25000","2.43768","0.00927"
"29.25600","2.43816","0.00928"
"29.26200","2.43864","0.00927"
"29.26800","2.43917","0.00933"
"29.27400","2.43965","0.00934"
"29.28000","2.44013","0.00930"
"29.28600","2.44061","0.00931"
"29.29200","2.44109","0.00938"
"29.29800","2.44163","0.00948"
"29.30400","2.44210","0.00962"
"29.31000","2.44258","0.00979"
"29.31600","2.44312","0.00972"
"29.32200","2.44360","0.00960"
"29.32800","2.44408","0.00955"
"29.33400","2.44461","0.00951"
"29.34000","2.44509","0.00949"
"29.34600","2.44563","0.00939"
"29.35200","2.44611","0.00924"
"29.35800","2.44665","0.00901"
"29.36400","2.44713","0.00883"
"29.37000","2.44766","0.00866"
"29.37600","2.44814","0.00870"
"29.38200","2.44868","0.00888"
"29.38800","2.44916","0.00900"
"29.39400","2.44970","0.00916"
"29.40000","2.45017","0.00913"
"29.40600","2.45065","0.00910"
"29.41200","2.45113","0.00910"
"29.41800","2.45167","0.00904"
"29.42400","2.45215","0.00906"
"29.43000","2.45263","0.00903"
"29.43600","2.45316","0.00895"
"29.44200","2.45364","0.00885"
"29.44800","2.45412","0.00879"
"29.45400","2.45466","0.00868"
"29.46000","2.45514","0.00868"
"29.46600","2.45568","0.00862"
"29.47200","2.45615","0.00855"
"29.47800","2.45669","0.00851"
"29.48400","2.45717","0.00847"
"29.49000","2.45771","0.00868"
"29.49600","2.45819","0.00885"
"29.50200","2.45872","0.00892"
"29.50800","2.45920","0.00903"
"29.51400","2.45974","0.00918"
"29.52000","2.46022","0.00929"
"29.52600","2.46070","0.00934"
"29.53200","2.46124","0.00921"
"29.53800","2.46171","0.00918"
"29.54400","2.46219","0.00914"
"29.55000","2.46273","0.00901"
"29.55600","2.46321","0.00883"
"29.56200","2.46369","0.00868"
"29.56800","2.46423","0.00852"
"29.57400","2.46470","0.00841"
"29.58000","2.46518","0.00845"
"29.58600","2.46566","0.00847"
"29.59200","2.46620","0.00860"
"29.59800","2.46668","0.00875"
"29.60400","2.46716","0.00888"
"29.61000","2.46769","0.00902"
"29.61600","2.46817","0.00904"
"29.62200","2.46865","0.00895"
"29.62800","2.46919","0.00895"
"29.63400","2.46967","0.00895"
"29.64000","2.47020","0.00906"
"29.64600","2.47068","0.00915"
"29.65200","2.47122","0.00926"
"29.65800","2.47170","0.00932"
"29.66400","2.47224","0.00935"
"29.67000","2.47272","0.00930"
"29.67600","2.47325","0.00922"
"29.68200","2.47373","0.00924"
"29.68800","2.47427","0.00933"
"29.69400","2.47475","0.00922"
"29.70000","2.47523","0.00903"
"29.70600","2.47576","0.00895"
"29.71200","2.47624","0.00888"
"29.71800","2.47672","0.00879"
"29.72400","2.47720","0.00880"
"29.73000","2.47768","0.00891"
"29.73600","2.47822","0.00907"
"29.74200","2.47869","0.00919"
"29.74800","2.47917","0.00935"
"29.75400","2.47971","0.00938"
"29.76000","2.48019","0.00928"
"29.76600","2.48067","0.00933"
"29.77200","2.48115","0.00950"
"29.77800","2.48168","0.00964"
"29.78400","2.48216","0.00971"
"29.79000","2.48270","0.00984"
"29.79600","2.48318","0.00983"
"29.80200","2.48372","0.00966"
"29.80800","2.48420","0.00950"
"29.81400","2.48467","0.00931"
"29.82000","2.48521","0.00923"
"29.82600","2.48569","0.00923"
"29.83200","2.48617","0.00921"
"29.83800","2.48665","0.00921"
"29.84400","2.48713","0.00922"
"29.85000","2.48766","0.00908"
"29.85600","2.48814","0.00896"
"29.86200","2.48862","0.00893"
"29.86800","2.48916","0.00905"
"29.87400","2.48964","0.00911"
"29.88000","2.49011","0.00914"
"29.88600","2.49059","0.00910"
"29.89200","2.49113","0.00916"
"29.89800","2.49161","0.00910"
"29.90400","2.49209","0.00896"
"29.91000","2.49263","0.00891"
"29.91600","2.49310","0.00873"
"29.92200","2.49364","0.00860"
"29.92800","2.49412","0.00874"
"29.93400","2.49466","0.00886"
"29.94000","2.49514","0.00904"
"29.94600","2.49567","0.00918"
"29.95200","2.49615","0.00913"
"29.95800","2.49669","0.00913"
"29.96400","2.49717","0.00932"
"29.97000","2.49765","0.00941"
"29.97600","2.49819","0.00953"
"29.98200","2.49866","0.00963"
"29.98800","2.49914","0.00969"
"29.99400","2.49968","0.00978"
"30.00000","2.50016","0.00977"
"30.00600","2.50064","0.00969"
"30.01200","2.50118","0.00964"
"30.01800","2.50165","0.00956"
"30.02400","2.50219","0.00942"
"30.03000","2.50267","0.00929"
"30.03600","2.50321","0.00933"
"30.04200","2.50369","0.00941"
"30.04800","2.50422","0.00953"
"30.05400","2.50470","0.00953"
"30.06000","2.50518","0.00945"
"30.06600","2.50572","0.00928"
"30.07200","2.50620","0.00922"
"30.07800","2.50674","0.00914"
"30.08400","2.50727","0.00900"
"30.09000","2.50775","0.00888"
"30.09600","2.50829","0.00898"
"30.10200","2.50877","0.00914"
"30.10800","2.50925","0.00903"
"30.11400","2.50979","0.00886"
"30.12000","2.51026","0.00867"
"30.12600","2.51074","0.00866"
"30.13200","2.51122","0.00880"
"30.13800","2.51170","0.00896"
"30.14400","2.51218","0.00912"
"30.15000","2.51266","0.00919"
"30.15600","2.51319","0.00922"
"30.16200","2.51367","0.00929"
"30.16800","2.51415","0.00939"
"30.17400","2.51469","0.00937"
"30.18000","2.51517","0.00946"
"30.18600","2.51564","0.00946"
"30.19200","2.51618","0.00940"
"30.19800","2.51666","0.00919"
"30.20400","2.51720","0.00893"
"30.21000","2.51768","0.00873"
"30.21600","2.51822","0.00852"
"30.22200","2.51869","0.00850"
"30.22800","2.51923","0.00869"
"30.23400","2.51971","0.00872"
"30.24000","2.52019","0.00868"
"30.24600","2.52067","0.00863"
"30.25200","2.52120","0.00849"
"30.25800","2.52168","0.00827"
"30.26400","2.52216","0.00807"
"30.27000","2.52270","0.00801"
"30.27600","2.52318","0.00810"
"30.28200","2.52366","0.00827"
"30.28800","2.52419","0.00847"
"30.29400","2.52467","0.00863"
"30.30000","2.52515","0.00857"
"30.30600","2.52569","0.00838"
"30.31200","2.52617","0.00834"
"30.31800","2.52665","0.00837"
"30.32400","2.52718","0.00847"
"30.33000","2.52766","0.00856"
"30.33600","2.52814","0.00862"
"30.34200","2.52868","0.00855"
"30.34800","2.52916","0.00853"
"30.35400","2.52964","0.00855"
"30.36000","2.53017","0.00853"
"30.36600","2.53065","0.00842"
"30.37200","2.53119","0.00825"
"30.37800","2.53167","0.00820"
"30.38400","2.53221","0.00815"
"30.39000","2.53268","0.00803"
"30.39600","2.53316","0.00786"
"30.40200","2.53364","0.00769"
"30.40800","2.53412","0.00774"
"30.41400","2.53466","0.00779"
"30.42000","2.53514","0.00789"
"30.42600","2.53561","0.00803"
"30.43200","2.53615","0.00813"
"30.43800","2.53663","0.00817"
"30.44400","2.53711","0.00841"
"30.45000","2.53759","0.00860"
"30.45600","2.53813","0.00861"
"30.46200","2.53860","0.00867"
"30.46800","2.53908","0.00868"
"30.47400","2.53956","0.00866"
"30.48000","2.54010","0.00865"
"30.48600","2.54058","0.00867"
"30.49200","2.54112","0.00862"
"30.49800","2.54159","0.00857"
"30.50400","2.54213","0.00844"
"30.51000","2.54261","0.00827"
"30.51600","2.54315","0.00809"
"30.52200","2.54363","0.00797"
"30.52800","2.54416","0.00805"
"30.53400","2.54464","0.00816"
"30.54000","2.54518","0.00816"
"30.54600","2.54566","0.00822"
"30.55200","2.54614","0.00834"
