End date,"12/23/2016"
Specimen label,"22DT_76"
"2.03400","0.16962","0.00085"
"2.04000","0.17010","0.00064"
"2.04600","0.17064","0.00045"
"2.05200","0.17112","0.00039"
"2.05800","0.17166","0.00038"
"2.06400","0.17213","0.00037"
"2.07000","0.17261","0.00034"
"2.07600","0.17315","0.00025"
"2.08200","0.17363","0.00030"
"2.08800","0.17417","0.00040"
"2.09400","0.17465","0.00053"
"2.10000","0.17512","0.00075"
"2.10600","0.17566","0.00083"
"2.11200","0.17614","0.00076"
"2.11800","0.17662","0.00063"
"2.12400","0.17716","0.00053"
"2.13000","0.17763","0.00055"
"2.13600","0.17811","0.00053"
"2.14200","0.17859","0.00045"
"2.14800","0.17913","0.00048"
"2.15400","0.17961","0.00045"
"2.16000","0.18015","0.00044"
"2.16600","0.18062","0.00051"
"2.17200","0.18116","0.00050"
"2.17800","0.18164","0.00046"
"2.18400","0.18218","0.00051"
"2.19000","0.18266","0.00050"
"2.19600","0.18314","0.00050"
"2.20200","0.18367","0.00061"
"2.20800","0.18415","0.00067"
"2.21400","0.18463","0.00078"
"2.22000","0.18511","0.00080"
"2.22600","0.18565","0.00071"
"2.23200","0.18612","0.00074"
"2.23800","0.18660","0.00078"
"2.24400","0.18714","0.00076"
"2.25000","0.18762","0.00069"
"2.25600","0.18810","0.00055"
"2.26200","0.18858","0.00049"
"2.26800","0.18911","0.00047"
"2.27400","0.18959","0.00050"
"2.28000","0.19007","0.00064"
"2.28600","0.19061","0.00069"
"2.29200","0.19109","0.00056"
"2.29800","0.19157","0.00060"
"2.30400","0.19210","0.00064"
"2.31000","0.19258","0.00065"
"2.31600","0.19312","0.00065"
"2.32200","0.19360","0.00057"
"2.32800","0.19414","0.00061"
"2.33400","0.19461","0.00073"
"2.34000","0.19515","0.00075"
"2.34600","0.19563","0.00083"
"2.35200","0.19611","0.00086"
"2.35800","0.19665","0.00081"
"2.36400","0.19713","0.00091"
"2.37000","0.19760","0.00094"
"2.37600","0.19814","0.00087"
"2.38200","0.19862","0.00086"
"2.38800","0.19910","0.00091"
"2.39400","0.19964","0.00089"
"2.40000","0.20012","0.00093"
"2.40600","0.20059","0.00091"
"2.41200","0.20113","0.00092"
"2.41800","0.20161","0.00102"
"2.42400","0.20209","0.00112"
"2.43000","0.20263","0.00113"
"2.43600","0.20311","0.00110"
"2.44200","0.20364","0.00095"
"2.44800","0.20418","0.00084"
"2.45400","0.20466","0.00077"
"2.46000","0.20520","0.00072"
"2.46600","0.20568","0.00075"
"2.47200","0.20621","0.00072"
"2.47800","0.20669","0.00061"
"2.48400","0.20723","0.00049"
"2.49000","0.20771","0.00043"
"2.49600","0.20819","0.00062"
"2.50200","0.20873","0.00081"
"2.50800","0.20920","0.00076"
"2.51400","0.20968","0.00068"
"2.52000","0.21016","0.00075"
"2.52600","0.21064","0.00073"
"2.53200","0.21118","0.00078"
"2.53800","0.21165","0.00084"
"2.54400","0.21213","0.00086"
"2.55000","0.21261","0.00087"
"2.55600","0.21315","0.00085"
"2.56200","0.21363","0.00095"
"2.56800","0.21411","0.00107"
"2.57400","0.21464","0.00097"
"2.58000","0.21512","0.00095"
"2.58600","0.21566","0.00101"
"2.59200","0.21614","0.00095"
"2.59800","0.21668","0.00085"
"2.60400","0.21716","0.00072"
"2.61000","0.21769","0.00065"
"2.61600","0.21817","0.00069"
"2.62200","0.21871","0.00062"
"2.62800","0.21919","0.00054"
"2.63400","0.21967","0.00053"
"2.64000","0.22015","0.00049"
"2.64600","0.22068","0.00049"
"2.65200","0.22116","0.00049"
"2.65800","0.22170","0.00046"
"2.66400","0.22218","0.00049"
"2.67000","0.22266","0.00057"
"2.67600","0.22313","0.00071"
"2.68200","0.22367","0.00087"
"2.68800","0.22415","0.00091"
"2.69400","0.22463","0.00096"
"2.70000","0.22511","0.00110"
"2.70600","0.22559","0.00121"
"2.71200","0.22612","0.00134"
"2.71800","0.22660","0.00150"
"2.72400","0.22714","0.00148"
"2.73000","0.22762","0.00144"
"2.73600","0.22810","0.00144"
"2.74200","0.22864","0.00140"
"2.74800","0.22911","0.00136"
"2.75400","0.22965","0.00131"
"2.76000","0.23013","0.00117"
"2.76600","0.23067","0.00106"
"2.77200","0.23115","0.00090"
"2.77800","0.23162","0.00078"
"2.78400","0.23210","0.00071"
"2.79000","0.23258","0.00055"
"2.79600","0.23312","0.00040"
"2.80200","0.23360","0.00035"
"2.80800","0.23408","0.00027"
"2.81400","0.23455","0.00026"
"2.82000","0.23509","0.00031"
"2.82600","0.23557","0.00035"
"2.83200","0.23605","0.00044"
"2.83800","0.23659","0.00050"
"2.84400","0.23707","0.00049"
"2.85000","0.23754","0.00059"
"2.85600","0.23802","0.00074"
"2.86200","0.23856","0.00084"
"2.86800","0.23904","0.00085"
"2.87400","0.23958","0.00072"
"2.88000","0.24005","0.00057"
"2.88600","0.24059","0.00055"
"2.89200","0.24113","0.00055"
"2.89800","0.24161","0.00068"
"2.90400","0.24215","0.00070"
"2.91000","0.24263","0.00065"
"2.91600","0.24316","0.00063"
"2.92200","0.24364","0.00052"
"2.92800","0.24418","0.00059"
"2.93400","0.24466","0.00071"
"2.94000","0.24514","0.00068"
"2.94600","0.24562","0.00067"
"2.95200","0.24615","0.00058"
"2.95800","0.24663","0.00048"
"2.96400","0.24717","0.00048"
"2.97000","0.24765","0.00051"
"2.97600","0.24813","0.00056"
"2.98200","0.24866","0.00070"
"2.98800","0.24914","0.00068"
"2.99400","0.24968","0.00057"
"3.00000","0.25016","0.00048"
"3.00600","0.25064","0.00038"
"3.01200","0.25118","0.00044"
"3.01800","0.25165","0.00060"
"3.02400","0.25219","0.00068"
"3.03000","0.25267","0.00085"
"3.03600","0.25321","0.00100"
"3.04200","0.25369","0.00106"
"3.04800","0.25423","0.00104"
"3.05400","0.25470","0.00100"
"3.06000","0.25518","0.00096"
"3.06600","0.25572","0.00096"
"3.07200","0.25620","0.00094"
"3.07800","0.25668","0.00090"
"3.08400","0.25715","0.00089"
"3.09000","0.25763","0.00082"
"3.09600","0.25817","0.00081"
"3.10200","0.25865","0.00080"
"3.10800","0.25913","0.00075"
"3.11400","0.25967","0.00069"
"3.12000","0.26014","0.00056"
"3.12600","0.26068","0.00041"
"3.13200","0.26116","0.00036"
"3.13800","0.26164","0.00035"
"3.14400","0.26218","0.00045"
"3.15000","0.26266","0.00064"
"3.15600","0.26313","0.00071"
"3.16200","0.26367","0.00079"
"3.16800","0.26415","0.00090"
"3.17400","0.26469","0.00096"
"3.18000","0.26517","0.00103"
"3.18600","0.26570","0.00104"
"3.19200","0.26618","0.00099"
"3.19800","0.26672","0.00098"
"3.20400","0.26720","0.00098"
"3.21000","0.26768","0.00097"
"3.21600","0.26822","0.00097"
"3.22200","0.26869","0.00088"
"3.22800","0.26917","0.00091"
"3.23400","0.26965","0.00107"
"3.24000","0.27013","0.00114"
"3.24600","0.27067","0.00112"
"3.25200","0.27115","0.00108"
"3.25800","0.27162","0.00099"
"3.26400","0.27216","0.00097"
"3.27000","0.27264","0.00094"
"3.27600","0.27312","0.00087"
"3.28200","0.27360","0.00087"
"3.28800","0.27413","0.00083"
"3.29400","0.27461","0.00084"
"3.30000","0.27509","0.00088"
"3.30600","0.27563","0.00086"
"3.31200","0.27611","0.00081"
"3.31800","0.27665","0.00080"
"3.32400","0.27712","0.00078"
"3.33000","0.27766","0.00090"
"3.33600","0.27814","0.00107"
"3.34200","0.27862","0.00114"
"3.34800","0.27916","0.00119"
"3.35400","0.27964","0.00115"
"3.36000","0.28011","0.00106"
"3.36600","0.28059","0.00102"
"3.37200","0.28107","0.00090"
"3.37800","0.28161","0.00083"
"3.38400","0.28209","0.00080"
"3.39000","0.28257","0.00071"
"3.39600","0.28304","0.00074"
"3.40200","0.28358","0.00080"
"3.40800","0.28406","0.00086"
"3.41400","0.28454","0.00097"
"3.42000","0.28508","0.00098"
"3.42600","0.28555","0.00085"
"3.43200","0.28609","0.00075"
"3.43800","0.28657","0.00068"
"3.44400","0.28711","0.00070"
"3.45000","0.28759","0.00082"
"3.45600","0.28813","0.00088"
"3.46200","0.28860","0.00106"
"3.46800","0.28914","0.00115"
"3.47400","0.28968","0.00113"
"3.48000","0.29016","0.00117"
"3.48600","0.29070","0.00128"
"3.49200","0.29118","0.00133"
"3.49800","0.29165","0.00143"
"3.50400","0.29219","0.00142"
"3.51000","0.29267","0.00134"
"3.51600","0.29321","0.00120"
"3.52200","0.29369","0.00098"
"3.52800","0.29416","0.00099"
"3.53400","0.29470","0.00115"
"3.54000","0.29518","0.00119"
"3.54600","0.29566","0.00124"
"3.55200","0.29620","0.00123"
"3.55800","0.29668","0.00115"
"3.56400","0.29715","0.00109"
"3.57000","0.29769","0.00102"
"3.57600","0.29817","0.00097"
"3.58200","0.29865","0.00097"
"3.58800","0.29919","0.00093"
"3.59400","0.29972","0.00092"
"3.60000","0.30020","0.00097"
"3.60600","0.30074","0.00092"
"3.61200","0.30122","0.00096"
"3.61800","0.30170","0.00096"
"3.62400","0.30224","0.00088"
"3.63000","0.30271","0.00092"
"3.63600","0.30319","0.00102"
"3.64200","0.30367","0.00116"
"3.64800","0.30421","0.00126"
"3.65400","0.30469","0.00124"
"3.66000","0.30517","0.00118"
"3.66600","0.30564","0.00126"
"3.67200","0.30618","0.00121"
"3.67800","0.30666","0.00108"
"3.68400","0.30714","0.00085"
"3.69000","0.30768","0.00057"
"3.69600","0.30816","0.00046"
"3.70200","0.30869","0.00040"
"3.70800","0.30917","0.00035"
"3.71400","0.30965","0.00038"
"3.72000","0.31019","0.00044"
"3.72600","0.31067","0.00052"
"3.73200","0.31120","0.00060"
"3.73800","0.31168","0.00061"
"3.74400","0.31222","0.00064"
"3.75000","0.31270","0.00075"
"3.75600","0.31324","0.00081"
"3.76200","0.31372","0.00093"
"3.76800","0.31419","0.00101"
"3.77400","0.31473","0.00110"
"3.78000","0.31521","0.00123"
"3.78600","0.31569","0.00123"
"3.79200","0.31617","0.00108"
"3.79800","0.31671","0.00098"
"3.80400","0.31718","0.00086"
"3.81000","0.31766","0.00088"
"3.81600","0.31814","0.00103"
"3.82200","0.31862","0.00107"
"3.82800","0.31916","0.00107"
"3.83400","0.31963","0.00108"
"3.84000","0.32011","0.00102"
"3.84600","0.32065","0.00108"
"3.85200","0.32113","0.00122"
"3.85800","0.32161","0.00122"
"3.86400","0.32215","0.00118"
"3.87000","0.32262","0.00120"
"3.87600","0.32316","0.00123"
"3.88200","0.32364","0.00133"
"3.88800","0.32412","0.00136"
"3.89400","0.32466","0.00128"
"3.90000","0.32514","0.00121"
"3.90600","0.32561","0.00107"
"3.91200","0.32615","0.00091"
"3.91800","0.32663","0.00089"
"3.92400","0.32711","0.00089"
"3.93000","0.32759","0.00097"
"3.93600","0.32807","0.00104"
"3.94200","0.32860","0.00108"
"3.94800","0.32908","0.00112"
"3.95400","0.32956","0.00105"
"3.96000","0.33004","0.00102"
"3.96600","0.33058","0.00106"
"3.97200","0.33105","0.00099"
"3.97800","0.33159","0.00093"
"3.98400","0.33207","0.00090"
"3.99000","0.33261","0.00076"
"3.99600","0.33309","0.00077"
"4.00200","0.33363","0.00088"
"4.00800","0.33410","0.00090"
"4.01400","0.33464","0.00091"
"4.02000","0.33518","0.00100"
"4.02600","0.33566","0.00106"
"4.03200","0.33620","0.00112"
"4.03800","0.33667","0.00113"
"4.04400","0.33721","0.00116"
"4.05000","0.33769","0.00115"
"4.05600","0.33823","0.00100"
"4.06200","0.33871","0.00084"
"4.06800","0.33919","0.00086"
"4.07400","0.33972","0.00092"
"4.08000","0.34020","0.00104"
"4.08600","0.34068","0.00105"
"4.09200","0.34122","0.00091"
"4.09800","0.34170","0.00079"
"4.10400","0.34218","0.00086"
"4.11000","0.34271","0.00092"
"4.11600","0.34319","0.00098"
"4.12200","0.34367","0.00100"
"4.12800","0.34421","0.00109"
"4.13400","0.34469","0.00121"
"4.14000","0.34516","0.00123"
"4.14600","0.34570","0.00129"
"4.15200","0.34618","0.00128"
"4.15800","0.34666","0.00117"
"4.16400","0.34720","0.00108"
"4.17000","0.34768","0.00099"
"4.17600","0.34821","0.00097"
"4.18200","0.34869","0.00106"
"4.18800","0.34917","0.00101"
"4.19400","0.34971","0.00095"
"4.20000","0.35019","0.00098"
"4.20600","0.35073","0.00095"
"4.21200","0.35120","0.00096"
"4.21800","0.35168","0.00092"
"4.22400","0.35216","0.00071"
"4.23000","0.35270","0.00057"
"4.23600","0.35318","0.00050"
"4.24200","0.35366","0.00049"
"4.24800","0.35419","0.00053"
"4.25400","0.35467","0.00054"
"4.26000","0.35515","0.00073"
"4.26600","0.35563","0.00093"
"4.27200","0.35611","0.00101"
"4.27800","0.35664","0.00112"
"4.28400","0.35712","0.00127"
"4.29000","0.35760","0.00132"
"4.29600","0.35814","0.00135"
"4.30200","0.35862","0.00137"
"4.30800","0.35916","0.00133"
"4.31400","0.35963","0.00128"
"4.32000","0.36017","0.00126"
"4.32600","0.36065","0.00126"
"4.33200","0.36119","0.00126"
"4.33800","0.36167","0.00112"
"4.34400","0.36220","0.00096"
"4.35000","0.36268","0.00092"
"4.35600","0.36316","0.00094"
"4.36200","0.36364","0.00107"
"4.36800","0.36418","0.00125"
"4.37400","0.36466","0.00121"
"4.38000","0.36513","0.00116"
"4.38600","0.36561","0.00111"
"4.39200","0.36609","0.00108"
"4.39800","0.36663","0.00119"
"4.40400","0.36711","0.00124"
"4.41000","0.36759","0.00122"
"4.41600","0.36806","0.00114"
"4.42200","0.36860","0.00098"
"4.42800","0.36908","0.00089"
"4.43400","0.36956","0.00089"
"4.44000","0.37010","0.00093"
"4.44600","0.37058","0.00118"
"4.45200","0.37111","0.00138"
"4.45800","0.37159","0.00142"
"4.46400","0.37207","0.00153"
"4.47000","0.37261","0.00157"
"4.47600","0.37309","0.00156"
"4.48200","0.37362","0.00154"
"4.48800","0.37410","0.00145"
"4.49400","0.37464","0.00132"
"4.50000","0.37512","0.00121"
"4.50600","0.37566","0.00106"
"4.51200","0.37614","0.00099"
"4.51800","0.37661","0.00092"
"4.52400","0.37709","0.00080"
"4.53000","0.37763","0.00074"
"4.53600","0.37811","0.00071"
"4.54200","0.37859","0.00073"
"4.54800","0.37907","0.00081"
"4.55400","0.37960","0.00084"
"4.56000","0.38008","0.00087"
"4.56600","0.38056","0.00095"
"4.57200","0.38110","0.00095"
"4.57800","0.38158","0.00097"
"4.58400","0.38206","0.00096"
"4.59000","0.38259","0.00087"
"4.59600","0.38307","0.00082"
"4.60200","0.38361","0.00083"
"4.60800","0.38409","0.00096"
"4.61400","0.38463","0.00118"
"4.62000","0.38516","0.00124"
"4.62600","0.38564","0.00119"
"4.63200","0.38618","0.00111"
"4.63800","0.38672","0.00094"
"4.64400","0.38720","0.00094"
"4.65000","0.38768","0.00104"
"4.65600","0.38821","0.00105"
"4.66200","0.38869","0.00102"
"4.66800","0.38917","0.00104"
"4.67400","0.38965","0.00096"
"4.68000","0.39013","0.00098"
"4.68600","0.39061","0.00106"
"4.69200","0.39114","0.00098"
"4.69800","0.39162","0.00100"
"4.70400","0.39210","0.00100"
"4.71000","0.39264","0.00104"
"4.71600","0.39312","0.00106"
"4.72200","0.39365","0.00095"
"4.72800","0.39413","0.00092"
"4.73400","0.39467","0.00095"
"4.74000","0.39515","0.00088"
"4.74600","0.39569","0.00091"
"4.75200","0.39617","0.00111"
"4.75800","0.39670","0.00125"
"4.76400","0.39718","0.00145"
"4.77000","0.39772","0.00150"
"4.77600","0.39820","0.00137"
"4.78200","0.39868","0.00127"
"4.78800","0.39915","0.00106"
"4.79400","0.39969","0.00080"
"4.80000","0.40017","0.00063"
"4.80600","0.40065","0.00048"
"4.81200","0.40119","0.00049"
"4.81800","0.40167","0.00066"
"4.82400","0.40214","0.00079"
"4.83000","0.40262","0.00090"
"4.83600","0.40310","0.00095"
"4.84200","0.40358","0.00092"
"4.84800","0.40412","0.00088"
"4.85400","0.40460","0.00086"
"4.86000","0.40507","0.00086"
"4.86600","0.40561","0.00106"
"4.87200","0.40609","0.00116"
