End date,"12/23/2016"
Specimen label,"22DT_78"
"0.90600","0.07581","-0.00046"
"0.91200","0.07629","-0.00047"
"0.91800","0.07677","-0.00044"
"0.92400","0.07725","-0.00029"
"0.93000","0.07773","-0.00019"
"0.93600","0.07826","-0.00004"
"0.94200","0.07874","0.00003"
"0.94800","0.07922","0.00003"
"0.95400","0.07976","-0.00010"
"0.96000","0.08024","-0.00026"
"0.96600","0.08078","-0.00038"
"0.97200","0.08125","-0.00047"
"0.97800","0.08173","-0.00054"
"0.98400","0.08227","-0.00060"
"0.99000","0.08275","-0.00060"
"0.99600","0.08323","-0.00060"
"1.00200","0.08377","-0.00053"
"1.00800","0.08430","-0.00041"
"1.01400","0.08478","-0.00039"
"1.02000","0.08532","-0.00036"
"1.02600","0.08580","-0.00029"
"1.03200","0.08628","-0.00033"
"1.03800","0.08681","-0.00035"
"1.04400","0.08729","-0.00038"
"1.05000","0.08777","-0.00044"
"1.05600","0.08825","-0.00044"
"1.06200","0.08873","-0.00047"
"1.06800","0.08921","-0.00052"
"1.07400","0.08974","-0.00050"
"1.08000","0.09022","-0.00046"
"1.08600","0.09070","-0.00034"
"1.09200","0.09124","-0.00016"
"1.09800","0.09172","-0.00002"
"1.10400","0.09220","0.00014"
"1.11000","0.09273","0.00032"
"1.11600","0.09321","0.00040"
"1.12200","0.09369","0.00045"
"1.12800","0.09417","0.00040"
"1.13400","0.09471","0.00035"
"1.14000","0.09518","0.00028"
"1.14600","0.09572","0.00017"
"1.15200","0.09620","0.00006"
"1.15800","0.09674","0.00000"
"1.16400","0.09722","-0.00007"
"1.17000","0.09776","-0.00014"
"1.17600","0.09823","-0.00017"
"1.18200","0.09871","-0.00022"
"1.18800","0.09919","-0.00019"
"1.19400","0.09973","-0.00010"
"1.20000","0.10021","-0.00001"
"1.20600","0.10069","0.00003"
"1.21200","0.10122","0.00005"
"1.21800","0.10170","0.00006"
"1.22400","0.10218","0.00006"
"1.23000","0.10272","0.00000"
"1.23600","0.10320","-0.00001"
"1.24200","0.10373","0.00005"
"1.24800","0.10421","0.00005"
"1.25400","0.10475","0.00004"
"1.26000","0.10523","0.00004"
"1.26600","0.10571","0.00004"
"1.27200","0.10625","-0.00001"
"1.27800","0.10672","-0.00010"
"1.28400","0.10726","-0.00013"
"1.29000","0.10774","-0.00005"
"1.29600","0.10828","-0.00001"
"1.30200","0.10876","0.00006"
"1.30800","0.10930","0.00018"
"1.31400","0.10977","0.00022"
"1.32000","0.11031","0.00030"
"1.32600","0.11079","0.00036"
"1.33200","0.11127","0.00035"
"1.33800","0.11175","0.00037"
"1.34400","0.11228","0.00031"
"1.35000","0.11276","0.00021"
"1.35600","0.11324","0.00014"
"1.36200","0.11378","0.00003"
"1.36800","0.11426","-0.00015"
"1.37400","0.11480","-0.00025"
"1.38000","0.11527","-0.00042"
"1.38600","0.11575","-0.00056"
"1.39200","0.11629","-0.00069"
"1.39800","0.11677","-0.00081"
"1.40400","0.11725","-0.00075"
"1.41000","0.11779","-0.00061"
"1.41600","0.11826","-0.00046"
"1.42200","0.11874","-0.00021"
"1.42800","0.11928","-0.00011"
"1.43400","0.11976","-0.00007"
"1.44000","0.12024","0.00005"
"1.44600","0.12077","0.00019"
"1.45200","0.12125","0.00024"
"1.45800","0.12179","0.00013"
"1.46400","0.12227","-0.00005"
"1.47000","0.12281","-0.00018"
"1.47600","0.12329","-0.00029"
"1.48200","0.12376","-0.00034"
"1.48800","0.12430","-0.00030"
"1.49400","0.12478","-0.00029"
"1.50000","0.12532","-0.00028"
"1.50600","0.12580","-0.00016"
"1.51200","0.12628","-0.00006"
"1.51800","0.12681","0.00001"
"1.52400","0.12729","0.00001"
"1.53000","0.12783","-0.00014"
"1.53600","0.12831","-0.00037"
"1.54200","0.12879","-0.00050"
"1.54800","0.12926","-0.00052"
"1.55400","0.12980","-0.00042"
"1.56000","0.13028","-0.00038"
"1.56600","0.13076","-0.00038"
"1.57200","0.13130","-0.00033"
"1.57800","0.13178","-0.00028"
"1.58400","0.13225","-0.00018"
"1.59000","0.13279","-0.00005"
"1.59600","0.13327","-0.00005"
"1.60200","0.13375","-0.00005"
"1.60800","0.13423","-0.00012"
"1.61400","0.13477","-0.00026"
"1.62000","0.13524","-0.00037"
"1.62600","0.13572","-0.00044"
"1.63200","0.13620","-0.00052"
"1.63800","0.13674","-0.00054"
"1.64400","0.13722","-0.00055"
"1.65000","0.13770","-0.00055"
"1.65600","0.13817","-0.00043"
"1.66200","0.13871","-0.00031"
"1.66800","0.13919","-0.00018"
"1.67400","0.13973","-0.00010"
"1.68000","0.14021","-0.00022"
"1.68600","0.14074","-0.00038"
"1.69200","0.14122","-0.00045"
"1.69800","0.14170","-0.00044"
"1.70400","0.14218","-0.00033"
"1.71000","0.14272","-0.00026"
"1.71600","0.14320","-0.00028"
"1.72200","0.14367","-0.00032"
"1.72800","0.14421","-0.00039"
"1.73400","0.14469","-0.00044"
"1.74000","0.14517","-0.00052"
"1.74600","0.14571","-0.00062"
"1.75200","0.14619","-0.00069"
"1.75800","0.14666","-0.00072"
"1.76400","0.14720","-0.00073"
"1.77000","0.14768","-0.00069"
"1.77600","0.14822","-0.00062"
"1.78200","0.14870","-0.00058"
"1.78800","0.14923","-0.00052"
"1.79400","0.14971","-0.00055"
"1.80000","0.15025","-0.00048"
"1.80600","0.15073","-0.00031"
"1.81200","0.15127","-0.00015"
"1.81800","0.15175","-0.00007"
"1.82400","0.15222","-0.00002"
"1.83000","0.15276","-0.00011"
"1.83600","0.15324","-0.00008"
"1.84200","0.15378","-0.00002"
"1.84800","0.15426","-0.00006"
"1.85400","0.15474","-0.00007"
"1.86000","0.15527","-0.00006"
"1.86600","0.15575","-0.00009"
"1.87200","0.15623","-0.00004"
"1.87800","0.15677","0.00000"
"1.88400","0.15725","-0.00003"
"1.89000","0.15778","0.00000"
"1.89600","0.15826","0.00009"
"1.90200","0.15880","0.00021"
"1.90800","0.15928","0.00040"
"1.91400","0.15976","0.00051"
"1.92000","0.16024","0.00052"
"1.92600","0.16077","0.00040"
"1.93200","0.16125","0.00017"
"1.93800","0.16173","-0.00009"
"1.94400","0.16227","-0.00030"
"1.95000","0.16275","-0.00034"
"1.95600","0.16323","-0.00024"
"1.96200","0.16376","-0.00014"
"1.96800","0.16424","-0.00016"
"1.97400","0.16472","-0.00018"
"1.98000","0.16526","-0.00019"
"1.98600","0.16574","-0.00023"
"1.99200","0.16621","-0.00029"
"1.99800","0.16675","-0.00036"
"2.00400","0.16723","-0.00038"
"2.01000","0.16771","-0.00037"
"2.01600","0.16825","-0.00030"
"2.02200","0.16873","-0.00015"
"2.02800","0.16926","-0.00004"
"2.03400","0.16974","-0.00004"
"2.04000","0.17022","-0.00001"
"2.04600","0.17076","-0.00002"
"2.05200","0.17124","0.00000"
"2.05800","0.17172","0.00008"
"2.06400","0.17225","0.00009"
"2.07000","0.17273","0.00008"
"2.07600","0.17327","-0.00002"
"2.08200","0.17375","-0.00017"
"2.08800","0.17423","-0.00020"
"2.09400","0.17476","-0.00017"
"2.10000","0.17524","-0.00018"
"2.10600","0.17572","-0.00015"
"2.11200","0.17626","-0.00009"
"2.11800","0.17674","-0.00013"
"2.12400","0.17722","-0.00022"
"2.13000","0.17775","-0.00033"
"2.13600","0.17823","-0.00045"
"2.14200","0.17871","-0.00042"
"2.14800","0.17925","-0.00037"
"2.15400","0.17973","-0.00028"
"2.16000","0.18027","-0.00026"
"2.16600","0.18074","-0.00030"
"2.17200","0.18122","-0.00033"
"2.17800","0.18176","-0.00037"
"2.18400","0.18224","-0.00038"
"2.19000","0.18272","-0.00045"
"2.19600","0.18325","-0.00054"
"2.20200","0.18373","-0.00054"
"2.20800","0.18421","-0.00050"
"2.21400","0.18469","-0.00048"
"2.22000","0.18523","-0.00041"
"2.22600","0.18571","-0.00039"
"2.23200","0.18618","-0.00046"
"2.23800","0.18666","-0.00039"
"2.24400","0.18720","-0.00034"
"2.25000","0.18768","-0.00033"
"2.25600","0.18816","-0.00032"
"2.26200","0.18870","-0.00031"
"2.26800","0.18917","-0.00031"
"2.27400","0.18965","-0.00032"
"2.28000","0.19019","-0.00035"
"2.28600","0.19067","-0.00028"
"2.29200","0.19121","-0.00018"
"2.29800","0.19169","-0.00018"
"2.30400","0.19222","-0.00024"
"2.31000","0.19270","-0.00026"
"2.31600","0.19324","-0.00024"
"2.32200","0.19378","-0.00013"
"2.32800","0.19426","-0.00007"
"2.33400","0.19473","-0.00007"
"2.34000","0.19527","-0.00003"
"2.34600","0.19575","-0.00014"
"2.35200","0.19623","-0.00026"
"2.35800","0.19671","-0.00035"
"2.36400","0.19725","-0.00043"
"2.37000","0.19772","-0.00026"
"2.37600","0.19820","-0.00006"
"2.38200","0.19874","0.00004"
"2.38800","0.19922","0.00008"
"2.39400","0.19976","0.00004"
"2.40000","0.20024","-0.00001"
"2.40600","0.20077","0.00004"
"2.41200","0.20125","-0.00003"
"2.41800","0.20173","-0.00006"
"2.42400","0.20227","-0.00005"
"2.43000","0.20275","-0.00011"
"2.43600","0.20328","-0.00015"
"2.44200","0.20376","-0.00009"
"2.44800","0.20430","0.00001"
"2.45400","0.20478","0.00013"
"2.46000","0.20532","0.00020"
"2.46600","0.20580","0.00026"
"2.47200","0.20627","0.00040"
"2.47800","0.20675","0.00046"
"2.48400","0.20729","0.00038"
"2.49000","0.20777","0.00031"
"2.49600","0.20825","0.00019"
"2.50200","0.20873","0.00004"
"2.50800","0.20926","-0.00010"
"2.51400","0.20974","-0.00023"
"2.52000","0.21022","-0.00028"
"2.52600","0.21076","-0.00037"
"2.53200","0.21124","-0.00054"
"2.53800","0.21177","-0.00056"
"2.54400","0.21225","-0.00052"
"2.55000","0.21279","-0.00047"
"2.55600","0.21327","-0.00027"
"2.56200","0.21375","-0.00010"
"2.56800","0.21429","-0.00004"
"2.57400","0.21476","-0.00003"
"2.58000","0.21530","-0.00005"
"2.58600","0.21578","-0.00008"
"2.59200","0.21632","-0.00023"
"2.59800","0.21680","-0.00036"
"2.60400","0.21733","-0.00042"
"2.61000","0.21781","-0.00050"
"2.61600","0.21835","-0.00054"
"2.62200","0.21883","-0.00042"
"2.62800","0.21931","-0.00030"
"2.63400","0.21979","-0.00026"
"2.64000","0.22032","-0.00024"
"2.64600","0.22080","-0.00030"
"2.65200","0.22128","-0.00042"
"2.65800","0.22176","-0.00053"
"2.66400","0.22224","-0.00056"
"2.67000","0.22278","-0.00058"
"2.67600","0.22325","-0.00058"
"2.68200","0.22373","-0.00054"
"2.68800","0.22421","-0.00047"
"2.69400","0.22475","-0.00037"
"2.70000","0.22523","-0.00019"
"2.70600","0.22571","-0.00009"
"2.71200","0.22618","-0.00006"
"2.71800","0.22672","-0.00013"
"2.72400","0.22720","-0.00018"
"2.73000","0.22774","-0.00023"
"2.73600","0.22822","-0.00014"
"2.74200","0.22869","-0.00019"
"2.74800","0.22923","-0.00029"
"2.75400","0.22971","-0.00038"
"2.76000","0.23019","-0.00042"
"2.76600","0.23073","-0.00050"
"2.77200","0.23121","-0.00048"
"2.77800","0.23168","-0.00050"
"2.78400","0.23216","-0.00053"
"2.79000","0.23264","-0.00053"
"2.79600","0.23318","-0.00054"
"2.80200","0.23366","-0.00044"
"2.80800","0.23414","-0.00037"
"2.81400","0.23461","-0.00039"
"2.82000","0.23515","-0.00034"
"2.82600","0.23563","-0.00024"
"2.83200","0.23617","-0.00023"
"2.83800","0.23665","-0.00027"
"2.84400","0.23719","-0.00037"
"2.85000","0.23766","-0.00048"
"2.85600","0.23820","-0.00051"
"2.86200","0.23868","-0.00054"
"2.86800","0.23922","-0.00056"
"2.87400","0.23970","-0.00055"
"2.88000","0.24023","-0.00056"
"2.88600","0.24077","-0.00054"
"2.89200","0.24125","-0.00046"
"2.89800","0.24179","-0.00046"
"2.90400","0.24227","-0.00038"
"2.91000","0.24275","-0.00031"
"2.91600","0.24328","-0.00020"
"2.92200","0.24376","-0.00003"
"2.92800","0.24424","0.00000"
"2.93400","0.24478","-0.00012"
"2.94000","0.24526","-0.00022"
"2.94600","0.24573","-0.00024"
"2.95200","0.24627","-0.00022"
"2.95800","0.24675","-0.00022"
"2.96400","0.24723","-0.00025"
"2.97000","0.24777","-0.00019"
"2.97600","0.24825","-0.00014"
"2.98200","0.24872","-0.00019"
"2.98800","0.24926","-0.00017"
"2.99400","0.24974","-0.00019"
"3.00000","0.25022","-0.00021"
"3.00600","0.25076","-0.00023"
"3.01200","0.25124","-0.00024"
"3.01800","0.25177","-0.00025"
"3.02400","0.25225","-0.00022"
"3.03000","0.25279","-0.00020"
"3.03600","0.25327","-0.00011"
"3.04200","0.25375","-0.00008"
"3.04800","0.25428","-0.00019"
"3.05400","0.25476","-0.00020"
"3.06000","0.25524","-0.00012"
"3.06600","0.25578","-0.00009"
"3.07200","0.25626","-0.00011"
"3.07800","0.25674","-0.00026"
"3.08400","0.25721","-0.00046"
"3.09000","0.25775","-0.00043"
"3.09600","0.25823","-0.00035"
"3.10200","0.25877","-0.00025"
"3.10800","0.25925","-0.00020"
"3.11400","0.25979","-0.00025"
"3.12000","0.26026","-0.00020"
"3.12600","0.26074","-0.00018"
"3.13200","0.26128","-0.00018"
"3.13800","0.26176","-0.00018"
"3.14400","0.26224","-0.00019"
"3.15000","0.26278","-0.00022"
"3.15600","0.26325","-0.00022"
"3.16200","0.26373","-0.00021"
"3.16800","0.26427","-0.00020"
"3.17400","0.26475","-0.00026"
"3.18000","0.26529","-0.00039"
"3.18600","0.26576","-0.00045"
"3.19200","0.26630","-0.00050"
"3.19800","0.26678","-0.00049"
"3.20400","0.26726","-0.00027"
"3.21000","0.26774","-0.00016"
"3.21600","0.26828","-0.00023"
"3.22200","0.26875","-0.00028"
"3.22800","0.26923","-0.00026"
"3.23400","0.26971","-0.00017"
"3.24000","0.27019","-0.00007"
"3.24600","0.27073","-0.00005"
"3.25200","0.27121","-0.00010"
"3.25800","0.27168","-0.00012"
"3.26400","0.27216","-0.00013"
"3.27000","0.27270","-0.00009"
"3.27600","0.27318","-0.00011"
"3.28200","0.27366","-0.00031"
"3.28800","0.27419","-0.00046"
"3.29400","0.27467","-0.00058"
"3.30000","0.27515","-0.00064"
"3.30600","0.27569","-0.00049"
"3.31200","0.27617","-0.00033"
"3.31800","0.27671","-0.00021"
"3.32400","0.27718","-0.00017"
"3.33000","0.27766","-0.00025"
"3.33600","0.27820","-0.00019"
"3.34200","0.27868","-0.00016"
"3.34800","0.27916","-0.00016"
"3.35400","0.27964","-0.00020"
"3.36000","0.28017","-0.00022"
"3.36600","0.28065","-0.00027"
"3.37200","0.28113","-0.00025"
"3.37800","0.28161","-0.00020"
"3.38400","0.28215","-0.00003"
"3.39000","0.28263","0.00005"
"3.39600","0.28316","-0.00002"
"3.40200","0.28364","-0.00008"
"3.40800","0.28418","-0.00010"
"3.41400","0.28466","-0.00014"
"3.42000","0.28520","-0.00012"
"3.42600","0.28567","-0.00017"
"3.43200","0.28621","-0.00031"
"3.43800","0.28669","-0.00046"
"3.44400","0.28723","-0.00055"
"3.45000","0.28771","-0.00053"
"3.45600","0.28825","-0.00046"
"3.46200","0.28872","-0.00053"
"3.46800","0.28926","-0.00065"
"3.47400","0.28974","-0.00065"
"3.48000","0.29028","-0.00066"
"3.48600","0.29076","-0.00052"
"3.49200","0.29129","-0.00029"
"3.49800","0.29177","-0.00018"
"3.50400","0.29225","-0.00006"
"3.51000","0.29279","-0.00008"
"3.51600","0.29327","-0.00016"
"3.52200","0.29375","-0.00015"
"3.52800","0.29428","-0.00007"
"3.53400","0.29476","-0.00003"
"3.54000","0.29530","0.00001"
"3.54600","0.29578","-0.00006"
"3.55200","0.29626","-0.00014"
"3.55800","0.29680","-0.00029"
"3.56400","0.29727","-0.00042"
"3.57000","0.29775","-0.00048"
"3.57600","0.29829","-0.00047"
"3.58200","0.29877","-0.00061"
"3.58800","0.29925","-0.00067"
"3.59400","0.29978","-0.00062"
"3.60000","0.30026","-0.00060"
"3.60600","0.30074","-0.00051"
"3.61200","0.30128","-0.00034"
"3.61800","0.30176","-0.00018"
"3.62400","0.30224","-0.00001"
"3.63000","0.30277","0.00009"
"3.63600","0.30325","0.00022"
"3.64200","0.30373","0.00030"
"3.64800","0.30427","0.00030"
"3.65400","0.30475","0.00020"
"3.66000","0.30529","-0.00001"
"3.66600","0.30576","-0.00011"
"3.67200","0.30624","-0.00015"
"3.67800","0.30678","-0.00030"
"3.68400","0.30726","-0.00050"
"3.69000","0.30774","-0.00058"
"3.69600","0.30827","-0.00058"
"3.70200","0.30875","-0.00056"
"3.70800","0.30929","-0.00050"
"3.71400","0.30977","-0.00041"
"3.72000","0.31025","-0.00037"
"3.72600","0.31073","-0.00042"
"3.73200","0.31126","-0.00045"
"3.73800","0.31174","-0.00039"
"3.74400","0.31222","-0.00030"
"3.75000","0.31276","-0.00025"
"3.75600","0.31324","-0.00023"
"3.76200","0.31372","-0.00026"
"3.76800","0.31425","-0.00018"
"3.77400","0.31473","-0.00013"
"3.78000","0.31527","-0.00018"
"3.78600","0.31575","-0.00027"
"3.79200","0.31623","-0.00037"
"3.79800","0.31676","-0.00043"
"3.80400","0.31724","-0.00040"
"3.81000","0.31772","-0.00037"
"3.81600","0.31826","-0.00039"
"3.82200","0.31874","-0.00042"
"3.82800","0.31928","-0.00052"
"3.83400","0.31975","-0.00054"
"3.84000","0.32023","-0.00046"
"3.84600","0.32077","-0.00043"
"3.85200","0.32125","-0.00036"
"3.85800","0.32173","-0.00038"
"3.86400","0.32221","-0.00045"
"3.87000","0.32268","-0.00050"
"3.87600","0.32322","-0.00044"
"3.88200","0.32370","-0.00036"
"3.88800","0.32418","-0.00022"
"3.89400","0.32466","-0.00014"
"3.90000","0.32520","-0.00020"
"3.90600","0.32567","-0.00024"
"3.91200","0.32621","-0.00030"
"3.91800","0.32669","-0.00025"
"3.92400","0.32717","-0.00020"
"3.93000","0.32771","-0.00026"
"3.93600","0.32818","-0.00025"
"3.94200","0.32872","-0.00023"
"3.94800","0.32920","-0.00029"
"3.95400","0.32968","-0.00033"
"3.96000","0.33022","-0.00043"
"3.96600","0.33070","-0.00042"
"3.97200","0.33123","-0.00037"
"3.97800","0.33171","-0.00031"
"3.98400","0.33225","-0.00028"
"3.99000","0.33273","-0.00026"
"3.99600","0.33327","-0.00032"
"4.00200","0.33375","-0.00038"
"4.00800","0.33422","-0.00043"
"4.01400","0.33470","-0.00049"
"4.02000","0.33524","-0.00050"
"4.02600","0.33572","-0.00035"
"4.03200","0.33620","-0.00022"
"4.03800","0.33673","-0.00019"
"4.04400","0.33721","-0.00021"
"4.05000","0.33775","-0.00025"
"4.05600","0.33823","-0.00019"
"4.06200","0.33877","-0.00017"
"4.06800","0.33925","-0.00012"
"4.07400","0.33978","-0.00010"
"4.08000","0.34026","-0.00013"
"4.08600","0.34080","-0.00014"
"4.09200","0.34128","-0.00022"
"4.09800","0.34182","-0.00037"
"4.10400","0.34230","-0.00048"
"4.11000","0.34277","-0.00053"
"4.11600","0.34331","-0.00053"
"4.12200","0.34379","-0.00060"
"4.12800","0.34427","-0.00063"
"4.13400","0.34481","-0.00057"
"4.14000","0.34528","-0.00048"
"4.14600","0.34576","-0.00044"
"4.15200","0.34630","-0.00046"
"4.15800","0.34678","-0.00059"
"4.16400","0.34726","-0.00071"
"4.17000","0.34780","-0.00071"
"4.17600","0.34827","-0.00073"
"4.18200","0.34875","-0.00078"
"4.18800","0.34923","-0.00072"
"4.19400","0.34977","-0.00063"
"4.20000","0.35025","-0.00050"
"4.20600","0.35073","-0.00034"
"4.21200","0.35126","-0.00031"
"4.21800","0.35174","-0.00031"
"4.22400","0.35222","-0.00029"
"4.23000","0.35276","-0.00024"
"4.23600","0.35324","-0.00012"
"4.24200","0.35377","-0.00011"
"4.24800","0.35425","-0.00012"
"4.25400","0.35473","-0.00009"
"4.26000","0.35527","-0.00016"
"4.26600","0.35575","-0.00032"
"4.27200","0.35623","-0.00041"
"4.27800","0.35676","-0.00048"
"4.28400","0.35724","-0.00054"
"4.29000","0.35772","-0.00056"
"4.29600","0.35820","-0.00061"
"4.30200","0.35874","-0.00058"
"4.30800","0.35922","-0.00050"
"4.31400","0.35969","-0.00043"
"4.32000","0.36023","-0.00034"
"4.32600","0.36071","-0.00037"
"4.33200","0.36119","-0.00037"
"4.33800","0.36167","-0.00031"
"4.34400","0.36220","-0.00028"
"4.35000","0.36268","-0.00028"
"4.35600","0.36316","-0.00027"
"4.36200","0.36370","-0.00026"
"4.36800","0.36418","-0.00021"
"4.37400","0.36472","-0.00022"
"4.38000","0.36519","-0.00025"
"4.38600","0.36567","-0.00017"
"4.39200","0.36621","-0.00023"
"4.39800","0.36669","-0.00040"
"4.40400","0.36723","-0.00049"
"4.41000","0.36771","-0.00052"
"4.41600","0.36818","-0.00053"
"4.42200","0.36866","-0.00042"
"4.42800","0.36920","-0.00031"
"4.43400","0.36968","-0.00023"
"4.44000","0.37016","-0.00025"
"4.44600","0.37064","-0.00031"
"4.45200","0.37117","-0.00027"
"4.45800","0.37165","-0.00030"
"4.46400","0.37213","-0.00035"
"4.47000","0.37267","-0.00027"
"4.47600","0.37315","-0.00026"
"4.48200","0.37368","-0.00034"
"4.48800","0.37416","-0.00031"
"4.49400","0.37464","-0.00025"
"4.50000","0.37518","-0.00022"
"4.50600","0.37566","-0.00025"
"4.51200","0.37614","-0.00026"
"4.51800","0.37667","-0.00008"
"4.52400","0.37715","0.00002"
"4.53000","0.37769","-0.00002"
"4.53600","0.37817","-0.00002"
"4.54200","0.37871","-0.00013"
"4.54800","0.37919","-0.00027"
"4.55400","0.37972","-0.00022"
"4.56000","0.38020","-0.00018"
"4.56600","0.38074","-0.00014"
"4.57200","0.38122","0.00000"
"4.57800","0.38176","0.00000"
"4.58400","0.38223","-0.00006"
"4.59000","0.38271","-0.00010"
"4.59600","0.38325","-0.00015"
"4.60200","0.38373","-0.00021"
"4.60800","0.38427","-0.00034"
"4.61400","0.38475","-0.00048"
"4.62000","0.38528","-0.00057"
"4.62600","0.38576","-0.00063"
"4.63200","0.38624","-0.00070"
"4.63800","0.38678","-0.00066"
"4.64400","0.38726","-0.00059"
"4.65000","0.38774","-0.00048"
"4.65600","0.38827","-0.00036"
"4.66200","0.38875","-0.00043"
