End date,"12/23/2016"
Specimen label,"22CG_76"
"0.81600","0.06822","0.00116"
"0.82200","0.06876","0.00126"
"0.82800","0.06924","0.00134"
"0.83400","0.06977","0.00123"
"0.84000","0.07025","0.00109"
"0.84600","0.07073","0.00097"
"0.85200","0.07127","0.00094"
"0.85800","0.07175","0.00095"
"0.86400","0.07223","0.00102"
"0.87000","0.07270","0.00111"
"0.87600","0.07324","0.00105"
"0.88200","0.07372","0.00097"
"0.88800","0.07420","0.00097"
"0.89400","0.07474","0.00098"
"0.90000","0.07522","0.00106"
"0.90600","0.07575","0.00112"
"0.91200","0.07623","0.00108"
"0.91800","0.07677","0.00103"
"0.92400","0.07725","0.00102"
"0.93000","0.07779","0.00103"
"0.93600","0.07826","0.00106"
"0.94200","0.07874","0.00106"
"0.94800","0.07928","0.00101"
"0.95400","0.07976","0.00105"
"0.96000","0.08024","0.00108"
"0.96600","0.08072","0.00120"
"0.97200","0.08125","0.00128"
"0.97800","0.08173","0.00133"
"0.98400","0.08221","0.00149"
"0.99000","0.08275","0.00169"
"0.99600","0.08323","0.00184"
"1.00200","0.08371","0.00196"
"1.00800","0.08424","0.00200"
"1.01400","0.08472","0.00192"
"1.02000","0.08520","0.00174"
"1.02600","0.08574","0.00156"
"1.03200","0.08622","0.00147"
"1.03800","0.08675","0.00135"
"1.04400","0.08723","0.00119"
"1.05000","0.08777","0.00127"
"1.05600","0.08825","0.00145"
"1.06200","0.08873","0.00162"
"1.06800","0.08927","0.00170"
"1.07400","0.08974","0.00170"
"1.08000","0.09022","0.00163"
"1.08600","0.09076","0.00159"
"1.09200","0.09124","0.00160"
"1.09800","0.09172","0.00165"
"1.10400","0.09220","0.00162"
"1.11000","0.09273","0.00145"
"1.11600","0.09321","0.00136"
"1.12200","0.09369","0.00133"
"1.12800","0.09423","0.00125"
"1.13400","0.09471","0.00120"
"1.14000","0.09518","0.00127"
"1.14600","0.09572","0.00138"
"1.15200","0.09620","0.00141"
"1.15800","0.09674","0.00143"
"1.16400","0.09722","0.00141"
"1.17000","0.09776","0.00143"
"1.17600","0.09823","0.00134"
"1.18200","0.09877","0.00125"
"1.18800","0.09925","0.00133"
"1.19400","0.09973","0.00142"
"1.20000","0.10027","0.00151"
"1.20600","0.10075","0.00151"
"1.21200","0.10128","0.00148"
"1.21800","0.10176","0.00148"
"1.22400","0.10224","0.00154"
"1.23000","0.10278","0.00152"
"1.23600","0.10326","0.00136"
"1.24200","0.10373","0.00115"
"1.24800","0.10427","0.00112"
"1.25400","0.10475","0.00123"
"1.26000","0.10523","0.00126"
"1.26600","0.10577","0.00132"
"1.27200","0.10625","0.00147"
"1.27800","0.10672","0.00156"
"1.28400","0.10726","0.00159"
"1.29000","0.10774","0.00157"
"1.29600","0.10822","0.00158"
"1.30200","0.10876","0.00161"
"1.30800","0.10924","0.00160"
"1.31400","0.10971","0.00161"
"1.32000","0.11025","0.00167"
"1.32600","0.11073","0.00173"
"1.33200","0.11127","0.00179"
"1.33800","0.11175","0.00172"
"1.34400","0.11228","0.00161"
"1.35000","0.11276","0.00151"
"1.35600","0.11330","0.00146"
"1.36200","0.11378","0.00145"
"1.36800","0.11426","0.00145"
"1.37400","0.11480","0.00146"
"1.38000","0.11527","0.00153"
"1.38600","0.11575","0.00161"
"1.39200","0.11629","0.00173"
"1.39800","0.11677","0.00175"
"1.40400","0.11725","0.00177"
"1.41000","0.11779","0.00168"
"1.41600","0.11826","0.00152"
"1.42200","0.11874","0.00136"
"1.42800","0.11928","0.00125"
"1.43400","0.11976","0.00126"
"1.44000","0.12024","0.00124"
"1.44600","0.12072","0.00126"
"1.45200","0.12125","0.00129"
"1.45800","0.12173","0.00127"
"1.46400","0.12221","0.00120"
"1.47000","0.12275","0.00112"
"1.47600","0.12323","0.00115"
"1.48200","0.12376","0.00125"
"1.48800","0.12424","0.00138"
"1.49400","0.12472","0.00153"
"1.50000","0.12526","0.00171"
"1.50600","0.12574","0.00195"
"1.51200","0.12628","0.00209"
"1.51800","0.12675","0.00210"
"1.52400","0.12723","0.00208"
"1.53000","0.12771","0.00200"
"1.53600","0.12825","0.00189"
"1.54200","0.12873","0.00190"
"1.54800","0.12921","0.00201"
"1.55400","0.12968","0.00208"
"1.56000","0.13022","0.00204"
"1.56600","0.13070","0.00206"
"1.57200","0.13118","0.00198"
"1.57800","0.13172","0.00193"
"1.58400","0.13219","0.00194"
"1.59000","0.13267","0.00201"
"1.59600","0.13321","0.00212"
"1.60200","0.13369","0.00218"
"1.60800","0.13417","0.00226"
"1.61400","0.13471","0.00226"
"1.62000","0.13518","0.00219"
"1.62600","0.13566","0.00214"
"1.63200","0.13620","0.00211"
"1.63800","0.13674","0.00212"
"1.64400","0.13722","0.00206"
"1.65000","0.13770","0.00195"
"1.65600","0.13823","0.00190"
"1.66200","0.13871","0.00193"
"1.66800","0.13919","0.00199"
"1.67400","0.13973","0.00207"
"1.68000","0.14021","0.00214"
"1.68600","0.14068","0.00213"
"1.69200","0.14122","0.00208"
"1.69800","0.14170","0.00208"
"1.70400","0.14218","0.00201"
"1.71000","0.14266","0.00202"
"1.71600","0.14320","0.00208"
"1.72200","0.14367","0.00213"
"1.72800","0.14421","0.00217"
"1.73400","0.14469","0.00214"
"1.74000","0.14523","0.00209"
"1.74600","0.14571","0.00199"
"1.75200","0.14619","0.00188"
"1.75800","0.14672","0.00182"
"1.76400","0.14720","0.00183"
"1.77000","0.14774","0.00183"
"1.77600","0.14822","0.00189"
"1.78200","0.14876","0.00195"
"1.78800","0.14923","0.00199"
"1.79400","0.14977","0.00198"
"1.80000","0.15025","0.00197"
"1.80600","0.15079","0.00191"
"1.81200","0.15127","0.00185"
"1.81800","0.15175","0.00185"
"1.82400","0.15228","0.00197"
"1.83000","0.15276","0.00215"
"1.83600","0.15324","0.00226"
"1.84200","0.15372","0.00224"
"1.84800","0.15426","0.00229"
"1.85400","0.15474","0.00231"
"1.86000","0.15521","0.00226"
"1.86600","0.15569","0.00218"
"1.87200","0.15617","0.00216"
"1.87800","0.15671","0.00214"
"1.88400","0.15719","0.00221"
"1.89000","0.15766","0.00226"
"1.89600","0.15820","0.00216"
"1.90200","0.15868","0.00211"
"1.90800","0.15922","0.00216"
"1.91400","0.15970","0.00207"
"1.92000","0.16024","0.00196"
"1.92600","0.16071","0.00196"
"1.93200","0.16125","0.00210"
"1.93800","0.16173","0.00225"
"1.94400","0.16221","0.00232"
"1.95000","0.16275","0.00223"
"1.95600","0.16323","0.00219"
"1.96200","0.16370","0.00219"
"1.96800","0.16418","0.00219"
"1.97400","0.16472","0.00227"
"1.98000","0.16520","0.00224"
"1.98600","0.16568","0.00223"
"1.99200","0.16621","0.00228"
"1.99800","0.16669","0.00231"
"2.00400","0.16717","0.00230"
"2.01000","0.16771","0.00231"
"2.01600","0.16819","0.00236"
"2.02200","0.16867","0.00236"
"2.02800","0.16920","0.00241"
"2.03400","0.16968","0.00245"
"2.04000","0.17022","0.00239"
"2.04600","0.17070","0.00232"
"2.05200","0.17118","0.00225"
"2.05800","0.17172","0.00226"
"2.06400","0.17219","0.00232"
"2.07000","0.17273","0.00236"
"2.07600","0.17321","0.00238"
"2.08200","0.17369","0.00234"
"2.08800","0.17423","0.00228"
"2.09400","0.17471","0.00225"
"2.10000","0.17518","0.00231"
"2.10600","0.17566","0.00247"
"2.11200","0.17620","0.00257"
"2.11800","0.17668","0.00256"
"2.12400","0.17716","0.00256"
"2.13000","0.17769","0.00253"
"2.13600","0.17817","0.00251"
"2.14200","0.17865","0.00251"
"2.14800","0.17919","0.00247"
"2.15400","0.17967","0.00237"
"2.16000","0.18015","0.00233"
"2.16600","0.18062","0.00231"
"2.17200","0.18116","0.00229"
"2.17800","0.18164","0.00223"
"2.18400","0.18218","0.00214"
"2.19000","0.18266","0.00213"
"2.19600","0.18320","0.00211"
"2.20200","0.18367","0.00213"
"2.20800","0.18421","0.00225"
"2.21400","0.18475","0.00238"
"2.22000","0.18523","0.00240"
"2.22600","0.18577","0.00243"
"2.23200","0.18624","0.00254"
"2.23800","0.18672","0.00260"
"2.24400","0.18726","0.00264"
"2.25000","0.18774","0.00273"
"2.25600","0.18828","0.00279"
"2.26200","0.18876","0.00272"
"2.26800","0.18923","0.00260"
"2.27400","0.18971","0.00245"
"2.28000","0.19025","0.00232"
"2.28600","0.19073","0.00213"
"2.29200","0.19121","0.00193"
"2.29800","0.19169","0.00187"
"2.30400","0.19222","0.00186"
"2.31000","0.19270","0.00191"
"2.31600","0.19318","0.00208"
"2.32200","0.19372","0.00227"
"2.32800","0.19420","0.00248"
"2.33400","0.19473","0.00264"
"2.34000","0.19521","0.00266"
"2.34600","0.19575","0.00268"
"2.35200","0.19623","0.00264"
"2.35800","0.19677","0.00257"
"2.36400","0.19725","0.00253"
"2.37000","0.19778","0.00260"
"2.37600","0.19826","0.00273"
"2.38200","0.19874","0.00277"
"2.38800","0.19922","0.00276"
"2.39400","0.19976","0.00269"
"2.40000","0.20024","0.00263"
"2.40600","0.20071","0.00264"
"2.41200","0.20119","0.00251"
"2.41800","0.20173","0.00236"
"2.42400","0.20221","0.00232"
"2.43000","0.20275","0.00235"
"2.43600","0.20322","0.00242"
"2.44200","0.20370","0.00244"
"2.44800","0.20424","0.00247"
"2.45400","0.20472","0.00244"
"2.46000","0.20526","0.00234"
"2.46600","0.20574","0.00222"
"2.47200","0.20627","0.00220"
"2.47800","0.20675","0.00233"
"2.48400","0.20723","0.00244"
"2.49000","0.20777","0.00251"
"2.49600","0.20825","0.00247"
"2.50200","0.20879","0.00239"
"2.50800","0.20926","0.00242"
"2.51400","0.20980","0.00247"
"2.52000","0.21028","0.00250"
"2.52600","0.21076","0.00250"
"2.53200","0.21124","0.00238"
"2.53800","0.21177","0.00232"
"2.54400","0.21225","0.00239"
"2.55000","0.21273","0.00247"
"2.55600","0.21321","0.00239"
"2.56200","0.21375","0.00229"
"2.56800","0.21423","0.00231"
"2.57400","0.21470","0.00237"
"2.58000","0.21518","0.00242"
"2.58600","0.21572","0.00250"
"2.59200","0.21620","0.00249"
"2.59800","0.21668","0.00247"
"2.60400","0.21722","0.00250"
"2.61000","0.21769","0.00257"
"2.61600","0.21817","0.00260"
"2.62200","0.21871","0.00258"
"2.62800","0.21919","0.00261"
"2.63400","0.21973","0.00272"
"2.64000","0.22020","0.00290"
"2.64600","0.22068","0.00303"
"2.65200","0.22122","0.00304"
"2.65800","0.22170","0.00298"
"2.66400","0.22224","0.00290"
"2.67000","0.22272","0.00281"
"2.67600","0.22319","0.00276"
"2.68200","0.22373","0.00271"
"2.68800","0.22421","0.00261"
"2.69400","0.22469","0.00253"
"2.70000","0.22517","0.00251"
"2.70600","0.22571","0.00251"
"2.71200","0.22618","0.00253"
"2.71800","0.22666","0.00260"
"2.72400","0.22720","0.00261"
"2.73000","0.22768","0.00257"
"2.73600","0.22816","0.00256"
"2.74200","0.22869","0.00259"
"2.74800","0.22917","0.00260"
"2.75400","0.22965","0.00261"
"2.76000","0.23019","0.00260"
"2.76600","0.23067","0.00260"
"2.77200","0.23121","0.00265"
"2.77800","0.23174","0.00263"
"2.78400","0.23222","0.00266"
"2.79000","0.23276","0.00272"
"2.79600","0.23324","0.00277"
"2.80200","0.23372","0.00268"
"2.80800","0.23426","0.00268"
"2.81400","0.23473","0.00274"
"2.82000","0.23521","0.00275"
"2.82600","0.23569","0.00275"
"2.83200","0.23623","0.00277"
"2.83800","0.23671","0.00274"
"2.84400","0.23719","0.00260"
"2.85000","0.23772","0.00256"
"2.85600","0.23820","0.00252"
"2.86200","0.23868","0.00247"
"2.86800","0.23922","0.00240"
"2.87400","0.23970","0.00244"
"2.88000","0.24017","0.00244"
"2.88600","0.24071","0.00236"
"2.89200","0.24119","0.00230"
"2.89800","0.24173","0.00221"
"2.90400","0.24221","0.00223"
"2.91000","0.24269","0.00234"
"2.91600","0.24322","0.00252"
"2.92200","0.24376","0.00268"
"2.92800","0.24424","0.00279"
"2.93400","0.24472","0.00280"
"2.94000","0.24526","0.00285"
"2.94600","0.24573","0.00294"
"2.95200","0.24621","0.00294"
"2.95800","0.24669","0.00282"
"2.96400","0.24723","0.00281"
"2.97000","0.24771","0.00277"
"2.97600","0.24819","0.00274"
"2.98200","0.24872","0.00277"
"2.98800","0.24920","0.00285"
"2.99400","0.24974","0.00293"
"3.00000","0.25022","0.00294"
"3.00600","0.25070","0.00291"
"3.01200","0.25124","0.00283"
"3.01800","0.25171","0.00273"
"3.02400","0.25219","0.00265"
"3.03000","0.25273","0.00260"
"3.03600","0.25321","0.00261"
"3.04200","0.25369","0.00252"
"3.04800","0.25423","0.00251"
"3.05400","0.25470","0.00257"
"3.06000","0.25524","0.00268"
"3.06600","0.25572","0.00275"
"3.07200","0.25626","0.00279"
"3.07800","0.25674","0.00288"
"3.08400","0.25727","0.00293"
"3.09000","0.25775","0.00292"
"3.09600","0.25823","0.00292"
"3.10200","0.25877","0.00296"
"3.10800","0.25925","0.00304"
"3.11400","0.25973","0.00303"
"3.12000","0.26020","0.00291"
"3.12600","0.26068","0.00284"
"3.13200","0.26122","0.00280"
"3.13800","0.26170","0.00282"
"3.14400","0.26218","0.00283"
"3.15000","0.26266","0.00287"
"3.15600","0.26313","0.00292"
"3.16200","0.26367","0.00285"
"3.16800","0.26415","0.00278"
"3.17400","0.26463","0.00282"
"3.18000","0.26517","0.00281"
"3.18600","0.26564","0.00280"
"3.19200","0.26618","0.00282"
"3.19800","0.26666","0.00278"
"3.20400","0.26714","0.00268"
"3.21000","0.26768","0.00255"
"3.21600","0.26816","0.00250"
"3.22200","0.26869","0.00244"
"3.22800","0.26917","0.00241"
"3.23400","0.26965","0.00251"
"3.24000","0.27019","0.00258"
"3.24600","0.27067","0.00266"
"3.25200","0.27115","0.00268"
"3.25800","0.27162","0.00273"
"3.26400","0.27216","0.00274"
"3.27000","0.27264","0.00281"
"3.27600","0.27318","0.00294"
"3.28200","0.27366","0.00303"
"3.28800","0.27413","0.00314"
"3.29400","0.27467","0.00318"
"3.30000","0.27515","0.00321"
"3.30600","0.27569","0.00320"
"3.31200","0.27617","0.00314"
"3.31800","0.27671","0.00299"
"3.32400","0.27718","0.00287"
"3.33000","0.27772","0.00281"
"3.33600","0.27820","0.00280"
"3.34200","0.27874","0.00281"
"3.34800","0.27922","0.00285"
"3.35400","0.27976","0.00288"
"3.36000","0.28023","0.00286"
"3.36600","0.28077","0.00289"
"3.37200","0.28125","0.00292"
"3.37800","0.28173","0.00302"
"3.38400","0.28227","0.00311"
"3.39000","0.28274","0.00315"
"3.39600","0.28322","0.00309"
"3.40200","0.28376","0.00302"
"3.40800","0.28424","0.00301"
"3.41400","0.28472","0.00311"
"3.42000","0.28526","0.00313"
"3.42600","0.28573","0.00309"
"3.43200","0.28621","0.00302"
"3.43800","0.28669","0.00300"
"3.44400","0.28723","0.00294"
"3.45000","0.28771","0.00286"
"3.45600","0.28819","0.00281"
"3.46200","0.28872","0.00272"
"3.46800","0.28920","0.00265"
"3.47400","0.28968","0.00261"
"3.48000","0.29022","0.00268"
"3.48600","0.29070","0.00283"
"3.49200","0.29123","0.00293"
"3.49800","0.29171","0.00303"
"3.50400","0.29225","0.00309"
"3.51000","0.29273","0.00312"
"3.51600","0.29327","0.00323"
"3.52200","0.29375","0.00332"
"3.52800","0.29422","0.00345"
"3.53400","0.29476","0.00348"
"3.54000","0.29524","0.00345"
"3.54600","0.29572","0.00347"
"3.55200","0.29626","0.00349"
"3.55800","0.29674","0.00343"
"3.56400","0.29721","0.00336"
"3.57000","0.29775","0.00327"
"3.57600","0.29823","0.00320"
"3.58200","0.29871","0.00310"
"3.58800","0.29919","0.00303"
"3.59400","0.29972","0.00298"
"3.60000","0.30020","0.00295"
"3.60600","0.30068","0.00298"
"3.61200","0.30122","0.00300"
"3.61800","0.30170","0.00308"
"3.62400","0.30218","0.00314"
"3.63000","0.30271","0.00319"
"3.63600","0.30325","0.00320"
"3.64200","0.30373","0.00319"
"3.64800","0.30421","0.00317"
"3.65400","0.30475","0.00316"
"3.66000","0.30523","0.00320"
"3.66600","0.30570","0.00319"
"3.67200","0.30624","0.00314"
"3.67800","0.30672","0.00309"
"3.68400","0.30720","0.00303"
"3.69000","0.30768","0.00300"
"3.69600","0.30822","0.00289"
"3.70200","0.30869","0.00284"
"3.70800","0.30923","0.00299"
"3.71400","0.30971","0.00320"
"3.72000","0.31019","0.00336"
"3.72600","0.31067","0.00339"
"3.73200","0.31120","0.00341"
"3.73800","0.31168","0.00339"
"3.74400","0.31216","0.00334"
"3.75000","0.31264","0.00331"
"3.75600","0.31318","0.00321"
"3.76200","0.31366","0.00303"
"3.76800","0.31413","0.00287"
"3.77400","0.31467","0.00279"
"3.78000","0.31515","0.00277"
"3.78600","0.31563","0.00277"
"3.79200","0.31617","0.00277"
"3.79800","0.31665","0.00286"
"3.80400","0.31718","0.00298"
"3.81000","0.31766","0.00308"
"3.81600","0.31820","0.00319"
"3.82200","0.31868","0.00332"
"3.82800","0.31916","0.00344"
"3.83400","0.31969","0.00352"
"3.84000","0.32017","0.00355"
"3.84600","0.32065","0.00337"
"3.85200","0.32119","0.00316"
"3.85800","0.32167","0.00294"
"3.86400","0.32221","0.00273"
"3.87000","0.32268","0.00258"
"3.87600","0.32316","0.00252"
"3.88200","0.32370","0.00252"
"3.88800","0.32418","0.00261"
"3.89400","0.32466","0.00263"
"3.90000","0.32520","0.00265"
"3.90600","0.32567","0.00270"
"3.91200","0.32621","0.00279"
"3.91800","0.32669","0.00286"
"3.92400","0.32723","0.00300"
"3.93000","0.32771","0.00319"
"3.93600","0.32824","0.00324"
"3.94200","0.32872","0.00320"
"3.94800","0.32926","0.00322"
"3.95400","0.32974","0.00325"
"3.96000","0.33028","0.00321"
"3.96600","0.33076","0.00316"
"3.97200","0.33123","0.00313"
"3.97800","0.33177","0.00311"
"3.98400","0.33225","0.00311"
"3.99000","0.33273","0.00310"
"3.99600","0.33327","0.00303"
"4.00200","0.33375","0.00298"
"4.00800","0.33422","0.00293"
"4.01400","0.33470","0.00282"
"4.02000","0.33524","0.00286"
"4.02600","0.33572","0.00294"
"4.03200","0.33620","0.00293"
"4.03800","0.33673","0.00286"
"4.04400","0.33721","0.00282"
"4.05000","0.33769","0.00281"
"4.05600","0.33823","0.00288"
"4.06200","0.33871","0.00298"
"4.06800","0.33925","0.00301"
"4.07400","0.33972","0.00303"
"4.08000","0.34026","0.00317"
"4.08600","0.34074","0.00329"
"4.09200","0.34122","0.00335"
"4.09800","0.34176","0.00335"
"4.10400","0.34224","0.00339"
"4.11000","0.34271","0.00342"
"4.11600","0.34325","0.00339"
"4.12200","0.34373","0.00346"
"4.12800","0.34421","0.00361"
"4.13400","0.34475","0.00362"
"4.14000","0.34522","0.00366"
"4.14600","0.34570","0.00369"
"4.15200","0.34624","0.00356"
"4.15800","0.34672","0.00340"
"4.16400","0.34720","0.00336"
"4.17000","0.34774","0.00334"
"4.17600","0.34821","0.00328"
"4.18200","0.34869","0.00315"
"4.18800","0.34923","0.00307"
"4.19400","0.34971","0.00313"
"4.20000","0.35025","0.00317"
"4.20600","0.35073","0.00320"
"4.21200","0.35120","0.00328"
"4.21800","0.35174","0.00328"
"4.22400","0.35222","0.00334"
"4.23000","0.35270","0.00348"
"4.23600","0.35324","0.00355"
"4.24200","0.35371","0.00357"
"4.24800","0.35419","0.00355"
"4.25400","0.35467","0.00349"
"4.26000","0.35521","0.00343"
"4.26600","0.35569","0.00342"
"4.27200","0.35617","0.00343"
"4.27800","0.35670","0.00342"
"4.28400","0.35718","0.00347"
"4.29000","0.35766","0.00352"
"4.29600","0.35820","0.00353"
"4.30200","0.35868","0.00346"
"4.30800","0.35916","0.00334"
"4.31400","0.35963","0.00328"
"4.32000","0.36017","0.00323"
"4.32600","0.36065","0.00325"
"4.33200","0.36113","0.00332"
"4.33800","0.36161","0.00341"
"4.34400","0.36215","0.00348"
"4.35000","0.36268","0.00348"
"4.35600","0.36316","0.00346"
"4.36200","0.36370","0.00340"
"4.36800","0.36418","0.00335"
"4.37400","0.36472","0.00329"
"4.38000","0.36519","0.00328"
"4.38600","0.36573","0.00328"
"4.39200","0.36621","0.00332"
"4.39800","0.36669","0.00334"
"4.40400","0.36723","0.00339"
"4.41000","0.36771","0.00342"
"4.41600","0.36818","0.00342"
"4.42200","0.36872","0.00335"
"4.42800","0.36920","0.00328"
"4.43400","0.36974","0.00320"
"4.44000","0.37022","0.00317"
"4.44600","0.37070","0.00325"
"4.45200","0.37123","0.00324"
"4.45800","0.37171","0.00333"
"4.46400","0.37219","0.00348"
"4.47000","0.37273","0.00366"
"4.47600","0.37321","0.00372"
"4.48200","0.37368","0.00374"
"4.48800","0.37422","0.00380"
"4.49400","0.37470","0.00382"
"4.50000","0.37524","0.00371"
"4.50600","0.37572","0.00367"
"4.51200","0.37626","0.00362"
"4.51800","0.37673","0.00354"
"4.52400","0.37727","0.00342"
"4.53000","0.37775","0.00340"
"4.53600","0.37823","0.00337"
"4.54200","0.37877","0.00332"
"4.54800","0.37925","0.00322"
"4.55400","0.37972","0.00313"
"4.56000","0.38020","0.00313"
"4.56600","0.38068","0.00315"
"4.57200","0.38122","0.00325"
"4.57800","0.38170","0.00336"
"4.58400","0.38217","0.00334"
"4.59000","0.38271","0.00336"
"4.59600","0.38319","0.00345"
"4.60200","0.38373","0.00353"
"4.60800","0.38421","0.00357"
"4.61400","0.38475","0.00360"
"4.62000","0.38522","0.00363"
"4.62600","0.38576","0.00367"
"4.63200","0.38624","0.00377"
"4.63800","0.38678","0.00388"
"4.64400","0.38726","0.00390"
"4.65000","0.38779","0.00387"
"4.65600","0.38827","0.00389"
"4.66200","0.38875","0.00391"
"4.66800","0.38929","0.00401"
"4.67400","0.38977","0.00410"
"4.68000","0.39025","0.00407"
"4.68600","0.39072","0.00399"
"4.69200","0.39126","0.00387"
"4.69800","0.39174","0.00370"
"4.70400","0.39222","0.00359"
"4.71000","0.39270","0.00352"
"4.71600","0.39318","0.00346"
"4.72200","0.39371","0.00334"
"4.72800","0.39419","0.00336"
"4.73400","0.39467","0.00346"
"4.74000","0.39515","0.00352"
"4.74600","0.39569","0.00359"
"4.75200","0.39617","0.00360"
"4.75800","0.39664","0.00365"
"4.76400","0.39718","0.00367"
"4.77000","0.39766","0.00369"
"4.77600","0.39820","0.00370"
"4.78200","0.39868","0.00375"
"4.78800","0.39921","0.00379"
"4.79400","0.39969","0.00385"
"4.80000","0.40017","0.00390"
"4.80600","0.40071","0.00385"
"4.81200","0.40119","0.00375"
"4.81800","0.40167","0.00370"
"4.82400","0.40214","0.00365"
"4.83000","0.40268","0.00363"
"4.83600","0.40316","0.00361"
"4.84200","0.40364","0.00356"
"4.84800","0.40412","0.00349"
"4.85400","0.40460","0.00340"
"4.86000","0.40513","0.00341"
"4.86600","0.40561","0.00344"
"4.87200","0.40609","0.00353"
"4.87800","0.40663","0.00357"
"4.88400","0.40711","0.00352"
