End date,"12/23/2016"
Specimen label,"22CG_79"
"0.77400","0.06475","0.00018"
"0.78000","0.06523","0.00029"
"0.78600","0.06577","0.00040"
"0.79200","0.06625","0.00060"
"0.79800","0.06678","0.00066"
"0.80400","0.06726","0.00062"
"0.81000","0.06774","0.00061"
"0.81600","0.06828","0.00063"
"0.82200","0.06876","0.00058"
"0.82800","0.06930","0.00050"
"0.83400","0.06977","0.00042"
"0.84000","0.07031","0.00038"
"0.84600","0.07079","0.00036"
"0.85200","0.07127","0.00030"
"0.85800","0.07175","0.00033"
"0.86400","0.07229","0.00040"
"0.87000","0.07276","0.00045"
"0.87600","0.07324","0.00053"
"0.88200","0.07372","0.00057"
"0.88800","0.07426","0.00071"
"0.89400","0.07474","0.00082"
"0.90000","0.07522","0.00087"
"0.90600","0.07569","0.00088"
"0.91200","0.07623","0.00084"
"0.91800","0.07671","0.00068"
"0.92400","0.07719","0.00052"
"0.93000","0.07767","0.00044"
"0.93600","0.07820","0.00036"
"0.94200","0.07868","0.00048"
"0.94800","0.07922","0.00058"
"0.95400","0.07970","0.00064"
"0.96000","0.08018","0.00064"
"0.96600","0.08072","0.00057"
"0.97200","0.08119","0.00055"
"0.97800","0.08173","0.00057"
"0.98400","0.08221","0.00058"
"0.99000","0.08269","0.00063"
"0.99600","0.08317","0.00068"
"1.00200","0.08371","0.00070"
"1.00800","0.08418","0.00080"
"1.01400","0.08466","0.00087"
"1.02000","0.08514","0.00090"
"1.02600","0.08568","0.00087"
"1.03200","0.08616","0.00078"
"1.03800","0.08664","0.00076"
"1.04400","0.08717","0.00071"
"1.05000","0.08765","0.00064"
"1.05600","0.08819","0.00062"
"1.06200","0.08867","0.00055"
"1.06800","0.08915","0.00045"
"1.07400","0.08968","0.00040"
"1.08000","0.09016","0.00042"
"1.08600","0.09064","0.00044"
"1.09200","0.09118","0.00044"
"1.09800","0.09166","0.00036"
"1.10400","0.09220","0.00029"
"1.11000","0.09267","0.00034"
"1.11600","0.09321","0.00038"
"1.12200","0.09369","0.00043"
"1.12800","0.09423","0.00056"
"1.13400","0.09471","0.00068"
"1.14000","0.09518","0.00079"
"1.14600","0.09572","0.00082"
"1.15200","0.09620","0.00089"
"1.15800","0.09668","0.00105"
"1.16400","0.09722","0.00105"
"1.17000","0.09770","0.00100"
"1.17600","0.09817","0.00098"
"1.18200","0.09871","0.00095"
"1.18800","0.09919","0.00089"
"1.19400","0.09967","0.00086"
"1.20000","0.10021","0.00087"
"1.20600","0.10069","0.00089"
"1.21200","0.10122","0.00095"
"1.21800","0.10170","0.00106"
"1.22400","0.10218","0.00119"
"1.23000","0.10272","0.00124"
"1.23600","0.10320","0.00124"
"1.24200","0.10368","0.00132"
"1.24800","0.10421","0.00134"
"1.25400","0.10469","0.00128"
"1.26000","0.10517","0.00116"
"1.26600","0.10571","0.00099"
"1.27200","0.10619","0.00085"
"1.27800","0.10666","0.00086"
"1.28400","0.10720","0.00092"
"1.29000","0.10768","0.00105"
"1.29600","0.10816","0.00109"
"1.30200","0.10870","0.00110"
"1.30800","0.10918","0.00113"
"1.31400","0.10971","0.00103"
"1.32000","0.11019","0.00093"
"1.32600","0.11073","0.00095"
"1.33200","0.11121","0.00092"
"1.33800","0.11175","0.00078"
"1.34400","0.11222","0.00064"
"1.35000","0.11276","0.00058"
"1.35600","0.11324","0.00063"
"1.36200","0.11378","0.00068"
"1.36800","0.11426","0.00069"
"1.37400","0.11474","0.00083"
"1.38000","0.11527","0.00098"
"1.38600","0.11575","0.00110"
"1.39200","0.11623","0.00123"
"1.39800","0.11671","0.00127"
"1.40400","0.11725","0.00122"
"1.41000","0.11773","0.00123"
"1.41600","0.11820","0.00125"
"1.42200","0.11874","0.00120"
"1.42800","0.11922","0.00116"
"1.43400","0.11970","0.00101"
"1.44000","0.12024","0.00093"
"1.44600","0.12072","0.00080"
"1.45200","0.12119","0.00065"
"1.45800","0.12173","0.00063"
"1.46400","0.12221","0.00067"
"1.47000","0.12275","0.00073"
"1.47600","0.12323","0.00084"
"1.48200","0.12370","0.00097"
"1.48800","0.12424","0.00109"
"1.49400","0.12472","0.00121"
"1.50000","0.12520","0.00130"
"1.50600","0.12574","0.00132"
"1.51200","0.12622","0.00121"
"1.51800","0.12669","0.00098"
"1.52400","0.12723","0.00085"
"1.53000","0.12771","0.00081"
"1.53600","0.12819","0.00080"
"1.54200","0.12867","0.00088"
"1.54800","0.12921","0.00092"
"1.55400","0.12968","0.00102"
"1.56000","0.13016","0.00113"
"1.56600","0.13064","0.00113"
"1.57200","0.13118","0.00118"
"1.57800","0.13166","0.00121"
"1.58400","0.13213","0.00114"
"1.59000","0.13267","0.00104"
"1.59600","0.13315","0.00097"
"1.60200","0.13369","0.00088"
"1.60800","0.13417","0.00083"
"1.61400","0.13471","0.00079"
"1.62000","0.13518","0.00076"
"1.62600","0.13566","0.00081"
"1.63200","0.13620","0.00080"
"1.63800","0.13668","0.00081"
"1.64400","0.13722","0.00086"
"1.65000","0.13770","0.00091"
"1.65600","0.13817","0.00095"
"1.66200","0.13865","0.00096"
"1.66800","0.13919","0.00097"
"1.67400","0.13967","0.00102"
"1.68000","0.14015","0.00111"
"1.68600","0.14068","0.00119"
"1.69200","0.14116","0.00124"
"1.69800","0.14164","0.00128"
"1.70400","0.14218","0.00126"
"1.71000","0.14266","0.00132"
"1.71600","0.14314","0.00141"
"1.72200","0.14367","0.00136"
"1.72800","0.14415","0.00123"
"1.73400","0.14469","0.00112"
"1.74000","0.14517","0.00116"
"1.74600","0.14571","0.00117"
"1.75200","0.14619","0.00113"
"1.75800","0.14672","0.00117"
"1.76400","0.14720","0.00119"
"1.77000","0.14774","0.00116"
"1.77600","0.14822","0.00119"
"1.78200","0.14876","0.00134"
"1.78800","0.14923","0.00138"
"1.79400","0.14971","0.00141"
"1.80000","0.15019","0.00134"
"1.80600","0.15073","0.00128"
"1.81200","0.15121","0.00125"
"1.81800","0.15175","0.00122"
"1.82400","0.15222","0.00127"
"1.83000","0.15270","0.00127"
"1.83600","0.15324","0.00117"
"1.84200","0.15372","0.00111"
"1.84800","0.15420","0.00114"
"1.85400","0.15468","0.00115"
"1.86000","0.15521","0.00118"
"1.86600","0.15569","0.00125"
"1.87200","0.15617","0.00130"
"1.87800","0.15671","0.00132"
"1.88400","0.15719","0.00129"
"1.89000","0.15772","0.00135"
"1.89600","0.15826","0.00135"
"1.90200","0.15874","0.00130"
"1.90800","0.15928","0.00131"
"1.91400","0.15976","0.00124"
"1.92000","0.16024","0.00113"
"1.92600","0.16077","0.00107"
"1.93200","0.16125","0.00106"
"1.93800","0.16173","0.00108"
"1.94400","0.16227","0.00114"
"1.95000","0.16275","0.00115"
"1.95600","0.16323","0.00121"
"1.96200","0.16370","0.00125"
"1.96800","0.16424","0.00123"
"1.97400","0.16472","0.00122"
"1.98000","0.16520","0.00125"
"1.98600","0.16568","0.00124"
"1.99200","0.16621","0.00129"
"1.99800","0.16669","0.00140"
"2.00400","0.16717","0.00136"
"2.01000","0.16771","0.00124"
"2.01600","0.16819","0.00111"
"2.02200","0.16873","0.00108"
"2.02800","0.16920","0.00110"
"2.03400","0.16968","0.00116"
"2.04000","0.17022","0.00125"
"2.04600","0.17070","0.00130"
"2.05200","0.17124","0.00128"
"2.05800","0.17172","0.00134"
"2.06400","0.17219","0.00145"
"2.07000","0.17273","0.00152"
"2.07600","0.17321","0.00155"
"2.08200","0.17369","0.00149"
"2.08800","0.17417","0.00143"
"2.09400","0.17471","0.00138"
"2.10000","0.17518","0.00128"
"2.10600","0.17566","0.00122"
"2.11200","0.17620","0.00124"
"2.11800","0.17668","0.00127"
"2.12400","0.17716","0.00141"
"2.13000","0.17769","0.00153"
"2.13600","0.17817","0.00159"
"2.14200","0.17865","0.00171"
"2.14800","0.17919","0.00169"
"2.15400","0.17967","0.00162"
"2.16000","0.18015","0.00159"
"2.16600","0.18068","0.00151"
"2.17200","0.18116","0.00141"
"2.17800","0.18164","0.00135"
"2.18400","0.18218","0.00126"
"2.19000","0.18266","0.00127"
"2.19600","0.18320","0.00135"
"2.20200","0.18367","0.00131"
"2.20800","0.18415","0.00127"
"2.21400","0.18469","0.00120"
"2.22000","0.18517","0.00113"
"2.22600","0.18565","0.00104"
"2.23200","0.18618","0.00103"
"2.23800","0.18666","0.00105"
"2.24400","0.18720","0.00111"
"2.25000","0.18768","0.00113"
"2.25600","0.18822","0.00125"
"2.26200","0.18870","0.00133"
"2.26800","0.18917","0.00135"
"2.27400","0.18971","0.00142"
"2.28000","0.19019","0.00152"
"2.28600","0.19067","0.00150"
"2.29200","0.19121","0.00152"
"2.29800","0.19169","0.00149"
"2.30400","0.19216","0.00136"
"2.31000","0.19270","0.00125"
"2.31600","0.19318","0.00124"
"2.32200","0.19372","0.00129"
"2.32800","0.19420","0.00136"
"2.33400","0.19467","0.00136"
"2.34000","0.19521","0.00141"
"2.34600","0.19569","0.00134"
"2.35200","0.19617","0.00131"
"2.35800","0.19671","0.00142"
"2.36400","0.19719","0.00150"
"2.37000","0.19766","0.00146"
"2.37600","0.19820","0.00144"
"2.38200","0.19868","0.00144"
"2.38800","0.19922","0.00150"
"2.39400","0.19970","0.00159"
"2.40000","0.20024","0.00153"
"2.40600","0.20077","0.00149"
"2.41200","0.20125","0.00145"
"2.41800","0.20179","0.00138"
"2.42400","0.20227","0.00132"
"2.43000","0.20275","0.00137"
"2.43600","0.20328","0.00139"
"2.44200","0.20376","0.00139"
"2.44800","0.20424","0.00144"
"2.45400","0.20472","0.00145"
"2.46000","0.20526","0.00151"
"2.46600","0.20574","0.00157"
"2.47200","0.20621","0.00165"
"2.47800","0.20675","0.00168"
"2.48400","0.20723","0.00165"
"2.49000","0.20771","0.00170"
"2.49600","0.20819","0.00174"
"2.50200","0.20873","0.00169"
"2.50800","0.20920","0.00165"
"2.51400","0.20968","0.00153"
"2.52000","0.21022","0.00142"
"2.52600","0.21070","0.00137"
"2.53200","0.21118","0.00140"
"2.53800","0.21171","0.00148"
"2.54400","0.21219","0.00155"
"2.55000","0.21273","0.00151"
"2.55600","0.21321","0.00147"
"2.56200","0.21375","0.00155"
"2.56800","0.21423","0.00158"
"2.57400","0.21470","0.00155"
"2.58000","0.21518","0.00155"
"2.58600","0.21572","0.00153"
"2.59200","0.21620","0.00149"
"2.59800","0.21668","0.00146"
"2.60400","0.21716","0.00138"
"2.61000","0.21763","0.00137"
"2.61600","0.21811","0.00133"
"2.62200","0.21865","0.00134"
"2.62800","0.21913","0.00138"
"2.63400","0.21961","0.00136"
"2.64000","0.22015","0.00140"
"2.64600","0.22062","0.00148"
"2.65200","0.22110","0.00149"
"2.65800","0.22164","0.00143"
"2.66400","0.22212","0.00147"
"2.67000","0.22260","0.00152"
"2.67600","0.22313","0.00165"
"2.68200","0.22367","0.00167"
"2.68800","0.22415","0.00170"
"2.69400","0.22469","0.00176"
"2.70000","0.22517","0.00179"
"2.70600","0.22571","0.00183"
"2.71200","0.22618","0.00184"
"2.71800","0.22672","0.00175"
"2.72400","0.22720","0.00168"
"2.73000","0.22768","0.00165"
"2.73600","0.22822","0.00160"
"2.74200","0.22869","0.00157"
"2.74800","0.22917","0.00150"
"2.75400","0.22965","0.00144"
"2.76000","0.23019","0.00147"
"2.76600","0.23067","0.00149"
"2.77200","0.23115","0.00146"
"2.77800","0.23168","0.00139"
"2.78400","0.23216","0.00134"
"2.79000","0.23270","0.00142"
"2.79600","0.23318","0.00160"
"2.80200","0.23372","0.00169"
"2.80800","0.23420","0.00177"
"2.81400","0.23473","0.00183"
"2.82000","0.23521","0.00189"
"2.82600","0.23569","0.00200"
"2.83200","0.23623","0.00198"
"2.83800","0.23671","0.00197"
"2.84400","0.23724","0.00206"
"2.85000","0.23772","0.00200"
"2.85600","0.23826","0.00192"
"2.86200","0.23874","0.00183"
"2.86800","0.23928","0.00172"
"2.87400","0.23976","0.00171"
"2.88000","0.24023","0.00171"
"2.88600","0.24071","0.00168"
"2.89200","0.24119","0.00172"
"2.89800","0.24167","0.00165"
"2.90400","0.24221","0.00152"
"2.91000","0.24269","0.00147"
"2.91600","0.24316","0.00147"
"2.92200","0.24370","0.00147"
"2.92800","0.24418","0.00151"
"2.93400","0.24466","0.00150"
"2.94000","0.24520","0.00153"
"2.94600","0.24568","0.00156"
"2.95200","0.24621","0.00157"
"2.95800","0.24669","0.00169"
"2.96400","0.24723","0.00181"
"2.97000","0.24771","0.00181"
"2.97600","0.24825","0.00183"
"2.98200","0.24872","0.00181"
"2.98800","0.24926","0.00176"
"2.99400","0.24974","0.00172"
"3.00000","0.25028","0.00170"
"3.00600","0.25076","0.00166"
"3.01200","0.25124","0.00163"
"3.01800","0.25177","0.00155"
"3.02400","0.25225","0.00154"
"3.03000","0.25273","0.00155"
"3.03600","0.25321","0.00154"
"3.04200","0.25375","0.00148"
"3.04800","0.25423","0.00141"
"3.05400","0.25470","0.00135"
"3.06000","0.25524","0.00136"
"3.06600","0.25572","0.00136"
"3.07200","0.25620","0.00146"
"3.07800","0.25674","0.00165"
"3.08400","0.25721","0.00173"
"3.09000","0.25769","0.00177"
"3.09600","0.25823","0.00180"
"3.10200","0.25871","0.00180"
"3.10800","0.25925","0.00181"
"3.11400","0.25973","0.00179"
"3.12000","0.26020","0.00173"
"3.12600","0.26074","0.00171"
"3.13200","0.26122","0.00166"
"3.13800","0.26170","0.00169"
"3.14400","0.26224","0.00185"
"3.15000","0.26272","0.00188"
"3.15600","0.26319","0.00185"
"3.16200","0.26367","0.00188"
"3.16800","0.26421","0.00177"
"3.17400","0.26469","0.00165"
"3.18000","0.26517","0.00161"
"3.18600","0.26564","0.00156"
"3.19200","0.26612","0.00149"
"3.19800","0.26666","0.00145"
"3.20400","0.26714","0.00139"
"3.21000","0.26762","0.00149"
"3.21600","0.26810","0.00162"
"3.22200","0.26863","0.00172"
"3.22800","0.26911","0.00175"
"3.23400","0.26959","0.00179"
"3.24000","0.27013","0.00183"
"3.24600","0.27061","0.00184"
"3.25200","0.27115","0.00180"
"3.25800","0.27168","0.00173"
"3.26400","0.27216","0.00168"
"3.27000","0.27270","0.00168"
"3.27600","0.27318","0.00169"
"3.28200","0.27372","0.00175"
"3.28800","0.27419","0.00187"
"3.29400","0.27473","0.00199"
"3.30000","0.27521","0.00200"
"3.30600","0.27569","0.00191"
"3.31200","0.27617","0.00191"
"3.31800","0.27671","0.00181"
"3.32400","0.27718","0.00171"
"3.33000","0.27766","0.00166"
"3.33600","0.27820","0.00153"
"3.34200","0.27868","0.00153"
"3.34800","0.27922","0.00155"
"3.35400","0.27970","0.00150"
"3.36000","0.28017","0.00154"
"3.36600","0.28071","0.00151"
"3.37200","0.28119","0.00149"
"3.37800","0.28173","0.00161"
"3.38400","0.28221","0.00172"
"3.39000","0.28274","0.00181"
"3.39600","0.28328","0.00183"
"3.40200","0.28376","0.00171"
"3.40800","0.28430","0.00167"
"3.41400","0.28478","0.00170"
"3.42000","0.28532","0.00167"
"3.42600","0.28579","0.00167"
"3.43200","0.28627","0.00166"
"3.43800","0.28675","0.00161"
"3.44400","0.28729","0.00158"
"3.45000","0.28777","0.00152"
"3.45600","0.28825","0.00162"
"3.46200","0.28872","0.00175"
"3.46800","0.28920","0.00183"
"3.47400","0.28968","0.00192"
"3.48000","0.29022","0.00192"
"3.48600","0.29070","0.00181"
"3.49200","0.29118","0.00172"
"3.49800","0.29165","0.00168"
"3.50400","0.29219","0.00171"
"3.51000","0.29267","0.00173"
"3.51600","0.29321","0.00168"
"3.52200","0.29369","0.00175"
"3.52800","0.29422","0.00185"
"3.53400","0.29470","0.00185"
"3.54000","0.29524","0.00189"
"3.54600","0.29572","0.00192"
"3.55200","0.29626","0.00186"
"3.55800","0.29674","0.00186"
"3.56400","0.29727","0.00184"
"3.57000","0.29775","0.00179"
"3.57600","0.29823","0.00175"
"3.58200","0.29877","0.00168"
"3.58800","0.29925","0.00164"
"3.59400","0.29972","0.00164"
"3.60000","0.30020","0.00159"
"3.60600","0.30074","0.00165"
"3.61200","0.30122","0.00181"
"3.61800","0.30170","0.00194"
"3.62400","0.30224","0.00200"
"3.63000","0.30271","0.00196"
"3.63600","0.30319","0.00186"
"3.64200","0.30373","0.00183"
"3.64800","0.30421","0.00179"
"3.65400","0.30469","0.00173"
"3.66000","0.30517","0.00167"
"3.66600","0.30570","0.00153"
"3.67200","0.30618","0.00146"
"3.67800","0.30672","0.00147"
"3.68400","0.30720","0.00153"
"3.69000","0.30774","0.00164"
"3.69600","0.30822","0.00180"
"3.70200","0.30875","0.00195"
"3.70800","0.30923","0.00211"
"3.71400","0.30971","0.00221"
"3.72000","0.31025","0.00221"
"3.72600","0.31073","0.00208"
"3.73200","0.31120","0.00190"
"3.73800","0.31168","0.00186"
"3.74400","0.31216","0.00200"
"3.75000","0.31270","0.00209"
"3.75600","0.31318","0.00207"
"3.76200","0.31366","0.00199"
"3.76800","0.31413","0.00181"
"3.77400","0.31467","0.00170"
"3.78000","0.31515","0.00170"
"3.78600","0.31563","0.00172"
"3.79200","0.31617","0.00177"
"3.79800","0.31665","0.00176"
"3.80400","0.31712","0.00169"
"3.81000","0.31766","0.00173"
"3.81600","0.31814","0.00165"
"3.82200","0.31868","0.00156"
"3.82800","0.31916","0.00160"
"3.83400","0.31969","0.00165"
"3.84000","0.32017","0.00175"
"3.84600","0.32071","0.00178"
"3.85200","0.32119","0.00176"
"3.85800","0.32167","0.00173"
"3.86400","0.32221","0.00169"
"3.87000","0.32268","0.00161"
"3.87600","0.32316","0.00156"
"3.88200","0.32370","0.00160"
"3.88800","0.32418","0.00174"
"3.89400","0.32466","0.00197"
"3.90000","0.32520","0.00212"
"3.90600","0.32567","0.00217"
"3.91200","0.32621","0.00215"
"3.91800","0.32669","0.00210"
"3.92400","0.32723","0.00212"
"3.93000","0.32771","0.00212"
"3.93600","0.32824","0.00207"
"3.94200","0.32872","0.00206"
"3.94800","0.32926","0.00198"
"3.95400","0.32974","0.00181"
"3.96000","0.33022","0.00185"
"3.96600","0.33076","0.00187"
"3.97200","0.33123","0.00182"
"3.97800","0.33177","0.00182"
"3.98400","0.33225","0.00183"
"3.99000","0.33279","0.00191"
"3.99600","0.33327","0.00205"
"4.00200","0.33375","0.00211"
"4.00800","0.33422","0.00214"
"4.01400","0.33476","0.00208"
"4.02000","0.33524","0.00200"
"4.02600","0.33572","0.00200"
"4.03200","0.33620","0.00201"
"4.03800","0.33673","0.00202"
"4.04400","0.33721","0.00194"
"4.05000","0.33769","0.00173"
"4.05600","0.33823","0.00160"
"4.06200","0.33871","0.00164"
"4.06800","0.33925","0.00160"
"4.07400","0.33972","0.00159"
"4.08000","0.34020","0.00164"
"4.08600","0.34074","0.00162"
"4.09200","0.34122","0.00160"
"4.09800","0.34170","0.00160"
"4.10400","0.34224","0.00160"
"4.11000","0.34271","0.00168"
"4.11600","0.34319","0.00171"
"4.12200","0.34373","0.00173"
"4.12800","0.34421","0.00180"
"4.13400","0.34475","0.00182"
"4.14000","0.34522","0.00188"
"4.14600","0.34576","0.00193"
"4.15200","0.34624","0.00187"
"4.15800","0.34672","0.00175"
"4.16400","0.34726","0.00166"
"4.17000","0.34774","0.00166"
"4.17600","0.34821","0.00166"
"4.18200","0.34869","0.00167"
"4.18800","0.34923","0.00168"
"4.19400","0.34971","0.00167"
"4.20000","0.35019","0.00165"
"4.20600","0.35073","0.00168"
"4.21200","0.35120","0.00170"
"4.21800","0.35174","0.00170"
"4.22400","0.35222","0.00180"
"4.23000","0.35270","0.00195"
"4.23600","0.35324","0.00204"
"4.24200","0.35371","0.00210"
"4.24800","0.35419","0.00208"
"4.25400","0.35473","0.00194"
"4.26000","0.35521","0.00176"
"4.26600","0.35575","0.00157"
"4.27200","0.35623","0.00150"
"4.27800","0.35670","0.00161"
"4.28400","0.35724","0.00155"
"4.29000","0.35772","0.00144"
"4.29600","0.35826","0.00146"
"4.30200","0.35874","0.00146"
"4.30800","0.35922","0.00154"
"4.31400","0.35969","0.00165"
"4.32000","0.36017","0.00167"
"4.32600","0.36071","0.00171"
"4.33200","0.36119","0.00167"
"4.33800","0.36173","0.00159"
"4.34400","0.36220","0.00155"
"4.35000","0.36268","0.00145"
"4.35600","0.36322","0.00140"
"4.36200","0.36370","0.00142"
"4.36800","0.36418","0.00142"
"4.37400","0.36472","0.00144"
"4.38000","0.36519","0.00152"
"4.38600","0.36573","0.00161"
"4.39200","0.36621","0.00174"
"4.39800","0.36669","0.00180"
"4.40400","0.36723","0.00180"
"4.41000","0.36777","0.00174"
"4.41600","0.36824","0.00167"
"4.42200","0.36878","0.00162"
"4.42800","0.36926","0.00165"
"4.43400","0.36974","0.00168"
"4.44000","0.37022","0.00176"
"4.44600","0.37070","0.00180"
"4.45200","0.37123","0.00179"
"4.45800","0.37171","0.00178"
"4.46400","0.37219","0.00180"
"4.47000","0.37273","0.00180"
"4.47600","0.37321","0.00175"
"4.48200","0.37374","0.00170"
"4.48800","0.37422","0.00166"
"4.49400","0.37476","0.00178"
"4.50000","0.37524","0.00188"
"4.50600","0.37572","0.00199"
"4.51200","0.37620","0.00211"
"4.51800","0.37673","0.00215"
"4.52400","0.37721","0.00219"
"4.53000","0.37769","0.00222"
"4.53600","0.37823","0.00219"
"4.54200","0.37871","0.00223"
"4.54800","0.37925","0.00225"
"4.55400","0.37972","0.00224"
"4.56000","0.38026","0.00226"
"4.56600","0.38074","0.00222"
"4.57200","0.38128","0.00215"
"4.57800","0.38176","0.00214"
"4.58400","0.38229","0.00209"
"4.59000","0.38277","0.00202"
"4.59600","0.38325","0.00194"
"4.60200","0.38379","0.00189"
"4.60800","0.38427","0.00192"
"4.61400","0.38475","0.00195"
"4.62000","0.38522","0.00192"
"4.62600","0.38576","0.00183"
"4.63200","0.38624","0.00179"
"4.63800","0.38672","0.00179"
"4.64400","0.38726","0.00184"
"4.65000","0.38774","0.00188"
"4.65600","0.38821","0.00196"
"4.66200","0.38875","0.00201"
"4.66800","0.38923","0.00202"
"4.67400","0.38971","0.00202"
"4.68000","0.39025","0.00207"
"4.68600","0.39072","0.00209"
"4.69200","0.39126","0.00206"
"4.69800","0.39174","0.00202"
"4.70400","0.39228","0.00200"
"4.71000","0.39276","0.00199"
"4.71600","0.39330","0.00201"
"4.72200","0.39377","0.00208"
"4.72800","0.39425","0.00208"
"4.73400","0.39473","0.00198"
"4.74000","0.39521","0.00194"
"4.74600","0.39569","0.00196"
"4.75200","0.39623","0.00190"
"4.75800","0.39670","0.00189"
"4.76400","0.39718","0.00191"
"4.77000","0.39766","0.00191"
"4.77600","0.39820","0.00196"
"4.78200","0.39868","0.00203"
"4.78800","0.39915","0.00210"
"4.79400","0.39969","0.00211"
"4.80000","0.40017","0.00196"
"4.80600","0.40065","0.00185"
"4.81200","0.40113","0.00179"
"4.81800","0.40167","0.00170"
"4.82400","0.40214","0.00162"
"4.83000","0.40268","0.00155"
"4.83600","0.40316","0.00146"
"4.84200","0.40370","0.00144"
"4.84800","0.40418","0.00149"
"4.85400","0.40472","0.00160"
"4.86000","0.40519","0.00178"
"4.86600","0.40573","0.00189"
"4.87200","0.40621","0.00191"
"4.87800","0.40669","0.00194"
