"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
150.54,0.1594,150.624,0.12065,0.03875,"y","1"
175.362,0.26346,175.434,0.00995,0.25351,"y","1"
175.446,0.0231,175.464,0.00817,0.01493,"n",NA
175.512,0.02754,175.53,0.01907,0.00847,"n",NA
175.548,0.02942,175.56,0.02385,0.00557,"n",NA
175.614,0.03476,175.632,0.02694,0.00782,"n",NA
203.232,0.14246,203.292,0.03303,0.10943,"y","1"
206.442,0.05744,206.478,0.04515,0.01229,"y","1"
