"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
315.834,0.35712,315.936,0.25536,0.10176,"y","1"
315.942,0.25535,315.96,0.24573,0.00962000000000002,"n",NA
316.05,0.25695,316.128,0.10982,0.14713,"y","1"
316.14,0.10993,316.158,0.09799,0.01194,"n",NA
316.176,0.10373,316.188,0.098,0.00573,"n",NA
331.296,0.21558,331.332,0.1806,0.03498,"y","1"
331.338,0.17965,331.356,0.16676,0.01289,"n",NA
355.956,0.28442,356.022,0.20535,0.07907,"y","1"
361.68,0.22526,361.728,0.07719,0.14807,"y","1"
361.734,0.07645,361.752,0.0467,0.02975,"n",NA
361.944,0.0859,361.962,0.07794,0.00796000000000001,"n",NA
362.046,0.07146,362.07,0.06249,0.00897,"n",NA
414.93,0.11991,414.966,5e-05,0.11986,"y","1"
