"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
197.176,0.24592,197.248,0.10463,0.14129,"y","1"
197.26,0.11719,197.278,0.10898,0.00821000000000001,"n",NA
197.32,0.1232,197.338,0.11552,0.00768000000000001,"n",NA
197.356,0.12378,197.368,0.11726,0.00652,"n",NA
197.38,0.12399,197.398,0.11821,0.00578000000000001,"n",NA
197.41,0.12401,197.428,0.11794,0.00606999999999999,"n",NA
205.342,0.16692,205.408,0.03496,0.13196,"y","1"
205.492,0.05608,205.504,0.04775,0.00833,"n",NA
205.522,0.05663,205.54,0.04844,0.00819,"n",NA
205.558,0.05588,205.57,0.0487,0.00718,"n",NA
205.588,0.05446,205.606,0.0473,0.00716,"n",NA
278.446,0.26178,278.548,0,0.26185,"y","1"
