"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
163.158,0.1484,163.248,0.04328,0.10512,"y","1"
194.046,0.24824,194.118,0.15723,0.09101,"y","1"
225.654,0.51397,225.72,0.44594,0.06803,"y","1"
245.424,0.74941,245.496,0.4719,0.27751,"y","1"
245.502,0.47415,245.52,0.46637,0.00778000000000001,"n",NA
268.626,0.81735,268.704,0.7665,0.0508500000000001,"y","1"
276.228,0.86562,276.318,0.43003,0.43559,"y","1"
283.416,0.46419,283.5,0.33321,0.13098,"y","1"
293.16,0.41492,293.232,0.2666,0.14832,"y","1"
314.31,0.39379,314.4,0.10771,0.28608,"y","1"
314.466,0.13887,314.532,0.02441,0.11446,"y","1"
453.264,0.24298,453.306,0.00843,0.23455,"y","1"
453.318,0.02199,453.342,0,0.03082,"n",NA
