"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
96.906,0.0265,40.134,0.01582,0.01068,"n",NA
97.014,0.27822,97.068,0.02989,0.24833,"y","1"
97.074,0.03395,97.098,0.00301,0.03094,"n",NA
107.328,0.07995,107.376,0.03723,0.04272,"y","1"
116.754,0.06885,116.79,0.05696,0.01189,"y","1"
125.616,0.12275,125.634,0.11176,0.01099,"y","1"
147.15,0.4111,147.216,0.28825,0.12285,"y","1"
157.596,0.49647,157.662,0.4284,0.06807,"y","1"
164.52,0.55018,164.586,0.47763,0.07255,"y","1"
170.424,0.6054,170.508,0.41061,0.19479,"y","1"
179.172,0.69786,179.238,0.62599,0.07187,"y","1"
186.252,0.80454,186.318,0.71532,0.0892200000000001,"y","1"
186.774,0.71549,186.84,0.67411,0.04138,"y","1"
209.832,1.323,209.898,1.23631,0.0866899999999999,"y","1"
210.354,1.23664,210.414,1.13526,0.10138,"y","1"
212.634,1.17477,212.7,0.92903,0.24574,"y","1"
214.512,0.97666,214.566,0.9442,0.0324599999999999,"y","1"
214.95,0.93947,215.022,0.72751,0.21196,"y","1"
216.312,0.65061,216.384,0.52899,0.12162,"y","1"
219.276,0.61539,219.348,0.48481,0.13058,"y","1"
232.41,0.78439,232.47,0.66333,0.12106,"y","1"
242.664,0.8781,242.73,0.76998,0.10812,"y","1"
254.616,0.97918,254.676,0.88701,0.0921700000000001,"y","1"
254.682,0.8862,254.694,0.88103,0.00517000000000001,"n",NA
300.714,0.23437,300.786,0.01556,0.21881,"y","1"
352.59,0.47701,352.656,0.22538,0.25163,"y","1"
352.662,0.22907,352.674,0.21616,0.01291,"n",NA
359.532,0.25681,359.58,0.00388,0.25293,"y","1"
359.592,0.01298,359.616,0,0.03609,"n",NA
