"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
245.982,0.16727,246.108,0.12581,0.04146,"y","1"
297.348,0.35637,297.402,0.26663,0.08974,"y","1"
297.408,0.26683,297.42,0.26019,0.00664000000000003,"n",NA
313.362,0.40155,313.422,0.20751,0.19404,"y","1"
313.428,0.20701,313.44,0.19373,0.01328,"n",NA
313.524,0.20311,313.536,0.19809,0.00502000000000002,"n",NA
366.204,0.89949,366.27,0.62445,0.27504,"y","1"
366.276,0.62363,366.288,0.61375,0.00988,"n",NA
366.294,0.61645,366.306,0.61106,0.00539000000000001,"n",NA
372.21,0.6705,372.276,0.49767,0.17283,"y","1"
372.288,0.50225,372.294,0.4989,0.00334999999999996,"n",NA
404.52,0.94115,404.592,0.53017,0.41098,"y","1"
404.598,0.52986,404.604,0.522,0.00785999999999998,"n",NA
404.694,0.5397,404.712,0.5299,0.00979999999999992,"n",NA
404.79,0.54012,404.85,0.51381,0.0263100000000001,"n",NA
408,0.58436,408.054,0.54434,0.0400199999999999,"y","1"
439.608,0.36847,439.632,0.35898,0.00949,"n",NA
439.794,0.4104,439.89,0.36389,0.04651,"n",NA
440.196,0.15914,440.208,0.14879,0.01035,"n",NA
440.304,0.16094,440.316,0.15283,0.00811000000000001,"n",NA
440.61,0.18155,440.664,0.15876,0.02279,"n",NA
448.692,0.22276,448.746,0.08366,0.1391,"y","1"
448.758,0.08611,448.77,0.07516,0.01095,"n",NA
448.884,0.09443,448.914,0.02495,0.06948,"n",NA
448.926,0.02501,448.944,0.01265,0.01236,"n",NA
449.046,0.04242,449.064,0.03044,0.01198,"n",NA
449.196,0.04771,449.25,0.02668,0.02103,"n",NA
483.03,0.0983,483.066,0.00848,0.08982,"y","1"
