"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
281.418,0.43879,281.52,0.31436,0.12443,"y","1"
281.976,0.3137,282.066,0.13382,0.17988,"y","1"
282.342,0.15847,282.378,0.14446,0.01401,"n",NA
306.822,0.28947,306.882,0.18484,0.10463,"y","1"
306.9,0.19151,306.912,0.18468,0.00683,"n",NA
306.93,0.19293,306.942,0.18659,0.00633999999999998,"n",NA
306.954,0.19204,306.972,0.18537,0.00666999999999998,"n",NA
306.984,0.19027,307.002,0.18528,0.00498999999999999,"n",NA
339.336,0.24205,339.396,0.11812,0.12393,"y","1"
339.414,0.12853,339.432,0.12001,0.00852,"n",NA
339.48,0.13047,339.498,0.1215,0.00897000000000001,"n",NA
339.51,0.1269,339.528,0.12062,0.00628000000000001,"n",NA
