"Ptime","Pload","Vtime","Vload","yDelta"
278.478,0.22091,278.526,0,0.22711
278.544,0.01018,278.568,0,0.03275
412.056,0.10518,412.152,0.03331,0.07187
471.654,0.15381,471.744,0.12693,0.02688
