End date,"2/12/2017"
Specimen label,"9AG_76"
"1.21200","0.10116","0.00325"
"1.21800","0.10164","0.00337"
"1.22400","0.10218","0.00358"
"1.23000","0.10266","0.00377"
"1.23600","0.10320","0.00386"
"1.24200","0.10368","0.00392"
"1.24800","0.10421","0.00394"
"1.25400","0.10469","0.00393"
"1.26000","0.10523","0.00394"
"1.26600","0.10571","0.00407"
"1.27200","0.10625","0.00408"
"1.27800","0.10672","0.00406"
"1.28400","0.10720","0.00414"
"1.29000","0.10768","0.00415"
"1.29600","0.10816","0.00421"
"1.30200","0.10870","0.00428"
"1.30800","0.10918","0.00410"
"1.31400","0.10965","0.00388"
"1.32000","0.11013","0.00381"
"1.32600","0.11067","0.00383"
"1.33200","0.11115","0.00389"
"1.33800","0.11163","0.00391"
"1.34400","0.11217","0.00392"
"1.35000","0.11264","0.00400"
"1.35600","0.11312","0.00399"
"1.36200","0.11366","0.00388"
"1.36800","0.11414","0.00372"
"1.37400","0.11468","0.00342"
"1.38000","0.11515","0.00331"
"1.38600","0.11569","0.00353"
"1.39200","0.11617","0.00367"
"1.39800","0.11665","0.00365"
"1.40400","0.11719","0.00370"
"1.41000","0.11767","0.00361"
"1.41600","0.11814","0.00353"
"1.42200","0.11862","0.00339"
"1.42800","0.11916","0.00314"
"1.43400","0.11964","0.00305"
"1.44000","0.12012","0.00288"
"1.44600","0.12060","0.00261"
"1.45200","0.12113","0.00248"
"1.45800","0.12161","0.00238"
"1.46400","0.12209","0.00237"
"1.47000","0.12263","0.00251"
"1.47600","0.12311","0.00271"
"1.48200","0.12358","0.00295"
"1.48800","0.12406","0.00322"
"1.49400","0.12460","0.00350"
"1.50000","0.12508","0.00371"
"1.50600","0.12562","0.00376"
"1.51200","0.12610","0.00371"
"1.51800","0.12657","0.00368"
"1.52400","0.12711","0.00356"
"1.53000","0.12759","0.00345"
"1.53600","0.12813","0.00355"
"1.54200","0.12861","0.00375"
"1.54800","0.12915","0.00393"
"1.55400","0.12962","0.00410"
"1.56000","0.13010","0.00416"
"1.56600","0.13064","0.00432"
"1.57200","0.13112","0.00433"
"1.57800","0.13160","0.00432"
"1.58400","0.13213","0.00441"
"1.59000","0.13261","0.00445"
"1.59600","0.13309","0.00441"
"1.60200","0.13357","0.00450"
"1.60800","0.13411","0.00446"
"1.61400","0.13459","0.00438"
"1.62000","0.13506","0.00443"
"1.62600","0.13560","0.00460"
"1.63200","0.13608","0.00461"
"1.63800","0.13656","0.00445"
"1.64400","0.13704","0.00427"
"1.65000","0.13758","0.00431"
"1.65600","0.13805","0.00434"
"1.66200","0.13859","0.00428"
"1.66800","0.13907","0.00434"
"1.67400","0.13961","0.00435"
"1.68000","0.14015","0.00424"
"1.68600","0.14062","0.00422"
"1.69200","0.14110","0.00425"
"1.69800","0.14164","0.00449"
"1.70400","0.14212","0.00464"
"1.71000","0.14260","0.00465"
"1.71600","0.14314","0.00464"
"1.72200","0.14361","0.00458"
"1.72800","0.14409","0.00447"
"1.73400","0.14457","0.00448"
"1.74000","0.14511","0.00448"
"1.74600","0.14559","0.00448"
"1.75200","0.14613","0.00445"
"1.75800","0.14660","0.00439"
"1.76400","0.14714","0.00426"
"1.77000","0.14762","0.00403"
"1.77600","0.14810","0.00384"
"1.78200","0.14864","0.00391"
"1.78800","0.14912","0.00391"
"1.79400","0.14965","0.00380"
"1.80000","0.15013","0.00389"
"1.80600","0.15067","0.00398"
"1.81200","0.15121","0.00394"
"1.81800","0.15169","0.00398"
"1.82400","0.15222","0.00408"
"1.83000","0.15270","0.00416"
"1.83600","0.15318","0.00427"
"1.84200","0.15372","0.00433"
"1.84800","0.15420","0.00442"
"1.85400","0.15468","0.00440"
"1.86000","0.15515","0.00430"
"1.86600","0.15569","0.00433"
"1.87200","0.15617","0.00444"
"1.87800","0.15665","0.00443"
"1.88400","0.15713","0.00453"
"1.89000","0.15766","0.00463"
"1.89600","0.15814","0.00486"
"1.90200","0.15862","0.00503"
"1.90800","0.15916","0.00508"
"1.91400","0.15964","0.00505"
"1.92000","0.16018","0.00500"
"1.92600","0.16065","0.00491"
"1.93200","0.16113","0.00474"
"1.93800","0.16167","0.00469"
"1.94400","0.16215","0.00480"
"1.95000","0.16269","0.00498"
"1.95600","0.16317","0.00531"
"1.96200","0.16370","0.00556"
"1.96800","0.16418","0.00581"
"1.97400","0.16466","0.00598"
"1.98000","0.16520","0.00601"
"1.98600","0.16568","0.00605"
"1.99200","0.16616","0.00595"
"1.99800","0.16663","0.00577"
"2.00400","0.16717","0.00571"
"2.01000","0.16765","0.00552"
"2.01600","0.16813","0.00543"
"2.02200","0.16861","0.00527"
"2.02800","0.16908","0.00508"
"2.03400","0.16962","0.00511"
"2.04000","0.17010","0.00527"
"2.04600","0.17058","0.00535"
"2.05200","0.17106","0.00537"
"2.05800","0.17160","0.00532"
"2.06400","0.17207","0.00537"
"2.07000","0.17255","0.00544"
"2.07600","0.17309","0.00561"
"2.08200","0.17357","0.00572"
"2.08800","0.17411","0.00567"
"2.09400","0.17459","0.00570"
"2.10000","0.17512","0.00592"
"2.10600","0.17560","0.00606"
"2.11200","0.17614","0.00597"
"2.11800","0.17662","0.00586"
"2.12400","0.17716","0.00573"
"2.13000","0.17763","0.00558"
"2.13600","0.17811","0.00545"
"2.14200","0.17859","0.00535"
"2.14800","0.17907","0.00524"
"2.15400","0.17961","0.00517"
"2.16000","0.18009","0.00503"
"2.16600","0.18056","0.00495"
"2.17200","0.18104","0.00481"
"2.17800","0.18158","0.00475"
"2.18400","0.18206","0.00484"
"2.19000","0.18254","0.00498"
"2.19600","0.18308","0.00515"
"2.20200","0.18355","0.00533"
"2.20800","0.18409","0.00542"
"2.21400","0.18457","0.00543"
"2.22000","0.18511","0.00539"
"2.22600","0.18559","0.00541"
"2.23200","0.18612","0.00555"
"2.23800","0.18660","0.00568"
"2.24400","0.18714","0.00569"
"2.25000","0.18762","0.00585"
"2.25600","0.18816","0.00600"
"2.26200","0.18864","0.00593"
"2.26800","0.18917","0.00592"
"2.27400","0.18965","0.00587"
"2.28000","0.19013","0.00578"
"2.28600","0.19061","0.00575"
"2.29200","0.19115","0.00597"
"2.29800","0.19163","0.00615"
"2.30400","0.19210","0.00630"
"2.31000","0.19264","0.00634"
"2.31600","0.19312","0.00638"
"2.32200","0.19366","0.00633"
"2.32800","0.19414","0.00615"
"2.33400","0.19461","0.00604"
"2.34000","0.19509","0.00607"
"2.34600","0.19563","0.00621"
"2.35200","0.19611","0.00635"
"2.35800","0.19665","0.00643"
"2.36400","0.19713","0.00665"
"2.37000","0.19766","0.00671"
"2.37600","0.19814","0.00666"
"2.38200","0.19868","0.00670"
"2.38800","0.19916","0.00674"
"2.39400","0.19970","0.00666"
"2.40000","0.20018","0.00670"
"2.40600","0.20065","0.00680"
"2.41200","0.20119","0.00666"
"2.41800","0.20167","0.00658"
"2.42400","0.20215","0.00669"
"2.43000","0.20263","0.00687"
"2.43600","0.20316","0.00707"
"2.44200","0.20364","0.00736"
"2.44800","0.20412","0.00749"
"2.45400","0.20466","0.00743"
"2.46000","0.20514","0.00718"
"2.46600","0.20562","0.00697"
"2.47200","0.20615","0.00684"
"2.47800","0.20663","0.00665"
"2.48400","0.20717","0.00660"
"2.49000","0.20765","0.00664"
"2.49600","0.20813","0.00671"
"2.50200","0.20867","0.00683"
"2.50800","0.20914","0.00677"
"2.51400","0.20962","0.00668"
"2.52000","0.21016","0.00665"
"2.52600","0.21064","0.00668"
"2.53200","0.21118","0.00657"
"2.53800","0.21165","0.00645"
"2.54400","0.21213","0.00633"
"2.55000","0.21261","0.00636"
"2.55600","0.21315","0.00641"
"2.56200","0.21363","0.00644"
"2.56800","0.21411","0.00660"
"2.57400","0.21458","0.00682"
"2.58000","0.21512","0.00696"
"2.58600","0.21560","0.00707"
"2.59200","0.21608","0.00712"
"2.59800","0.21662","0.00705"
"2.60400","0.21710","0.00696"
"2.61000","0.21757","0.00683"
"2.61600","0.21805","0.00670"
"2.62200","0.21859","0.00667"
"2.62800","0.21907","0.00659"
"2.63400","0.21955","0.00657"
"2.64000","0.22009","0.00652"
"2.64600","0.22056","0.00643"
"2.65200","0.22110","0.00648"
"2.65800","0.22158","0.00652"
"2.66400","0.22206","0.00670"
"2.67000","0.22260","0.00693"
"2.67600","0.22307","0.00712"
"2.68200","0.22355","0.00732"
"2.68800","0.22409","0.00740"
"2.69400","0.22457","0.00726"
"2.70000","0.22505","0.00719"
"2.70600","0.22559","0.00715"
"2.71200","0.22606","0.00710"
"2.71800","0.22654","0.00716"
"2.72400","0.22702","0.00738"
"2.73000","0.22756","0.00759"
"2.73600","0.22804","0.00766"
"2.74200","0.22858","0.00775"
"2.74800","0.22905","0.00791"
"2.75400","0.22953","0.00793"
"2.76000","0.23007","0.00784"
"2.76600","0.23055","0.00778"
"2.77200","0.23109","0.00780"
"2.77800","0.23156","0.00789"
"2.78400","0.23210","0.00805"
"2.79000","0.23258","0.00813"
"2.79600","0.23312","0.00807"
"2.80200","0.23360","0.00800"
"2.80800","0.23414","0.00785"
"2.81400","0.23461","0.00781"
"2.82000","0.23515","0.00774"
"2.82600","0.23563","0.00765"
"2.83200","0.23617","0.00758"
"2.83800","0.23665","0.00755"
"2.84400","0.23713","0.00754"
"2.85000","0.23766","0.00762"
"2.85600","0.23814","0.00772"
"2.86200","0.23868","0.00766"
"2.86800","0.23916","0.00758"
"2.87400","0.23970","0.00754"
"2.88000","0.24017","0.00744"
"2.88600","0.24071","0.00734"
"2.89200","0.24119","0.00727"
"2.89800","0.24173","0.00734"
"2.90400","0.24221","0.00742"
"2.91000","0.24275","0.00746"
"2.91600","0.24322","0.00762"
"2.92200","0.24370","0.00781"
"2.92800","0.24418","0.00797"
"2.93400","0.24466","0.00806"
"2.94000","0.24514","0.00815"
"2.94600","0.24568","0.00835"
"2.95200","0.24615","0.00840"
"2.95800","0.24663","0.00829"
"2.96400","0.24717","0.00823"
"2.97000","0.24765","0.00809"
"2.97600","0.24813","0.00790"
"2.98200","0.24860","0.00770"
"2.98800","0.24914","0.00747"
"2.99400","0.24962","0.00741"
"3.00000","0.25010","0.00752"
"3.00600","0.25064","0.00770"
"3.01200","0.25112","0.00772"
"3.01800","0.25159","0.00774"
"3.02400","0.25213","0.00789"
"3.03000","0.25267","0.00801"
"3.03600","0.25315","0.00806"
"3.04200","0.25363","0.00805"
"3.04800","0.25417","0.00804"
"3.05400","0.25464","0.00797"
"3.06000","0.25512","0.00775"
"3.06600","0.25560","0.00765"
"3.07200","0.25608","0.00769"
"3.07800","0.25662","0.00792"
"3.08400","0.25710","0.00829"
"3.09000","0.25763","0.00859"
"3.09600","0.25811","0.00861"
"3.10200","0.25859","0.00858"
"3.10800","0.25913","0.00870"
"3.11400","0.25961","0.00876"
"3.12000","0.26014","0.00873"
"3.12600","0.26062","0.00868"
"3.13200","0.26110","0.00857"
"3.13800","0.26158","0.00853"
"3.14400","0.26212","0.00858"
"3.15000","0.26260","0.00863"
"3.15600","0.26307","0.00863"
"3.16200","0.26361","0.00869"
"3.16800","0.26409","0.00893"
"3.17400","0.26463","0.00926"
"3.18000","0.26511","0.00953"
"3.18600","0.26559","0.00972"
"3.19200","0.26612","0.00979"
"3.19800","0.26660","0.00976"
"3.20400","0.26708","0.00974"
"3.21000","0.26762","0.00957"
"3.21600","0.26810","0.00940"
"3.22200","0.26857","0.00929"
"3.22800","0.26905","0.00912"
"3.23400","0.26959","0.00895"
"3.24000","0.27007","0.00889"
"3.24600","0.27055","0.00875"
"3.25200","0.27109","0.00867"
"3.25800","0.27156","0.00870"
"3.26400","0.27210","0.00884"
"3.27000","0.27258","0.00895"
"3.27600","0.27306","0.00905"
"3.28200","0.27360","0.00903"
"3.28800","0.27408","0.00890"
"3.29400","0.27461","0.00884"
"3.30000","0.27509","0.00888"
"3.30600","0.27557","0.00891"
"3.31200","0.27611","0.00883"
"3.31800","0.27659","0.00875"
"3.32400","0.27712","0.00874"
"3.33000","0.27760","0.00884"
"3.33600","0.27814","0.00895"
"3.34200","0.27862","0.00902"
"3.34800","0.27910","0.00908"
"3.35400","0.27964","0.00906"
"3.36000","0.28011","0.00907"
"3.36600","0.28059","0.00909"
"3.37200","0.28107","0.00901"
"3.37800","0.28161","0.00886"
"3.38400","0.28209","0.00888"
"3.39000","0.28263","0.00897"
"3.39600","0.28310","0.00912"
"3.40200","0.28364","0.00926"
"3.40800","0.28412","0.00944"
"3.41400","0.28466","0.00964"
"3.42000","0.28514","0.00978"
"3.42600","0.28561","0.00979"
"3.43200","0.28615","0.00973"
"3.43800","0.28663","0.00971"
"3.44400","0.28717","0.00959"
"3.45000","0.28765","0.00954"
"3.45600","0.28819","0.00957"
"3.46200","0.28866","0.00960"
"3.46800","0.28914","0.00944"
"3.47400","0.28962","0.00930"
"3.48000","0.29010","0.00932"
"3.48600","0.29064","0.00939"
"3.49200","0.29112","0.00945"
"3.49800","0.29159","0.00948"
"3.50400","0.29213","0.00957"
"3.51000","0.29261","0.00957"
"3.51600","0.29315","0.00956"
"3.52200","0.29363","0.00960"
"3.52800","0.29416","0.00969"
"3.53400","0.29464","0.00982"
"3.54000","0.29518","0.00994"
"3.54600","0.29566","0.01000"
"3.55200","0.29614","0.01001"
"3.55800","0.29668","0.00999"
"3.56400","0.29715","0.01003"
"3.57000","0.29769","0.01002"
"3.57600","0.29817","0.00998"
"3.58200","0.29865","0.01008"
"3.58800","0.29919","0.01018"
"3.59400","0.29967","0.01028"
"3.60000","0.30014","0.01032"
"3.60600","0.30062","0.01036"
"3.61200","0.30116","0.01042"
"3.61800","0.30164","0.01043"
"3.62400","0.30212","0.01055"
"3.63000","0.30259","0.01065"
"3.63600","0.30313","0.01062"
"3.64200","0.30361","0.01058"
"3.64800","0.30409","0.01057"
"3.65400","0.30463","0.01065"
"3.66000","0.30511","0.01058"
"3.66600","0.30558","0.01048"
"3.67200","0.30612","0.01045"
"3.67800","0.30660","0.01038"
"3.68400","0.30714","0.01033"
"3.69000","0.30762","0.01043"
"3.69600","0.30810","0.01060"
"3.70200","0.30863","0.01065"
"3.70800","0.30911","0.01063"
"3.71400","0.30959","0.01059"
"3.72000","0.31013","0.01052"
"3.72600","0.31061","0.01054"
"3.73200","0.31108","0.01054"
"3.73800","0.31156","0.01045"
"3.74400","0.31204","0.01037"
"3.75000","0.31258","0.01032"
"3.75600","0.31306","0.01034"
"3.76200","0.31354","0.01042"
"3.76800","0.31407","0.01049"
"3.77400","0.31455","0.01052"
"3.78000","0.31503","0.01062"
"3.78600","0.31557","0.01066"
"3.79200","0.31605","0.01061"
"3.79800","0.31653","0.01062"
"3.80400","0.31706","0.01066"
"3.81000","0.31754","0.01060"
"3.81600","0.31808","0.01055"
"3.82200","0.31856","0.01057"
"3.82800","0.31910","0.01070"
"3.83400","0.31963","0.01087"
"3.84000","0.32011","0.01099"
"3.84600","0.32059","0.01110"
"3.85200","0.32113","0.01110"
"3.85800","0.32161","0.01103"
"3.86400","0.32209","0.01095"
"3.87000","0.32256","0.01077"
"3.87600","0.32310","0.01060"
"3.88200","0.32358","0.01054"
"3.88800","0.32406","0.01059"
"3.89400","0.32460","0.01069"
"3.90000","0.32508","0.01082"
"3.90600","0.32555","0.01105"
"3.91200","0.32609","0.01122"
"3.91800","0.32657","0.01131"
"3.92400","0.32711","0.01136"
"3.93000","0.32759","0.01137"
"3.93600","0.32807","0.01139"
"3.94200","0.32860","0.01142"
"3.94800","0.32908","0.01139"
"3.95400","0.32962","0.01132"
"3.96000","0.33010","0.01129"
"3.96600","0.33064","0.01131"
"3.97200","0.33111","0.01135"
"3.97800","0.33165","0.01130"
"3.98400","0.33213","0.01122"
"3.99000","0.33267","0.01119"
"3.99600","0.33315","0.01123"
"4.00200","0.33363","0.01135"
"4.00800","0.33416","0.01151"
"4.01400","0.33464","0.01162"
"4.02000","0.33512","0.01159"
"4.02600","0.33560","0.01150"
"4.03200","0.33614","0.01150"
"4.03800","0.33662","0.01158"
"4.04400","0.33715","0.01165"
"4.05000","0.33763","0.01161"
"4.05600","0.33817","0.01163"
"4.06200","0.33865","0.01168"
"4.06800","0.33919","0.01159"
"4.07400","0.33966","0.01145"
"4.08000","0.34014","0.01152"
"4.08600","0.34068","0.01157"
"4.09200","0.34116","0.01160"
"4.09800","0.34164","0.01166"
"4.10400","0.34218","0.01176"
"4.11000","0.34265","0.01176"
"4.11600","0.34319","0.01163"
"4.12200","0.34367","0.01157"
"4.12800","0.34415","0.01155"
"4.13400","0.34469","0.01145"
"4.14000","0.34516","0.01146"
"4.14600","0.34564","0.01143"
"4.15200","0.34612","0.01133"
"4.15800","0.34660","0.01120"
"4.16400","0.34714","0.01119"
"4.17000","0.34762","0.01123"
"4.17600","0.34809","0.01136"
"4.18200","0.34863","0.01150"
"4.18800","0.34911","0.01165"
"4.19400","0.34959","0.01184"
"4.20000","0.35007","0.01189"
"4.20600","0.35061","0.01195"
"4.21200","0.35108","0.01206"
"4.21800","0.35156","0.01207"
"4.22400","0.35210","0.01212"
"4.23000","0.35258","0.01210"
"4.23600","0.35306","0.01204"
"4.24200","0.35360","0.01205"
"4.24800","0.35407","0.01198"
"4.25400","0.35455","0.01190"
"4.26000","0.35509","0.01187"
"4.26600","0.35557","0.01186"
"4.27200","0.35611","0.01183"
"4.27800","0.35658","0.01185"
"4.28400","0.35706","0.01190"
"4.29000","0.35754","0.01195"
"4.29600","0.35808","0.01191"
"4.30200","0.35856","0.01194"
"4.30800","0.35904","0.01203"
"4.31400","0.35957","0.01219"
"4.32000","0.36005","0.01236"
"4.32600","0.36059","0.01234"
"4.33200","0.36107","0.01228"
"4.33800","0.36155","0.01230"
"4.34400","0.36209","0.01244"
"4.35000","0.36256","0.01253"
"4.35600","0.36304","0.01249"
"4.36200","0.36358","0.01250"
"4.36800","0.36406","0.01256"
"4.37400","0.36454","0.01256"
"4.38000","0.36507","0.01253"
"4.38600","0.36555","0.01251"
"4.39200","0.36609","0.01253"
"4.39800","0.36657","0.01256"
"4.40400","0.36711","0.01257"
"4.41000","0.36759","0.01251"
"4.41600","0.36806","0.01237"
"4.42200","0.36860","0.01227"
"4.42800","0.36908","0.01231"
"4.43400","0.36962","0.01227"
"4.44000","0.37010","0.01235"
"4.44600","0.37058","0.01244"
"4.45200","0.37111","0.01251"
"4.45800","0.37159","0.01265"
"4.46400","0.37213","0.01288"
"4.47000","0.37261","0.01286"
"4.47600","0.37315","0.01276"
"4.48200","0.37362","0.01268"
"4.48800","0.37410","0.01266"
"4.49400","0.37464","0.01264"
"4.50000","0.37512","0.01260"
"4.50600","0.37560","0.01260"
"4.51200","0.37608","0.01251"
"4.51800","0.37661","0.01241"
"4.52400","0.37709","0.01237"
"4.53000","0.37763","0.01239"
"4.53600","0.37811","0.01231"
"4.54200","0.37859","0.01221"
"4.54800","0.37913","0.01229"
"4.55400","0.37960","0.01255"
"4.56000","0.38014","0.01279"
"4.56600","0.38062","0.01302"
"4.57200","0.38110","0.01328"
"4.57800","0.38164","0.01356"
"4.58400","0.38211","0.01371"
"4.59000","0.38259","0.01376"
"4.59600","0.38313","0.01368"
"4.60200","0.38361","0.01355"
"4.60800","0.38409","0.01352"
"4.61400","0.38463","0.01345"
"4.62000","0.38516","0.01325"
"4.62600","0.38564","0.01305"
"4.63200","0.38612","0.01291"
"4.63800","0.38666","0.01288"
"4.64400","0.38714","0.01287"
"4.65000","0.38762","0.01291"
"4.65600","0.38815","0.01306"
"4.66200","0.38863","0.01337"
"4.66800","0.38911","0.01354"
"4.67400","0.38959","0.01358"
"4.68000","0.39013","0.01369"
"4.68600","0.39061","0.01386"
"4.69200","0.39114","0.01399"
"4.69800","0.39162","0.01404"
"4.70400","0.39210","0.01403"
"4.71000","0.39264","0.01404"
"4.71600","0.39312","0.01400"
"4.72200","0.39359","0.01394"
"4.72800","0.39407","0.01403"
"4.73400","0.39461","0.01398"
"4.74000","0.39509","0.01388"
"4.74600","0.39563","0.01378"
"4.75200","0.39611","0.01380"
"4.75800","0.39658","0.01384"
"4.76400","0.39712","0.01394"
"4.77000","0.39760","0.01399"
"4.77600","0.39808","0.01408"
"4.78200","0.39862","0.01421"
"4.78800","0.39910","0.01420"
"4.79400","0.39957","0.01408"
"4.80000","0.40011","0.01392"
"4.80600","0.40059","0.01383"
"4.81200","0.40107","0.01393"
"4.81800","0.40161","0.01395"
"4.82400","0.40208","0.01401"
"4.83000","0.40256","0.01409"
"4.83600","0.40310","0.01417"
"4.84200","0.40358","0.01429"
"4.84800","0.40412","0.01430"
"4.85400","0.40460","0.01425"
"4.86000","0.40507","0.01419"
"4.86600","0.40561","0.01409"
"4.87200","0.40609","0.01410"
"4.87800","0.40657","0.01423"
"4.88400","0.40705","0.01421"
"4.89000","0.40759","0.01413"
"4.89600","0.40806","0.01411"
