End date,"2/12/2017"
Specimen label,"12BT_95"
"1.45200","0.12125","0.00483"
"1.45800","0.12173","0.00490"
"1.46400","0.12227","0.00486"
"1.47000","0.12275","0.00471"
"1.47600","0.12323","0.00453"
"1.48200","0.12376","0.00438"
"1.48800","0.12424","0.00425"
"1.49400","0.12478","0.00421"
"1.50000","0.12526","0.00419"
"1.50600","0.12574","0.00436"
"1.51200","0.12622","0.00449"
"1.51800","0.12675","0.00446"
"1.52400","0.12723","0.00449"
"1.53000","0.12771","0.00456"
"1.53600","0.12819","0.00454"
"1.54200","0.12873","0.00444"
"1.54800","0.12921","0.00431"
"1.55400","0.12968","0.00431"
"1.56000","0.13022","0.00428"
"1.56600","0.13070","0.00426"
"1.57200","0.13118","0.00436"
"1.57800","0.13172","0.00454"
"1.58400","0.13219","0.00460"
"1.59000","0.13267","0.00467"
"1.59600","0.13321","0.00469"
"1.60200","0.13369","0.00454"
"1.60800","0.13417","0.00443"
"1.61400","0.13471","0.00444"
"1.62000","0.13518","0.00451"
"1.62600","0.13572","0.00462"
"1.63200","0.13620","0.00472"
"1.63800","0.13668","0.00477"
"1.64400","0.13722","0.00471"
"1.65000","0.13770","0.00461"
"1.65600","0.13817","0.00458"
"1.66200","0.13871","0.00461"
"1.66800","0.13919","0.00460"
"1.67400","0.13967","0.00466"
"1.68000","0.14021","0.00470"
"1.68600","0.14068","0.00467"
"1.69200","0.14116","0.00475"
"1.69800","0.14170","0.00489"
"1.70400","0.14218","0.00490"
"1.71000","0.14272","0.00480"
"1.71600","0.14320","0.00463"
"1.72200","0.14367","0.00455"
"1.72800","0.14421","0.00454"
"1.73400","0.14469","0.00445"
"1.74000","0.14523","0.00443"
"1.74600","0.14571","0.00450"
"1.75200","0.14619","0.00435"
"1.75800","0.14672","0.00431"
"1.76400","0.14720","0.00445"
"1.77000","0.14774","0.00463"
"1.77600","0.14822","0.00471"
"1.78200","0.14870","0.00477"
"1.78800","0.14923","0.00476"
"1.79400","0.14971","0.00483"
"1.80000","0.15019","0.00479"
"1.80600","0.15073","0.00472"
"1.81200","0.15121","0.00485"
"1.81800","0.15169","0.00498"
"1.82400","0.15222","0.00500"
"1.83000","0.15270","0.00485"
"1.83600","0.15324","0.00459"
"1.84200","0.15372","0.00439"
"1.84800","0.15426","0.00439"
"1.85400","0.15474","0.00447"
"1.86000","0.15521","0.00454"
"1.86600","0.15575","0.00460"
"1.87200","0.15623","0.00460"
"1.87800","0.15671","0.00463"
"1.88400","0.15725","0.00466"
"1.89000","0.15772","0.00473"
"1.89600","0.15820","0.00496"
"1.90200","0.15874","0.00503"
"1.90800","0.15922","0.00508"
"1.91400","0.15976","0.00513"
"1.92000","0.16024","0.00508"
"1.92600","0.16077","0.00495"
"1.93200","0.16125","0.00496"
"1.93800","0.16173","0.00511"
"1.94400","0.16227","0.00527"
"1.95000","0.16275","0.00538"
"1.95600","0.16323","0.00541"
"1.96200","0.16376","0.00557"
"1.96800","0.16424","0.00562"
"1.97400","0.16478","0.00572"
"1.98000","0.16526","0.00577"
"1.98600","0.16580","0.00571"
"1.99200","0.16627","0.00552"
"1.99800","0.16675","0.00534"
"2.00400","0.16729","0.00526"
"2.01000","0.16777","0.00531"
"2.01600","0.16825","0.00533"
"2.02200","0.16873","0.00522"
"2.02800","0.16926","0.00519"
"2.03400","0.16974","0.00507"
"2.04000","0.17022","0.00499"
"2.04600","0.17076","0.00501"
"2.05200","0.17124","0.00495"
"2.05800","0.17172","0.00501"
"2.06400","0.17219","0.00519"
"2.07000","0.17273","0.00528"
"2.07600","0.17321","0.00529"
"2.08200","0.17369","0.00531"
"2.08800","0.17423","0.00530"
"2.09400","0.17471","0.00538"
"2.10000","0.17518","0.00540"
"2.10600","0.17572","0.00547"
"2.11200","0.17620","0.00547"
"2.11800","0.17668","0.00532"
"2.12400","0.17722","0.00512"
"2.13000","0.17769","0.00505"
"2.13600","0.17823","0.00512"
"2.14200","0.17871","0.00533"
"2.14800","0.17919","0.00546"
"2.15400","0.17973","0.00544"
"2.16000","0.18021","0.00535"
"2.16600","0.18068","0.00530"
"2.17200","0.18116","0.00531"
"2.17800","0.18170","0.00532"
"2.18400","0.18218","0.00527"
"2.19000","0.18266","0.00524"
"2.19600","0.18320","0.00522"
"2.20200","0.18367","0.00515"
"2.20800","0.18421","0.00518"
"2.21400","0.18469","0.00525"
"2.22000","0.18517","0.00525"
"2.22600","0.18571","0.00533"
"2.23200","0.18618","0.00545"
"2.23800","0.18672","0.00552"
"2.24400","0.18720","0.00547"
"2.25000","0.18768","0.00541"
"2.25600","0.18822","0.00533"
"2.26200","0.18870","0.00530"
"2.26800","0.18923","0.00536"
"2.27400","0.18971","0.00546"
"2.28000","0.19019","0.00561"
"2.28600","0.19073","0.00563"
"2.29200","0.19121","0.00564"
"2.29800","0.19175","0.00559"
"2.30400","0.19222","0.00555"
"2.31000","0.19270","0.00552"
"2.31600","0.19324","0.00553"
"2.32200","0.19372","0.00553"
"2.32800","0.19420","0.00555"
"2.33400","0.19473","0.00558"
"2.34000","0.19521","0.00563"
"2.34600","0.19569","0.00580"
"2.35200","0.19617","0.00586"
"2.35800","0.19671","0.00583"
"2.36400","0.19719","0.00559"
"2.37000","0.19772","0.00539"
"2.37600","0.19820","0.00521"
"2.38200","0.19874","0.00501"
"2.38800","0.19922","0.00501"
"2.39400","0.19970","0.00496"
"2.40000","0.20024","0.00479"
"2.40600","0.20071","0.00489"
"2.41200","0.20119","0.00513"
"2.41800","0.20173","0.00527"
"2.42400","0.20221","0.00535"
"2.43000","0.20269","0.00546"
"2.43600","0.20322","0.00554"
"2.44200","0.20370","0.00564"
"2.44800","0.20418","0.00564"
"2.45400","0.20472","0.00563"
"2.46000","0.20520","0.00561"
"2.46600","0.20574","0.00566"
"2.47200","0.20621","0.00573"
"2.47800","0.20675","0.00582"
"2.48400","0.20723","0.00583"
"2.49000","0.20771","0.00577"
"2.49600","0.20825","0.00583"
"2.50200","0.20873","0.00576"
"2.50800","0.20926","0.00573"
"2.51400","0.20974","0.00574"
"2.52000","0.21022","0.00568"
"2.52600","0.21076","0.00560"
"2.53200","0.21124","0.00560"
"2.53800","0.21171","0.00563"
"2.54400","0.21225","0.00581"
"2.55000","0.21273","0.00600"
"2.55600","0.21321","0.00628"
"2.56200","0.21375","0.00647"
"2.56800","0.21423","0.00654"
"2.57400","0.21470","0.00654"
"2.58000","0.21524","0.00644"
"2.58600","0.21572","0.00631"
"2.59200","0.21620","0.00615"
"2.59800","0.21674","0.00608"
"2.60400","0.21722","0.00605"
"2.61000","0.21769","0.00612"
"2.61600","0.21823","0.00618"
"2.62200","0.21871","0.00628"
"2.62800","0.21919","0.00635"
"2.63400","0.21973","0.00640"
"2.64000","0.22020","0.00631"
"2.64600","0.22068","0.00611"
"2.65200","0.22122","0.00591"
"2.65800","0.22170","0.00572"
"2.66400","0.22218","0.00559"
"2.67000","0.22266","0.00549"
"2.67600","0.22319","0.00549"
"2.68200","0.22367","0.00552"
"2.68800","0.22415","0.00564"
"2.69400","0.22463","0.00589"
"2.70000","0.22517","0.00595"
"2.70600","0.22565","0.00598"
"2.71200","0.22612","0.00611"
"2.71800","0.22666","0.00626"
"2.72400","0.22714","0.00633"
"2.73000","0.22762","0.00627"
"2.73600","0.22816","0.00620"
"2.74400","0.22881","0.00638"
"2.75000","0.22929","0.00635"
"2.75600","0.22983","0.00627"
"2.76200","0.23031","0.00625"
"2.76800","0.23085","0.00625"
"2.77400","0.23133","0.00621"
"2.78000","0.23186","0.00625"
"2.78600","0.23234","0.00620"
"2.79200","0.23288","0.00601"
"2.79800","0.23336","0.00576"
"2.80400","0.23390","0.00556"
"2.81000","0.23437","0.00539"
"2.81600","0.23485","0.00531"
"2.82200","0.23539","0.00523"
"2.82800","0.23587","0.00512"
"2.83400","0.23635","0.00513"
"2.84000","0.23689","0.00514"
"2.84600","0.23736","0.00520"
"2.85200","0.23790","0.00538"
"2.85800","0.23838","0.00567"
"2.86400","0.23886","0.00583"
"2.87000","0.23940","0.00579"
"2.87600","0.23988","0.00570"
"2.88200","0.24041","0.00560"
"2.88800","0.24089","0.00564"
"2.89400","0.24143","0.00575"
"2.90000","0.24191","0.00582"
"2.90600","0.24239","0.00586"
"2.91200","0.24292","0.00595"
"2.91800","0.24340","0.00595"
"2.92400","0.24394","0.00601"
"2.93000","0.24442","0.00600"
"2.93600","0.24496","0.00603"
"2.94200","0.24544","0.00615"
"2.94800","0.24591","0.00628"
"2.95400","0.24639","0.00625"
"2.96000","0.24693","0.00615"
"2.96600","0.24741","0.00616"
"2.97200","0.24789","0.00615"
"2.97800","0.24837","0.00614"
"2.98400","0.24884","0.00616"
"2.99000","0.24932","0.00623"
"2.99600","0.24986","0.00613"
"3.00200","0.25034","0.00593"
"3.00800","0.25082","0.00595"
"3.01400","0.25136","0.00612"
"3.02000","0.25183","0.00617"
"3.02600","0.25237","0.00615"
"3.03200","0.25285","0.00629"
"3.03800","0.25333","0.00649"
"3.04400","0.25387","0.00665"
"3.05000","0.25434","0.00669"
"3.05600","0.25488","0.00674"
"3.06200","0.25542","0.00671"
"3.06800","0.25590","0.00655"
"3.07400","0.25644","0.00648"
"3.08000","0.25692","0.00643"
"3.08600","0.25745","0.00624"
"3.09200","0.25793","0.00611"
"3.09800","0.25841","0.00597"
"3.10400","0.25895","0.00581"
"3.11000","0.25943","0.00572"
"3.11600","0.25991","0.00559"
"3.12200","0.26038","0.00552"
"3.12800","0.26086","0.00558"
"3.13400","0.26140","0.00569"
"3.14000","0.26188","0.00577"
"3.14600","0.26236","0.00587"
"3.15200","0.26283","0.00588"
"3.15800","0.26337","0.00595"
"3.16400","0.26385","0.00611"
"3.17000","0.26433","0.00621"
"3.17600","0.26487","0.00636"
"3.18200","0.26535","0.00653"
"3.18800","0.26588","0.00669"
"3.19400","0.26636","0.00678"
"3.20000","0.26684","0.00692"
"3.20600","0.26738","0.00706"
"3.21200","0.26786","0.00716"
"3.21800","0.26840","0.00710"
"3.22400","0.26887","0.00689"
"3.23000","0.26935","0.00675"
"3.23600","0.26983","0.00666"
"3.24200","0.27037","0.00662"
"3.24800","0.27085","0.00668"
"3.25400","0.27132","0.00670"
"3.26000","0.27180","0.00665"
"3.26600","0.27228","0.00657"
"3.27200","0.27282","0.00653"
"3.27800","0.27330","0.00657"
"3.28400","0.27378","0.00656"
"3.29000","0.27431","0.00664"
"3.29600","0.27479","0.00670"
"3.30200","0.27527","0.00665"
"3.30800","0.27581","0.00667"
"3.31400","0.27629","0.00679"
"3.32000","0.27677","0.00685"
"3.32600","0.27730","0.00690"
"3.33200","0.27784","0.00704"
"3.33800","0.27832","0.00714"
"3.34400","0.27886","0.00710"
"3.35000","0.27934","0.00698"
"3.35600","0.27987","0.00676"
"3.36200","0.28035","0.00662"
"3.36800","0.28089","0.00655"
"3.37400","0.28137","0.00652"
"3.38000","0.28191","0.00634"
"3.38600","0.28239","0.00626"
"3.39200","0.28292","0.00609"
"3.39800","0.28340","0.00604"
"3.40400","0.28388","0.00591"
"3.41000","0.28442","0.00584"
"3.41600","0.28490","0.00583"
"3.42200","0.28538","0.00582"
"3.42800","0.28591","0.00582"
"3.43400","0.28639","0.00576"
"3.44000","0.28687","0.00570"
"3.44600","0.28735","0.00553"
"3.45200","0.28789","0.00538"
"3.45800","0.28836","0.00557"
"3.46400","0.28890","0.00582"
"3.47000","0.28938","0.00590"
"3.47600","0.28986","0.00595"
"3.48200","0.29040","0.00604"
"3.48800","0.29088","0.00619"
"3.49400","0.29141","0.00634"
"3.50000","0.29189","0.00657"
"3.50600","0.29243","0.00677"
"3.51200","0.29291","0.00691"
"3.51800","0.29339","0.00688"
"3.52400","0.29393","0.00690"
"3.53000","0.29440","0.00692"
"3.53600","0.29488","0.00679"
"3.54200","0.29542","0.00684"
"3.54800","0.29590","0.00700"
"3.55400","0.29638","0.00710"
"3.56000","0.29686","0.00705"
"3.56600","0.29739","0.00696"
"3.57200","0.29787","0.00689"
"3.57800","0.29835","0.00685"
"3.58400","0.29889","0.00683"
"3.59000","0.29937","0.00694"
"3.59600","0.29984","0.00707"
"3.60200","0.30038","0.00716"
"3.60800","0.30086","0.00710"
"3.61400","0.30140","0.00707"
"3.62000","0.30188","0.00678"
"3.62600","0.30242","0.00652"
"3.63200","0.30289","0.00645"
"3.63800","0.30343","0.00654"
"3.64400","0.30391","0.00675"
"3.65000","0.30445","0.00703"
"3.65600","0.30493","0.00724"
"3.66200","0.30540","0.00739"
"3.66800","0.30594","0.00736"
"3.67400","0.30642","0.00734"
"3.68000","0.30690","0.00737"
"3.68600","0.30738","0.00723"
"3.69200","0.30786","0.00702"
"3.69800","0.30839","0.00693"
"3.70400","0.30887","0.00687"
"3.71000","0.30935","0.00687"
"3.71600","0.30983","0.00686"
"3.72200","0.31037","0.00687"
"3.72800","0.31085","0.00680"
"3.73400","0.31132","0.00662"
"3.74000","0.31186","0.00651"
"3.74600","0.31234","0.00663"
"3.75200","0.31288","0.00673"
"3.75800","0.31336","0.00672"
"3.76400","0.31384","0.00680"
"3.77000","0.31437","0.00671"
"3.77600","0.31485","0.00655"
"3.78200","0.31539","0.00639"
"3.78800","0.31587","0.00631"
"3.79400","0.31635","0.00641"
"3.80000","0.31688","0.00651"
"3.80600","0.31736","0.00652"
"3.81200","0.31784","0.00658"
"3.81800","0.31838","0.00662"
"3.82400","0.31886","0.00675"
"3.83000","0.31934","0.00688"
"3.83600","0.31981","0.00691"
"3.84200","0.32035","0.00692"
"3.84800","0.32083","0.00707"
"3.85400","0.32131","0.00715"
"3.86000","0.32185","0.00704"
"3.86600","0.32233","0.00692"
"3.87200","0.32280","0.00672"
"3.87800","0.32334","0.00659"
"3.88400","0.32382","0.00643"
"3.89000","0.32436","0.00637"
"3.89600","0.32484","0.00642"
"3.90200","0.32537","0.00633"
"3.90800","0.32585","0.00631"
"3.91400","0.32639","0.00639"
"3.92000","0.32687","0.00642"
"3.92600","0.32741","0.00643"
"3.93200","0.32789","0.00646"
"3.93800","0.32836","0.00660"
"3.94400","0.32890","0.00690"
"3.95000","0.32938","0.00719"
"3.95600","0.32986","0.00747"
"3.96200","0.33040","0.00774"
"3.96800","0.33088","0.00777"
"3.97400","0.33135","0.00770"
"3.98000","0.33183","0.00761"
"3.98600","0.33237","0.00746"
"3.99200","0.33285","0.00731"
"3.99800","0.33339","0.00715"
"4.00400","0.33386","0.00688"
"4.01000","0.33434","0.00675"
"4.01600","0.33488","0.00662"
"4.02200","0.33536","0.00652"
"4.02800","0.33584","0.00650"
"4.03400","0.33638","0.00649"
"4.04000","0.33685","0.00670"
"4.04600","0.33733","0.00696"
"4.05200","0.33787","0.00711"
"4.05800","0.33841","0.00717"
"4.06400","0.33889","0.00709"
"4.07000","0.33943","0.00687"
"4.07600","0.33990","0.00665"
"4.08200","0.34038","0.00660"
"4.08800","0.34092","0.00665"
"4.09400","0.34140","0.00677"
"4.10000","0.34194","0.00685"
"4.10600","0.34241","0.00695"
"4.11200","0.34289","0.00716"
"4.11800","0.34337","0.00720"
"4.12400","0.34391","0.00709"
"4.13000","0.34439","0.00715"
"4.13600","0.34487","0.00709"
"4.14200","0.34534","0.00708"
"4.14800","0.34588","0.00719"
"4.15400","0.34636","0.00731"
"4.16000","0.34684","0.00724"
"4.16600","0.34738","0.00707"
"4.17200","0.34786","0.00696"
"4.17800","0.34833","0.00681"
"4.18400","0.34881","0.00666"
"4.19000","0.34935","0.00667"
"4.19600","0.34983","0.00680"
"4.20200","0.35037","0.00685"
"4.20800","0.35084","0.00691"
"4.21400","0.35138","0.00701"
"4.22000","0.35186","0.00698"
"4.22600","0.35240","0.00706"
"4.23200","0.35288","0.00717"
"4.23800","0.35336","0.00719"
"4.24400","0.35383","0.00708"
"4.25000","0.35437","0.00696"
"4.25600","0.35485","0.00711"
"4.26200","0.35533","0.00731"
"4.26800","0.35581","0.00741"
"4.27400","0.35635","0.00754"
"4.28000","0.35682","0.00770"
"4.28600","0.35730","0.00778"
"4.29200","0.35784","0.00765"
"4.29800","0.35832","0.00750"
"4.30400","0.35880","0.00739"
"4.31000","0.35934","0.00725"
"4.31600","0.35981","0.00715"
"4.32200","0.36035","0.00711"
"4.32800","0.36083","0.00723"
"4.33400","0.36131","0.00721"
"4.34000","0.36185","0.00716"
"4.34600","0.36232","0.00713"
"4.35200","0.36280","0.00713"
"4.35800","0.36334","0.00719"
"4.36400","0.36382","0.00735"
"4.37000","0.36436","0.00737"
"4.37600","0.36484","0.00732"
"4.38200","0.36531","0.00728"
"4.38800","0.36585","0.00737"
"4.39400","0.36633","0.00754"
"4.40000","0.36681","0.00745"
"4.40600","0.36735","0.00726"
"4.41200","0.36783","0.00701"
"4.41800","0.36830","0.00674"
"4.42400","0.36884","0.00668"
"4.43000","0.36932","0.00676"
"4.43600","0.36986","0.00680"
"4.44200","0.37034","0.00696"
"4.44800","0.37087","0.00725"
"4.45400","0.37135","0.00738"
"4.46000","0.37183","0.00747"
"4.46600","0.37237","0.00754"
"4.47200","0.37285","0.00748"
"4.47800","0.37339","0.00744"
"4.48400","0.37386","0.00737"
"4.49000","0.37434","0.00727"
"4.49600","0.37488","0.00722"
"4.50200","0.37536","0.00713"
"4.50800","0.37590","0.00708"
"4.51400","0.37643","0.00718"
"4.52000","0.37691","0.00723"
"4.52600","0.37745","0.00726"
"4.53200","0.37793","0.00744"
"4.53800","0.37841","0.00762"
"4.54400","0.37889","0.00778"
"4.55000","0.37942","0.00791"
"4.55600","0.37990","0.00788"
"4.56200","0.38038","0.00783"
"4.56800","0.38086","0.00762"
"4.57400","0.38140","0.00749"
"4.58000","0.38188","0.00757"
"4.58600","0.38235","0.00767"
"4.59200","0.38283","0.00783"
"4.59800","0.38337","0.00790"
"4.60400","0.38385","0.00777"
"4.61000","0.38439","0.00763"
"4.61600","0.38487","0.00738"
"4.62200","0.38534","0.00720"
"4.62800","0.38588","0.00706"
"4.63400","0.38636","0.00696"
"4.64000","0.38684","0.00704"
"4.64600","0.38738","0.00719"
"4.65200","0.38785","0.00724"
"4.65800","0.38839","0.00741"
"4.66400","0.38887","0.00763"
"4.67000","0.38941","0.00777"
"4.67600","0.38989","0.00791"
"4.68200","0.39037","0.00798"
"4.68800","0.39084","0.00794"
"4.69400","0.39138","0.00790"
"4.70000","0.39186","0.00780"
"4.70600","0.39234","0.00767"
"4.71200","0.39288","0.00745"
"4.71800","0.39336","0.00722"
"4.72400","0.39383","0.00724"
"4.73000","0.39437","0.00732"
"4.73600","0.39485","0.00741"
"4.74200","0.39533","0.00749"
"4.74800","0.39581","0.00755"
"4.75400","0.39634","0.00754"
"4.76000","0.39682","0.00760"
"4.76600","0.39730","0.00774"
"4.77200","0.39784","0.00784"
"4.77800","0.39832","0.00798"
"4.78400","0.39886","0.00810"
"4.79000","0.39933","0.00816"
"4.79600","0.39987","0.00825"
"4.80200","0.40035","0.00825"
"4.80800","0.40083","0.00828"
"4.81400","0.40137","0.00820"
"4.82000","0.40185","0.00808"
"4.82600","0.40232","0.00804"
"4.83200","0.40280","0.00796"
"4.83800","0.40334","0.00793"
"4.84400","0.40382","0.00804"
"4.85000","0.40430","0.00798"
"4.85600","0.40483","0.00784"
"4.86200","0.40531","0.00782"
"4.86800","0.40579","0.00779"
"4.87400","0.40633","0.00770"
"4.88000","0.40681","0.00781"
"4.88600","0.40729","0.00786"
"4.89200","0.40782","0.00776"
"4.89800","0.40830","0.00777"
"4.90400","0.40884","0.00782"
