"Ptime","Pload","Vtime","Vload"
267.606,0.33951,267.696,0.17898
267.702,0.17924,267.72,0.16423
271.254,0.19848,271.338,0.11008
281.64,0.15005,281.706,0.05092
284.772,0.07214,284.994,0.00949
343.74,0.08909,343.794,-0.00225
343.812,0.00662,343.83,-0.0102
