"Ptime","Pload","Vtime","Vload"
211.254,0.28491,211.398,0.03593
211.41,0.05103,211.428,0.03449
211.476,0.05722,211.5,0.04305
264.45,0.68969,264.54,0.40619
294.942,0.92771,295.044,0.27635
312,0.54685,312.102,0.23823
312.108,0.24329,312.12,0.22942
328.356,0.30845,328.428,-0.0087
328.512,0.02537,328.53,0.01195
370.824,0.07002,370.938,0.01978
501.486,0.11818,501.528,0.01165
501.534,0.01414,501.558,-0.01045
501.576,0.00881,501.594,-0.0054
