End date,"12/17/2016"
Specimen label,"15CG_17"
"0.97200","0.08119","0.00258"
"0.97800","0.08167","0.00265"
"0.98400","0.08215","0.00262"
"0.99000","0.08269","0.00250"
"0.99600","0.08317","0.00233"
"1.00200","0.08365","0.00218"
"1.00800","0.08412","0.00217"
"1.01400","0.08466","0.00225"
"1.02000","0.08514","0.00233"
"1.02600","0.08568","0.00231"
"1.03200","0.08616","0.00231"
"1.03800","0.08664","0.00240"
"1.04400","0.08717","0.00250"
"1.05000","0.08765","0.00261"
"1.05600","0.08813","0.00264"
"1.06200","0.08861","0.00259"
"1.06800","0.08909","0.00257"
"1.07400","0.08962","0.00261"
"1.08000","0.09010","0.00258"
"1.08600","0.09058","0.00256"
"1.09200","0.09112","0.00251"
"1.09800","0.09160","0.00251"
"1.10400","0.09208","0.00254"
"1.11000","0.09261","0.00249"
"1.11600","0.09309","0.00250"
"1.12200","0.09363","0.00254"
"1.12800","0.09411","0.00257"
"1.13400","0.09459","0.00263"
"1.14000","0.09513","0.00271"
"1.14600","0.09560","0.00278"
"1.15200","0.09608","0.00280"
"1.15800","0.09662","0.00287"
"1.16400","0.09710","0.00283"
"1.17000","0.09764","0.00280"
"1.17600","0.09811","0.00284"
"1.18200","0.09859","0.00289"
"1.18800","0.09907","0.00296"
"1.19400","0.09961","0.00300"
"1.20000","0.10009","0.00296"
"1.20600","0.10063","0.00296"
"1.21200","0.10110","0.00291"
"1.21800","0.10158","0.00290"
"1.22400","0.10212","0.00295"
"1.23000","0.10260","0.00292"
"1.23600","0.10314","0.00289"
"1.24200","0.10362","0.00284"
"1.24800","0.10415","0.00274"
"1.25400","0.10463","0.00267"
"1.26000","0.10517","0.00267"
"1.26600","0.10565","0.00269"
"1.27200","0.10619","0.00277"
"1.27800","0.10666","0.00283"
"1.28400","0.10714","0.00286"
"1.29000","0.10768","0.00294"
"1.29600","0.10816","0.00294"
"1.30200","0.10864","0.00294"
"1.30800","0.10918","0.00299"
"1.31400","0.10965","0.00310"
"1.32000","0.11013","0.00316"
"1.32600","0.11067","0.00314"
"1.33200","0.11115","0.00314"
"1.33800","0.11163","0.00317"
"1.34400","0.11217","0.00312"
"1.35000","0.11264","0.00307"
"1.35600","0.11318","0.00307"
"1.36200","0.11366","0.00301"
"1.36800","0.11420","0.00299"
"1.37400","0.11468","0.00307"
"1.38000","0.11521","0.00316"
"1.38600","0.11569","0.00326"
"1.39200","0.11623","0.00331"
"1.39800","0.11671","0.00327"
"1.40400","0.11719","0.00321"
"1.41000","0.11767","0.00318"
"1.41600","0.11820","0.00316"
"1.42200","0.11868","0.00312"
"1.42800","0.11916","0.00308"
"1.43400","0.11964","0.00304"
"1.44000","0.12018","0.00307"
"1.44600","0.12066","0.00312"
"1.45200","0.12113","0.00313"
"1.45800","0.12167","0.00312"
"1.46400","0.12215","0.00309"
"1.47000","0.12263","0.00308"
"1.47600","0.12317","0.00306"
"1.48200","0.12364","0.00308"
"1.48800","0.12412","0.00315"
"1.49400","0.12466","0.00313"
"1.50000","0.12514","0.00311"
"1.50600","0.12568","0.00313"
"1.51200","0.12616","0.00315"
"1.51800","0.12669","0.00309"
"1.52400","0.12717","0.00310"
"1.53000","0.12771","0.00310"
"1.53600","0.12819","0.00314"
"1.54200","0.12867","0.00317"
"1.54800","0.12921","0.00322"
"1.55400","0.12968","0.00328"
"1.56000","0.13016","0.00322"
"1.56600","0.13070","0.00314"
"1.57200","0.13118","0.00321"
"1.57800","0.13166","0.00324"
"1.58400","0.13213","0.00325"
"1.59000","0.13267","0.00329"
"1.59600","0.13315","0.00327"
"1.60200","0.13363","0.00317"
"1.60800","0.13417","0.00313"
"1.61400","0.13465","0.00318"
"1.62000","0.13512","0.00326"
"1.62600","0.13560","0.00327"
"1.63200","0.13614","0.00332"
"1.63800","0.13662","0.00337"
"1.64400","0.13710","0.00334"
"1.65000","0.13764","0.00327"
"1.65600","0.13811","0.00322"
"1.66200","0.13859","0.00316"
"1.66800","0.13913","0.00321"
"1.67400","0.13961","0.00330"
"1.68000","0.14009","0.00333"
"1.68600","0.14062","0.00329"
"1.69200","0.14110","0.00326"
"1.69800","0.14164","0.00328"
"1.70400","0.14212","0.00332"
"1.71000","0.14260","0.00340"
"1.71600","0.14308","0.00347"
"1.72200","0.14361","0.00352"
"1.72800","0.14409","0.00351"
"1.73400","0.14457","0.00345"
"1.74000","0.14511","0.00344"
"1.74600","0.14559","0.00341"
"1.75200","0.14607","0.00341"
"1.75800","0.14660","0.00340"
"1.76400","0.14708","0.00324"
"1.77000","0.14762","0.00320"
"1.77600","0.14810","0.00324"
"1.78200","0.14864","0.00326"
"1.78800","0.14912","0.00331"
"1.79400","0.14965","0.00330"
"1.80000","0.15013","0.00328"
"1.80600","0.15061","0.00332"
"1.81200","0.15115","0.00338"
"1.81800","0.15163","0.00342"
"1.82400","0.15216","0.00343"
"1.83000","0.15264","0.00340"
"1.83600","0.15318","0.00334"
"1.84200","0.15366","0.00324"
"1.84800","0.15420","0.00310"
"1.85400","0.15468","0.00296"
"1.86000","0.15515","0.00290"
"1.86600","0.15569","0.00291"
"1.87200","0.15617","0.00310"
"1.87800","0.15665","0.00329"
"1.88400","0.15719","0.00344"
"1.89000","0.15766","0.00354"
"1.89600","0.15820","0.00361"
"1.90200","0.15868","0.00361"
"1.90800","0.15922","0.00364"
"1.91400","0.15970","0.00372"
"1.92000","0.16018","0.00376"
"1.92600","0.16071","0.00374"
"1.93200","0.16119","0.00369"
"1.93800","0.16173","0.00364"
"1.94400","0.16221","0.00364"
"1.95000","0.16269","0.00358"
"1.95600","0.16317","0.00354"
"1.96200","0.16370","0.00349"
"1.96800","0.16418","0.00348"
"1.97400","0.16466","0.00353"
"1.98000","0.16514","0.00358"
"1.98600","0.16568","0.00360"
"1.99200","0.16616","0.00361"
"1.99800","0.16663","0.00365"
"2.00400","0.16717","0.00362"
"2.01000","0.16765","0.00352"
"2.01600","0.16813","0.00341"
"2.02200","0.16867","0.00336"
"2.02800","0.16914","0.00328"
"2.03400","0.16968","0.00319"
"2.04000","0.17016","0.00315"
"2.04600","0.17064","0.00314"
"2.05200","0.17118","0.00315"
"2.05800","0.17166","0.00323"
"2.06400","0.17213","0.00328"
"2.07000","0.17267","0.00333"
"2.07600","0.17315","0.00341"
"2.08200","0.17363","0.00344"
"2.08800","0.17417","0.00341"
"2.09400","0.17465","0.00339"
"2.10000","0.17512","0.00344"
"2.10600","0.17566","0.00350"
"2.11200","0.17614","0.00346"
"2.11800","0.17662","0.00337"
"2.12400","0.17716","0.00326"
"2.13000","0.17763","0.00320"
"2.13600","0.17811","0.00325"
"2.14200","0.17859","0.00334"
"2.14800","0.17913","0.00349"
"2.15400","0.17961","0.00363"
"2.16000","0.18015","0.00373"
"2.16600","0.18062","0.00386"
"2.17200","0.18110","0.00394"
"2.17800","0.18164","0.00398"
"2.18400","0.18212","0.00392"
"2.19000","0.18266","0.00390"
"2.19600","0.18314","0.00389"
"2.20200","0.18361","0.00383"
"2.20800","0.18415","0.00380"
"2.21400","0.18463","0.00381"
"2.22000","0.18511","0.00383"
"2.22600","0.18559","0.00379"
"2.23200","0.18612","0.00374"
"2.23800","0.18660","0.00372"
"2.24400","0.18708","0.00374"
"2.25000","0.18762","0.00377"
"2.25600","0.18810","0.00383"
"2.26200","0.18858","0.00389"
"2.26800","0.18911","0.00387"
"2.27400","0.18959","0.00385"
"2.28000","0.19007","0.00380"
"2.28600","0.19055","0.00379"
"2.29200","0.19109","0.00380"
"2.29800","0.19157","0.00381"
"2.30400","0.19210","0.00381"
"2.31000","0.19258","0.00375"
"2.31600","0.19312","0.00366"
"2.32200","0.19360","0.00362"
"2.32800","0.19414","0.00359"
"2.33400","0.19461","0.00355"
"2.34000","0.19515","0.00355"
"2.34600","0.19563","0.00349"
"2.35200","0.19611","0.00347"
"2.35800","0.19659","0.00353"
"2.36400","0.19713","0.00364"
"2.37000","0.19760","0.00375"
"2.37600","0.19808","0.00393"
"2.38200","0.19862","0.00409"
"2.38800","0.19910","0.00419"
"2.39400","0.19958","0.00419"
"2.40000","0.20012","0.00412"
"2.40600","0.20059","0.00408"
"2.41200","0.20113","0.00409"
"2.41800","0.20161","0.00415"
"2.42400","0.20215","0.00418"
"2.43000","0.20263","0.00419"
"2.43600","0.20311","0.00415"
"2.44200","0.20364","0.00411"
"2.44800","0.20418","0.00408"
"2.45400","0.20466","0.00401"
"2.46000","0.20514","0.00395"
"2.46600","0.20568","0.00403"
"2.47200","0.20615","0.00413"
"2.47800","0.20669","0.00417"
"2.48400","0.20717","0.00414"
"2.49000","0.20765","0.00411"
"2.49600","0.20819","0.00409"
"2.50200","0.20867","0.00406"
"2.50800","0.20914","0.00403"
"2.51400","0.20962","0.00402"
"2.52000","0.21010","0.00401"
"2.52600","0.21064","0.00399"
"2.53200","0.21112","0.00397"
"2.53800","0.21160","0.00398"
"2.54400","0.21213","0.00394"
"2.55000","0.21261","0.00391"
"2.55600","0.21315","0.00395"
"2.56200","0.21363","0.00395"
"2.56800","0.21411","0.00388"
"2.57400","0.21464","0.00385"
"2.58000","0.21512","0.00388"
"2.58600","0.21566","0.00394"
"2.59200","0.21614","0.00399"
"2.59800","0.21668","0.00402"
"2.60400","0.21716","0.00402"
"2.61000","0.21769","0.00409"
"2.61600","0.21817","0.00416"
"2.62200","0.21865","0.00422"
"2.62800","0.21919","0.00421"
"2.63400","0.21967","0.00416"
"2.64000","0.22020","0.00411"
"2.64600","0.22068","0.00412"
"2.65200","0.22116","0.00413"
"2.65800","0.22164","0.00411"
"2.66400","0.22218","0.00410"
"2.67000","0.22266","0.00409"
"2.67600","0.22313","0.00413"
"2.68200","0.22367","0.00418"
"2.68800","0.22415","0.00423"
"2.69400","0.22463","0.00429"
"2.70000","0.22511","0.00433"
"2.70600","0.22565","0.00439"
"2.71200","0.22612","0.00451"
"2.71800","0.22660","0.00460"
"2.72400","0.22714","0.00465"
"2.73000","0.22762","0.00466"
"2.73600","0.22810","0.00464"
"2.74200","0.22864","0.00456"
"2.74800","0.22911","0.00445"
"2.75400","0.22965","0.00435"
"2.76000","0.23013","0.00427"
"2.76600","0.23061","0.00418"
"2.77200","0.23115","0.00409"
"2.77800","0.23162","0.00401"
"2.78400","0.23210","0.00401"
"2.79000","0.23264","0.00403"
"2.79600","0.23312","0.00406"
"2.80200","0.23360","0.00413"
"2.80800","0.23408","0.00417"
"2.81400","0.23455","0.00419"
"2.82000","0.23509","0.00418"
"2.82600","0.23557","0.00414"
"2.83200","0.23605","0.00411"
"2.83800","0.23659","0.00403"
"2.84400","0.23707","0.00402"
"2.85000","0.23754","0.00415"
"2.85600","0.23808","0.00426"
"2.86200","0.23856","0.00434"
"2.86800","0.23910","0.00443"
"2.87400","0.23958","0.00451"
"2.88000","0.24011","0.00450"
"2.88600","0.24059","0.00450"
"2.89200","0.24113","0.00449"
"2.89800","0.24161","0.00452"
"2.90400","0.24215","0.00451"
"2.91000","0.24263","0.00444"
"2.91600","0.24316","0.00444"
"2.92200","0.24364","0.00450"
"2.92800","0.24412","0.00459"
"2.93400","0.24466","0.00465"
"2.94000","0.24514","0.00471"
"2.94600","0.24568","0.00472"
"2.95200","0.24615","0.00471"
"2.95800","0.24663","0.00474"
"2.96400","0.24717","0.00477"
"2.97000","0.24765","0.00474"
"2.97600","0.24813","0.00470"
"2.98200","0.24866","0.00472"
"2.98800","0.24914","0.00472"
"2.99400","0.24968","0.00464"
"3.00000","0.25016","0.00456"
"3.00600","0.25064","0.00450"
"3.01200","0.25118","0.00441"
"3.01800","0.25165","0.00436"
"3.02400","0.25219","0.00430"
"3.03000","0.25267","0.00428"
"3.03600","0.25321","0.00424"
"3.04200","0.25369","0.00422"
"3.04800","0.25423","0.00425"
"3.05400","0.25470","0.00432"
"3.06000","0.25518","0.00438"
"3.06600","0.25572","0.00440"
"3.07200","0.25620","0.00445"
"3.07800","0.25668","0.00447"
"3.08400","0.25721","0.00443"
"3.09000","0.25769","0.00439"
"3.09600","0.25817","0.00432"
"3.10200","0.25871","0.00427"
"3.10800","0.25919","0.00426"
"3.11400","0.25967","0.00430"
"3.12000","0.26020","0.00434"
"3.12600","0.26068","0.00429"
"3.13200","0.26116","0.00429"
"3.13800","0.26164","0.00436"
"3.14400","0.26218","0.00440"
"3.15000","0.26266","0.00441"
"3.15600","0.26313","0.00452"
"3.16200","0.26361","0.00459"
"3.16800","0.26415","0.00453"
"3.17400","0.26463","0.00451"
"3.18000","0.26511","0.00459"
"3.18600","0.26564","0.00464"
"3.19200","0.26612","0.00463"
"3.19800","0.26666","0.00467"
"3.20400","0.26714","0.00473"
"3.21000","0.26762","0.00470"
"3.21600","0.26816","0.00463"
"3.22200","0.26863","0.00456"
"3.22800","0.26911","0.00456"
"3.23400","0.26959","0.00463"
"3.24000","0.27013","0.00465"
"3.24600","0.27061","0.00467"
"3.25200","0.27109","0.00467"
"3.25800","0.27162","0.00467"
"3.26400","0.27210","0.00468"
"3.27000","0.27258","0.00471"
"3.27600","0.27312","0.00471"
"3.28200","0.27360","0.00463"
"3.28800","0.27408","0.00457"
"3.29400","0.27461","0.00451"
"3.30000","0.27509","0.00448"
"3.30600","0.27563","0.00443"
"3.31200","0.27611","0.00444"
"3.31800","0.27659","0.00446"
"3.32400","0.27712","0.00455"
"3.33000","0.27760","0.00460"
"3.33600","0.27814","0.00466"
"3.34200","0.27862","0.00475"
"3.34800","0.27910","0.00481"
"3.35400","0.27964","0.00486"
"3.36000","0.28011","0.00489"
"3.36600","0.28059","0.00488"
"3.37200","0.28113","0.00486"
"3.37800","0.28161","0.00485"
"3.38400","0.28209","0.00479"
"3.39000","0.28263","0.00473"
"3.39600","0.28310","0.00475"
"3.40200","0.28358","0.00485"
"3.40800","0.28412","0.00490"
"3.41400","0.28460","0.00499"
"3.42000","0.28508","0.00502"
"3.42600","0.28561","0.00492"
"3.43200","0.28609","0.00490"
"3.43800","0.28663","0.00486"
"3.44400","0.28711","0.00478"
"3.45000","0.28759","0.00469"
"3.45600","0.28813","0.00460"
"3.46200","0.28866","0.00457"
"3.46800","0.28914","0.00453"
"3.47400","0.28968","0.00459"
"3.48000","0.29016","0.00471"
"3.48600","0.29070","0.00473"
"3.49200","0.29118","0.00471"
"3.49800","0.29165","0.00469"
"3.50400","0.29219","0.00463"
"3.51000","0.29267","0.00452"
"3.51600","0.29321","0.00448"
"3.52200","0.29369","0.00445"
"3.52800","0.29416","0.00447"
"3.53400","0.29470","0.00454"
"3.54000","0.29518","0.00459"
"3.54600","0.29566","0.00466"
"3.55200","0.29614","0.00471"
"3.55800","0.29662","0.00474"
"3.56400","0.29715","0.00478"
"3.57000","0.29763","0.00482"
"3.57600","0.29811","0.00484"
"3.58200","0.29865","0.00489"
"3.58800","0.29913","0.00494"
"3.59400","0.29961","0.00494"
"3.60000","0.30014","0.00494"
"3.60600","0.30068","0.00488"
"3.61200","0.30116","0.00486"
"3.61800","0.30170","0.00481"
"3.62400","0.30218","0.00474"
"3.63000","0.30265","0.00471"
"3.63600","0.30319","0.00474"
"3.64200","0.30367","0.00475"
"3.64800","0.30415","0.00471"
"3.65400","0.30469","0.00472"
"3.66000","0.30517","0.00472"
"3.66600","0.30564","0.00472"
"3.67200","0.30618","0.00470"
"3.67800","0.30666","0.00472"
"3.68400","0.30714","0.00473"
"3.69000","0.30762","0.00477"
"3.69600","0.30816","0.00481"
"3.70200","0.30863","0.00483"
"3.70800","0.30911","0.00484"
"3.71400","0.30965","0.00489"
"3.72000","0.31013","0.00491"
"3.72600","0.31061","0.00494"
"3.73200","0.31108","0.00493"
"3.73800","0.31162","0.00495"
"3.74400","0.31210","0.00499"
"3.75000","0.31264","0.00498"
"3.75600","0.31312","0.00497"
"3.76200","0.31366","0.00497"
"3.76800","0.31413","0.00497"
"3.77400","0.31467","0.00496"
"3.78000","0.31515","0.00494"
"3.78600","0.31563","0.00494"
"3.79200","0.31611","0.00491"
"3.79800","0.31665","0.00489"
"3.80400","0.31712","0.00483"
"3.81000","0.31760","0.00473"
"3.81600","0.31808","0.00464"
"3.82200","0.31862","0.00458"
"3.82800","0.31910","0.00459"
"3.83400","0.31958","0.00463"
"3.84000","0.32011","0.00468"
"3.84600","0.32059","0.00477"
"3.85200","0.32113","0.00480"
"3.85800","0.32161","0.00477"
"3.86400","0.32209","0.00480"
"3.87000","0.32256","0.00485"
"3.87600","0.32310","0.00489"
"3.88200","0.32358","0.00491"
"3.88800","0.32412","0.00487"
"3.89400","0.32460","0.00482"
"3.90000","0.32514","0.00472"
"3.90600","0.32561","0.00461"
"3.91200","0.32615","0.00465"
"3.91800","0.32663","0.00473"
"3.92400","0.32717","0.00475"
"3.93000","0.32765","0.00477"
"3.93600","0.32812","0.00481"
"3.94200","0.32866","0.00481"
"3.94800","0.32914","0.00476"
"3.95400","0.32962","0.00471"
"3.96000","0.33010","0.00467"
"3.96600","0.33058","0.00469"
"3.97200","0.33111","0.00470"
"3.97800","0.33159","0.00477"
"3.98400","0.33207","0.00484"
"3.99000","0.33261","0.00492"
"3.99600","0.33309","0.00497"
"4.00200","0.33363","0.00499"
"4.00800","0.33410","0.00498"
"4.01400","0.33458","0.00499"
"4.02000","0.33512","0.00500"
"4.02600","0.33560","0.00496"
"4.03200","0.33614","0.00484"
"4.03800","0.33662","0.00474"
"4.04400","0.33715","0.00470"
"4.05000","0.33763","0.00466"
"4.05600","0.33817","0.00466"
"4.06200","0.33865","0.00469"
"4.06800","0.33919","0.00475"
"4.07400","0.33966","0.00480"
"4.08000","0.34014","0.00486"
"4.08600","0.34062","0.00497"
"4.09200","0.34116","0.00510"
"4.09800","0.34164","0.00520"
"4.10400","0.34212","0.00519"
"4.11000","0.34259","0.00506"
"4.11600","0.34313","0.00494"
"4.12200","0.34361","0.00484"
"4.12800","0.34415","0.00483"
"4.13400","0.34463","0.00482"
"4.14000","0.34511","0.00486"
"4.14600","0.34564","0.00494"
"4.15200","0.34612","0.00505"
"4.15800","0.34666","0.00514"
"4.16400","0.34714","0.00517"
"4.17000","0.34768","0.00511"
"4.17600","0.34815","0.00508"
"4.18200","0.34869","0.00506"
"4.18800","0.34917","0.00506"
"4.19400","0.34971","0.00505"
"4.20000","0.35019","0.00501"
"4.20600","0.35073","0.00497"
"4.21200","0.35120","0.00506"
"4.21800","0.35168","0.00516"
"4.22400","0.35216","0.00519"
"4.23000","0.35270","0.00518"
"4.23600","0.35318","0.00518"
"4.24200","0.35366","0.00515"
"4.24800","0.35413","0.00512"
"4.25400","0.35461","0.00505"
"4.26000","0.35515","0.00498"
"4.26600","0.35563","0.00488"
"4.27200","0.35611","0.00487"
"4.27800","0.35658","0.00495"
"4.28400","0.35712","0.00502"
"4.29000","0.35760","0.00502"
"4.29600","0.35808","0.00499"
"4.30200","0.35862","0.00503"
"4.30800","0.35910","0.00506"
"4.31400","0.35963","0.00503"
"4.32000","0.36011","0.00499"
"4.32600","0.36065","0.00500"
"4.33200","0.36113","0.00502"
"4.33800","0.36167","0.00505"
"4.34400","0.36215","0.00508"
"4.35000","0.36262","0.00511"
"4.35600","0.36316","0.00508"
"4.36200","0.36364","0.00505"
"4.36800","0.36412","0.00506"
"4.37400","0.36460","0.00507"
"4.38000","0.36507","0.00511"
"4.38600","0.36561","0.00516"
"4.39200","0.36609","0.00522"
"4.39800","0.36657","0.00521"
"4.40400","0.36705","0.00518"
"4.41000","0.36759","0.00515"
"4.41600","0.36806","0.00517"
"4.42200","0.36854","0.00516"
"4.42800","0.36908","0.00519"
"4.43400","0.36956","0.00521"
"4.44000","0.37004","0.00517"
"4.44600","0.37058","0.00514"
"4.45200","0.37105","0.00509"
"4.45800","0.37153","0.00509"
"4.46400","0.37207","0.00513"
"4.47000","0.37261","0.00516"
"4.47600","0.37315","0.00516"
"4.48200","0.37362","0.00511"
"4.48800","0.37410","0.00506"
"4.49400","0.37464","0.00499"
"4.50000","0.37512","0.00498"
"4.50600","0.37566","0.00497"
"4.51200","0.37614","0.00497"
"4.51800","0.37661","0.00500"
"4.52400","0.37709","0.00499"
"4.53000","0.37763","0.00498"
"4.53600","0.37811","0.00498"
"4.54200","0.37859","0.00498"
"4.54800","0.37913","0.00495"
"4.55400","0.37960","0.00494"
"4.56000","0.38008","0.00498"
"4.56600","0.38062","0.00504"
"4.57200","0.38110","0.00507"
"4.57800","0.38158","0.00513"
"4.58400","0.38211","0.00516"
"4.59000","0.38259","0.00515"
"4.59600","0.38313","0.00515"
"4.60200","0.38361","0.00517"
"4.60800","0.38415","0.00523"
"4.61400","0.38463","0.00538"
"4.62000","0.38516","0.00554"
"4.62600","0.38564","0.00560"
"4.63200","0.38618","0.00562"
"4.63800","0.38666","0.00556"
"4.64400","0.38714","0.00543"
"4.65000","0.38762","0.00533"
"4.65600","0.38815","0.00522"
"4.66200","0.38863","0.00518"
"4.66800","0.38911","0.00519"
"4.67400","0.38959","0.00519"
"4.68000","0.39013","0.00522"
"4.68600","0.39061","0.00525"
"4.69200","0.39108","0.00521"
"4.69800","0.39162","0.00514"
"4.70400","0.39210","0.00508"
"4.71000","0.39258","0.00506"
"4.71600","0.39312","0.00511"
"4.72200","0.39359","0.00521"
"4.72800","0.39413","0.00539"
"4.73400","0.39461","0.00553"
"4.74000","0.39515","0.00551"
"4.74600","0.39563","0.00552"
"4.75200","0.39617","0.00558"
"4.75800","0.39664","0.00558"
"4.76400","0.39718","0.00553"
"4.77000","0.39766","0.00543"
"4.77600","0.39814","0.00537"
"4.78200","0.39868","0.00528"
"4.78800","0.39915","0.00522"
"4.79400","0.39963","0.00521"
"4.80000","0.40017","0.00521"
"4.80600","0.40065","0.00517"
"4.81200","0.40113","0.00521"
"4.81800","0.40161","0.00531"
"4.82400","0.40214","0.00537"
"4.83000","0.40262","0.00543"
"4.83600","0.40310","0.00547"
"4.84200","0.40358","0.00540"
"4.84800","0.40406","0.00534"
"4.85400","0.40460","0.00534"
"4.86000","0.40507","0.00534"
"4.86600","0.40555","0.00529"
"4.87200","0.40609","0.00524"
"4.87800","0.40657","0.00522"
"4.88400","0.40711","0.00528"
"4.89000","0.40759","0.00532"
